'AS344041                            ','21.4','Regular','Static','0.353','0.999','0.711','0.209','0.414','0.34','0.709','240.97','0.846'
'AS666495                            ','74.5',NULL,'Static','0.676','0.228','0.688','0.912','0.186','0.012','0.9','804.11','0.669'
'AS343760                            ','43.7','Regular','Static','0.842','0.602','0.602','0.728','0.936','0.634','0.454','157.75','0.523'
'AS214018                            ','31.1','Regular','Static','0.686','0.412','0.705','0.37','0.66','0.904','0.607','889.97','0.643'
'AS700783                            ','36.7',NULL,'Dynamic','0.913','0.675','0.083','0.569','0.36','0.958','0.494','38.13','0.126'
'AS406588                            ','94.9','Sporadic','Unknown','0.676','0.332','0.697','0.902','0.742','0.419','0.83','860.83','0.801'
'AS510014                            ','6.1',NULL,'Static','0.398','0.087','0.491','0.266','0.312','0.574','0.153','279.13','0.696'
'AS697204                            ','40.3','Sporadic','Dynamic','0.516','0.026','0.652','0.057','0.72','0.274','0.183','623.84','0.52'
'AS201832                            ','73.8',NULL,'Unknown','0.102','0.528','0.945','0.096','0.586','0.912','0.141','234.13','0.481'
'AS312954                            ','16.4','Regular','Static','0.857','0.606','0.848','0.298','0.375','0.754','0.981','360.27','0.405'
'AS575517                            ','79.1',NULL,'Dynamic','0.186','0.405','0.257','0.038','0.533','0.24','0.651','823.7','0.447'
'AS321986                            ','80.3','Regular','Unknown','0.302','0.747','0.13','0.039','0.769','0.832','0.166','928.95','0.458'
'AS242750                            ','88.3','Sporadic','Unknown','0.839','0.485','0.407','0.615','0.556','0.392','0.346','493.32','0.218'
'AS374566                            ','58.9','Regular','Static','0.079','0.862','0.501','0.802','0.737','0.14','0.539','309.93','0.354'
'AS891348                            ','70.1','Regular','Unknown','0.466','0.72','0.865','0.32','0.084','0.45','0.198','199.58','0.287'
'AS181428                            ','76.6','Sporadic','Static','0.796','0.98','0.482','0.453','0.521','0.485','0.682','390.92','0.137'
'AS781163                            ','98.7','Sporadic','Dynamic','0.182','0.392','0.305','0.743','0.641','0.803','0.869','416.49','0.964'
'AS980420                            ','59.6','Regular','Static','0.172','0.125','0.937','0.606','0.362','0.32','0.616','114.65','0.434'
'AS563918                            ','65.5','Sporadic','Dynamic','0.178','0.554','0.069','0.374','0.177','0.338','0.331','192.95','0.907'
'AS952058                            ','64.6',NULL,'Dynamic','0.212','0.356','0.427','0.953','0.86','0.032','0.061','353.0','0.356'
'AS361503                            ','25.3',NULL,'Unknown','0.994','0.555','0.055','0.923','0.292','0.603','0.603','47.84','0.283'
'AS268297                            ','3.7',NULL,'Unknown','0.758','0.285','0.748','0.904','0.074','0.214','0.234','410.83','0.346'
'AS593950                            ','70.7',NULL,'Static','0.162','0.119','0.327','0.17','0.624','0.139','0.742','759.37','0.734'
'AS652583                            ','29.1',NULL,'Dynamic','0.794','0.416','0.882','0.929','0.295','0.399','0.977','463.62','0.198'
'AS425343                            ','50.4',NULL,'Dynamic','0.006','0.007','0.937','0.709','0.95','0.074','0.066','734.98','0.62'
'AS953567                            ','92.6','Sporadic','Unknown','0.692','0.814','0.898','0.904','0.429','0.393','0.536','741.91','0.431'
'AS156596                            ','27.3','Regular','Unknown','0.019','0.436','0.674','0.672','0.608','0.512','0.983','491.08','0.975'
'AS971593                            ','92.2',NULL,'Static','0.101','0.343','0.598','0.276','0.088','0.603','0.33','770.62','0.327'
'AS428530                            ','64.9','Regular','Static','0.647','0.231','0.124','0.451','0.968','0.865','0.683','64.48','0.501'
'AS448862                            ','92.3',NULL,'Static','0.026','0.759','0.59','0.232','0.537','0.213','0.776','805.78','0.196'
'AS666626                            ','12.7',NULL,'Static','0.329','0.331','0.281','0.0','0.843','0.55','0.257','642.81','0.086'
'AS347318                            ','31.7','Regular','Unknown','0.717','0.614','0.749','0.952','0.184','0.797','0.768','148.14','0.434'
'AS720545                            ','19.7',NULL,'Static','0.617','0.901','0.895','0.719','0.325','0.754','0.59','426.18','0.052'
'AS566113                            ','7.2',NULL,'Unknown','0.875','0.053','0.935','0.468','0.298','0.569','0.62','207.05','0.096'
'AS512920                            ','28.6',NULL,'Unknown','0.941','0.111','0.248','0.042','0.985','0.811','0.976','981.2','0.458'
'AS706635                            ','83.5','Regular','Unknown','0.994','0.828','0.793','0.442','0.624','0.869','0.631','914.72','0.225'
'AS627262                            ','79.2','Sporadic','Unknown','0.565','0.793','0.931','0.195','0.29','0.469','0.739','953.81','0.878'
'AS620985                            ','21.9','Regular','Static','0.511','0.039','0.813','0.357','0.834','0.776','0.71','230.0','0.468'
'AS538726                            ','96.6','Sporadic','Static','0.145','0.528','0.471','0.596','0.2','0.599','0.094','132.74','0.598'
'AS644527                            ','4.9',NULL,'Unknown','0.138','0.078','0.506','0.353','0.936','0.142','0.58','607.61','0.156'
'AS485640                            ','30.0',NULL,'Static','0.185','0.625','0.714','0.453','0.329','0.677','0.791','161.4','0.682'
'AS394221                            ','12.9','Regular','Static','0.499','0.305','0.564','0.908','0.379','0.143','0.433','740.75','0.98'
'AS818297                            ','3.1','Sporadic','Unknown','0.994','0.149','0.0','0.277','0.489','0.854','0.606','406.59','0.798'
'AS497261                            ','83.5','Regular','Static','0.062','0.231','0.484','0.999','0.3','0.82','0.312','280.3','0.246'
'AS707579                            ','26.4','Sporadic','Static','0.657','0.005','0.859','0.306','0.366','0.425','0.569','795.32','0.767'
'AS914768                            ','27.2','Sporadic','Dynamic','0.814','0.515','0.944','0.665','0.146','0.843','0.628','284.03','0.964'
'AS463299                            ','40.2',NULL,'Static','0.918','0.205','0.454','0.042','0.13','0.093','0.889','321.03','0.345'
'AS541265                            ','10.8','Regular','Unknown','0.084','0.397','0.773','0.117','0.235','0.936','0.139','770.47','0.231'
'AS702460                            ','32.1','Regular','Static','0.43','0.536','0.693','0.747','0.005','0.252','0.994','967.58','0.851'
'AS105071                            ','12.6','Sporadic','Dynamic','0.621','0.526','0.085','0.172','0.979','0.08','0.815','226.49','0.258'
'AS965020                            ','55.6','Regular','Unknown','0.856','0.784','0.462','0.708','0.705','0.672','0.076','533.71','0.7'
'AS252225                            ','39.3','Sporadic','Static','0.884','0.747','0.175','0.314','0.761','0.739','0.826','536.57','0.411'
'AS477916                            ','88.6','Sporadic','Dynamic','0.432','0.955','0.447','0.594','0.441','0.625','0.362','565.4','0.555'
'AS737248                            ','21.1','Regular','Unknown','0.792','0.653','0.922','0.704','0.037','0.879','0.999','563.42','0.682'
'AS263354                            ','86.5','Sporadic','Unknown','0.277','0.32','0.819','0.114','0.93','0.803','0.082','847.97','0.86'
'AS156261                            ','57.1','Sporadic','Unknown','0.143','0.699','0.817','0.772','0.493','0.169','0.77','687.55','0.881'
'AS598803                            ','26.2',NULL,'Static','0.773','0.922','0.803','0.259','0.025','0.099','0.126','341.04','0.381'
'AS737653                            ','59.1','Sporadic','Unknown','0.133','0.845','0.887','0.519','0.917','0.08','0.208','84.92','0.915'
'AS325673                            ','55.6','Sporadic','Dynamic','0.256','0.311','0.963','0.994','0.183','0.737','0.327','436.48','0.961'
'AS537065                            ','12.7','Regular','Dynamic','0.278','0.651','0.911','0.613','0.103','0.505','0.337','775.02','0.295'
'AS191135                            ','54.5','Sporadic','Dynamic','0.746','0.154','0.372','0.666','0.334','0.872','0.573','634.47','0.533'
'AS778963                            ','63.5','Sporadic','Unknown','0.735','0.132','0.739','0.346','0.111','0.963','0.866','385.14','0.85'
'AS197573                            ','39.9','Sporadic','Dynamic','0.927','0.8','0.15','0.706','0.51','0.456','0.279','212.47','0.688'
'AS449926                            ','48.7',NULL,'Static','0.077','0.48','0.92','0.233','0.38','0.282','0.103','837.33','0.23'
'AS562374                            ','61.4','Sporadic','Static','0.372','0.402','0.848','0.56','0.06','0.982','0.342','844.03','0.968'
'AS917297                            ','74.7','Sporadic','Static','0.992','0.544','0.172','0.045','0.866','0.787','0.622','580.5','0.474'
'AS510859                            ','16.2','Sporadic','Unknown','0.096','0.24','0.818','0.869','0.465','0.264','0.799','731.65','0.989'
'AS576630                            ','30.6',NULL,'Static','0.343','0.006','0.83','0.11','0.628','0.643','0.423','833.27','0.444'
'AS810150                            ','10.0','Sporadic','Static','0.036','0.769','0.781','0.474','0.425','0.652','0.016','276.21','0.323'
'AS689919                            ','36.1','Sporadic','Static','0.987','0.99','0.718','0.819','0.814','0.387','0.525','26.29','0.987'
'AS524156                            ','95.2','Regular','Unknown','0.965','0.155','0.064','0.44','0.256','0.217','0.684','679.78','0.48'
'AS645424                            ','36.6',NULL,'Unknown','0.741','0.109','0.342','0.82','0.176','0.032','0.142','181.59','0.872'
'AS632950                            ','89.3',NULL,'Dynamic','0.374','0.912','0.4','0.655','0.458','0.095','0.603','314.66','0.023'
'AS848546                            ','28.4',NULL,'Static','0.248','0.657','0.792','0.8','0.952','0.341','0.761','84.97','0.165'
'AS632441                            ','3.5','Sporadic','Static','0.077','0.386','0.716','0.391','0.617','0.766','0.08','476.99','0.731'
'AS836751                            ','46.9','Regular','Unknown','0.632','0.521','0.087','0.665','0.805','0.351','0.381','801.87','0.875'
'AS321936                            ','12.2','Sporadic','Unknown','0.317','0.862','0.148','0.422','0.355','0.349','0.475','51.57','0.744'
'AS970559                            ','55.4',NULL,'Dynamic','0.326','0.861','0.442','0.788','0.669','0.432','0.632','345.82','0.715'
'AS111866                            ','92.3',NULL,'Unknown','0.813','0.388','0.62','0.269','0.837','0.306','0.069','14.7','0.555'
'AS629140                            ','48.5',NULL,'Static','0.489','0.213','0.581','0.552','0.836','0.926','0.892','422.89','0.948'
'AS121813                            ','95.9','Sporadic','Unknown','0.509','0.937','0.508','0.682','0.399','0.742','0.01','429.72','0.669'
'AS735433                            ','19.7','Regular','Dynamic','0.426','0.969','0.59','0.225','0.879','0.49','0.434','76.53','0.406'
'AS999544                            ','80.5','Regular','Unknown','0.383','0.211','0.466','0.614','0.594','0.726','0.853','451.7','0.931'
'AS375965                            ','73.2','Regular','Static','0.399','0.812','0.093','0.677','0.671','0.136','0.547','990.12','0.578'
'AS339131                            ','9.2','Sporadic','Static','0.807','0.419','0.176','0.591','0.232','0.4','0.197','955.07','0.215'
'AS709763                            ','50.7',NULL,'Static','0.748','0.578','0.641','0.285','0.786','0.999','0.449','304.4','0.468'
'AS463824                            ','62.0',NULL,'Dynamic','0.248','0.896','0.193','0.218','0.564','0.371','0.852','917.5','0.19'
'AS533741                            ','72.1',NULL,'Static','0.882','0.4','0.496','0.766','0.391','0.521','0.434','245.52','0.585'
'AS587378                            ','54.5','Sporadic','Dynamic','0.445','0.979','0.832','0.434','0.24','0.184','0.376','799.71','0.699'
'AS658911                            ','68.0',NULL,'Unknown','0.657','0.746','0.564','0.447','0.453','0.276','0.594','379.98','0.027'
'AS841320                            ','42.6',NULL,'Dynamic','0.374','0.474','0.165','0.861','0.487','0.184','0.86','281.53','0.618'
'AS189877                            ','88.1','Sporadic','Static','0.018','0.598','0.343','0.516','0.907','0.397','0.281','594.55','0.841'
'AS735368                            ','40.1','Sporadic','Static','0.597','0.85','0.272','0.478','0.102','0.666','0.575','793.77','0.336'
'AS269255                            ','75.0','Sporadic','Dynamic','0.54','0.842','0.914','0.347','0.111','0.826','0.776','2.25','0.824'
'AS222551                            ','73.7','Sporadic','Unknown','0.466','0.019','0.751','0.43','0.915','0.201','0.607','493.82','0.544'
'AS188217                            ','90.8','Sporadic','Unknown','0.695','0.068','0.971','0.101','0.879','0.986','0.165','887.16','0.834'
'AS453811                            ','55.5','Regular','Unknown','0.948','0.065','0.73','0.897','0.525','0.923','0.881','25.73','0.758'
'AS710285                            ','48.0','Sporadic','Dynamic','0.332','0.981','0.451','0.037','0.134','0.874','0.945','56.31','0.233'
'AS664916                            ','24.3',NULL,'Dynamic','0.983','0.399','0.244','0.214','0.043','0.967','0.54','229.29','0.602'
'AS943643                            ','72.6','Regular','Dynamic','0.168','0.018','0.712','0.042','0.081','0.837','0.923','266.17','0.173'
'AS217228                            ','66.8','Regular','Dynamic','0.273','0.177','0.301','0.722','0.52','0.522','0.456','601.81','0.065'
'AS750773                            ','52.3','Regular','Dynamic','0.726','0.876','0.383','0.497','0.072','0.768','0.853','41.13','0.531'
'AS433735                            ','99.6','Regular','Unknown','0.345','0.015','0.884','0.951','0.276','0.126','0.05','186.19','0.167'
'AS859667                            ','90.3','Regular','Unknown','0.152','0.948','0.786','0.778','0.071','0.696','0.997','347.17','0.723'
'AS212100                            ','38.9',NULL,'Static','0.185','0.184','0.265','0.298','0.294','0.616','0.406','909.21','0.112'
'AS976636                            ','87.5','Regular','Static','0.139','0.022','0.48','0.563','0.402','0.362','0.555','463.09','0.772'
'AS730114                            ','24.2','Regular','Dynamic','0.406','0.335','0.463','0.299','0.853','0.55','0.894','653.79','0.702'
'AS153945                            ','87.5',NULL,'Dynamic','0.788','0.678','0.402','0.396','0.034','0.882','0.992','129.1','0.662'
'AS877632                            ','51.8','Sporadic','Static','0.307','0.752','0.001','0.816','0.432','0.92','0.981','494.53','0.559'
'AS844825                            ','57.7','Sporadic','Dynamic','0.488','0.923','0.036','0.352','0.856','0.526','0.294','915.37','0.474'
'AS962011                            ','73.6','Sporadic','Unknown','0.07','0.148','0.51','0.973','0.949','0.886','0.339','19.53','0.268'
'AS704689                            ','66.6','Regular','Dynamic','0.66','0.154','0.821','0.677','0.235','0.795','0.153','300.91','0.143'
'AS965454                            ','31.0','Regular','Static','0.087','0.089','0.924','0.248','0.571','0.275','0.478','813.96','0.489'
'AS471134                            ','56.8',NULL,'Unknown','0.649','0.13','0.684','0.164','0.442','0.313','0.529','672.01','0.916'
'AS151090                            ','70.8','Sporadic','Dynamic','0.893','0.087','0.378','0.884','0.063','0.022','0.952','868.82','0.926'
'AS868739                            ','96.4','Regular','Unknown','0.602','0.612','0.419','0.23','0.671','0.103','0.351','95.72','0.95'
'AS941441                            ','59.6',NULL,'Static','0.827','0.266','0.444','0.648','0.322','0.517','0.144','718.87','0.54'
'AS781356                            ','62.3','Sporadic','Unknown','0.436','0.215','0.36','0.013','0.586','0.798','0.04','39.44','0.011'
'AS335660                            ','97.4','Regular','Unknown','0.41','0.283','0.286','0.327','0.792','0.35','0.276','70.37','0.332'
'AS513973                            ','49.5','Regular','Dynamic','0.059','0.732','0.64','0.286','0.755','0.694','0.726','44.85','0.522'
'AS493797                            ','44.9','Sporadic','Dynamic','0.855','0.36','0.198','0.015','0.665','0.374','0.027','493.53','0.969'
'AS474437                            ','84.9',NULL,'Unknown','0.929','0.592','0.161','0.408','0.992','0.474','0.421','733.87','0.427'
'AS260997                            ','25.0',NULL,'Dynamic','0.252','0.764','0.516','0.848','0.108','0.198','0.681','129.22','0.315'
'AS797263                            ','17.1','Regular','Dynamic','0.342','0.032','0.257','0.473','0.583','0.752','0.553','137.33','0.517'
'AS851651                            ','42.3','Sporadic','Static','0.5','0.368','0.379','0.149','0.461','0.058','0.368','463.86','0.716'
'AS711963                            ','69.3',NULL,'Unknown','0.193','0.231','0.683','0.338','0.598','0.987','0.813','227.15','0.5'
'AS367558                            ','17.4','Regular','Dynamic','0.461','0.189','0.79','0.683','0.795','0.561','0.559','351.44','0.181'
'AS221061                            ','60.2',NULL,'Static','0.133','0.417','0.318','0.726','0.773','0.601','0.486','725.32','0.933'
'AS195508                            ','34.1',NULL,'Unknown','0.255','0.451','0.226','0.831','0.988','0.869','0.55','590.91','0.61'
'AS532764                            ','56.7','Regular','Dynamic','0.635','0.089','0.081','0.105','0.064','0.77','0.709','989.43','0.897'
'AS814217                            ','63.6','Regular','Dynamic','0.141','0.833','0.178','0.747','0.893','0.82','0.868','994.68','0.963'
'AS489501                            ','50.8','Sporadic','Static','0.224','0.302','0.622','0.001','0.038','0.459','0.16','172.79','0.749'
'AS310829                            ','2.1','Regular','Static','0.589','0.142','0.323','0.101','0.225','0.092','0.11','484.91','0.547'
'AS596586                            ','37.7','Regular','Dynamic','0.405','0.532','0.594','0.044','0.764','0.387','0.773','886.29','0.631'
'AS445782                            ','14.2','Regular','Unknown','0.734','0.168','0.771','0.282','0.104','0.181','0.452','555.75','0.639'
'AS509638                            ','2.0','Regular','Static','0.061','0.217','0.149','0.015','0.348','0.857','0.872','952.56','0.393'
'AS650033                            ','64.0','Sporadic','Static','0.53','0.346','0.771','0.011','0.219','0.327','0.594','132.75','0.561'
'AS549725                            ','69.2','Regular','Static','0.442','0.071','0.115','0.158','0.865','0.868','0.664','815.46','0.087'
'AS635537                            ','33.1',NULL,'Unknown','0.311','0.209','0.558','0.32','0.665','0.074','0.836','667.41','0.007'
'AS245295                            ','38.7',NULL,'Static','0.726','0.344','0.712','0.47','0.222','0.537','0.121','525.68','0.698'
'AS129076                            ','73.4','Sporadic','Static','0.648','0.108','0.69','0.803','0.377','0.291','0.933','678.8','0.341'
'AS372966                            ','44.2','Sporadic','Static','0.855','0.74','0.227','0.532','0.771','0.121','0.749','476.45','0.997'
'AS835170                            ','65.8','Regular','Static','0.159','0.204','0.842','0.717','0.12','0.74','0.556','436.13','0.846'
'AS786300                            ','78.7','Sporadic','Dynamic','0.474','0.096','0.909','0.515','0.348','0.12','0.489','815.69','0.724'
'AS455495                            ','91.6','Regular','Dynamic','0.335','0.442','0.152','0.806','0.497','0.749','0.239','408.12','0.563'
'AS807490                            ','84.6','Regular','Static','0.445','0.798','0.014','0.282','0.102','0.795','0.706','69.43','0.253'
'AS986382                            ','30.6','Sporadic','Dynamic','0.744','0.608','0.83','0.814','0.851','0.53','0.493','520.66','0.2'
'AS583979                            ','88.0','Sporadic','Dynamic','0.744','0.382','0.429','0.427','0.399','0.957','0.937','301.67','0.867'
'AS783526                            ','86.9','Sporadic','Static','0.467','0.043','0.395','0.028','0.196','0.452','0.336','645.37','0.905'
'AS329795                            ','52.6','Regular','Dynamic','0.626','0.898','0.176','0.46','0.764','0.266','0.907','883.81','0.557'
'AS822467                            ','15.0','Sporadic','Unknown','0.329','0.864','0.532','0.906','0.677','0.682','0.222','778.23','0.661'
'AS864648                            ','52.8','Regular','Static','0.592','0.975','0.827','0.923','0.448','0.406','0.437','237.84','0.631'
'AS467565                            ','48.9',NULL,'Dynamic','0.218','0.631','0.643','0.448','0.435','0.227','0.432','102.13','0.128'
'AS768992                            ','72.4','Regular','Dynamic','0.549','0.41','0.232','0.853','0.157','0.799','0.596','844.8','0.335'
'AS456634                            ','73.4','Sporadic','Unknown','0.998','0.685','0.122','0.604','0.082','0.886','0.492','319.71','0.015'
'AS752762                            ','64.5',NULL,'Dynamic','0.032','0.369','0.725','0.591','0.686','0.355','0.194','525.53','0.571'
'AS728048                            ','92.1','Sporadic','Dynamic','0.227','0.844','0.028','0.55','0.396','0.579','0.723','828.05','0.737'
'AS225339                            ','45.7','Sporadic','Dynamic','0.281','0.279','0.853','0.766','0.576','0.433','0.128','892.63','0.538'
'AS331582                            ','4.9','Regular','Static','0.375','0.456','0.684','0.869','0.916','0.052','0.512','565.77','0.253'
'AS333543                            ','70.0','Regular','Static','0.359','0.918','0.673','0.461','0.024','0.75','0.255','380.45','0.402'
'AS296654                            ','18.7',NULL,'Unknown','0.931','0.71','0.004','0.476','0.595','0.684','0.991','672.21','0.997'
'AS387936                            ','44.4','Regular','Static','0.131','0.624','0.095','0.094','0.936','0.798','0.774','105.52','0.135'
'AS332554                            ','80.0','Sporadic','Dynamic','0.535','0.484','0.147','0.754','0.475','0.149','0.976','16.93','0.102'
'AS142850                            ','92.6',NULL,'Static','0.021','0.203','0.763','0.758','0.159','0.6','0.1','647.47','0.177'
'AS468162                            ','25.2','Sporadic','Unknown','0.232','0.851','0.342','0.164','0.81','0.461','0.302','673.23','0.171'
'AS549314                            ','98.4','Sporadic','Unknown','0.024','0.812','0.449','0.055','0.987','0.6','0.359','112.84','0.395'
'AS365308                            ','54.2','Sporadic','Dynamic','0.178','0.012','0.937','0.029','0.022','0.18','0.12','978.15','0.703'
'AS522188                            ','38.0',NULL,'Dynamic','0.643','0.3','0.566','0.532','0.605','0.373','0.455','514.4','0.39'
'AS306920                            ','24.2',NULL,'Dynamic','0.542','0.257','0.92','0.437','0.858','0.044','0.554','332.51','0.211'
'AS726379                            ','35.6','Sporadic','Unknown','0.993','0.671','0.595','0.758','0.889','0.183','0.396','548.54','0.937'
'AS969379                            ','14.7',NULL,'Unknown','0.171','0.718','0.23','0.442','0.966','0.908','0.872','595.73','0.613'
'AS628147                            ','94.8','Sporadic','Dynamic','0.968','0.369','0.064','0.983','0.703','0.237','0.323','361.27','0.676'
'AS973504                            ','38.9','Sporadic','Dynamic','0.493','0.352','0.691','0.872','0.1','0.307','0.925','165.71','0.289'
'AS698596                            ','24.6','Regular','Unknown','0.976','0.699','0.411','0.503','0.642','0.416','0.313','553.72','0.127'
'AS823515                            ','38.9','Sporadic','Static','0.952','0.443','0.074','0.835','0.876','0.037','0.234','185.52','0.955'
'AS362267                            ','20.6',NULL,'Dynamic','0.796','0.379','0.944','0.491','0.392','0.081','0.733','332.62','0.122'
'AS651288                            ','24.6',NULL,'Dynamic','0.782','0.27','0.963','0.765','0.46','0.408','0.126','820.99','0.353'
'AS732752                            ','87.9',NULL,'Dynamic','0.618','0.275','0.789','0.733','0.732','0.976','0.543','559.23','0.386'
'AS342806                            ','22.1',NULL,'Static','0.622','0.4','0.65','0.288','0.193','0.449','0.81','709.26','0.36'
'AS644319                            ','12.8',NULL,'Static','0.341','0.634','0.444','0.746','0.977','0.834','0.162','754.02','0.02'
'AS979165                            ','53.0','Regular','Unknown','0.311','0.015','0.894','0.552','0.127','0.681','0.691','705.84','0.733'
'AS371495                            ','77.9',NULL,'Dynamic','0.524','0.806','0.912','0.483','0.167','0.672','0.518','311.71','0.919'
'AS992341                            ','60.0','Sporadic','Dynamic','0.724','0.728','0.02','0.812','0.353','0.571','0.851','208.58','0.602'
'AS728787                            ','60.5',NULL,'Dynamic','0.43','0.401','0.551','0.674','0.405','0.642','0.366','172.76','0.947'
'AS944380                            ','8.7',NULL,'Static','0.201','0.715','0.508','0.555','0.508','0.612','0.851','489.64','0.619'
'AS410163                            ','75.2',NULL,'Dynamic','0.325','0.54','0.474','0.446','0.412','0.017','0.229','19.89','0.834'
'AS835802                            ','5.3',NULL,'Unknown','0.494','0.146','0.214','0.922','0.598','0.083','0.136','547.04','0.683'
'AS607267                            ','28.4','Regular','Dynamic','0.603','0.144','0.101','0.031','0.34','0.647','0.863','671.21','0.681'
'AS463297                            ','73.7','Sporadic','Unknown','0.652','0.31','0.683','0.339','0.393','0.234','0.8','441.91','0.017'
'AS423076                            ','95.5','Regular','Static','0.831','0.599','0.508','0.918','0.983','0.72','0.766','120.38','0.98'
'AS539368                            ','60.2','Sporadic','Static','0.732','0.475','0.165','0.468','0.078','0.278','0.544','755.63','0.204'
'AS588888                            ','31.5',NULL,'Unknown','0.341','0.004','0.122','0.475','0.449','0.801','0.095','155.62','0.545'
'AS599763                            ','46.4','Regular','Unknown','0.278','0.531','0.563','0.342','0.594','0.646','0.785','184.54','0.766'
'AS201985                            ','5.4','Sporadic','Static','0.29','0.147','0.037','0.684','0.976','0.423','0.239','565.18','0.636'
'AS528065                            ','47.9','Regular','Dynamic','0.525','0.541','0.146','0.04','0.255','0.865','0.389','116.98','0.644'
'AS219879                            ','29.4','Sporadic','Static','0.598','0.115','0.787','0.37','0.374','0.796','0.309','762.49','0.535'
'AS267429                            ','15.4','Sporadic','Unknown','0.504','0.956','0.936','0.08','0.692','0.282','0.443','258.31','0.15'
'AS920436                            ','6.6','Regular','Dynamic','0.853','0.693','0.82','0.744','0.641','0.551','0.698','209.73','0.43'
'AS538899                            ','74.4','Sporadic','Dynamic','0.692','0.805','0.608','0.767','0.895','0.952','0.375','924.74','0.63'
'AS634066                            ','6.4','Regular','Static','0.099','0.68','0.99','0.149','0.795','0.525','0.698','11.78','0.385'
'AS291075                            ','29.8','Regular','Static','0.78','0.61','0.747','0.61','0.769','0.767','0.547','482.17','0.881'
'AS761607                            ','71.1',NULL,'Dynamic','0.993','0.776','0.836','0.244','0.312','0.293','0.699','250.72','0.63'
'AS381948                            ','57.3','Regular','Dynamic','0.173','0.982','0.332','0.307','0.323','0.402','0.777','882.39','0.99'
'AS809027                            ','2.1',NULL,'Static','0.776','0.086','0.699','0.65','0.677','0.44','0.742','909.52','0.767'
'AS363585                            ','62.2','Sporadic','Unknown','0.44','0.998','0.205','0.787','0.966','0.046','0.564','826.34','0.009'
'AS522696                            ','28.1',NULL,'Static','0.765','0.337','0.778','0.201','0.239','0.97','0.375','329.02','0.484'
'AS727687                            ','71.8','Regular','Static','0.404','0.61','0.907','0.581','0.491','0.26','0.828','539.53','0.265'
'AS415237                            ','98.5','Regular','Unknown','0.079','0.206','0.475','0.802','0.384','0.22','0.969','746.06','0.76'
'AS970799                            ','85.8','Regular','Unknown','0.575','0.494','0.067','0.825','0.793','0.234','0.636','446.82','0.531'
'AS104801                            ','13.3','Regular','Static','0.822','0.061','0.08','0.996','0.046','0.678','0.458','911.01','0.425'
'AS403762                            ','18.6',NULL,'Static','0.882','0.493','0.497','0.444','0.099','0.167','0.642','323.27','0.81'
'AS195279                            ','12.9','Sporadic','Static','0.461','0.793','0.567','0.217','0.048','0.441','0.573','866.84','0.886'
'AS437426                            ','95.8',NULL,'Static','0.399','0.247','0.35','0.276','0.635','0.91','0.407','951.46','0.695'
'AS992066                            ','32.1','Regular','Static','0.822','0.47','0.941','0.27','0.464','0.652','0.364','964.79','0.411'
'AS962573                            ','16.5','Regular','Static','0.977','0.554','0.751','0.613','0.041','0.998','0.33','703.08','0.326'
'AS283202                            ','23.2','Regular','Dynamic','0.495','0.224','0.374','0.178','0.041','0.784','0.706','142.47','0.203'
'AS439705                            ','85.5','Sporadic','Unknown','0.873','0.117','0.766','0.519','0.98','0.939','0.278','368.25','0.362'
'AS609806                            ','6.9','Regular','Static','0.608','0.756','0.086','0.593','0.164','0.723','0.486','782.22','0.229'
