'AS347318                            ','Low','Scheduled','In Progress','Draft                    ','High','Funded                        ','Solo                               ','Public                             ','Partial','Wonder usually hundred company personal wide.'
'AS720545                            ','Medium','Completed','In Progress','Draft                    ','High','Funded                        ','International                      ','Classified                         ','Partial',NULL
'AS566113                            ','Urgent','Required','Completed','Draft                    ','Low','Pending                       ','International                      ','Classified                         ','Full',NULL
'AS512920                            ','Urgent','Scheduled','Completed','Submitted                ','High','Pending                       ','Team                               ','Classified                         ',NULL,NULL
'AS706635                            ','Medium','Scheduled','Pending','Submitted                ','High','Unfunded                      ','Team                               ','Public                             ','Full','War what ball hold.'
'AS627262                            ','High','Scheduled','In Progress','Published                ','High','Pending                       ','Team                               ','Restricted                         ','Partial','Best adult run might age eight.'
'AS620985                            ','Low','Completed','Pending','Published                ','High','Pending                       ','Solo                               ','Restricted                         ','Full',NULL
'AS538726                            ','Medium','Required','Completed','Submitted                ','Low','Unfunded                      ','Team                               ','Restricted                         ',NULL,'Hair employee window hotel allow poor.'
'AS644527                            ','Urgent','Required','Pending','Draft                    ','High','Funded                        ','Solo                               ','Restricted                         ','Full',NULL
'AS485640                            ','Medium','Scheduled','Completed','Submitted                ','Medium','Unfunded                      ','Solo                               ','Public                             ','Full',NULL
'AS394221                            ','High','Scheduled','Completed','Draft                    ','High','Funded                        ','International                      ','Restricted                         ','Partial',NULL
'AS818297                            ','Medium','Required','Completed','Submitted                ','High','Unfunded                      ','International                      ','Restricted                         ','Partial','Material news work happy guy.'
'AS497261                            ','Medium','Completed','Pending','Published                ','Low','Pending                       ','Solo                               ','Classified                         ',NULL,'Dog sure stand character Republican.'
'AS707579                            ','Low','Scheduled','In Progress','Submitted                ','Low','Pending                       ','Team                               ','Restricted                         ','Partial',NULL
'AS914768                            ','Medium','Scheduled','Completed','Draft                    ','Low','Pending                       ','International                      ','Classified                         ','Full',NULL
'AS463299                            ','Medium','Scheduled','In Progress','Submitted                ','Low','Pending                       ','International                      ','Restricted                         ',NULL,'Relate century save inside heavy reveal open.'
'AS541265                            ','High','Required','Pending','Published                ','Low','Pending                       ','Solo                               ','Classified                         ','Partial','Use choice wall story food than.'
'AS702460                            ','Medium','Completed','Completed','Draft                    ','Low','Funded                        ','Solo                               ','Classified                         ','Full','Nearly heart close any art resource better.'
'AS105071                            ','Urgent','Completed','Completed','Draft                    ','Low','Unfunded                      ','Team                               ','Classified                         ','Partial',NULL
'AS965020                            ','Low','Scheduled','Completed','Draft                    ','Low','Unfunded                      ','Solo                               ','Public                             ','Full','Hit security buy good push worker.'
'AS252225                            ','High','Required','Pending','Published                ','High','Pending                       ','Team                               ','Public                             ',NULL,NULL
'AS477916                            ','High','Required','Completed','Draft                    ','High','Pending                       ','International                      ','Public                             ',NULL,NULL
'AS737248                            ','Urgent','Scheduled','Pending','Submitted                ','High','Funded                        ','International                      ','Classified                         ','Partial','Six religious institution million amount nothing public.'
'AS263354                            ','Medium','Scheduled','Completed','Published                ','Medium','Unfunded                      ','Solo                               ','Restricted                         ','Full',NULL
'AS156261                            ','Urgent','Required','In Progress','Submitted                ','Medium','Unfunded                      ','Team                               ','Restricted                         ','Partial',NULL
'AS598803                            ','Urgent','Required','In Progress','Draft                    ','Medium','Funded                        ','Team                               ','Classified                         ','Full',NULL
'AS737653                            ','Medium','Completed','In Progress','Submitted                ','Medium','Funded                        ','International                      ','Classified                         ','Partial','Certain person style particular.'
'AS325673                            ','Low','Scheduled','In Progress','Submitted                ','High','Pending                       ','Team                               ','Classified                         ',NULL,NULL
'AS537065                            ','Low','Required','Pending','Submitted                ','High','Unfunded                      ','Team                               ','Public                             ',NULL,NULL
'AS191135                            ','Urgent','Completed','Pending','Submitted                ','High','Unfunded                      ','Team                               ','Classified                         ','Full',NULL
'AS778963                            ','Urgent','Required','Pending','Published                ','High','Pending                       ','Team                               ','Public                             ',NULL,'Simply pretty candidate hot including should real.'
'AS197573                            ','High','Completed','In Progress','Draft                    ','High','Funded                        ','International                      ','Classified                         ','Partial','Maintain voice out responsibility science value game when.'
'AS449926                            ','High','Required','Completed','Draft                    ','Low','Unfunded                      ','Team                               ','Classified                         ','Partial',NULL
'AS562374                            ','Low','Completed','Pending','Submitted                ','Low','Funded                        ','Team                               ','Restricted                         ','Full','Realize travel player fast.'
'AS917297                            ','Urgent','Required','Completed','Submitted                ','Medium','Unfunded                      ','Team                               ','Public                             ','Full','Western apply east produce open western community.'
'AS510859                            ','Low','Required','Pending','Draft                    ','High','Unfunded                      ','Solo                               ','Classified                         ','Full',NULL
'AS576630                            ','High','Required','In Progress','Published                ','Low','Funded                        ','Team                               ','Restricted                         ',NULL,'Skill that total face of once.'
'AS810150                            ','Medium','Required','Completed','Published                ','Low','Unfunded                      ','Team                               ','Restricted                         ','Full','Own fish kitchen back brother ask great.'
'AS689919                            ','High','Required','Completed','Published                ','Medium','Unfunded                      ','Team                               ','Public                             ','Partial',NULL
'AS524156                            ','Urgent','Required','Pending','Published                ','Medium','Funded                        ','International                      ','Restricted                         ','Partial',NULL
'AS645424                            ','Low','Required','Completed','Submitted                ','Medium','Funded                        ','Team                               ','Restricted                         ',NULL,'Station majority time find report popular.'
'AS632950                            ','High','Scheduled','Completed','Draft                    ','Low','Funded                        ','International                      ','Classified                         ',NULL,'Budget serve right note notice country huge.'
'AS848546                            ','Low','Required','Pending','Draft                    ','Low','Pending                       ','International                      ','Public                             ','Full','Effect themselves Democrat will.'
'AS632441                            ','High','Completed','Pending','Published                ','Medium','Funded                        ','Solo                               ','Classified                         ','Partial','Industry also other sister magazine keep character.'
'AS836751                            ','Low','Required','Completed','Published                ','Low','Pending                       ','International                      ','Classified                         ','Partial',NULL
'AS321936                            ','High','Completed','In Progress','Submitted                ','Medium','Unfunded                      ','Team                               ','Classified                         ',NULL,'Court laugh meet do street.'
'AS970559                            ','High','Scheduled','In Progress','Submitted                ','Medium','Unfunded                      ','Solo                               ','Public                             ','Partial',NULL
'AS111866                            ','High','Completed','Pending','Submitted                ','Low','Funded                        ','International                      ','Public                             ',NULL,'Eight ability lawyer detail late help.'
'AS629140                            ','High','Required','In Progress','Submitted                ','High','Pending                       ','Team                               ','Restricted                         ','Full','Side join job pretty above.'
'AS121813                            ','Low','Required','In Progress','Published                ','Medium','Funded                        ','Solo                               ','Restricted                         ',NULL,NULL
'AS735433                            ','Urgent','Required','In Progress','Draft                    ','Medium','Unfunded                      ','Solo                               ','Restricted                         ','Partial','Design eight especially fire.'
'AS999544                            ','Low','Required','Completed','Draft                    ','Medium','Funded                        ','Solo                               ','Classified                         ','Full','Capital say whatever during.'
'AS375965                            ','Medium','Scheduled','In Progress','Draft                    ','Medium','Pending                       ','International                      ','Classified                         ','Full','Several seat surface piece white unit result.'
'AS339131                            ','High','Scheduled','Completed','Published                ','Medium','Funded                        ','International                      ','Public                             ','Full',NULL
'AS709763                            ','Urgent','Scheduled','In Progress','Submitted                ','Low','Unfunded                      ','International                      ','Restricted                         ',NULL,'Assume she everything among.'
'AS463824                            ','Urgent','Required','In Progress','Draft                    ','Low','Unfunded                      ','Solo                               ','Public                             ',NULL,NULL
'AS533741                            ','Medium','Required','Pending','Submitted                ','Low','Unfunded                      ','Team                               ','Classified                         ','Full',NULL
'AS587378                            ','Urgent','Scheduled','In Progress','Draft                    ','High','Unfunded                      ','Team                               ','Restricted                         ','Full',NULL
'AS658911                            ','High','Scheduled','In Progress','Published                ','Medium','Unfunded                      ','International                      ','Classified                         ','Partial',NULL
'AS841320                            ','High','Completed','Completed','Published                ','Low','Pending                       ','International                      ','Restricted                         ','Full',NULL
'AS189877                            ','High','Required','In Progress','Submitted                ','High','Unfunded                      ','International                      ','Classified                         ','Full','Practice bag opportunity.'
'AS735368                            ','Medium','Completed','Completed','Draft                    ','High','Unfunded                      ','International                      ','Public                             ','Partial','Nice word nature idea generation leader.'
'AS269255                            ','Urgent','Completed','In Progress','Published                ','Low','Pending                       ','International                      ','Restricted                         ','Full','Word reality take reduce never.'
'AS222551                            ','Low','Required','Completed','Submitted                ','Medium','Funded                        ','Team                               ','Public                             ','Full',NULL
'AS188217                            ','Low','Completed','In Progress','Draft                    ','High','Unfunded                      ','Team                               ','Classified                         ','Full',NULL
'AS453811                            ','High','Completed','Pending','Submitted                ','High','Pending                       ','Solo                               ','Public                             ','Partial','Project possible group try.'
'AS710285                            ','High','Scheduled','In Progress','Submitted                ','Low','Pending                       ','International                      ','Restricted                         ','Partial',NULL
'AS664916                            ','High','Required','In Progress','Published                ','Medium','Pending                       ','Team                               ','Public                             ','Partial',NULL
'AS943643                            ','Low','Completed','In Progress','Submitted                ','Medium','Funded                        ','Team                               ','Restricted                         ','Partial',NULL
'AS217228                            ','Low','Completed','Pending','Submitted                ','High','Pending                       ','Team                               ','Public                             ','Full','Choose lead Democrat box decide recently finish staff.'
'AS750773                            ','Urgent','Scheduled','Pending','Published                ','High','Funded                        ','International                      ','Classified                         ',NULL,'Life prevent inside sense floor.'
'AS433735                            ','Urgent','Scheduled','Completed','Draft                    ','High','Pending                       ','Team                               ','Restricted                         ','Partial',NULL
'AS859667                            ','Low','Scheduled','In Progress','Submitted                ','Low','Pending                       ','International                      ','Classified                         ','Partial',NULL
'AS212100                            ','Low','Scheduled','Pending','Draft                    ','Medium','Unfunded                      ','Team                               ','Restricted                         ','Partial',NULL
'AS976636                            ','Urgent','Scheduled','Completed','Published                ','High','Pending                       ','Team                               ','Restricted                         ','Partial',NULL
'AS730114                            ','Urgent','Completed','In Progress','Published                ','Medium','Pending                       ','Team                               ','Classified                         ','Partial',NULL
'AS153945                            ','Low','Required','Pending','Published                ','Low','Pending                       ','Team                               ','Restricted                         ',NULL,NULL
'AS877632                            ','High','Scheduled','Pending','Submitted                ','High','Funded                        ','Solo                               ','Classified                         ','Partial','Appear raise stop sometimes whole.'
'AS844825                            ','Low','Required','Completed','Draft                    ','Medium','Unfunded                      ','International                      ','Classified                         ',NULL,NULL
'AS962011                            ','Medium','Required','Completed','Submitted                ','High','Pending                       ','Solo                               ','Public                             ','Partial',NULL
'AS704689                            ','Low','Completed','Completed','Published                ','Medium','Funded                        ','Solo                               ','Public                             ',NULL,'Bag court again apply list.'
'AS965454                            ','High','Completed','Completed','Published                ','Low','Funded                        ','Team                               ','Classified                         ',NULL,NULL
'AS471134                            ','Low','Scheduled','Completed','Published                ','High','Pending                       ','International                      ','Classified                         ',NULL,NULL
'AS151090                            ','Low','Completed','Pending','Draft                    ','Medium','Pending                       ','Team                               ','Restricted                         ',NULL,NULL
'AS868739                            ','Low','Required','Pending','Draft                    ','Medium','Unfunded                      ','International                      ','Restricted                         ','Full',NULL
'AS941441                            ','Urgent','Required','Pending','Submitted                ','High','Funded                        ','International                      ','Public                             ','Partial',NULL
'AS781356                            ','Medium','Scheduled','Completed','Submitted                ','High','Unfunded                      ','International                      ','Classified                         ','Full',NULL
'AS335660                            ','Low','Scheduled','In Progress','Published                ','High','Unfunded                      ','Team                               ','Public                             ','Partial','Like debate remember trial all war.'
'AS513973                            ','High','Completed','Pending','Published                ','Low','Pending                       ','International                      ','Public                             ','Full',NULL
'AS493797                            ','Low','Required','Pending','Published                ','Medium','Unfunded                      ','Solo                               ','Restricted                         ','Full','Along argue sell remain carry.'
'AS474437                            ','Urgent','Scheduled','Pending','Published                ','Medium','Unfunded                      ','Solo                               ','Public                             ','Full','Thousand student offer.'
'AS260997                            ','Medium','Required','Pending','Draft                    ','Low','Unfunded                      ','International                      ','Classified                         ','Full',NULL
'AS797263                            ','High','Scheduled','Pending','Submitted                ','Medium','Unfunded                      ','International                      ','Classified                         ','Partial',NULL
'AS851651                            ','Medium','Scheduled','In Progress','Draft                    ','Medium','Pending                       ','Team                               ','Restricted                         ',NULL,NULL
'AS711963                            ','Urgent','Required','In Progress','Published                ','Low','Funded                        ','Team                               ','Classified                         ',NULL,NULL
'AS367558                            ','Medium','Completed','Completed','Draft                    ','Low','Pending                       ','International                      ','Public                             ','Partial',NULL
'AS221061                            ','Low','Required','In Progress','Published                ','Medium','Unfunded                      ','International                      ','Public                             ','Partial',NULL
'AS195508                            ','High','Completed','Completed','Draft                    ','Medium','Unfunded                      ','Solo                               ','Classified                         ','Partial',NULL
'AS532764                            ','Low','Scheduled','Pending','Submitted                ','Medium','Pending                       ','International                      ','Classified                         ','Full',NULL
'AS814217                            ','Low','Completed','Completed','Draft                    ','Medium','Pending                       ','International                      ','Classified                         ','Partial','Offer man baby small.'
'AS489501                            ','High','Scheduled','In Progress','Draft                    ','Low','Funded                        ','Solo                               ','Restricted                         ','Full',NULL
'AS310829                            ','Urgent','Completed','Pending','Draft                    ','Low','Funded                        ','Team                               ','Public                             ','Full',NULL
'AS596586                            ','Medium','Required','Pending','Draft                    ','Low','Pending                       ','Team                               ','Classified                         ',NULL,NULL
'AS445782                            ','Medium','Completed','In Progress','Published                ','Medium','Unfunded                      ','International                      ','Public                             ','Partial',NULL
'AS509638                            ','Urgent','Required','Completed','Submitted                ','Low','Funded                        ','International                      ','Public                             ','Partial',NULL
'AS650033                            ','Urgent','Completed','Completed','Draft                    ','Low','Pending                       ','International                      ','Restricted                         ',NULL,'Cover article score management policy body fall special.'
'AS549725                            ','Urgent','Completed','Completed','Published                ','Low','Pending                       ','Team                               ','Classified                         ',NULL,NULL
'AS635537                            ','Urgent','Completed','In Progress','Published                ','Low','Funded                        ','Team                               ','Classified                         ','Full',NULL
'AS245295                            ','High','Completed','Completed','Published                ','High','Pending                       ','Solo                               ','Restricted                         ',NULL,NULL
'AS129076                            ','Medium','Completed','In Progress','Published                ','Medium','Funded                        ','Solo                               ','Public                             ','Full',NULL
'AS372966                            ','Urgent','Required','In Progress','Submitted                ','High','Pending                       ','International                      ','Classified                         ','Full',NULL
'AS835170                            ','Low','Completed','Pending','Submitted                ','Low','Unfunded                      ','International                      ','Classified                         ','Partial','Wall believe outside stuff exist foreign.'
'AS786300                            ','High','Completed','In Progress','Submitted                ','High','Unfunded                      ','Team                               ','Public                             ','Full','Language capital relate card while policy green.'
'AS455495                            ','Medium','Scheduled','Pending','Published                ','High','Pending                       ','Team                               ','Public                             ','Partial','Like read organization clearly yourself worry.'
'AS807490                            ','Low','Required','Completed','Published                ','High','Funded                        ','Team                               ','Restricted                         ',NULL,NULL
'AS986382                            ','Urgent','Scheduled','Completed','Submitted                ','High','Pending                       ','Team                               ','Public                             ','Partial','Author treat middle.'
'AS583979                            ','Urgent','Required','Pending','Published                ','Medium','Unfunded                      ','International                      ','Classified                         ','Full','Audience long they task benefit language.'
'AS783526                            ','High','Scheduled','In Progress','Published                ','High','Funded                        ','Solo                               ','Public                             ','Partial',NULL
'AS329795                            ','Low','Required','In Progress','Draft                    ','High','Unfunded                      ','Team                               ','Public                             ','Partial','Fine life nature though little.'
'AS822467                            ','High','Scheduled','In Progress','Draft                    ','Medium','Pending                       ','Team                               ','Public                             ','Full','Sure cut west support.'
'AS864648                            ','Low','Required','In Progress','Submitted                ','Low','Funded                        ','Team                               ','Classified                         ','Partial',NULL
'AS467565                            ','High','Required','Pending','Submitted                ','Medium','Unfunded                      ','Team                               ','Classified                         ','Full',NULL
'AS768992                            ','High','Completed','In Progress','Draft                    ','Low','Funded                        ','Solo                               ','Public                             ','Full',NULL
'AS456634                            ','Medium','Completed','Pending','Draft                    ','High','Funded                        ','Solo                               ','Public                             ','Full','Dinner camera health her ground kid.'
'AS752762                            ','Low','Required','In Progress','Published                ','Low','Unfunded                      ','Solo                               ','Public                             ','Partial','Dog here three example painting buy need glass.'
'AS728048                            ','High','Required','Pending','Draft                    ','Low','Pending                       ','Team                               ','Restricted                         ','Full',NULL
'AS225339                            ','Urgent','Completed','Pending','Draft                    ','Low','Unfunded                      ','International                      ','Public                             ',NULL,'According method control news indeed most and.'
'AS331582                            ','Urgent','Completed','Pending','Submitted                ','Medium','Pending                       ','International                      ','Restricted                         ',NULL,'Dark walk listen name bed wind.'
'AS333543                            ','High','Scheduled','Completed','Draft                    ','Low','Pending                       ','Solo                               ','Restricted                         ','Partial',NULL
'AS296654                            ','Medium','Required','In Progress','Draft                    ','High','Funded                        ','Team                               ','Classified                         ','Full','Investment wide feel open word.'
'AS387936                            ','High','Completed','In Progress','Draft                    ','High','Pending                       ','Team                               ','Restricted                         ',NULL,NULL
'AS332554                            ','High','Scheduled','Completed','Draft                    ','Low','Unfunded                      ','Team                               ','Public                             ','Partial','Career several mention fight their case read.'
'AS142850                            ','High','Completed','In Progress','Published                ','Medium','Unfunded                      ','Team                               ','Restricted                         ','Full','Attention those house live later.'
'AS468162                            ','High','Required','Pending','Submitted                ','High','Unfunded                      ','International                      ','Restricted                         ',NULL,'Big he score.'
'AS549314                            ','Urgent','Scheduled','Pending','Submitted                ','Medium','Unfunded                      ','Solo                               ','Restricted                         ','Full','Recently hard month right modern institution.'
'AS365308                            ','Medium','Scheduled','Pending','Submitted                ','Medium','Pending                       ','Team                               ','Public                             ','Full','Level dinner attorney moment.'
'AS522188                            ','Urgent','Scheduled','Completed','Published                ','High','Pending                       ','Team                               ','Classified                         ','Partial',NULL
'AS306920                            ','Low','Required','Completed','Submitted                ','Medium','Unfunded                      ','Solo                               ','Public                             ','Full','Provide strong on out money my police.'
