'IT610041','2024-05-17 01:42:28.104','TR98911',1.5350,'Regular','Mixed',0.0010,0.1940,'0.361','0.193',0.0010,'{"washsus": "Low", "layerind": "Confirmed", "spoofprob": 0.25, "frontscore": 1.6100, "momentignit": "Weak", "qstuffindex": 0.3040, "markclosepat": "Occasional"}'
'IT464423','2024-09-13 09:38:44.104','TR68287',1.7900,'Regular','Mixed',0.0920,0.3090,'0.225','0.091',0.0300,'{"washsus": "Low", "layerind": "Suspected", "spoofprob": 0.49, "frontscore": 81.9200, "momentignit": "Weak", "qstuffindex": 0.5940, "markclosepat": "Occasional"}'
'IT559277','2024-05-10 04:07:56.104','TR30247',1.4910,'Regular','Limit',0.2540,0.3650,'0.305','0.095',0.0980,'{"washsus": "Low", "layerind": "Suspected", "spoofprob": 0.64, "frontscore": 83.9900, "momentignit": "Weak", "qstuffindex": 0.1600, "markclosepat": "Occasional"}'
'IT326122','2024-12-22 02:49:03.104','TR61036',0.6460,'Regular','Market',0.0670,0.2320,'0.335','0.107',0.0240,'{"washsus": "High", "layerind": "Suspected", "spoofprob": 0.32, "frontscore": 78.1000, "momentignit": "Weak", "qstuffindex": 0.4940, "markclosepat": "Occasional"}'
'IT380913','2025-01-30 02:12:28.104','TR23236',0.8020,'Regular','Limit',0.0800,0.3080,'0.367','0.06',0.0870,'{"washsus": "High", "layerind": "Suspected", "spoofprob": 0.11, "frontscore": 24.0000, "momentignit": "Weak", "qstuffindex": 0.0770, "markclosepat": "Occasional"}'
'IT403743','2024-08-09 19:11:14.104','TR56743',1.2040,'Regular','Limit',0.2560,0.2000,'0.257','0.082',0.0960,'{"washsus": "Low", "layerind": "Suspected", "spoofprob": 0.27, "frontscore": 87.9200, "momentignit": "Weak", "qstuffindex": 0.6620, "markclosepat": "Frequent"}'
'IT437603','2024-12-17 18:54:55.104','TR31964',0.0710,'Irregular','Limit',0.0460,0.1810,'0.075','0.171',0.0400,'{"washsus": "Medium", "layerind": "Suspected", "spoofprob": 0.73, "frontscore": 95.8700, "momentignit": "Weak", "qstuffindex": 0.3100, "markclosepat": "Occasional"}'
'IT114207','2024-02-23 06:47:19.104','TR61446',1.7970,'Regular','Mixed',0.0810,0.0800,'0.321','0.011',0.0050,'{"washsus": "Medium", "layerind": "Suspected", "spoofprob": 0.19, "frontscore": 90.4200, "momentignit": "Weak", "qstuffindex": 0.8280, "markclosepat": "Frequent"}'
'IT659974','2024-12-29 19:55:11.104','TR99105',1.2650,'Suspicious','Market',0.0430,0.4910,'0.143','0.124',0.0810,'{"washsus": "Low", "layerind": "Suspected", "spoofprob": 0.98, "frontscore": 89.0400, "momentignit": "Weak", "qstuffindex": 0.7330, "markclosepat": "Frequent"}'
'IT487875','2025-01-29 06:28:09.104','TR11715',1.5390,'Regular','Market',0.2500,0.1220,'0.391','0.133',0.0200,'{"washsus": "Low", "layerind": "Suspected", "spoofprob": 0.04, "frontscore": 78.5200, "momentignit": "Strong", "qstuffindex": 0.9430, "markclosepat": "Frequent"}'
'IT748927','2024-10-13 04:43:54.104','TR10947',0.1640,'Regular','Limit',0.0990,0.1330,'0.2','0.01',0.0040,'{"washsus": "High", "layerind": "Suspected", "spoofprob": 0.44, "frontscore": 70.0500, "momentignit": "Strong", "qstuffindex": 0.3880, "markclosepat": "Occasional"}'
'IT575824','2024-04-09 18:27:36.104','TR29157',1.4750,'Suspicious','Market',0.1200,0.4950,'0.269','0.024',0.0510,'{"washsus": "Low", "layerind": "Suspected", "spoofprob": 0.03, "frontscore": 83.1700, "momentignit": "Strong", "qstuffindex": 0.7930, "markclosepat": "Occasional"}'
'IT751618','2024-05-25 17:52:16.104','TR93785',0.5420,'Suspicious','Mixed',0.2600,0.0630,'0.067','0.115',0.0280,'{"washsus": "Low", "layerind": "Suspected", "spoofprob": 0.95, "frontscore": 45.1200, "momentignit": "Weak", "qstuffindex": 0.5060, "markclosepat": "Frequent"}'
'IT971839','2024-04-30 16:30:47.104','TR36425',0.0610,'Regular','Mixed',0.0740,0.2010,'0.234','0.064',0.0510,'{"washsus": "Medium", "layerind": "Confirmed", "spoofprob": 0.27, "frontscore": 0.4800, "momentignit": "Strong", "qstuffindex": 0.7810, "markclosepat": "Occasional"}'
'IT459995','2024-06-25 00:30:56.105','TR41490',0.2800,'Regular','Mixed',0.1610,0.0300,'0.301','0.039',0.0440,'{"washsus": "Low", "layerind": "Suspected", "spoofprob": 0.14, "frontscore": 92.8800, "momentignit": "Strong", "qstuffindex": 0.6730, "markclosepat": "Frequent"}'
'IT197424','2024-11-27 02:04:14.105','TR93316',1.8310,'Suspicious','Limit',0.0250,0.0330,'0.327','0.077',0.0360,'{"washsus": "High", "layerind": "Suspected", "spoofprob": 0.46, "frontscore": 64.9900, "momentignit": "Weak", "qstuffindex": 0.0100, "markclosepat": "Frequent"}'
'IT570226','2024-10-07 21:25:06.105','TR36372',1.3490,'Irregular','Mixed',0.0980,0.0040,'0.26','0.025',0.0550,'{"washsus": "Low", "layerind": "Suspected", "spoofprob": 0.63, "frontscore": 1.8400, "momentignit": "Weak", "qstuffindex": 0.5060, "markclosepat": "Occasional"}'
'IT322619','2025-01-15 12:54:32.105','TR88385',1.7000,'Regular','Limit',0.2760,0.2060,'0.358','0.016',0.0510,'{"washsus": "Medium", "layerind": "Confirmed", "spoofprob": 0.14, "frontscore": 30.8100, "momentignit": "Strong", "qstuffindex": 0.7170, "markclosepat": "Occasional"}'
'IT454934','2024-03-03 04:36:42.105','TR64566',0.3510,'Irregular','Market',0.1870,0.3800,'0.052','0.085',0.0210,'{"washsus": "Medium", "layerind": "Suspected", "spoofprob": 0.84, "frontscore": 60.0600, "momentignit": "Weak", "qstuffindex": 0.2450, "markclosepat": "Frequent"}'
'IT856196','2024-04-10 11:48:53.105','TR58692',0.0140,'Irregular','Mixed',0.1170,0.4760,'0.021','0.13',0.0490,'{"washsus": "Low", "layerind": "Suspected", "spoofprob": 0.57, "frontscore": 18.4400, "momentignit": "Weak", "qstuffindex": 0.8310, "markclosepat": "Occasional"}'
'IT252030','2024-03-15 07:44:06.105','TR48873',0.5870,'Regular','Mixed',0.1830,0.4360,'0.089','0.047',0.0460,'{"washsus": "Medium", "layerind": "Confirmed", "spoofprob": 0.79, "frontscore": 76.5400, "momentignit": "Weak", "qstuffindex": 0.4390, "markclosepat": "Occasional"}'
'IT464091','2025-01-04 01:52:41.105','TR69119',1.1860,'Irregular','Limit',0.2660,0.1060,'0.056','0.063',0.0990,'{"washsus": "Medium", "layerind": "Confirmed", "spoofprob": 0.61, "frontscore": 40.7200, "momentignit": "Weak", "qstuffindex": 0.9960, "markclosepat": "Frequent"}'
'IT849557','2024-12-17 17:23:41.105','TR37766',1.4610,'Irregular','Mixed',0.2400,0.3900,'0.119','0.004',0.0710,'{"washsus": "Low", "layerind": "Confirmed", "spoofprob": 0.87, "frontscore": 69.7700, "momentignit": "Weak", "qstuffindex": 0.5980, "markclosepat": "Occasional"}'
'IT478048','2024-10-29 01:04:45.105','TR34397',1.6260,'Regular','Market',0.2950,0.4670,'0.318','0.121',0.0200,'{"washsus": "Low", "layerind": "Suspected", "spoofprob": 0.29, "frontscore": 79.5300, "momentignit": "Weak", "qstuffindex": 0.5400, "markclosepat": "Frequent"}'
'IT550256','2024-04-21 02:10:28.105','TR13238',1.6620,'Regular','Mixed',0.0090,0.1360,'0.359','0.116',0.0170,'{"washsus": "Low", "layerind": "Suspected", "spoofprob": 0.46, "frontscore": 87.1200, "momentignit": "Weak", "qstuffindex": 0.3020, "markclosepat": "Occasional"}'
'IT107436','2024-10-05 10:02:27.105','TR69235',1.3570,'Irregular','Mixed',0.2590,0.1310,'0.045','0.094',0.0850,'{"washsus": "Low", "layerind": "Confirmed", "spoofprob": 0.05, "frontscore": 5.0400, "momentignit": "Strong", "qstuffindex": 0.9110, "markclosepat": "Occasional"}'
'IT286699','2024-05-30 15:19:00.105','TR45500',1.6230,'Irregular','Limit',0.1260,0.1920,'0.001','0.102',0.0240,'{"washsus": "Medium", "layerind": "Confirmed", "spoofprob": 0.45, "frontscore": 10.9100, "momentignit": "Weak", "qstuffindex": 0.6060, "markclosepat": "Occasional"}'
'IT577356','2025-01-13 15:59:20.105','TR40417',1.7880,'Suspicious','Mixed',0.2280,0.3770,'0.084','0.034',0.0020,'{"washsus": "Medium", "layerind": "Suspected", "spoofprob": 0.59, "frontscore": 67.6900, "momentignit": "Weak", "qstuffindex": 0.7250, "markclosepat": "Frequent"}'
'IT549655','2024-11-25 13:08:17.105','TR80958',1.4850,'Regular','Mixed',0.0950,0.1380,'0.052','0.007',0.0540,'{"washsus": "Low", "layerind": "Suspected", "spoofprob": 0.29, "frontscore": 90.7200, "momentignit": "Weak", "qstuffindex": 0.6240, "markclosepat": "Frequent"}'
'IT118859','2024-09-17 21:29:11.105','TR33261',1.9270,'Irregular','Mixed',0.2280,0.4250,'0.147','0.185',0.0260,'{"washsus": "Low", "layerind": "Confirmed", "spoofprob": 0.39, "frontscore": 52.7300, "momentignit": "Weak", "qstuffindex": 0.0540, "markclosepat": "Occasional"}'
'IT164284','2024-08-11 00:36:47.105','TR73706',1.1920,'Regular','Limit',0.1530,0.4070,'0.387','0.176',0.0190,'{"washsus": "Low", "layerind": "Suspected", "spoofprob": 0.74, "frontscore": 9.7900, "momentignit": "Strong", "qstuffindex": 0.8130, "markclosepat": "Occasional"}'
'IT800012','2024-03-08 15:04:38.105','TR23164',1.4170,'Regular','Limit',0.2960,0.3670,'0.252','0.152',0.0550,'{"washsus": "Medium", "layerind": "Confirmed", "spoofprob": 0.66, "frontscore": 79.7200, "momentignit": "Weak", "qstuffindex": 0.7950, "markclosepat": "Frequent"}'
'IT187607','2025-02-16 12:32:24.105','TR74402',0.7590,'Suspicious','Market',0.0380,0.1840,'0.173','0.06',0.0250,'{"washsus": "High", "layerind": "Suspected", "spoofprob": 0.71, "frontscore": 72.4000, "momentignit": "Weak", "qstuffindex": 0.4130, "markclosepat": "Frequent"}'
'IT285210','2024-03-04 06:45:06.105','TR78855',1.9900,'Suspicious','Mixed',0.1390,0.1490,'0.376','0.054',0.0100,'{"washsus": "Medium", "layerind": "Suspected", "spoofprob": 0.41, "frontscore": 82.7800, "momentignit": "Weak", "qstuffindex": 0.4970, "markclosepat": "Frequent"}'
'IT562260','2024-03-04 09:04:09.105','TR40700',0.9710,'Irregular','Market',0.2920,0.0700,'0.254','0.002',0.0050,'{"washsus": "High", "layerind": "Suspected", "spoofprob": 0.65, "frontscore": 56.1400, "momentignit": "Strong", "qstuffindex": 0.9620, "markclosepat": "Occasional"}'
'IT659961','2024-03-24 11:46:10.105','TR76065',1.4790,'Suspicious','Limit',0.2910,0.0980,'0.168','0.088',0.0660,'{"washsus": "High", "layerind": "Confirmed", "spoofprob": 0.50, "frontscore": 58.0100, "momentignit": "Strong", "qstuffindex": 0.7250, "markclosepat": "Occasional"}'
'IT218586','2024-06-29 00:24:54.106','TR20746',1.0860,'Regular','Market',0.1730,0.3920,'0.4','0.096',0.0120,'{"washsus": "Low", "layerind": "Confirmed", "spoofprob": 0.01, "frontscore": 86.7200, "momentignit": "Weak", "qstuffindex": 0.2550, "markclosepat": "Frequent"}'
'IT176104','2024-08-11 04:17:48.106','TR47028',1.1880,'Suspicious','Limit',0.1900,0.2970,'0.293','0.175',0.0010,'{"washsus": "Medium", "layerind": "Confirmed", "spoofprob": 0.25, "frontscore": 21.1000, "momentignit": "Strong", "qstuffindex": 0.2710, "markclosepat": "Occasional"}'
'IT537613','2025-02-07 11:05:56.106','TR20573',1.4350,'Regular','Mixed',0.2670,0.0090,'0.182','0.099',0.0510,'{"washsus": "High", "layerind": "Suspected", "spoofprob": 0.38, "frontscore": 73.6100, "momentignit": "Weak", "qstuffindex": 0.4280, "markclosepat": "Occasional"}'
'IT130561','2024-07-18 16:39:14.106','TR85394',1.8410,'Regular','Market',0.1050,0.0720,'0.319','0.112',0.0890,'{"washsus": "Low", "layerind": "Confirmed", "spoofprob": 0.13, "frontscore": 99.1600, "momentignit": "Weak", "qstuffindex": 0.8530, "markclosepat": "Occasional"}'
'IT722543','2024-07-02 06:43:56.106','TR35966',0.4890,'Irregular','Mixed',0.0090,0.2100,'0.286','0.081',0.0690,'{"washsus": "Medium", "layerind": "Suspected", "spoofprob": 0.64, "frontscore": 74.2100, "momentignit": "Strong", "qstuffindex": 0.2110, "markclosepat": "Occasional"}'
'IT761796','2024-04-07 20:57:38.106','TR22557',0.1850,'Regular','Mixed',0.0800,0.0270,'0.399','0.016',0.0680,'{"washsus": "Low", "layerind": "Suspected", "spoofprob": 0.29, "frontscore": 51.5800, "momentignit": "Weak", "qstuffindex": 0.1080, "markclosepat": "Occasional"}'
'IT338388','2024-04-26 05:37:57.106','TR51502',1.3090,'Suspicious','Mixed',0.1820,0.2020,'0.174','0.038',0.0300,'{"washsus": "Medium", "layerind": "Suspected", "spoofprob": 0.88, "frontscore": 73.8800, "momentignit": "Strong", "qstuffindex": 0.5310, "markclosepat": "Occasional"}'
'IT240261','2024-07-30 00:30:06.106','TR78937',1.0630,'Regular','Mixed',0.2310,0.3120,'0.181','0.112',0.0880,'{"washsus": "Low", "layerind": "Confirmed", "spoofprob": 0.03, "frontscore": 91.1100, "momentignit": "Weak", "qstuffindex": 0.7990, "markclosepat": "Occasional"}'
'IT141899','2024-08-02 23:14:34.106','TR90009',0.6900,'Irregular','Market',0.0440,0.3970,'0.227','0.015',0.0990,'{"washsus": "Low", "layerind": "Suspected", "spoofprob": 0.78, "frontscore": 2.8600, "momentignit": "Weak", "qstuffindex": 0.0990, "markclosepat": "Occasional"}'
'IT546262','2024-03-02 22:24:43.106','TR49939',0.4370,'Irregular','Market',0.0570,0.2240,'0.383','0.186',0.0410,'{"washsus": "Low", "layerind": "Suspected", "spoofprob": 0.61, "frontscore": 33.9500, "momentignit": "Weak", "qstuffindex": 0.2180, "markclosepat": "Occasional"}'
'IT570649','2024-06-09 21:27:28.106','TR82183',1.6790,'Irregular','Limit',0.0250,0.2850,'0.178','0.092',0.0790,'{"washsus": "Medium", "layerind": "Suspected", "spoofprob": 0.54, "frontscore": 13.8700, "momentignit": "Weak", "qstuffindex": 0.7990, "markclosepat": "Occasional"}'
'IT667564','2024-10-14 19:48:30.106','TR35117',0.7230,'Suspicious','Limit',0.0520,0.0150,'0.142','0.186',0.0170,'{"washsus": "Medium", "layerind": "Suspected", "spoofprob": 0.78, "frontscore": 82.1000, "momentignit": "Weak", "qstuffindex": 0.1810, "markclosepat": "Occasional"}'
'IT246617','2024-10-28 16:53:05.106','TR25707',0.6190,'Suspicious','Market',0.2310,0.2140,'0.125','0.068',0.0830,'{"washsus": "Low", "layerind": "Confirmed", "spoofprob": 0.46, "frontscore": 35.2300, "momentignit": "Strong", "qstuffindex": 0.9280, "markclosepat": "Occasional"}'
'IT853100','2024-04-16 07:40:53.107','TR36293',0.0890,'Suspicious','Mixed',0.1740,0.0960,'0.395','0.09',0.0220,'{"washsus": "Medium", "layerind": "Suspected", "spoofprob": 0.33, "frontscore": 30.2100, "momentignit": "Weak", "qstuffindex": 0.0730, "markclosepat": "Frequent"}'
'IT103915','2024-08-10 03:43:15.107','TR61325',0.3180,'Suspicious','Limit',0.2960,0.3830,'0.311','0.021',0.0110,'{"washsus": "High", "layerind": "Suspected", "spoofprob": 0.71, "frontscore": 63.9100, "momentignit": "Weak", "qstuffindex": 0.9890, "markclosepat": "Occasional"}'
'IT638781','2025-01-11 14:06:03.107','TR36466',0.8000,'Suspicious','Limit',0.2990,0.2650,'0.145','0.03',0.0090,'{"washsus": "High", "layerind": "Suspected", "spoofprob": 0.06, "frontscore": 32.2400, "momentignit": "Weak", "qstuffindex": 0.1760, "markclosepat": "Occasional"}'
'IT629386','2024-09-03 13:14:28.107','TR49773',1.9460,'Suspicious','Limit',0.1780,0.0650,'0.397','0.074',0.0950,'{"washsus": "High", "layerind": "Suspected", "spoofprob": 0.64, "frontscore": 73.1100, "momentignit": "Weak", "qstuffindex": 0.4470, "markclosepat": "Occasional"}'
'IT819805','2024-10-31 07:15:38.107','TR70725',0.1000,'Regular','Market',0.2720,0.4900,'0.128','0.025',0.0150,'{"washsus": "Low", "layerind": "Suspected", "spoofprob": 0.05, "frontscore": 81.9000, "momentignit": "Strong", "qstuffindex": 0.3590, "markclosepat": "Occasional"}'
'IT669931','2025-01-19 15:43:21.107','TR29082',0.1870,'Suspicious','Market',0.0740,0.4600,'0.092','0.167',0.0910,'{"washsus": "High", "layerind": "Suspected", "spoofprob": 0.53, "frontscore": 21.5000, "momentignit": "Strong", "qstuffindex": 0.2780, "markclosepat": "Occasional"}'
'IT537133','2024-09-26 17:19:19.107','TR76014',0.4740,'Regular','Market',0.1890,0.0260,'0.329','0.123',0.0080,'{"washsus": "Low", "layerind": "Suspected", "spoofprob": 0.16, "frontscore": 24.7300, "momentignit": "Weak", "qstuffindex": 0.9870, "markclosepat": "Frequent"}'
'IT832359','2025-02-03 13:23:42.107','TR88961',1.5010,'Regular','Limit',0.1040,0.4010,'0.213','0.011',0.0800,'{"washsus": "Low", "layerind": "Suspected", "spoofprob": 0.73, "frontscore": 18.7900, "momentignit": "Weak", "qstuffindex": 0.6080, "markclosepat": "Frequent"}'
'IT744154','2024-02-26 18:59:52.107','TR14913',1.6900,'Suspicious','Limit',0.1670,0.1040,'0.303','0.1',0.0930,'{"washsus": "Low", "layerind": "Suspected", "spoofprob": 0.82, "frontscore": 76.6000, "momentignit": "Weak", "qstuffindex": 0.2930, "markclosepat": "Frequent"}'
'IT427268','2024-03-24 11:36:16.107','TR43151',1.2360,'Suspicious','Limit',0.1930,0.4400,'0.308','0.007',0.0500,'{"washsus": "Low", "layerind": "Suspected", "spoofprob": 0.92, "frontscore": 41.7500, "momentignit": "Weak", "qstuffindex": 0.4570, "markclosepat": "Occasional"}'
'IT947685','2024-06-16 20:37:34.107','TR26753',0.2580,'Regular','Mixed',0.1640,0.2630,'0.2','0.066',0.0240,'{"washsus": "Medium", "layerind": "Suspected", "spoofprob": 0.22, "frontscore": 42.0500, "momentignit": "Strong", "qstuffindex": 0.1330, "markclosepat": "Occasional"}'
'IT851454','2024-05-02 04:54:00.107','TR11428',0.9630,'Irregular','Limit',0.1100,0.3960,'0.035','0.041',0.0760,'{"washsus": "High", "layerind": "Confirmed", "spoofprob": 0.83, "frontscore": 54.4800, "momentignit": "Weak", "qstuffindex": 0.8390, "markclosepat": "Occasional"}'
'IT983655','2025-02-16 21:46:27.107','TR68095',0.4270,'Irregular','Market',0.0490,0.4430,'0.25','0.183',0.0970,'{"washsus": "Low", "layerind": "Suspected", "spoofprob": 0.40, "frontscore": 81.8700, "momentignit": "Strong", "qstuffindex": 0.5950, "markclosepat": "Frequent"}'
'IT725462','2024-08-18 23:47:39.107','TR12401',0.4440,'Irregular','Mixed',0.1160,0.1740,'0.128','0.076',0.0660,'{"washsus": "Medium", "layerind": "Suspected", "spoofprob": 0.26, "frontscore": 13.0900, "momentignit": "Strong", "qstuffindex": 0.5020, "markclosepat": "Occasional"}'
'IT133780','2024-05-18 00:12:44.107','TR76309',0.7000,'Suspicious','Mixed',0.2430,0.0440,'0.022','0.196',0.0790,'{"washsus": "Low", "layerind": "Suspected", "spoofprob": 0.55, "frontscore": 23.9300, "momentignit": "Weak", "qstuffindex": 0.4570, "markclosepat": "Occasional"}'
'IT217037','2024-03-11 13:44:27.107','TR52430',1.1050,'Suspicious','Limit',0.0540,0.1170,'0.056','0.004',0.0290,'{"washsus": "Low", "layerind": "Suspected", "spoofprob": 0.23, "frontscore": 59.1700, "momentignit": "Weak", "qstuffindex": 0.2620, "markclosepat": "Occasional"}'
'IT394853','2025-02-17 10:32:58.107','TR77721',0.3890,'Regular','Mixed',0.1920,0.3800,'0.227','0.033',0.0160,'{"washsus": "Low", "layerind": "Suspected", "spoofprob": 0.09, "frontscore": 48.0800, "momentignit": "Weak", "qstuffindex": 0.3140, "markclosepat": "Occasional"}'
'IT613649','2024-04-10 11:45:22.107','TR54711',1.8900,'Suspicious','Mixed',0.1510,0.2270,'0.292','0.082',0.0010,'{"washsus": "Low", "layerind": "Suspected", "spoofprob": 0.41, "frontscore": 65.6500, "momentignit": "Strong", "qstuffindex": 0.6610, "markclosepat": "Occasional"}'
'IT425613','2024-05-15 17:40:20.108','TR49801',1.7190,'Irregular','Limit',0.2930,0.1910,'0.224','0.024',0.0650,'{"washsus": "Low", "layerind": "Suspected", "spoofprob": 0.13, "frontscore": 97.1900, "momentignit": "Weak", "qstuffindex": 0.5980, "markclosepat": "Occasional"}'
