'TR69443','Broker',2437,3911946.40,'High',415474.7800,372606.2700,'Intraday','{"winpct": 46.14, "plratio": 2.3800, "risklevel": {"margpct": 45.78, "levratio": 9.1200, "risklevel": "Conservative"}}'
'TR68014','Broker',2298,1569210.95,'High',37291.8800,363304.6900,'Position','{"winpct": 60.46, "plratio": 2.2000, "risklevel": {"margpct": 78.73, "levratio": 4.2700, "risklevel": "Moderate"}}'
'TR95799','Broker',1848,3693262.45,'High',460079.2500,367621.3300,'Swing','{"winpct": 38.56, "plratio": 1.4700, "risklevel": {"margpct": 51.32, "levratio": 2.9000, "risklevel": "Conservative"}}'
'TR19140','Broker',2192,5256489.70,'High',9227.3600,182843.7500,'Long-term','{"winpct": 86.70, "plratio": 2.5500, "risklevel": {"margpct": 61.33, "levratio": 9.7300, "risklevel": "Conservative"}}'
'TR45417','Broker',2850,3685929.89,'Medium',26978.5300,473055.8800,'Long-term','{"winpct": 73.89, "plratio": 0.5800, "risklevel": {"margpct": 64.17, "levratio": 9.7000, "risklevel": "Aggressive"}}'
'TR40775','Broker',1020,1076093.81,'Medium',367689.9400,256842.6500,'Position','{"winpct": 47.61, "plratio": 1.1400, "risklevel": {"margpct": 78.98, "levratio": 2.3300, "risklevel": "Moderate"}}'
'TR30517','Individual',1052,6755521.47,'High',252735.8500,216104.3900,'Intraday','{"winpct": 61.46, "plratio": 0.9300, "risklevel": {"margpct": 25.01, "levratio": 5.7800, "risklevel": "Conservative"}}'
'TR20084','Market Maker',967,3669493.51,'Medium',44377.1600,165859.5500,'Intraday','{"winpct": 89.26, "plratio": 1.6000, "risklevel": {"margpct": 33.71, "levratio": 7.7100, "risklevel": "Conservative"}}'
'TR65076','Broker',2510,3262032.76,'Medium',340766.3000,404231.1700,'Long-term','{"winpct": 85.88, "plratio": 1.7800, "risklevel": {"margpct": 71.60, "levratio": 8.7100, "risklevel": "Aggressive"}}'
'TR45741','Market Maker',2876,4013088.95,'High',252188.3600,36613.5600,'Intraday','{"winpct": 55.92, "plratio": 2.3900, "risklevel": {"margpct": 39.54, "levratio": 2.9000, "risklevel": "Moderate"}}'
'TR35902','Institution',674,9629853.79,'High',661220.5100,374042.4800,'Intraday','{"winpct": 85.49, "plratio": 2.6800, "risklevel": {"margpct": 78.59, "levratio": 9.8100, "risklevel": "Conservative"}}'
'TR59322','Broker',1462,2863974.76,'Low',430980.3300,260607.4400,'Position','{"winpct": 70.36, "plratio": 0.9300, "risklevel": {"margpct": 24.76, "levratio": 9.9400, "risklevel": "Moderate"}}'
'TR48890','Market Maker',1809,5752243.93,'High',491517.9900,58476.8500,'Position','{"winpct": 38.66, "plratio": 2.4200, "risklevel": {"margpct": 39.19, "levratio": 7.4700, "risklevel": "Aggressive"}}'
'TR75710','Institution',2572,6644592.96,'High',294449.9500,322367.9200,'Long-term','{"winpct": 78.08, "plratio": 2.8700, "risklevel": {"margpct": 57.74, "levratio": 7.0000, "risklevel": "Aggressive"}}'
'TR14652','Broker',1219,3347644.57,'Medium',568984.4400,251783.3300,'Position','{"winpct": 87.31, "plratio": 2.4200, "risklevel": {"margpct": 26.42, "levratio": 8.8300, "risklevel": "Conservative"}}'
'TR78024','Individual',1822,1491877.20,'High',501215.6400,319721.6100,'Intraday','{"winpct": 86.03, "plratio": 1.1300, "risklevel": {"margpct": 62.36, "levratio": 3.7400, "risklevel": "Aggressive"}}'
'TR98911','Institution',2499,9308760.26,'High',720801.8100,50808.2200,'Long-term','{"winpct": 62.44, "plratio": 2.7100, "risklevel": {"margpct": 33.45, "levratio": 1.3700, "risklevel": "Aggressive"}}'
'TR68287','Institution',2636,5898404.06,'Medium',542588.4000,292835.7500,'Intraday','{"winpct": 73.64, "plratio": 1.2600, "risklevel": {"margpct": 56.88, "levratio": 7.8900, "risklevel": "Aggressive"}}'
'TR30247','Institution',1515,8523044.74,'High',906725.0500,84198.0800,'Intraday','{"winpct": 69.16, "plratio": 2.6000, "risklevel": {"margpct": 3.35, "levratio": 7.0100, "risklevel": "Aggressive"}}'
'TR61036','Broker',2047,2838875.57,'Low',424067.3000,491795.3100,'Intraday','{"winpct": 65.71, "plratio": 1.3100, "risklevel": {"margpct": 26.88, "levratio": 1.2400, "risklevel": "Aggressive"}}'
'TR23236','Market Maker',3244,1179747.84,'Medium',277371.1200,159587.3300,'Position','{"winpct": 42.30, "plratio": 1.0300, "risklevel": {"margpct": 50.30, "levratio": 8.0700, "risklevel": "Moderate"}}'
'TR56743','Institution',1816,227960.55,'High',682408.1600,260781.1400,'Position','{"winpct": 45.95, "plratio": 1.1100, "risklevel": {"margpct": 29.91, "levratio": 9.6200, "risklevel": "Aggressive"}}'
'TR31964','Market Maker',1224,420961.63,'Medium',488786.8800,121539.7100,'Position','{"winpct": 49.64, "plratio": 2.1600, "risklevel": {"margpct": 0.64, "levratio": 7.4100, "risklevel": "Moderate"}}'
'TR61446','Individual',1952,8167591.69,'High',541997.6700,18044.1200,'Long-term','{"winpct": 49.66, "plratio": 2.9400, "risklevel": {"margpct": 5.89, "levratio": 6.8600, "risklevel": "Moderate"}}'
'TR99105','Institution',162,3361673.20,'High',722433.8400,260402.3100,'Position','{"winpct": 74.84, "plratio": 2.9900, "risklevel": {"margpct": 6.15, "levratio": 3.9300, "risklevel": "Conservative"}}'
'TR11715','Market Maker',1906,9025855.08,'Low',388143.0300,375519.5900,'Intraday','{"winpct": 37.46, "plratio": 0.7300, "risklevel": {"margpct": 9.81, "levratio": 7.6200, "risklevel": "Moderate"}}'
'TR10947','Institution',2888,5635132.52,'High',265896.1100,27359.7600,'Intraday','{"winpct": 84.38, "plratio": 1.5100, "risklevel": {"margpct": 49.53, "levratio": 1.8400, "risklevel": "Aggressive"}}'
'TR29157','Broker',1996,5397386.45,'Low',288231.5100,81477.2700,'Intraday','{"winpct": 49.82, "plratio": 2.1500, "risklevel": {"margpct": 34.92, "levratio": 7.1900, "risklevel": "Moderate"}}'
'TR93785','Market Maker',3234,8951746.35,'Medium',832212.6800,234248.8000,'Intraday','{"winpct": 35.47, "plratio": 1.1500, "risklevel": {"margpct": 20.40, "levratio": 5.6700, "risklevel": "Conservative"}}'
'TR36425','Market Maker',1806,5974240.13,'Low',712481.6700,278423.1400,'Intraday','{"winpct": 76.71, "plratio": 2.6400, "risklevel": {"margpct": 36.04, "levratio": 8.0700, "risklevel": "Conservative"}}'
'TR41490','Broker',2583,6182415.77,'Low',792011.9200,229012.2400,'Long-term','{"winpct": 70.97, "plratio": 2.8700, "risklevel": {"margpct": 29.46, "levratio": 8.6600, "risklevel": "Conservative"}}'
'TR93316','Broker',1601,7291270.57,'Medium',125922.0000,342285.3000,'Position','{"winpct": 67.69, "plratio": 1.4000, "risklevel": {"margpct": 41.29, "levratio": 1.6900, "risklevel": "Aggressive"}}'
'TR36372','Market Maker',2561,4780589.00,'High',112570.3100,242774.1700,'Position','{"winpct": 56.44, "plratio": 2.1500, "risklevel": {"margpct": 47.27, "levratio": 8.9400, "risklevel": "Moderate"}}'
'TR88385','Institution',504,5461261.48,'Medium',113644.4600,192438.4800,'Intraday','{"winpct": 35.17, "plratio": 2.0800, "risklevel": {"margpct": 23.75, "levratio": 3.1500, "risklevel": "Moderate"}}'
'TR64566','Individual',3435,8287755.24,'High',556405.7800,189706.7400,'Intraday','{"winpct": 86.32, "plratio": 1.7700, "risklevel": {"margpct": 72.17, "levratio": 1.2100, "risklevel": "Aggressive"}}'
'TR58692','Individual',3645,3305515.00,'Low',573536.3000,480663.5700,'Position','{"winpct": 68.81, "plratio": 2.3800, "risklevel": {"margpct": 74.41, "levratio": 8.1800, "risklevel": "Moderate"}}'
'TR48873','Market Maker',534,9214091.82,'Medium',958811.4100,383522.4300,'Position','{"winpct": 85.65, "plratio": 1.4200, "risklevel": {"margpct": 46.89, "levratio": 6.8500, "risklevel": "Conservative"}}'
'TR69119','Market Maker',2513,7310836.69,'High',853855.5500,301602.0600,'Intraday','{"winpct": 63.09, "plratio": 1.3500, "risklevel": {"margpct": 79.25, "levratio": 4.3700, "risklevel": "Moderate"}}'
'TR37766','Broker',2863,7500575.98,'Low',517645.4300,274032.8300,'Long-term','{"winpct": 61.47, "plratio": 1.1100, "risklevel": {"margpct": 45.03, "levratio": 1.4300, "risklevel": "Moderate"}}'
'TR34397','Individual',2852,168537.85,'Low',450936.7800,108545.1000,'Swing','{"winpct": 51.65, "plratio": 2.2800, "risklevel": {"margpct": 58.15, "levratio": 6.3200, "risklevel": "Moderate"}}'
'TR13238','Institution',2662,6889609.78,'Medium',863827.0800,402958.5100,'Intraday','{"winpct": 61.42, "plratio": 1.3300, "risklevel": {"margpct": 67.15, "levratio": 1.1000, "risklevel": "Aggressive"}}'
'TR69235','Institution',2409,5765499.74,'Medium',229527.2300,359818.0000,'Long-term','{"winpct": 61.40, "plratio": 2.3900, "risklevel": {"margpct": 6.81, "levratio": 6.2400, "risklevel": "Conservative"}}'
'TR45500','Individual',1079,9698773.26,'Medium',581568.2600,423586.5600,'Position','{"winpct": 36.36, "plratio": 0.5300, "risklevel": {"margpct": 41.93, "levratio": 7.7200, "risklevel": "Moderate"}}'
'TR40417','Individual',738,6765166.97,'Medium',75792.5000,463932.7500,'Position','{"winpct": 60.29, "plratio": 1.8900, "risklevel": {"margpct": 40.90, "levratio": 7.0600, "risklevel": "Conservative"}}'
'TR80958','Broker',865,3293117.42,'Low',491935.8600,367992.7500,'Intraday','{"winpct": 40.04, "plratio": 1.6500, "risklevel": {"margpct": 58.23, "levratio": 4.1900, "risklevel": "Moderate"}}'
'TR33261','Broker',1566,4733905.99,'Medium',626955.9700,143093.0600,'Intraday','{"winpct": 66.34, "plratio": 1.8300, "risklevel": {"margpct": 26.67, "levratio": 5.8300, "risklevel": "Moderate"}}'
'TR73706','Market Maker',2256,2851286.91,'High',484980.6900,418575.4100,'Swing','{"winpct": 89.16, "plratio": 1.2300, "risklevel": {"margpct": 77.23, "levratio": 7.1500, "risklevel": "Moderate"}}'
'TR23164','Individual',1407,8044372.87,'High',440175.4900,357670.2700,'Swing','{"winpct": 81.92, "plratio": 1.3300, "risklevel": {"margpct": 56.66, "levratio": 5.4500, "risklevel": "Aggressive"}}'
'TR74402','Broker',3187,1171332.76,'Low',172292.0900,420224.4600,'Intraday','{"winpct": 57.62, "plratio": 0.8400, "risklevel": {"margpct": 59.60, "levratio": 3.3200, "risklevel": "Conservative"}}'
'TR78855','Individual',1691,6247301.20,'Medium',821358.8200,286444.8900,'Swing','{"winpct": 40.10, "plratio": 0.9200, "risklevel": {"margpct": 22.63, "levratio": 4.5600, "risklevel": "Moderate"}}'
'TR40700','Broker',70,2917191.06,'Low',711353.5100,152182.0400,'Position','{"winpct": 60.11, "plratio": 1.3000, "risklevel": {"margpct": 44.85, "levratio": 5.3900, "risklevel": "Moderate"}}'
'TR76065','Institution',1661,1315706.96,'High',718391.1100,483690.2100,'Swing','{"winpct": 89.90, "plratio": 0.6900, "risklevel": {"margpct": 21.26, "levratio": 4.3100, "risklevel": "Conservative"}}'
'TR20746','Market Maker',1763,6327718.73,'Low',476626.0300,233856.8300,'Swing','{"winpct": 76.44, "plratio": 2.0200, "risklevel": {"margpct": 58.88, "levratio": 2.9900, "risklevel": "Conservative"}}'
'TR47028','Institution',3265,9090196.59,'Low',952786.5500,34793.4700,'Swing','{"winpct": 86.65, "plratio": 2.0700, "risklevel": {"margpct": 44.37, "levratio": 5.3500, "risklevel": "Conservative"}}'
'TR20573','Institution',1521,8466083.27,'High',299695.9800,265278.7600,'Swing','{"winpct": 62.16, "plratio": 1.2400, "risklevel": {"margpct": 21.82, "levratio": 2.8200, "risklevel": "Conservative"}}'
'TR85394','Institution',2503,5273463.60,'Medium',365194.3600,182252.2900,'Position','{"winpct": 36.85, "plratio": 1.9600, "risklevel": {"margpct": 73.04, "levratio": 2.7500, "risklevel": "Conservative"}}'
'TR35966','Institution',2935,3890198.70,'High',948164.7300,302571.3400,'Swing','{"winpct": 60.80, "plratio": 1.0100, "risklevel": {"margpct": 78.48, "levratio": 7.3300, "risklevel": "Aggressive"}}'
'TR22557','Broker',1175,7345691.56,'High',605101.2500,220853.1400,'Position','{"winpct": 44.76, "plratio": 1.2600, "risklevel": {"margpct": 31.78, "levratio": 8.7100, "risklevel": "Aggressive"}}'
'TR51502','Individual',762,7872137.81,'Medium',882871.6200,229979.0800,'Long-term','{"winpct": 55.85, "plratio": 1.5400, "risklevel": {"margpct": 35.96, "levratio": 3.5700, "risklevel": "Aggressive"}}'
'TR78937','Market Maker',393,1950531.51,'High',541030.0900,206542.5500,'Long-term','{"winpct": 67.07, "plratio": 0.6100, "risklevel": {"margpct": 25.43, "levratio": 7.4100, "risklevel": "Conservative"}}'
'TR90009','Broker',2424,8409757.50,'Low',363219.9100,232236.0000,'Swing','{"winpct": 66.07, "plratio": 2.7700, "risklevel": {"margpct": 20.93, "levratio": 8.2000, "risklevel": "Aggressive"}}'
'TR49939','Individual',2930,536294.89,'High',955504.1600,339537.7100,'Intraday','{"winpct": 63.47, "plratio": 1.3800, "risklevel": {"margpct": 40.94, "levratio": 4.9800, "risklevel": "Aggressive"}}'
'TR82183','Broker',457,6867546.83,'High',934352.1600,53970.9900,'Long-term','{"winpct": 62.68, "plratio": 1.8900, "risklevel": {"margpct": 44.19, "levratio": 4.7700, "risklevel": "Conservative"}}'
'TR35117','Market Maker',820,7443228.76,'Low',678344.6900,341977.3200,'Swing','{"winpct": 31.99, "plratio": 2.7800, "risklevel": {"margpct": 79.41, "levratio": 3.8300, "risklevel": "Moderate"}}'
'TR25707','Market Maker',3044,5537770.92,'Medium',188759.0700,112899.0700,'Position','{"winpct": 76.75, "plratio": 1.1900, "risklevel": {"margpct": 65.73, "levratio": 1.7900, "risklevel": "Aggressive"}}'
'TR36293','Individual',656,3769646.28,'High',627588.2200,396276.5000,'Intraday','{"winpct": 88.97, "plratio": 1.5400, "risklevel": {"margpct": 33.92, "levratio": 5.9800, "risklevel": "Moderate"}}'
'TR61325','Institution',2927,1206709.04,'Medium',88288.9500,284960.9800,'Swing','{"winpct": 71.53, "plratio": 0.9700, "risklevel": {"margpct": 58.18, "levratio": 9.0200, "risklevel": "Conservative"}}'
'TR36466','Individual',551,9298013.71,'Low',914375.0200,380973.4100,'Intraday','{"winpct": 87.66, "plratio": 0.8100, "risklevel": {"margpct": 46.55, "levratio": 4.2300, "risklevel": "Aggressive"}}'
'TR49773','Institution',586,4385237.66,'High',487497.1300,288294.5900,'Long-term','{"winpct": 73.36, "plratio": 2.3300, "risklevel": {"margpct": 21.53, "levratio": 7.8700, "risklevel": "Moderate"}}'
'TR70725','Institution',310,3031328.67,'Low',467813.0400,81274.2700,'Position','{"winpct": 59.44, "plratio": 1.6600, "risklevel": {"margpct": 69.65, "levratio": 3.9200, "risklevel": "Moderate"}}'
'TR29082','Individual',2140,4037020.19,'Medium',598832.3600,163802.0000,'Intraday','{"winpct": 63.95, "plratio": 1.7900, "risklevel": {"margpct": 73.24, "levratio": 7.3800, "risklevel": "Aggressive"}}'
'TR76014','Market Maker',743,6827417.02,'Low',56623.8800,139209.9300,'Long-term','{"winpct": 39.50, "plratio": 2.4100, "risklevel": {"margpct": 0.26, "levratio": 2.2800, "risklevel": "Moderate"}}'
'TR88961','Individual',246,5611462.99,'High',60132.6900,492952.4100,'Position','{"winpct": 76.99, "plratio": 2.0900, "risklevel": {"margpct": 64.41, "levratio": 9.8500, "risklevel": "Conservative"}}'
'TR14913','Market Maker',3350,6475051.47,'Low',872449.5700,462311.5100,'Position','{"winpct": 82.46, "plratio": 0.8800, "risklevel": {"margpct": 55.92, "levratio": 9.6100, "risklevel": "Aggressive"}}'
'TR43151','Broker',2686,3079040.83,'High',807624.0000,128987.3300,'Intraday','{"winpct": 46.69, "plratio": 2.9300, "risklevel": {"margpct": 37.30, "levratio": 6.9700, "risklevel": "Moderate"}}'
'TR26753','Broker',2117,9105261.77,'Medium',80250.2000,376745.7700,'Position','{"winpct": 44.04, "plratio": 0.9700, "risklevel": {"margpct": 26.15, "levratio": 9.3900, "risklevel": "Aggressive"}}'
'TR11428','Market Maker',3129,8662795.14,'High',249989.6700,211316.1100,'Long-term','{"winpct": 74.24, "plratio": 1.4500, "risklevel": {"margpct": 15.11, "levratio": 8.7500, "risklevel": "Conservative"}}'
'TR68095','Individual',153,7275044.36,'Low',257134.5600,362631.3200,'Swing','{"winpct": 66.39, "plratio": 2.5000, "risklevel": {"margpct": 25.99, "levratio": 6.7500, "risklevel": "Aggressive"}}'
'TR12401','Institution',299,2106179.07,'Low',72232.4800,388281.0900,'Intraday','{"winpct": 38.88, "plratio": 1.0800, "risklevel": {"margpct": 17.12, "levratio": 5.8700, "risklevel": "Conservative"}}'
'TR76309','Broker',3030,9125047.52,'Medium',755725.0000,429693.3800,'Intraday','{"winpct": 81.84, "plratio": 2.8700, "risklevel": {"margpct": 60.76, "levratio": 1.7800, "risklevel": "Conservative"}}'
'TR52430','Individual',2963,1402445.57,'High',572009.2700,38474.3700,'Intraday','{"winpct": 38.63, "plratio": 0.8600, "risklevel": {"margpct": 16.90, "levratio": 3.7300, "risklevel": "Moderate"}}'
'TR77721','Individual',1073,3300804.08,'Medium',812687.9300,304660.0700,'Position','{"winpct": 78.48, "plratio": 2.3000, "risklevel": {"margpct": 49.36, "levratio": 9.1600, "risklevel": "Conservative"}}'
'TR54711','Market Maker',3435,1952087.91,'Medium',264027.8700,182397.3600,'Long-term','{"winpct": 43.64, "plratio": 2.3300, "risklevel": {"margpct": 43.14, "levratio": 3.0400, "risklevel": "Moderate"}}'
'TR49801','Broker',3000,3716635.03,'Low',120678.4400,456269.2700,'Position','{"winpct": 33.27, "plratio": 1.3600, "risklevel": {"margpct": 4.08, "levratio": 6.1500, "risklevel": "Conservative"}}'
'TR74444','Institution',2472,9350787.42,'High',899818.0300,477583.3500,'Swing','{"winpct": 32.52, "plratio": 0.7100, "risklevel": {"margpct": 58.62, "levratio": 7.6500, "risklevel": "Moderate"}}'
'TR57065','Market Maker',3124,1426093.00,'Medium',187571.9000,270755.5700,'Position','{"winpct": 77.37, "plratio": 0.6300, "risklevel": {"margpct": 73.38, "levratio": 4.8900, "risklevel": "Conservative"}}'
'TR46952','Individual',762,1386977.98,'High',108258.7300,223646.0900,'Intraday','{"winpct": 77.94, "plratio": 2.3600, "risklevel": {"margpct": 77.01, "levratio": 2.8200, "risklevel": "Aggressive"}}'
'TR65063','Broker',3013,4498306.90,'Medium',751952.1200,160148.8700,'Long-term','{"winpct": 51.08, "plratio": 1.1400, "risklevel": {"margpct": 13.21, "levratio": 4.0300, "risklevel": "Conservative"}}'
'TR42419','Market Maker',3041,1758700.04,'High',132019.8100,150257.9400,'Long-term','{"winpct": 63.56, "plratio": 2.6200, "risklevel": {"margpct": 28.75, "levratio": 3.5500, "risklevel": "Moderate"}}'
'TR42218','Market Maker',3399,646528.00,'Low',737872.1600,10771.7000,'Swing','{"winpct": 46.00, "plratio": 2.7100, "risklevel": {"margpct": 54.59, "levratio": 9.6000, "risklevel": "Aggressive"}}'
'TR72978','Broker',3588,8973754.94,'Low',420757.1600,358437.2500,'Swing','{"winpct": 65.61, "plratio": 1.3200, "risklevel": {"margpct": 65.29, "levratio": 6.5800, "risklevel": "Conservative"}}'
'TR35398','Individual',2910,1582502.39,'Medium',664753.6600,125069.2700,'Long-term','{"winpct": 62.13, "plratio": 1.5600, "risklevel": {"margpct": 70.65, "levratio": 1.9400, "risklevel": "Aggressive"}}'
'TR87655','Individual',454,6607969.29,'Low',837373.1600,287371.9100,'Intraday','{"winpct": 82.29, "plratio": 0.7300, "risklevel": {"margpct": 64.81, "levratio": 8.6000, "risklevel": "Moderate"}}'
'TR59176','Institution',1228,5737474.82,'High',255894.7800,360911.8300,'Position','{"winpct": 55.56, "plratio": 2.8300, "risklevel": {"margpct": 13.72, "levratio": 3.4100, "risklevel": "Conservative"}}'
'TR18638','Market Maker',561,5877630.21,'Low',38026.6700,215193.6900,'Swing','{"winpct": 88.27, "plratio": 0.8000, "risklevel": {"margpct": 54.60, "levratio": 8.2100, "risklevel": "Aggressive"}}'
'TR38897','Institution',1177,9815735.19,'Low',68639.1700,228483.8700,'Long-term','{"winpct": 43.81, "plratio": 1.2200, "risklevel": {"margpct": 26.96, "levratio": 2.9700, "risklevel": "Moderate"}}'
'TR36093','Individual',1821,3279812.63,'Medium',889461.5200,51219.6700,'Swing','{"winpct": 68.30, "plratio": 2.6900, "risklevel": {"margpct": 7.15, "levratio": 6.2100, "risklevel": "Conservative"}}'
'TR46003','Institution',342,3779630.33,'Medium',449112.3500,347359.0800,'Swing','{"winpct": 54.50, "plratio": 2.8700, "risklevel": {"margpct": 75.57, "levratio": 5.3800, "risklevel": "Conservative"}}'
'TR67161','Market Maker',3290,9095670.30,'Medium',553287.6200,165954.3500,'Intraday','{"winpct": 41.59, "plratio": 1.9200, "risklevel": {"margpct": 14.83, "levratio": 9.0700, "risklevel": "Moderate"}}'
'TR19212','Individual',752,3713607.44,'Low',154878.7600,390207.8900,'Long-term','{"winpct": 49.08, "plratio": 1.4800, "risklevel": {"margpct": 17.58, "levratio": 4.9900, "risklevel": "Aggressive"}}'
'TR92281','Individual',1110,7797025.42,'High',905507.2200,381884.6400,'Long-term','{"winpct": 36.23, "plratio": 0.5100, "risklevel": {"margpct": 15.02, "levratio": 6.9300, "risklevel": "Aggressive"}}'
'TR87624','Broker',3274,4365278.74,'Medium',840182.9200,13977.6000,'Intraday','{"winpct": 56.67, "plratio": 1.0300, "risklevel": {"margpct": 54.11, "levratio": 7.2300, "risklevel": "Moderate"}}'
'TR72114','Broker',736,403252.71,'Medium',88444.2900,352485.4100,'Swing','{"winpct": 54.68, "plratio": 1.0600, "risklevel": {"margpct": 36.98, "levratio": 8.5000, "risklevel": "Aggressive"}}'
'TR18320','Market Maker',1122,4180954.98,'High',949257.8400,109399.8100,'Intraday','{"winpct": 56.56, "plratio": 2.7100, "risklevel": {"margpct": 64.36, "levratio": 8.1200, "risklevel": "Aggressive"}}'
'TR41740','Individual',1184,9665147.47,'Medium',775043.6600,254525.6800,'Swing','{"winpct": 77.23, "plratio": 1.1600, "risklevel": {"margpct": 52.89, "levratio": 1.9900, "risklevel": "Moderate"}}'
'TR53555','Market Maker',2946,457020.96,'Medium',703276.9300,104822.7900,'Position','{"winpct": 46.51, "plratio": 2.7900, "risklevel": {"margpct": 30.59, "levratio": 5.7900, "risklevel": "Conservative"}}'
'TR78404','Broker',2630,4321124.09,'Low',4955.3900,69311.6300,'Long-term','{"winpct": 78.87, "plratio": 1.5200, "risklevel": {"margpct": 22.14, "levratio": 9.9300, "risklevel": "Conservative"}}'
'TR78370','Market Maker',238,3753272.41,'Low',480927.3500,102468.2200,'Long-term','{"winpct": 59.66, "plratio": 2.4500, "risklevel": {"margpct": 0.93, "levratio": 5.3200, "risklevel": "Conservative"}}'
'TR75867','Institution',1655,9198989.78,'High',985069.0400,452958.8900,'Swing','{"winpct": 39.25, "plratio": 2.4100, "risklevel": {"margpct": 74.18, "levratio": 8.7000, "risklevel": "Aggressive"}}'
'TR41984','Individual',3173,9070480.19,'Low',509090.7200,398875.7200,'Long-term','{"winpct": 75.53, "plratio": 0.7300, "risklevel": {"margpct": 2.14, "levratio": 3.8700, "risklevel": "Conservative"}}'
'TR96460','Broker',924,3397157.68,'Medium',75843.4800,326878.5100,'Intraday','{"winpct": 89.03, "plratio": 1.3900, "risklevel": {"margpct": 18.14, "levratio": 2.1000, "risklevel": "Moderate"}}'
'TR24868','Broker',282,4267195.94,'Low',862313.3000,161640.7800,'Position','{"winpct": 66.28, "plratio": 1.6700, "risklevel": {"margpct": 51.93, "levratio": 4.3900, "risklevel": "Aggressive"}}'
'TR69841','Institution',1591,6807908.98,'Low',473214.2500,361004.6800,'Swing','{"winpct": 34.79, "plratio": 2.5700, "risklevel": {"margpct": 53.41, "levratio": 8.5400, "risklevel": "Conservative"}}'
'TR21877','Individual',3013,9502868.73,'High',166526.4000,459746.7200,'Long-term','{"winpct": 77.50, "plratio": 2.6200, "risklevel": {"margpct": 76.06, "levratio": 2.0600, "risklevel": "Aggressive"}}'
'TR99521','Institution',2752,7575535.49,'High',290761.0700,460404.8200,'Position','{"winpct": 49.16, "plratio": 0.7900, "risklevel": {"margpct": 71.18, "levratio": 4.9800, "risklevel": "Moderate"}}'
'TR49737','Market Maker',3627,4598017.55,'Low',573944.2600,446439.8000,'Position','{"winpct": 78.18, "plratio": 2.2100, "risklevel": {"margpct": 77.11, "levratio": 7.4300, "risklevel": "Aggressive"}}'
'TR90861','Broker',2543,6246144.03,'High',601346.5800,11687.3300,'Long-term','{"winpct": 31.21, "plratio": 1.4400, "risklevel": {"margpct": 66.33, "levratio": 2.5000, "risklevel": "Aggressive"}}'
'TR55009','Institution',1646,8558318.84,'Low',867303.6800,255860.3300,'Long-term','{"winpct": 40.44, "plratio": 2.2400, "risklevel": {"margpct": 0.60, "levratio": 4.7900, "risklevel": "Moderate"}}'
'TR16710','Market Maker',1398,8157887.08,'Low',495053.1500,495978.8900,'Swing','{"winpct": 33.15, "plratio": 0.5900, "risklevel": {"margpct": 52.75, "levratio": 4.1800, "risklevel": "Aggressive"}}'
'TR65223','Market Maker',2482,9658901.51,'Medium',697863.4800,345131.1100,'Position','{"winpct": 69.05, "plratio": 2.0500, "risklevel": {"margpct": 8.42, "levratio": 5.7200, "risklevel": "Conservative"}}'
'TR61937','Market Maker',2260,3286422.07,'Medium',397792.7600,229079.8700,'Intraday','{"winpct": 87.91, "plratio": 2.4200, "risklevel": {"margpct": 7.94, "levratio": 1.8500, "risklevel": "Conservative"}}'
