25,'OP2674                                            ','PR8955',3.62,890525,99.7,64030950,9448,65.4,1.002,84.6
26,'OP1706                                            ','PR3090',4.26,748306,89.5,18257770,8986,67.5,1.554,96.9
27,'OP5363                                            ','PR1681',2.17,738537,84.9,5256565,7975,36.7,0.528,22.1
28,'OP3673                                            ','PR2428',2.54,554285,88.1,99884602,9253,34.3,0.005,53.0
29,'OP7322                                            ','PR2498',2.18,948509,80.9,27511299,5341,55.6,1.032,84.4
30,'OP8638                                            ','PR5932',4.78,633916,81.4,10783611,7719,60.3,1.082,4.9
31,'OP3830                                            ','PR9945',0.44,569911,97.0,64700577,4726,32.4,0.700,40.3
32,'OP2393                                            ','PR1389',0.76,296153,90.3,34506258,6625,59.3,0.233,27.4
33,'OP1178                                            ','PR9547',1.69,542176,83.8,25642937,3128,64.9,0.717,28.5
34,'OP1307                                            ','PR1596',1.22,72150,98.6,60914318,715,36.8,1.529,55.7
35,'OP7404                                            ','PR8754',2.17,374372,91.1,93001196,6949,41.2,0.749,79.2
36,'OP7674                                            ','PR8289',2.57,221608,83.5,76532429,170,52.2,1.342,94.5
37,'OP1134                                            ','PR6209',0.65,84738,88.1,14055754,4905,54.7,0.549,23.2
38,'OP1624                                            ','PR9479',1.15,614638,88.8,44986241,8065,34.6,1.013,85.3
39,'OP2270                                            ','PR7662',4.34,311341,93.7,14631687,3927,64.1,1.929,55.2
40,'OP8901                                            ','PR1309',3.33,178239,88.6,98366035,8411,45.7,1.220,94.6
41,'OP1401                                            ','PR5272',1.70,794607,81.8,97258444,9731,51.4,1.178,11.5
42,'OP8401                                            ','PR8590',3.95,916167,88.8,55922453,7744,43.2,0.640,61.2
43,'OP9056                                            ','PR9219',1.78,485369,94.6,17862635,5211,36.8,1.898,59.5
44,'OP2563                                            ','PR3173',3.02,519390,80.7,15140519,9074,69.1,0.420,57.7
45,'OP7661                                            ','PR9538',0.25,836522,91.5,34218753,545,60.8,0.651,57.6
46,'OP7237                                            ','PR5005',4.51,859460,82.1,63841148,7419,31.3,1.389,57.8
47,'OP1309                                            ','PR2607',2.51,735368,96.6,5602136,383,35.7,1.142,59.2
48,'OP8437                                            ','PR1355',4.02,834061,80.4,84249037,349,56.3,0.588,21.7
49,'OP1492                                            ','PR8337',4.47,715978,92.9,66547124,2001,66.8,1.330,94.8
50,'OP9016                                            ','PR8571',4.61,905000,95.8,56228263,8005,61.3,1.233,51.0
51,'OP7469                                            ','PR8962',2.96,96820,93.7,18339491,8566,45.3,0.122,64.2
52,'OP9350                                            ','PR4597',2.37,195869,99.3,79092378,7504,37.9,0.282,29.4
53,'OP9288                                            ','PR3860',4.76,42332,98.9,35477309,456,54.7,1.499,78.8
54,'OP5106                                            ','PR2157',1.10,62834,93.5,41121154,9615,66.8,0.352,85.6
55,'OP4848                                            ','PR4403',2.55,574917,92.2,20174965,8450,35.5,1.322,95.5
56,'OP3455                                            ','PR4851',2.84,502905,80.1,94969035,4507,69.8,1.980,32.5
57,'OP5254                                            ','PR7947',1.42,882973,80.1,54467632,3963,43.6,0.377,98.3
58,'OP9842                                            ','PR4954',2.78,675280,82.7,49171456,4256,47.8,0.069,63.3
59,'OP5653                                            ','PR8536',0.61,182669,90.0,20805246,938,44.3,0.601,38.9
60,'OP4312                                            ','PR6787',4.72,983400,86.2,17204102,3696,49.1,1.801,83.8
61,'OP8307                                            ','PR9481',3.99,173254,82.6,96173348,9449,61.7,1.687,55.9
62,'OP6044                                            ','PR8507',0.79,209019,87.3,18375345,6073,31.1,0.418,81.5
63,'OP2863                                            ','PR8496',4.28,486135,95.1,8777396,4813,40.5,0.850,52.2
64,'OP2623                                            ','PR3084',3.49,598846,88.9,77041009,4103,63.1,0.624,32.3
65,'OP5247                                            ','PR4058',1.98,770347,89.3,24670068,8242,66.8,0.434,49.3
66,'OP6429                                            ','PR8416',0.85,60928,91.1,96888018,8185,43.4,0.914,41.2
67,'OP6326                                            ','PR2430',1.07,329208,95.8,95313579,2478,69.1,0.716,78.9
68,'OP1437                                            ','PR2876',0.26,348215,93.7,95292795,7098,62.2,1.853,51.0
69,'OP5063                                            ','PR9923',1.01,139997,94.7,70576116,6378,67.1,1.418,67.5
70,'OP7103                                            ','PR1106',1.75,999594,98.7,2803992,8197,53.9,0.735,80.7
71,'OP1399                                            ','PR2897',3.34,837885,90.1,62262999,9391,48.2,0.380,12.0
72,'OP3853                                            ','PR6495',4.82,704851,96.7,3375765,9095,31.1,0.282,89.3
73,'OP5193                                            ','PR5264',4.38,425107,92.5,3783372,6908,66.9,1.629,13.7
74,'OP3804                                            ','PR9631',1.26,508775,87.2,83844547,6571,43.7,0.526,20.5
75,'OP2435                                            ','PR8516',4.81,314193,97.0,75697791,5718,43.2,0.728,95.7
76,'OP6600                                            ','PR3485',0.24,655992,81.0,21856032,3643,52.9,1.534,68.3
77,'OP9010                                            ','PR2559',0.63,428809,91.6,8328987,189,41.1,0.399,69.7
78,'OP6030                                            ','PR6315',3.83,83884,96.5,95783945,1272,45.4,1.335,94.3
79,'OP6385                                            ','PR1973',3.94,956677,88.9,12315731,414,42.0,0.905,49.5
80,'OP7855                                            ','PR5953',2.32,182332,82.2,18614598,3152,36.4,1.854,35.0
81,'OP5223                                            ','PR7448',3.09,455762,89.4,21883900,1916,35.3,0.689,62.0
82,'OP1431                                            ','PR1317',4.45,61944,87.1,35719475,4428,38.7,1.061,10.9
83,'OP9667                                            ','PR7938',3.02,235273,90.7,32676367,3170,67.8,1.222,66.6
84,'OP8951                                            ','PR6606',4.61,617070,94.6,74241195,1383,39.7,0.258,43.2
85,'OP7726                                            ','PR1376',3.47,212412,98.6,95998835,9221,39.3,1.661,93.9
86,'OP6830                                            ','PR9481',4.90,954883,85.2,91824587,2179,34.6,0.503,87.8
87,'OP9460                                            ','PR7356',2.66,758183,99.7,85141192,3539,33.2,1.622,61.0
88,'OP8249                                            ','PR6601',2.47,132535,91.2,37151498,1583,62.2,0.715,75.6
89,'OP4206                                            ','PR1587',0.96,190557,87.5,6349255,7911,42.4,0.610,79.5
90,'OP4015                                            ','PR3023',1.25,616526,81.2,32156738,4290,46.2,1.350,66.9
91,'OP1941                                            ','PR8305',2.84,702789,91.4,75236304,7474,52.0,1.743,32.2
92,'OP3123                                            ','PR9356',4.99,292070,95.8,30315376,4080,40.8,1.704,54.2
93,'OP9600                                            ','PR1790',4.86,965936,94.5,27562170,416,53.5,1.082,14.5
94,'OP7564                                            ','PR8497',4.76,667749,96.4,91067018,4996,47.9,1.115,71.9
95,'OP7693                                            ','PR5176',3.59,721810,98.9,65894788,8834,56.4,1.681,28.5
96,'OP7600                                            ','PR5490',0.50,362778,83.4,31802848,6107,45.8,1.936,43.2
97,'OP6830                                            ','PR5597',0.51,893147,89.2,52170899,8959,31.0,0.301,0.6
98,'OP6574                                            ','PR4613',1.95,566395,92.2,6263512,7717,63.8,0.580,61.7
99,'OP9146                                            ','PR9520',2.92,892378,90.3,21954379,2645,64.0,1.971,30.0
100,'OP8135                                            ','PR8076',2.28,553015,82.7,65303289,3540,65.9,1.032,29.0
101,'OP6165                                            ','PR8525',2.32,731447,97.3,84460663,6891,30.4,1.405,34.1
102,'OP9478                                            ','PR7415',0.48,33129,81.9,54952080,503,31.3,0.494,90.0
103,'OP7701                                            ','PR8991',3.95,682297,89.4,40276004,6318,50.2,0.444,12.1
104,'OP1298                                            ','PR4547',4.27,632509,87.6,91018809,766,48.4,0.435,24.5
105,'OP4713                                            ','PR7688',1.33,70349,86.0,5802464,7344,37.5,0.109,92.2
106,'OP3797                                            ','PR6487',3.88,746283,90.0,75862607,4516,52.3,0.413,37.6
107,'OP7353                                            ','PR5590',3.14,678159,86.2,24685904,5098,33.0,1.917,8.6
108,'OP6202                                            ','PR1955',0.37,403193,93.3,57115492,1143,57.7,1.757,82.7
109,'OP1860                                            ','PR3837',4.17,339563,81.1,67901088,145,62.7,0.998,3.0
110,'OP4014                                            ','PR1067',4.48,995072,98.7,9751551,2993,35.9,1.848,96.2
111,'OP6179                                            ','PR9264',1.21,474451,90.4,28496557,4036,43.0,0.268,26.0
112,'OP4110                                            ','PR2706',2.62,66776,86.5,57269690,9468,44.5,1.509,55.4
113,'OP6486                                            ','PR1073',3.38,517644,93.1,83446349,5225,64.9,1.451,20.5
114,'OP1225                                            ','PR2535',2.25,43946,82.2,22708275,9668,57.9,1.320,82.3
115,'OP3311                                            ','PR3024',4.98,802243,81.7,18725264,1422,32.7,1.723,85.1
116,'OP4493                                            ','PR3647',2.73,17576,81.5,26761797,165,50.3,1.375,97.3
117,'OP9043                                            ','PR9689',4.05,761218,86.6,48650810,9190,57.1,0.316,63.3
118,'OP9872                                            ','PR2671',1.74,257578,92.5,97044999,7611,42.5,0.126,78.2
119,'OP2996                                            ','PR6391',1.79,4920,90.5,67537726,8100,55.4,1.040,27.8
120,'OP9911                                            ','PR4384',1.16,39221,87.3,6742943,2240,53.7,0.395,42.9
121,'OP2445                                            ','PR3011',3.21,839821,86.6,16687622,8906,35.1,0.974,61.0
122,'OP8052                                            ','PR7138',2.99,199669,87.8,30769338,5612,37.3,0.061,62.7
123,'OP8722                                            ','PR6520',3.85,609215,96.7,55238882,1491,67.4,0.574,75.7
124,'OP5589                                            ','PR8708',2.07,420511,93.1,17805307,222,46.0,1.776,41.9
125,'OP6859                                            ','PR6066',3.95,920571,84.7,4174462,7387,47.4,0.128,17.3
126,'OP9722                                            ','PR1699',4.28,293662,86.6,82380098,7760,64.6,0.915,5.7
127,'OP9729                                            ','PR7803',3.23,612603,80.4,25639855,8418,58.1,0.921,42.6
128,'OP9200                                            ','PR1768',1.87,87772,96.6,97138572,8707,30.3,1.867,29.6
129,'OP7257                                            ','PR1895',2.48,870195,80.4,86104394,1958,60.4,0.821,13.1
130,'OP1343                                            ','PR6669',1.94,106657,88.5,96790694,2918,42.6,0.859,64.2
131,'OP7863                                            ','PR1082',2.52,106487,83.9,67250980,2613,63.1,0.888,83.1
132,'OP6085                                            ','PR6170',1.42,510759,81.9,65777811,8885,53.7,0.493,59.4
133,'OP3534                                            ','PR6081',3.34,217021,91.6,31839933,5039,67.8,0.522,54.1
134,'OP7149                                            ','PR9060',4.65,604514,99.4,98378928,3256,61.2,0.765,57.1
135,'OP1996                                            ','PR3031',0.36,756150,97.9,52181585,7978,67.0,0.290,7.3
136,'OP2243                                            ','PR8995',1.97,36477,86.0,58944738,7599,45.5,0.900,65.4
137,'OP7644                                            ','PR9029',2.41,579252,98.8,34171633,6285,37.0,1.218,80.5
138,'OP5700                                            ','PR4297',1.68,787790,98.9,32559274,1014,62.9,1.193,24.2
139,'OP1186                                            ','PR9753',0.92,495436,83.0,55621764,9696,50.8,1.156,81.5
140,'OP8574                                            ','PR7671',4.79,890438,88.4,93582729,6970,68.3,1.302,14.8
141,'OP5267                                            ','PR9609',3.35,289697,90.7,30061855,9127,48.5,1.070,85.8
142,'OP8597                                            ','PR7764',0.22,906138,89.4,46420934,3132,45.9,1.973,31.5
143,'OP8695                                            ','PR4430',4.18,772197,97.1,38638875,6969,65.7,1.183,15.6
144,'OP4680                                            ','PR1828',4.61,765925,89.1,66972478,5178,30.6,1.074,10.5
145,'OP8765                                            ','PR7610',0.40,318032,98.1,26046313,6139,38.8,0.920,17.9
146,'OP7001                                            ','PR7770',4.88,842547,88.7,40955442,2266,45.5,0.913,99.0
147,'OP3075                                            ','PR6495',3.86,729291,82.8,99742678,7157,41.8,1.743,69.2
148,'OP3323                                            ','PR9819',3.32,119838,81.3,72961462,173,51.3,0.639,77.3
149,'OP4440                                            ','PR9513',4.07,753715,88.4,15440637,8117,35.6,0.236,35.8
150,'OP2090                                            ','PR5977',3.02,8040,85.5,59742778,3678,47.5,0.906,66.6
151,'OP1476                                            ','PR5215',0.55,850183,92.3,82534065,6452,65.9,1.994,48.1
152,'OP8691                                            ','PR5645',0.19,105735,88.6,88039359,8870,45.6,0.454,6.0
153,'OP4994                                            ','PR2963',4.22,880798,83.0,17164052,2033,44.1,1.690,19.8
154,'OP4924                                            ','PR2179',0.77,316771,93.1,70083674,9632,67.4,0.432,24.5
155,'OP4628                                            ','PR2491',3.31,754803,81.4,53122397,9077,66.1,0.030,49.4
156,'OP4378                                            ','PR5365',1.87,699305,94.2,45310726,7122,50.7,1.211,95.0
157,'OP6138                                            ','PR3363',0.72,123187,87.1,87267515,5872,54.1,1.730,2.6
158,'OP5063                                            ','PR2609',4.42,120251,86.5,35852745,6842,57.9,1.256,97.6
159,'OP1984                                            ','PR2761',4.02,685508,98.5,78700890,6238,32.5,1.485,55.7
160,'OP8108                                            ','PR2750',3.00,657193,86.7,87716447,5077,45.3,1.109,85.4
161,'OP5101                                            ','PR6431',1.85,167823,93.9,46334357,7845,37.4,0.306,20.6
162,'OP3155                                            ','PR2681',2.90,828906,87.2,35445909,241,58.1,0.473,14.5
163,'OP7865                                            ','PR1055',4.73,204416,81.4,50787799,3339,67.5,1.908,68.0
164,'OP2991                                            ','PR6415',0.61,632447,86.0,68887544,484,31.4,1.518,19.0
165,'OP6656                                            ','PR4126',3.75,707043,95.1,2610047,9190,59.3,1.392,49.2
166,'OP9119                                            ','PR9151',1.99,694843,95.9,45623215,485,65.9,1.342,4.8
167,'OP2782                                            ','PR2073',3.63,79501,97.5,62793753,8667,38.4,0.074,84.9
168,'OP9891                                            ','PR9610',2.38,533283,87.4,99504808,7778,39.5,0.266,88.1
169,'OP9861                                            ','PR1262',0.59,370867,93.8,95504248,8040,68.1,1.563,19.0
170,'OP4874                                            ','PR7750',2.74,735542,90.0,25048530,6571,41.3,1.513,79.4
171,'OP1605                                            ','PR7673',2.36,692500,99.4,43013717,601,64.5,1.240,15.1
172,'OP7475                                            ','PR8093',0.25,352324,90.9,7981986,5427,67.0,0.651,30.2
173,'OP9121                                            ','PR6011',1.59,981839,94.2,93020557,6508,33.9,1.051,3.6
174,'OP9000                                            ','PR5407',3.55,650834,87.1,7264295,3935,52.6,1.011,86.2
175,'OP9855                                            ','PR2119',4.40,762339,92.8,5083825,3311,65.3,0.776,41.8
176,'OP7096                                            ','PR8736',4.07,133257,82.8,96834221,8790,60.8,0.161,58.5
177,'OP9356                                            ','PR6346',2.19,369937,85.0,70260561,9732,49.6,1.442,72.0
178,'OP2319                                            ','PR9611',3.62,319699,96.6,98181451,2433,42.3,0.147,35.1
179,'OP8344                                            ','PR6223',2.03,17945,80.7,65931517,1864,63.2,1.415,81.6
180,'OP4216                                            ','PR1779',3.79,963408,88.2,67686900,1424,62.0,1.715,69.8
181,'OP9643                                            ','PR9412',0.27,706798,84.4,94413662,7301,51.5,0.440,69.5
182,'OP9960                                            ','PR3327',1.99,566536,80.2,20856412,2764,55.4,0.569,1.5
183,'OP8931                                            ','PR7681',0.86,917536,94.4,76158199,6942,58.2,0.320,23.7
184,'OP7217                                            ','PR6661',3.90,923299,93.5,33466222,5586,54.1,1.927,53.1
185,'OP3167                                            ','PR4002',3.80,378414,88.9,97010752,4887,32.7,0.407,93.2
186,'OP7370                                            ','PR4046',2.46,196869,82.1,98913930,136,62.5,0.777,33.9
187,'OP5358                                            ','PR3039',3.20,393064,83.1,69541072,1795,55.4,1.417,88.8
188,'OP6038                                            ','PR6322',4.82,709957,82.1,12410685,4891,31.1,1.651,38.8
189,'OP4878                                            ','PR4471',4.71,152416,85.1,4386478,7423,60.1,1.934,33.3
190,'OP5131                                            ','PR5517',1.28,378114,83.7,38199611,1848,48.6,0.465,57.6
191,'OP4887                                            ','PR8462',3.32,73989,83.3,28650687,6425,42.0,0.559,32.1
192,'OP6941                                            ','PR9009',2.14,147363,90.2,21272914,9526,37.9,1.608,52.7
193,'OP6953                                            ','PR5545',3.50,631225,92.0,60049011,9585,58.6,0.564,24.9
194,'OP5392                                            ','PR9353',0.12,990915,82.9,47208809,9032,31.6,1.593,87.1
195,'OP2446                                            ','PR4411',4.19,70835,92.2,74135625,5215,65.1,1.577,73.4
196,'OP4131                                            ','PR8172',3.00,897146,84.6,86681291,9897,63.4,0.911,27.9
197,'OP3591                                            ','PR6327',3.26,689336,83.5,87088283,1905,57.2,1.484,63.1
198,'OP9240                                            ','PR6924',0.30,28361,85.6,60661336,8004,30.7,1.733,7.6
199,'OP9583                                            ','PR4686',0.27,921356,98.6,26021151,7953,52.3,0.427,85.6
200,'OP3063                                            ','PR5609',4.74,188488,94.0,11489967,8724,36.5,0.236,21.1
201,'OP5575                                            ','PR2745',1.12,364807,87.3,49835019,3814,50.7,1.337,14.2
202,'OP4255                                            ','PR6403',4.81,627796,85.9,29840883,1258,65.2,0.839,20.4
203,'OP6487                                            ','PR5609',2.22,748102,95.0,49728894,3402,36.3,1.023,86.5
204,'OP7837                                            ','PR9890',1.93,937482,96.2,7007333,975,52.0,0.992,52.5
205,'OP8587                                            ','PR7488',3.40,820290,93.3,23724262,4016,65.6,1.034,67.1
206,'OP4499                                            ','PR8721',4.81,627786,92.8,93384758,2195,68.5,0.725,7.0
207,'OP1053                                            ','PR4454',2.49,577506,92.6,25878575,4897,37.5,1.955,42.7
208,'OP7224                                            ','PR4894',0.15,724915,96.1,98426504,692,40.1,1.174,71.9
209,'OP2441                                            ','PR1883',3.01,653857,83.6,10258519,8002,42.7,1.589,11.7
210,'OP1078                                            ','PR5355',3.64,202088,87.3,50979608,161,38.5,0.298,21.1
211,'OP2036                                            ','PR4423',3.28,589790,92.9,43200460,7890,56.9,1.739,7.6
212,'OP1805                                            ','PR9215',1.22,557582,82.2,41907440,5901,46.5,0.342,12.5
213,'OP6557                                            ','PR2309',4.78,558616,83.8,10475543,3689,44.1,1.740,47.5
214,'OP2051                                            ','PR8937',1.29,972218,97.5,7672257,3717,57.7,1.596,87.7
215,'OP6622                                            ','PR2252',1.24,595175,93.6,55158499,1504,41.8,0.009,56.6
216,'OP4480                                            ','PR2344',3.11,999837,89.9,49256230,8956,49.3,1.116,38.6
217,'OP1376                                            ','PR9026',1.99,757638,94.3,75170127,3239,65.1,1.760,84.7
218,'OP6321                                            ','PR1611',1.97,431479,88.4,43299938,658,33.2,0.862,43.9
219,'OP3933                                            ','PR5098',1.43,611145,92.5,31707450,9715,54.1,0.313,61.3
220,'OP5023                                            ','PR1964',4.53,13127,93.1,61711853,8726,45.6,1.182,3.7
221,'OP5782                                            ','PR4707',1.62,580426,93.2,60313647,5482,63.0,1.172,8.2
222,'OP5455                                            ','PR3562',4.43,995982,86.1,76428709,176,42.3,1.625,98.7
223,'OP3910                                            ','PR1494',2.90,623963,83.4,74252504,9982,57.6,0.491,99.9
224,'OP8205                                            ','PR5791',1.72,393744,86.0,43589203,7666,41.3,1.717,97.3
225,'OP6161                                            ','PR8126',2.77,730495,85.0,58225530,7278,56.2,0.142,91.1
226,'OP2048                                            ','PR7120',4.35,244564,98.1,75201146,1594,60.6,1.044,98.0
227,'OP6593                                            ','PR3427',0.24,33264,97.5,68425874,5358,38.0,1.933,1.9
228,'OP4320                                            ','PR9862',4.11,228968,92.7,49751454,7357,69.3,0.148,69.4
229,'OP2619                                            ','PR9932',1.09,950024,98.1,12535458,6690,37.1,1.123,55.3
230,'OP7468                                            ','PR3314',2.51,559608,99.4,93894134,9830,45.3,0.323,2.4
231,'OP5932                                            ','PR3007',3.36,576678,97.9,59410105,5331,50.4,0.821,64.4
232,'OP7652                                            ','PR2422',2.05,56034,97.4,70592195,1377,52.7,0.923,42.2
233,'OP6064                                            ','PR5261',3.80,819358,87.0,9494791,9580,68.0,0.412,91.3
234,'OP3387                                            ','PR1675',3.45,555713,81.7,93659273,6948,38.8,1.201,25.5
235,'OP8087                                            ','PR6583',0.38,45459,82.2,8543752,2555,56.6,1.154,90.2
236,'OP9470                                            ','PR8984',3.44,629953,92.9,44031323,5219,58.9,1.203,52.0
237,'OP7242                                            ','PR6426',3.41,880752,98.0,61850032,9840,63.6,0.532,29.0
238,'OP3708                                            ','PR3499',3.54,940977,97.6,7957509,8350,48.7,0.667,62.8
239,'OP7549                                            ','PR5675',2.85,324661,80.7,25697579,1180,38.2,1.926,6.5
240,'OP1605                                            ','PR4094',2.75,827660,88.9,86834250,6057,64.9,0.582,54.7
241,'OP8011                                            ','PR4918',4.79,736028,88.1,71194535,7065,45.9,1.616,17.7
242,'OP5252                                            ','PR1702',0.14,281199,97.7,62352644,9815,43.8,0.098,30.1
243,'OP9042                                            ','PR5566',3.58,108138,90.8,79257982,609,54.1,0.170,57.3
244,'OP7835                                            ','PR8562',1.20,664792,98.3,17024689,4159,49.1,1.570,56.0
245,'OP6317                                            ','PR9345',1.50,732659,95.2,39677477,4428,62.8,0.750,19.1
246,'OP7839                                            ','PR4932',0.64,285179,99.5,91469609,3353,57.7,1.857,91.8
247,'OP3946                                            ','PR7244',3.47,645936,90.2,96365981,7227,68.6,0.213,87.9
248,'OP1745                                            ','PR6388',3.10,389552,97.2,31341695,711,63.5,0.261,0.4
249,'OP3655                                            ','PR9729',2.73,73458,98.6,38741040,488,48.9,0.013,50.4
250,'OP1198                                            ','PR1979',0.15,470873,80.0,49338821,528,42.8,1.897,85.3
251,'OP7428                                            ','PR5903',3.49,20472,88.2,87626466,6378,59.4,1.818,31.7
252,'OP4122                                            ','PR3251',1.75,942010,80.9,2861172,1974,50.2,1.222,9.2
253,'OP4896                                            ','PR6083',4.22,581491,88.4,99482839,3793,31.2,0.259,49.3
254,'OP6461                                            ','PR4338',2.92,54478,84.5,85633847,4116,67.4,1.297,95.6
255,'OP6030                                            ','PR7712',3.85,767044,91.2,78671627,1161,53.5,0.412,17.4
256,'OP8510                                            ','PR2707',1.45,910241,86.7,31726737,8121,57.1,1.903,40.2
257,'OP1901                                            ','PR4947',2.48,804702,88.5,98031652,3104,68.2,1.714,87.7
258,'OP7454                                            ','PR2452',0.70,613830,89.2,37030475,6050,54.0,1.044,27.6
259,'OP5133                                            ','PR1857',4.50,637490,89.9,77068033,1183,69.8,1.245,2.7
260,'OP4808                                            ','PR2366',4.84,213502,89.2,12239765,8763,54.3,1.466,12.7
261,'OP9564                                            ','PR6129',2.83,854107,83.9,37982994,480,41.0,0.197,28.5
262,'OP2018                                            ','PR5210',0.45,509492,93.0,54577123,3687,67.8,1.827,57.7
263,'OP5228                                            ','PR4787',3.95,237257,89.5,92153247,8636,31.3,0.358,91.5
264,'OP2397                                            ','PR3494',2.43,75214,83.0,5376771,2787,65.5,1.298,91.7
265,'OP5852                                            ','PR8066',1.28,195938,85.4,30963923,9906,65.3,0.461,42.0
266,'OP8891                                            ','PR6501',3.28,3763,85.2,15288759,9923,38.6,1.473,18.9
267,'OP7511                                            ','PR9933',1.17,782048,82.1,11544135,6098,49.0,1.430,49.4
268,'OP7612                                            ','PR3453',1.30,786948,90.7,5517786,5465,64.7,1.037,90.6
269,'OP5991                                            ','PR8784',2.98,475262,93.0,10066426,3601,55.7,0.647,32.4
270,'OP2819                                            ','PR4146',4.40,816709,87.3,9470101,2221,50.7,0.242,57.6
271,'OP5754                                            ','PR7319',2.21,777978,91.0,32831285,4170,41.2,1.604,88.3
272,'OP3541                                            ','PR1898',4.01,551331,88.4,16919771,6748,61.4,0.898,74.6
273,'OP1625                                            ','PR3060',1.06,62093,95.5,38474310,2956,35.4,0.563,82.5
274,'OP9295                                            ','PR9948',3.16,546149,91.1,89692156,3000,68.0,0.494,41.7
275,'OP3083                                            ','PR3099',0.31,248144,99.8,97529726,5444,55.6,1.304,14.9
276,'OP1220                                            ','PR3512',1.93,223068,96.9,44952933,5171,40.8,1.085,35.1
277,'OP5695                                            ','PR5151',3.83,464067,83.7,94021313,8982,60.3,0.321,52.7
278,'OP5539                                            ','PR3366',3.87,157664,88.9,5854613,5599,48.2,0.415,18.0
279,'OP1332                                            ','PR6146',0.83,682790,99.8,16882945,3990,61.5,0.647,1.6
280,'OP5260                                            ','PR7884',1.50,152133,92.0,69939599,336,57.3,1.269,71.3
281,'OP9364                                            ','PR7263',3.94,967263,99.1,73093071,2815,60.5,0.759,41.0
282,'OP1941                                            ','PR8173',0.58,674899,85.1,89186704,9684,57.3,1.836,39.5
283,'OP2583                                            ','PR7110',0.34,923283,94.9,77819506,1509,55.6,1.496,53.6
284,'OP2782                                            ','PR9032',1.86,765733,97.8,24417550,6689,61.9,0.094,24.2
285,'OP5544                                            ','PR9356',1.32,43455,96.4,69138855,7443,47.0,0.304,32.2
286,'OP4299                                            ','PR4177',1.35,893862,81.0,51946653,4962,37.7,0.934,46.2
287,'OP6651                                            ','PR2485',3.62,540985,94.1,44652635,7384,51.0,1.310,22.6
288,'OP4184                                            ','PR3842',4.53,417355,91.2,90779407,4861,62.8,1.327,44.2
289,'OP9627                                            ','PR9678',1.35,595092,86.6,34779874,7880,63.7,0.595,56.2
290,'OP7094                                            ','PR1036',4.90,376977,95.9,48353528,4211,60.4,0.500,8.2
291,'OP7872                                            ','PR7937',1.31,807456,91.3,80654969,9110,61.2,1.191,59.1
292,'OP9082                                            ','PR7145',1.80,91509,83.0,73860938,1591,42.4,1.122,51.4
293,'OP6442                                            ','PR6552',4.51,688084,81.8,53302338,850,43.4,1.598,24.3
294,'OP4663                                            ','PR2791',2.66,58132,84.7,1443386,580,55.4,1.082,46.4
295,'OP8771                                            ','PR8957',0.84,309594,95.5,55871312,3588,33.2,1.918,93.9
296,'OP7534                                            ','PR8388',1.70,312207,93.8,17492342,2038,56.4,0.515,33.7
297,'OP1876                                            ','PR1709',1.41,856364,89.3,10004924,9788,35.5,1.145,74.4
298,'OP7295                                            ','PR3316',0.56,413436,96.9,6452901,7238,62.8,0.227,84.9
