'SC7910','Site-West Kristaville','Unit-D5','S47-E18',-82.44039,110.94728,2175.4,271.3,'Medieval','1049 CE','Religious','Fair','Permanent                                         ','Open','High','Active','Completed','Pending','High                                              '
'SC5517','Site-North Miguel','Unit-C16','N18-W46',-0.87232,164.72580,4122.8,162.5,'Neolithic','-3133 BCE','Religious','Poor','Permanent                                         ','Closed','Minimal','Pending','Completed','Pending','High                                              '
'SC5078','Site-East Jimmystad','Unit-B10','S48-W7',49.62605,-39.80811,1489.7,183.0,'Medieval','-2968 BCE','Burial','Critical',NULL,'Closed','Standard','Pending','Pending','Pending','Low                                               '
'SC5556','Site-Christopherbury','Unit-D4','N46-E12',-47.00877,-122.48725,4249.8,452.7,'Bronze Age','741 CE','Burial','Poor','Temporary                                         ','Open','Standard','Active','Completed','Approved','Low                                               '
'SC5402','Site-West Carolyn','Unit-A15','N28-E28',-50.69023,-16.15580,3288.3,85.6,'Medieval','-3028 BCE','Industrial','Excellent','Temporary                                         ','Open','High','Active','Pending','Pending','High                                              '
'SC2659','Site-South Scottchester','Unit-B1','N4-E18',-73.38723,139.99870,586.3,171.9,'Neolithic','180 BCE','Burial','Critical','Temporary                                         ','Open','Standard','Expired','Required','Approved','High                                              '
'SC8711','Site-Davidtown','Unit-C16','N47-E31',53.05104,-106.29152,1434.5,447.2,'Bronze Age','655 BCE','Military','Fair','Temporary                                         ','Closed','High','Pending','Completed','Pending','Low                                               '
'SC2985','Site-Hernandezview','Unit-C20','N36-E21',-78.76087,-33.70321,320.7,150.2,'Bronze Age','-4823 BCE','Settlement','Good','Permanent                                         ','Open','High','Expired','Pending','Review','Low                                               '
'SC3947','Site-Lake Tinahaven','Unit-C13','S7-W23',-18.76002,147.52878,1816.5,35.7,'Bronze Age','-4763 BCE','Settlement','Good','Permanent                                         ','Closed','Standard','Active','Completed','Review','Medium                                            '
'SC4792','Site-North Johnmouth','Unit-C17','S2-W27',12.44719,-12.72982,3428.6,331.9,'Classical','-641 BCE','Military','Good','Temporary                                         ','Closed','High','Pending','Pending','Pending','Medium                                            '
'SC3211','Site-Washingtonport','Unit-B7','N2-E12',85.72867,-108.05231,1102.4,357.3,'Iron Age','756 CE','Religious','Poor',NULL,'Closed','Standard','Pending','Pending','Review','Low                                               '
'SC9995','Site-Diazland','Unit-C7','S13-W4',34.31813,148.92134,1921.4,37.7,'Bronze Age','475 CE','Settlement','Excellent',NULL,'Open','Standard','Expired','Completed','Approved','Low                                               '
'SC1544','Site-South James','Unit-C19','N46-W12',-23.75299,-57.14743,383.9,182.0,'Medieval','31 CE','Burial','Fair','Permanent                                         ','Closed','Standard','Active','Pending','Pending','High                                              '
'SC5656','Site-Christopherton','Unit-C10','N7-E20',48.54749,22.43643,4720.1,3.7,'Iron Age','284 BCE','Industrial','Critical','Temporary                                         ','Closed','Standard','Active','Pending','Review','Low                                               '
'SC2610','Site-Benitezshire','Unit-A1','N48-E17',-33.83938,169.12393,1390.1,183.2,'Classical','-595 BCE','Military','Good',NULL,'Open','Minimal','Expired','Completed','Pending','Low                                               '
'SC1629','Site-North Melissa','Unit-C10','S15-W30',-76.34652,166.66547,1521.2,308.9,'Medieval','-1109 BCE','Industrial','Fair','Temporary                                         ','Open','Minimal','Active','Completed','Review','High                                              '
'SC4052','Site-Wallville','Unit-B3','S4-E37',-17.47298,-98.47293,281.3,245.7,'Medieval','-2292 BCE','Burial','Poor','Temporary                                         ','Open','Standard','Pending','Required','Approved','Medium                                            '
'SC9222','Site-New Brandy','Unit-B1','S50-E50',-70.33487,94.91536,3982.9,296.3,'Bronze Age','-566 BCE','Religious','Critical','Permanent                                         ','Open','Standard','Active','Pending','Review','Low                                               '
'SC8923','Site-North Kara','Unit-A6','N36-E22',82.41914,142.45537,566.8,304.7,'Iron Age','293 BCE','Settlement','Good','Temporary                                         ','Open','Standard','Active','Completed','Pending','Medium                                            '
'SC4589','Site-New Erikstad','Unit-A5','N6-W38',-83.39609,39.38058,2787.8,126.0,'Iron Age','1099 CE','Industrial','Poor',NULL,'Restricted','High','Pending','Completed','Approved','Medium                                            '
'SC4167','Site-Jamesmouth','Unit-B8','S30-E21',34.73322,-75.02762,4249.5,410.7,'Neolithic','205 CE','Religious','Critical','Temporary                                         ','Open','Minimal','Active','Required','Approved','High                                              '
'SC2682','Site-Lake Deannamouth','Unit-C19','N47-W38',68.44516,52.46861,3899.8,49.9,'Classical','-1706 BCE','Settlement','Good','Temporary                                         ','Restricted','Minimal','Pending','Pending','Review','High                                              '
'SC9195','Site-Macdonaldmouth','Unit-C6','N37-W8',88.87983,-110.05460,1838.9,158.8,'Classical','-591 BCE','Industrial','Fair','Permanent                                         ','Closed','Standard','Pending','Completed','Review','Medium                                            '
'SC3514','Site-North Kelly','Unit-B15','S34-E10',-21.29347,179.90207,377.5,217.0,'Medieval','1272 BCE','Industrial','Poor',NULL,'Closed','Standard','Expired','Pending','Approved','Medium                                            '
'SC3935','Site-Munozstad','Unit-B1','N18-E39',76.28416,-171.38838,2212.9,475.6,'Neolithic','277 BCE','Settlement','Excellent','Permanent                                         ','Closed','Standard','Pending','Required','Pending','Low                                               '
'SC9397','Site-East Samanthaburgh','Unit-A1','S19-E31',37.70325,72.26547,632.4,192.3,'Medieval','-3274 BCE','Religious','Poor',NULL,'Closed','Standard','Active','Required','Pending','High                                              '
'SC6400','Site-Lake Patrick','Unit-D18','S1-W43',32.22138,66.57801,1360.6,139.5,'Medieval','-590 BCE','Burial','Good','Permanent                                         ','Closed','High','Expired','Required','Approved','High                                              '
'SC9524','Site-East Scott','Unit-A6','N25-E43',70.01946,165.12117,2647.4,454.8,'Iron Age','797 CE','Military','Critical',NULL,'Restricted','Minimal','Active','Pending','Approved','Medium                                            '
'SC5899','Site-North Amy','Unit-D15','N21-E40',6.69918,72.00338,1797.0,200.6,'Bronze Age','-3651 BCE','Industrial','Excellent','Temporary                                         ','Open','Minimal','Active','Completed','Pending','Medium                                            '
'SC1888','Site-Campbellberg','Unit-C5','S38-W8',32.35933,60.35696,1367.3,185.8,'Medieval','-4988 BCE','Industrial','Poor','Permanent                                         ','Open','Minimal','Active','Pending','Review','Medium                                            '
'SC5674','Site-Lake Frank','Unit-C8','N28-W20',-0.91599,-163.65191,1560.4,115.7,'Bronze Age','-3771 BCE','Industrial','Good',NULL,'Closed','Standard','Active','Completed','Approved','Medium                                            '
'SC9724','Site-Pughchester','Unit-A9','N50-W13',84.14938,162.63085,276.2,414.1,'Classical','628 BCE','Religious','Good','Temporary                                         ','Closed','Standard','Expired','Required','Approved','High                                              '
'SC5372','Site-Barnesberg','Unit-B11','N36-E28',-52.64049,-77.30802,2335.0,299.9,'Bronze Age','-3727 BCE','Military','Good','Permanent                                         ','Open','Minimal','Pending','Pending','Approved','High                                              '
'SC9649','Site-Rogersburgh','Unit-A20','S19-E49',79.45519,41.92341,1281.4,155.8,'Classical','1026 CE','Religious','Good',NULL,'Restricted','Standard','Pending','Required','Approved','Medium                                            '
'SC8068','Site-Wallerville','Unit-D2','S29-E43',-84.71935,-166.92294,4390.6,419.3,'Neolithic','-4668 BCE','Burial','Poor',NULL,'Open','Minimal','Pending','Required','Pending','High                                              '
'SC5948','Site-Anthonyborough','Unit-D1','N1-W15',58.19728,116.03401,2768.1,154.1,'Medieval','530 CE','Industrial','Good',NULL,'Open','Minimal','Expired','Completed','Approved','Low                                               '
'SC4175','Site-Lake Kaylaland','Unit-A18','S3-E4',61.20020,-105.00515,4205.6,453.5,'Iron Age','-2839 BCE','Burial','Critical',NULL,'Restricted','Minimal','Pending','Pending','Approved','High                                              '
'SC1239','Site-Lake Dale','Unit-C1','S13-W24',-47.60967,-78.12712,2203.9,395.1,'Neolithic','-281 BCE','Religious','Fair','Temporary                                         ','Closed','Standard','Pending','Completed','Pending','Medium                                            '
'SC6906','Site-South Julie','Unit-A14','S35-W12',-74.91976,-94.83066,2743.3,378.5,'Iron Age','392 CE','Settlement','Poor','Permanent                                         ','Closed','High','Active','Required','Pending','High                                              '
'SC2971','Site-Lake Hailey','Unit-D19','S19-E33',87.77534,-106.11679,216.7,189.0,'Classical','-3435 BCE','Industrial','Excellent','Temporary                                         ','Closed','Minimal','Expired','Required','Approved','Medium                                            '
'SC3115','Site-Meaganton','Unit-A11','S47-E13',-24.21384,-34.46102,4996.6,119.3,'Neolithic','-4998 BCE','Religious','Critical','Temporary                                         ','Restricted','High','Pending','Pending','Review','Low                                               '
'SC1807','Site-Lake Michaelshire','Unit-B19','N9-E29',49.71946,-63.77668,4155.1,67.4,'Classical','1256 CE','Industrial','Poor','Permanent                                         ','Open','Minimal','Pending','Pending','Approved','Medium                                            '
'SC7903','Site-East Matthew','Unit-B7','N29-W49',52.47905,45.04381,1835.4,147.9,'Classical','557 CE','Religious','Poor','Temporary                                         ','Closed','High','Expired','Pending','Approved','Low                                               '
'SC1321','Site-Port Aaronshire','Unit-B8','S16-E6',56.39627,-1.29643,799.8,188.7,'Classical','-436 BCE','Burial','Excellent','Permanent                                         ','Open','Standard','Active','Completed','Pending','Medium                                            '
'SC7759','Site-South Samanthachester','Unit-C19','S48-W42',-21.76322,82.85041,2641.9,127.8,'Bronze Age','1076 CE','Burial','Poor',NULL,'Restricted','High','Active','Required','Review','High                                              '
'SC8289','Site-New Johnmouth','Unit-C19','S13-E37',65.04583,68.42926,4566.0,81.6,'Bronze Age','871 CE','Religious','Excellent','Temporary                                         ','Closed','Standard','Pending','Pending','Pending','High                                              '
'SC9467','Site-West Troy','Unit-B6','N4-W11',55.29121,-108.66398,27.7,266.9,'Classical','-1735 BCE','Settlement','Critical','Temporary                                         ','Restricted','Minimal','Active','Required','Approved','High                                              '
'SC9722','Site-West Johnburgh','Unit-B19','S16-W39',7.22399,-106.32038,765.3,255.6,'Iron Age','-4481 BCE','Military','Poor','Temporary                                         ','Restricted','Minimal','Expired','Completed','Review','High                                              '
'SC2031','Site-East Vanessa','Unit-A4','S32-E45',-32.84734,-153.98945,3065.2,338.4,'Neolithic','716 CE','Religious','Poor',NULL,'Open','Minimal','Pending','Completed','Review','Low                                               '
'SC5070','Site-Holmestown','Unit-B10','N10-E49',72.64351,171.56233,1015.5,0.4,'Classical','941 CE','Industrial','Excellent','Permanent                                         ','Closed','High','Pending','Pending','Pending','Medium                                            '
'SC5456','Site-East Michaelfort','Unit-A18','S49-E31',-40.75372,-39.30491,2006.5,265.6,'Medieval','230 CE','Military','Fair','Temporary                                         ','Closed','Standard','Pending','Pending','Approved','Medium                                            '
'SC4089','Site-Port Jodi','Unit-A7','S15-W14',83.34784,-139.65742,3595.0,46.9,'Classical','-4703 BCE','Military','Excellent',NULL,'Open','High','Pending','Completed','Review','High                                              '
'SC3039','Site-West Jennifer','Unit-C17','S33-W38',-23.18543,175.30932,1984.1,56.4,'Neolithic','-554 BCE','Religious','Fair',NULL,'Open','Minimal','Active','Required','Pending','Low                                               '
'SC2283','Site-New Heather','Unit-C5','N8-E4',-86.10400,-27.81008,2686.5,175.1,'Iron Age','671 CE','Settlement','Good',NULL,'Open','High','Active','Completed','Pending','Low                                               '
'SC5465','Site-West Megan','Unit-A3','S14-E36',-51.55017,-101.73365,200.9,40.6,'Medieval','806 CE','Settlement','Poor','Temporary                                         ','Open','High','Expired','Completed','Review','Medium                                            '
'SC8270','Site-Port Joshua','Unit-D5','N35-W15',47.33655,-65.58269,625.2,379.7,'Medieval','1018 CE','Settlement','Good','Temporary                                         ','Closed','High','Pending','Pending','Review','Low                                               '
'SC5176','Site-Lake Jose','Unit-B9','N6-W39',80.93279,88.67918,1276.6,357.8,'Iron Age','-2561 BCE','Industrial','Excellent',NULL,'Open','High','Expired','Completed','Pending','Low                                               '
'SC8164','Site-Timothyfort','Unit-D11','S8-E34',52.65284,-54.57950,3155.3,6.4,'Classical','945 CE','Military','Good',NULL,'Open','Standard','Expired','Pending','Approved','Medium                                            '
'SC5475','Site-Port Timothy','Unit-A19','N16-E6',64.87202,54.92600,3206.0,15.6,'Iron Age','-3758 BCE','Settlement','Poor','Permanent                                         ','Restricted','High','Active','Completed','Approved','Medium                                            '
'SC9444','Site-Carriestad','Unit-B4','N48-W7',4.42660,-97.46746,2869.2,397.1,'Iron Age','-4291 BCE','Religious','Good',NULL,'Closed','Standard','Active','Required','Review','Low                                               '
'SC2261','Site-Lake John','Unit-B9','N14-E38',-41.93847,79.87738,1226.8,120.3,'Neolithic','369 CE','Burial','Fair','Permanent                                         ','Closed','Minimal','Expired','Pending','Review','High                                              '
'SC5055','Site-North Kimberly','Unit-D13','N25-W10',44.38231,-129.52247,3934.1,166.4,'Classical','847 CE','Settlement','Fair','Temporary                                         ','Closed','High','Expired','Completed','Approved','High                                              '
'SC1698','Site-South Brittney','Unit-A18','S17-E9',61.37376,-108.92519,20.3,415.8,'Iron Age','-1989 BCE','Religious','Poor','Temporary                                         ','Closed','Minimal','Expired','Required','Approved','Medium                                            '
'SC6000','Site-Patriciaview','Unit-C9','S2-W16',10.29417,-115.09870,833.0,41.9,'Medieval','783 CE','Industrial','Poor',NULL,'Open','Standard','Active','Completed','Review','Low                                               '
'SC3518','Site-West Cherylshire','Unit-D12','S20-E50',-82.18214,-135.29892,2633.0,282.6,'Iron Age','-1658 BCE','Settlement','Excellent',NULL,'Closed','High','Active','Required','Pending','High                                              '
'SC1774','Site-Perryshire','Unit-B4','N10-W47',-19.82012,30.25141,944.5,195.0,'Neolithic','-2730 BCE','Industrial','Good','Temporary                                         ','Restricted','Minimal','Active','Pending','Review','High                                              '
'SC8811','Site-East Adam','Unit-C20','S7-E18',-71.71054,-130.24224,4562.8,184.3,'Bronze Age','-1284 BCE','Burial','Good',NULL,'Closed','High','Expired','Completed','Review','High                                              '
'SC1270','Site-Markborough','Unit-C13','S38-W37',47.31085,141.21833,1667.2,466.5,'Iron Age','1377 BCE','Religious','Critical','Temporary                                         ','Restricted','Minimal','Expired','Required','Approved','Low                                               '
'SC6155','Site-Port Erinmouth','Unit-C15','S16-E48',-86.81456,-99.26944,482.9,9.1,'Bronze Age','-4618 BCE','Settlement','Excellent',NULL,'Open','High','Pending','Completed','Review','Medium                                            '
'SC9355','Site-Reyesside','Unit-C6','N10-E21',21.91082,32.64142,2408.4,135.8,'Classical','-3308 BCE','Settlement','Good','Permanent                                         ','Open','High','Active','Required','Review','Medium                                            '
'SC3176','Site-Port Cynthiaborough','Unit-A16','S41-W6',77.73999,-176.79280,2697.0,223.4,'Iron Age','-876 BCE','Military','Excellent','Temporary                                         ','Restricted','Minimal','Active','Required','Approved','Low                                               '
'SC3688','Site-South Yolandafort','Unit-C11','S31-E31',1.38435,-88.90881,4625.1,64.7,'Medieval','1258 CE','Settlement','Fair','Permanent                                         ','Open','High','Expired','Pending','Pending','Low                                               '
'SC4526','Site-Lake Paulmouth','Unit-B11','S9-E25',-18.87147,-29.40479,2514.2,250.3,'Medieval','830 CE','Military','Good',NULL,'Restricted','Minimal','Active','Completed','Review','High                                              '
'SC7637','Site-New Geraldstad','Unit-B7','S29-E27',-46.91467,-99.74909,2968.7,385.8,'Iron Age','-396 BCE','Military','Critical','Temporary                                         ','Open','High','Active','Pending','Pending','Medium                                            '
'SC4224','Site-New Stephanie','Unit-B20','S10-E1',-35.25060,91.64048,1061.5,304.1,'Classical','-4817 BCE','Burial','Good','Permanent                                         ','Closed','Minimal','Pending','Completed','Review','Low                                               '
'SC3823','Site-North Catherinechester','Unit-C14','S28-E29',-50.88642,101.18423,3091.8,271.7,'Classical','-3443 BCE','Military','Good','Permanent                                         ','Restricted','Minimal','Active','Required','Pending','High                                              '
'SC5031','Site-New Leonard','Unit-B3','S46-W17',65.69738,-91.36036,1020.4,234.0,'Iron Age','-4395 BCE','Burial','Poor',NULL,'Restricted','High','Expired','Required','Pending','Medium                                            '
'SC2272','Site-Laurashire','Unit-B3','S29-W10',-52.44729,63.50722,598.5,364.5,'Neolithic','74 CE','Religious','Good','Temporary                                         ','Closed','Standard','Active','Pending','Approved','High                                              '
'SC4661','Site-Port Julia','Unit-C16','N20-E12',-15.20790,80.21172,3898.0,146.1,'Medieval','-2541 BCE','Religious','Good','Temporary                                         ','Open','Minimal','Pending','Required','Review','High                                              '
'SC2629','Site-East Joelfort','Unit-A10','S31-W24',-87.24935,89.55680,660.2,166.7,'Bronze Age','148 BCE','Burial','Critical','Temporary                                         ','Open','Minimal','Pending','Required','Review','Low                                               '
'SC7470','Site-South Donald','Unit-C9','N3-W45',33.66270,-113.00707,2178.3,71.5,'Classical','-1277 BCE','Military','Fair',NULL,'Restricted','High','Active','Completed','Pending','High                                              '
'SC8933','Site-East Alejandra','Unit-C7','N44-E41',39.76153,153.29121,2333.4,440.3,'Neolithic','396 CE','Burial','Good','Temporary                                         ','Open','Standard','Pending','Pending','Review','High                                              '
'SC8329','Site-North Gabrielle','Unit-C11','N2-W15',62.21028,-96.62292,2691.9,201.7,'Medieval','379 BCE','Religious','Fair',NULL,'Closed','Minimal','Expired','Required','Review','Medium                                            '
'SC9994','Site-West Timothy','Unit-A15','N1-E10',-57.62321,-82.52463,2358.4,3.8,'Medieval','588 CE','Industrial','Critical',NULL,'Open','Standard','Active','Completed','Review','Medium                                            '
'SC7405','Site-Kyleborough','Unit-D1','S29-E14',46.41646,-23.86932,2331.3,20.4,'Neolithic','735 CE','Settlement','Excellent','Temporary                                         ','Restricted','High','Expired','Required','Approved','High                                              '
'SC9620','Site-New Jeffrey','Unit-B12','S21-W14',-25.47298,-75.39630,3648.5,406.3,'Neolithic','-4757 BCE','Industrial','Fair','Temporary                                         ','Restricted','Standard','Active','Completed','Review','Medium                                            '
'SC5954','Site-Johnsonland','Unit-A16','S43-E15',-58.94610,-146.43194,2156.6,347.1,'Neolithic','1323 CE','Settlement','Fair',NULL,'Restricted','Standard','Pending','Pending','Pending','Low                                               '
'SC4127','Site-Mirandabury','Unit-B11','N17-W32',1.25006,85.62073,144.8,433.9,'Bronze Age','-1713 BCE','Industrial','Critical','Permanent                                         ','Open','Minimal','Pending','Required','Pending','High                                              '
'SC6154','Site-East Christopher','Unit-B16','S44-E42',-87.75714,-12.54041,3981.4,183.8,'Neolithic','-4201 BCE','Religious','Fair','Permanent                                         ','Restricted','Minimal','Active','Pending','Pending','Medium                                            '
'SC7920','Site-West Maryburgh','Unit-B14','S11-E25',-71.93418,115.61199,3209.4,285.8,'Classical','103 BCE','Settlement','Poor','Temporary                                         ','Restricted','High','Pending','Pending','Review','High                                              '
'SC2205','Site-South George','Unit-C4','S2-W44',59.83960,155.77333,3990.4,286.4,'Classical','-3911 BCE','Burial','Fair',NULL,'Closed','High','Pending','Pending','Review','Low                                               '
'SC3240','Site-Port Billy','Unit-D5','S13-E36',-39.07787,140.08276,3148.8,225.1,'Bronze Age','-225 BCE','Industrial','Poor',NULL,'Restricted','High','Active','Required','Pending','Low                                               '
'SC1328','Site-Jacobsburgh','Unit-D12','N49-W45',19.08521,-138.35640,3415.2,416.1,'Medieval','697 CE','Religious','Fair','Temporary                                         ','Closed','Minimal','Expired','Pending','Review','Low                                               '
'SC4466','Site-Port Brittanyville','Unit-A20','N50-W8',15.02457,9.33496,2960.8,344.6,'Classical','1041 CE','Industrial','Poor','Temporary                                         ','Restricted','Standard','Expired','Required','Review','Medium                                            '
'SC2464','Site-New Dawn','Unit-A16','S11-E16',-1.99343,126.22429,2337.8,91.9,'Classical','-4021 BCE','Burial','Critical',NULL,'Closed','Standard','Pending','Completed','Pending','High                                              '
'SC7246','Site-Brianabury','Unit-B20','N13-E22',-71.55562,-43.18797,404.6,69.5,'Classical','-3836 BCE','Industrial','Good',NULL,'Closed','Minimal','Active','Completed','Review','High                                              '
'SC8506','Site-West Gloria','Unit-D4','N5-W10',-62.19207,-94.43892,4327.0,333.3,'Classical','-4327 BCE','Religious','Good','Permanent                                         ','Restricted','High','Expired','Required','Review','High                                              '
'SC5006','Site-Natashashire','Unit-A11','N10-W40',-84.76812,-127.78006,4287.6,99.4,'Neolithic','538 CE','Industrial','Poor','Permanent                                         ','Restricted','High','Pending','Required','Review','High                                              '
