'FI674080','2024-07-03 09:30:00.563','FAN80655','VI1348','Share','Twitter','Mobile','iOS','3.8.1','Often',809,625.04,'Custom','{"session": {"liveatt": 83, "watchhrs": 296.0, "sessdurmin": 7}, "chat_activity": {"chatmsg": 479, "msgtone": "Negative", "chatlang": "English", "stkcount": 72, "emojicount": 204}}'
'FI681291','2024-04-28 00:50:28.563','FAN40145','VI4163','Vote','YouTube','Console','Mac','5.3.6','Never',658,825.02,'Premium','{"session": {"liveatt": 71, "watchhrs": 200.6, "sessdurmin": 72}, "chat_activity": {"chatmsg": 212, "msgtone": "Positive", "chatlang": "English", "stkcount": 27, "emojicount": 481}}'
'FI814576','2024-04-20 12:50:52.563','FAN53081','VI8862','Gift','TikTok','Mobile','iOS','5.7.7','Often',962,3183.17,'Standard','{"session": {"liveatt": 47, "watchhrs": 3.2, "sessdurmin": 80}, "chat_activity": {"chatmsg": 32, "msgtone": "Negative", "chatlang": "Native", "stkcount": 193, "emojicount": 491}}'
'FI464001','2024-06-19 21:38:40.563','FAN92710','VI2016','Comment','TikTok','Mobile','Android','2.0.5','Often',545,1364.06,'Standard','{"session": {"liveatt": 22, "watchhrs": 395.8, "sessdurmin": 178}, "chat_activity": {"chatmsg": 678, "msgtone": "Negative", "chatlang": "English", "stkcount": 67, "emojicount": 469}}'
'FI422330','2024-05-29 20:49:26.563','FAN40600','VI8686','Share','Twitter','Tablet','Android','2.6.6','Often',639,2872.96,'Custom','{"session": {"liveatt": 25, "watchhrs": 621.8, "sessdurmin": 23}, "chat_activity": {"chatmsg": 98, "msgtone": "Negative", "chatlang": "Native", "stkcount": 66, "emojicount": 252}}'
'FI691886','2024-08-17 23:31:28.563','FAN74419','VI3837','Vote','Twitter','PC','iOS','1.5.4','Often',695,3649.44,'Custom','{"session": {"liveatt": 17, "watchhrs": 439.1, "sessdurmin": 27}, "chat_activity": {"chatmsg": 748, "msgtone": "Positive", "chatlang": "Native", "stkcount": 119, "emojicount": 394}}'
'FI894605','2024-09-14 21:50:20.563','FAN95411','VI9797','Live Stream','Official App','PC','iOS','4.9.9','Never',446,41.24,'Custom','{"session": {"liveatt": 81, "watchhrs": 36.3, "sessdurmin": 49}, "chat_activity": {"chatmsg": 190, "msgtone": "Positive", "chatlang": "Mixed", "stkcount": 19, "emojicount": 2}}'
'FI646787','2024-04-07 04:34:26.563','FAN93868','VI5706','Gift','TikTok','Console','Windows','4.3.3','Rarely',369,4155.41,'Standard','{"session": {"liveatt": 93, "watchhrs": 503.9, "sessdurmin": 36}, "chat_activity": {"chatmsg": 13, "msgtone": "Negative", "chatlang": "English", "stkcount": 64, "emojicount": 228}}'
'FI701318','2024-03-27 05:39:53.563','FAN10883','VI5950','Vote','TikTok','Console','iOS','5.0.5','Often',771,2987.13,'Limited','{"session": {"liveatt": 89, "watchhrs": 748.0, "sessdurmin": 55}, "chat_activity": {"chatmsg": 681, "msgtone": "Negative", "chatlang": "Translation", "stkcount": 47, "emojicount": 274}}'
'FI648876','2024-06-14 14:12:31.563','FAN11814','VI4162','Vote','TikTok','Tablet','Android','5.9.9','Rarely',196,4496.79,'Limited','{"session": {"liveatt": 73, "watchhrs": 702.0, "sessdurmin": 175}, "chat_activity": {"chatmsg": 636, "msgtone": "Negative", "chatlang": "Native", "stkcount": 67, "emojicount": 115}}'
'FI488579','2024-03-28 20:12:16.563','FAN61694','VI2854','Vote','Official App','Mobile','Windows','2.3.2','Never',501,774.76,'Limited','{"session": {"liveatt": 32, "watchhrs": 540.0, "sessdurmin": 138}, "chat_activity": {"chatmsg": 871, "msgtone": "Negative", "chatlang": "Translation", "stkcount": 81, "emojicount": 369}}'
'FI298270','2025-02-17 01:37:20.563','FAN22199','VI6888','Share','TikTok','Console','iOS','2.7.4','Rarely',148,2134.43,'Limited','{"session": {"liveatt": 85, "watchhrs": 696.2, "sessdurmin": 3}, "chat_activity": {"chatmsg": 284, "msgtone": "Positive", "chatlang": "Native", "stkcount": 39, "emojicount": 254}}'
'FI119413','2024-05-08 05:35:01.563','FAN97144','VI8895','Gift','Twitter','Mobile','Mac','4.2.3','Often',372,1660.19,'Limited','{"session": {"liveatt": 84, "watchhrs": 817.2, "sessdurmin": 19}, "chat_activity": {"chatmsg": 328, "msgtone": "Negative", "chatlang": "English", "stkcount": 43, "emojicount": 107}}'
'FI865097','2024-04-28 22:07:42.567','FAN63295','VI7645','Share','YouTube','Mobile','Mac','2.8.0','Frequent',428,618.57,'Limited','{"session": {"liveatt": 51, "watchhrs": 836.3, "sessdurmin": 49}, "chat_activity": {"chatmsg": 480, "msgtone": "Negative", "chatlang": "Native", "stkcount": 108, "emojicount": 107}}'
'FI715837','2025-01-06 22:05:31.567','FAN27947','VI2249','Vote','YouTube','Console','iOS','2.9.0','Often',166,605.71,'Custom','{"session": {"liveatt": 84, "watchhrs": 641.4, "sessdurmin": 145}, "chat_activity": {"chatmsg": 115, "msgtone": "Neutral", "chatlang": "Mixed", "stkcount": 142, "emojicount": 140}}'
'FI285712','2025-02-18 23:44:54.567','FAN25846','VI2956','Gift','TikTok','PC','Mac','2.9.3','Frequent',982,1691.55,'Standard','{"session": {"liveatt": 12, "watchhrs": 930.2, "sessdurmin": 85}, "chat_activity": {"chatmsg": 893, "msgtone": "Neutral", "chatlang": "Native", "stkcount": 200, "emojicount": 417}}'
'FI509217','2025-01-28 07:46:52.568','FAN96275','VI4128','Comment','Twitter','Tablet','Windows','2.2.9','Frequent',99,4435.70,'Custom','{"session": {"liveatt": 92, "watchhrs": 59.5, "sessdurmin": 36}, "chat_activity": {"chatmsg": 657, "msgtone": "Neutral", "chatlang": "English", "stkcount": 29, "emojicount": 229}}'
'FI643088','2024-05-18 12:43:44.568','FAN76827','VI6698','Gift','YouTube','Tablet','iOS','2.1.2','Often',550,3706.62,'Limited','{"session": {"liveatt": 38, "watchhrs": 883.8, "sessdurmin": 108}, "chat_activity": {"chatmsg": 656, "msgtone": "Neutral", "chatlang": "English", "stkcount": 47, "emojicount": 247}}'
'FI512848','2024-07-06 15:05:56.568','FAN94632','VI1298','Vote','YouTube','PC','Android','3.6.4','Rarely',886,1642.27,'Premium','{"session": {"liveatt": 79, "watchhrs": 576.9, "sessdurmin": 143}, "chat_activity": {"chatmsg": 10, "msgtone": "Positive", "chatlang": "Native", "stkcount": 34, "emojicount": 491}}'
'FI817373','2024-11-05 14:10:41.569','FAN72269','VI5159','Share','YouTube','Mobile','iOS','4.9.6','Frequent',793,944.84,'Limited','{"session": {"liveatt": 57, "watchhrs": 53.0, "sessdurmin": 63}, "chat_activity": {"chatmsg": 741, "msgtone": "Neutral", "chatlang": "Native", "stkcount": 56, "emojicount": 69}}'
'FI246994','2024-11-30 09:06:59.569','FAN38633','VI3281','Vote','YouTube','Tablet','Windows','4.8.7','Frequent',585,3355.10,'Custom','{"session": {"liveatt": 25, "watchhrs": 965.3, "sessdurmin": 102}, "chat_activity": {"chatmsg": 179, "msgtone": "Negative", "chatlang": "English", "stkcount": 116, "emojicount": 63}}'
'FI266894','2024-04-02 23:59:11.569','FAN57951','VI3113','Gift','Twitter','Tablet','iOS','5.2.0','Often',479,2838.85,'Premium','{"session": {"liveatt": 69, "watchhrs": 374.6, "sessdurmin": 153}, "chat_activity": {"chatmsg": 887, "msgtone": "Positive", "chatlang": "Translation", "stkcount": 13, "emojicount": 8}}'
'FI384118','2024-12-23 14:27:25.569','FAN63369','VI1676','Comment','YouTube','PC','Windows','2.1.9','Frequent',61,4525.54,'Premium','{"session": {"liveatt": 89, "watchhrs": 181.5, "sessdurmin": 78}, "chat_activity": {"chatmsg": 58, "msgtone": "Positive", "chatlang": "Native", "stkcount": 178, "emojicount": 494}}'
'FI276745','2024-07-01 19:34:22.569','FAN31260','VI5059','Comment','Official App','PC','Android','1.5.5','Often',875,2099.40,'Premium','{"session": {"liveatt": 9, "watchhrs": 605.9, "sessdurmin": 104}, "chat_activity": {"chatmsg": 560, "msgtone": "Negative", "chatlang": "Native", "stkcount": 81, "emojicount": 404}}'
'FI281299','2024-11-03 22:07:49.569','FAN82662','VI4622','Share','Twitter','Mobile','Mac','5.7.4','Frequent',905,182.73,'Limited','{"session": {"liveatt": 65, "watchhrs": 233.4, "sessdurmin": 64}, "chat_activity": {"chatmsg": 873, "msgtone": "Positive", "chatlang": "Native", "stkcount": 15, "emojicount": 175}}'
'FI109136','2024-07-29 23:13:45.569','FAN90919','VI6755','Live Stream','TikTok','PC','iOS','3.8.9','Frequent',610,4740.07,'Custom','{"session": {"liveatt": 43, "watchhrs": 909.2, "sessdurmin": 55}, "chat_activity": {"chatmsg": 269, "msgtone": "Positive", "chatlang": "Translation", "stkcount": 76, "emojicount": 143}}'
'FI332436','2024-07-21 03:06:22.569','FAN10128','VI6212','Live Stream','YouTube','Tablet','iOS','4.2.9','Rarely',663,4598.89,'Limited','{"session": {"liveatt": 79, "watchhrs": 796.0, "sessdurmin": 106}, "chat_activity": {"chatmsg": 938, "msgtone": "Positive", "chatlang": "Translation", "stkcount": 33, "emojicount": 376}}'
'FI886908','2024-06-25 08:48:02.569','FAN31387','VI1977','Comment','YouTube','Mobile','Mac','1.7.2','Rarely',568,1979.74,'Limited','{"session": {"liveatt": 49, "watchhrs": 187.7, "sessdurmin": 168}, "chat_activity": {"chatmsg": 527, "msgtone": "Positive", "chatlang": "Mixed", "stkcount": 132, "emojicount": 482}}'
'FI792944','2024-03-16 11:37:09.569','FAN57279','VI5325','Live Stream','Twitter','Console','Windows','2.7.6','Frequent',803,3822.95,'Limited','{"session": {"liveatt": 43, "watchhrs": 582.8, "sessdurmin": 117}, "chat_activity": {"chatmsg": 75, "msgtone": "Positive", "chatlang": "Native", "stkcount": 54, "emojicount": 125}}'
'FI171538','2024-06-08 04:28:25.569','FAN67149','VI2234','Share','TikTok','Tablet','Android','1.9.0','Often',454,437.47,'Premium','{"session": {"liveatt": 87, "watchhrs": 736.6, "sessdurmin": 56}, "chat_activity": {"chatmsg": 636, "msgtone": "Neutral", "chatlang": "English", "stkcount": 156, "emojicount": 479}}'
'FI294016','2024-09-11 19:31:41.569','FAN95061','VI6125','Gift','TikTok','Console','Android','2.6.4','Frequent',685,2922.17,'Premium','{"session": {"liveatt": 59, "watchhrs": 366.2, "sessdurmin": 2}, "chat_activity": {"chatmsg": 770, "msgtone": "Positive", "chatlang": "English", "stkcount": 199, "emojicount": 242}}'
'FI538737','2024-07-20 07:38:12.569','FAN64574','VI8845','Vote','TikTok','Console','Android','3.5.2','Rarely',114,651.36,'Limited','{"session": {"liveatt": 8, "watchhrs": 941.6, "sessdurmin": 38}, "chat_activity": {"chatmsg": 39, "msgtone": "Positive", "chatlang": "English", "stkcount": 190, "emojicount": 45}}'
'FI888605','2024-09-17 20:29:15.569','FAN47528','VI5052','Comment','Twitter','PC','Android','3.6.4','Rarely',657,2508.05,'Standard','{"session": {"liveatt": 90, "watchhrs": 408.7, "sessdurmin": 59}, "chat_activity": {"chatmsg": 807, "msgtone": "Negative", "chatlang": "Translation", "stkcount": 4, "emojicount": 132}}'
'FI670421','2024-04-13 22:40:17.573','FAN75572','VI1716','Comment','Official App','Mobile','Windows','1.0.7','Never',557,3070.48,'Limited','{"session": {"liveatt": 51, "watchhrs": 881.5, "sessdurmin": 3}, "chat_activity": {"chatmsg": 205, "msgtone": "Positive", "chatlang": "Translation", "stkcount": 119, "emojicount": 479}}'
'FI559677','2024-02-26 02:15:13.573','FAN88974','VI6451','Vote','Twitter','Tablet','Mac','2.8.3','Frequent',704,3967.63,'Premium','{"session": {"liveatt": 51, "watchhrs": 485.4, "sessdurmin": 15}, "chat_activity": {"chatmsg": 754, "msgtone": "Positive", "chatlang": "English", "stkcount": 16, "emojicount": 255}}'
'FI807043','2024-12-07 07:39:32.573','FAN84044','VI9017','Comment','YouTube','PC','Windows','2.8.9','Never',113,3125.65,'Limited','{"session": {"liveatt": 10, "watchhrs": 361.5, "sessdurmin": 150}, "chat_activity": {"chatmsg": 76, "msgtone": "Negative", "chatlang": "English", "stkcount": 44, "emojicount": 250}}'
'FI733030','2024-06-24 10:20:35.573','FAN15060','VI1574','Live Stream','TikTok','Console','Android','5.3.1','Rarely',436,1053.54,'Limited','{"session": {"liveatt": 96, "watchhrs": 109.3, "sessdurmin": 52}, "chat_activity": {"chatmsg": 303, "msgtone": "Negative", "chatlang": "Native", "stkcount": 139, "emojicount": 69}}'
'FI491555','2024-12-25 01:12:11.575','FAN39217','VI9424','Live Stream','TikTok','Console','Mac','1.4.9','Often',979,3935.30,'Limited','{"session": {"liveatt": 59, "watchhrs": 79.6, "sessdurmin": 19}, "chat_activity": {"chatmsg": 65, "msgtone": "Positive", "chatlang": "English", "stkcount": 30, "emojicount": 260}}'
'FI194971','2024-09-20 13:07:15.575','FAN32364','VI1544','Vote','TikTok','Console','iOS','5.3.4','Often',648,1652.63,'Standard','{"session": {"liveatt": 80, "watchhrs": 825.6, "sessdurmin": 151}, "chat_activity": {"chatmsg": 284, "msgtone": "Neutral", "chatlang": "Native", "stkcount": 159, "emojicount": 333}}'
'FI941632','2024-10-20 21:19:16.575','FAN18869','VI6182','Vote','Twitter','PC','iOS','1.5.2','Never',373,2288.25,'Limited','{"session": {"liveatt": 32, "watchhrs": 195.4, "sessdurmin": 27}, "chat_activity": {"chatmsg": 791, "msgtone": "Negative", "chatlang": "Mixed", "stkcount": 95, "emojicount": 361}}'
'FI172078','2024-07-28 07:31:56.575','FAN61478','VI9596','Live Stream','TikTok','Tablet','iOS','3.0.1','Never',157,4193.18,'Standard','{"session": {"liveatt": 25, "watchhrs": 834.9, "sessdurmin": 139}, "chat_activity": {"chatmsg": 709, "msgtone": "Positive", "chatlang": "Translation", "stkcount": 174, "emojicount": 101}}'
'FI802401','2024-04-09 06:48:37.575','FAN97362','VI2622','Vote','YouTube','Tablet','Android','5.4.3','Never',513,1097.43,'Limited','{"session": {"liveatt": 98, "watchhrs": 147.7, "sessdurmin": 157}, "chat_activity": {"chatmsg": 665, "msgtone": "Neutral", "chatlang": "Native", "stkcount": 73, "emojicount": 277}}'
'FI313273','2024-07-12 08:02:03.575','FAN11513','VI7595','Gift','YouTube','Console','Android','5.2.4','Never',679,689.26,'Standard','{"session": {"liveatt": 30, "watchhrs": 982.6, "sessdurmin": 15}, "chat_activity": {"chatmsg": 49, "msgtone": "Neutral", "chatlang": "Mixed", "stkcount": 163, "emojicount": 31}}'
'FI852272','2025-01-27 15:46:49.575','FAN65205','VI8646','Comment','Twitter','Mobile','iOS','2.0.9','Frequent',346,4533.37,'Premium','{"session": {"liveatt": 23, "watchhrs": 183.6, "sessdurmin": 137}, "chat_activity": {"chatmsg": 135, "msgtone": "Neutral", "chatlang": "Mixed", "stkcount": 189, "emojicount": 97}}'
'FI804451','2024-11-09 01:57:26.575','FAN12990','VI1495','Gift','YouTube','Mobile','Android','4.6.8','Frequent',347,3133.16,'Custom','{"session": {"liveatt": 89, "watchhrs": 435.6, "sessdurmin": 65}, "chat_activity": {"chatmsg": 927, "msgtone": "Positive", "chatlang": "English", "stkcount": 95, "emojicount": 283}}'
'FI784556','2024-04-24 19:17:46.575','FAN30640','VI1968','Share','Twitter','Mobile','Android','3.2.2','Rarely',710,1812.55,'Premium','{"session": {"liveatt": 80, "watchhrs": 360.1, "sessdurmin": 148}, "chat_activity": {"chatmsg": 498, "msgtone": "Positive", "chatlang": "English", "stkcount": 196, "emojicount": 436}}'
'FI303645','2024-11-28 06:53:12.575','FAN18028','VI5261','Share','YouTube','PC','iOS','3.9.1','Frequent',482,119.95,'Standard','{"session": {"liveatt": 77, "watchhrs": 573.0, "sessdurmin": 132}, "chat_activity": {"chatmsg": 471, "msgtone": "Positive", "chatlang": "Mixed", "stkcount": 74, "emojicount": 321}}'
'FI717410','2024-10-03 12:36:34.575','FAN20528','VI2329','Gift','YouTube','PC','Android','1.3.7','Often',972,2021.01,'Premium','{"session": {"liveatt": 94, "watchhrs": 435.9, "sessdurmin": 15}, "chat_activity": {"chatmsg": 246, "msgtone": "Negative", "chatlang": "English", "stkcount": 45, "emojicount": 240}}'
'FI477386','2024-06-19 05:02:10.575','FAN34547','VI2397','Vote','YouTube','Console','iOS','1.1.2','Never',173,4309.24,'Custom','{"session": {"liveatt": 7, "watchhrs": 362.0, "sessdurmin": 156}, "chat_activity": {"chatmsg": 548, "msgtone": "Negative", "chatlang": "Mixed", "stkcount": 27, "emojicount": 464}}'
'FI131915','2025-01-26 06:05:50.575','FAN49135','VI4620','Vote','TikTok','Tablet','Mac','2.8.3','Frequent',220,1606.14,'Premium','{"session": {"liveatt": 18, "watchhrs": 828.7, "sessdurmin": 133}, "chat_activity": {"chatmsg": 790, "msgtone": "Positive", "chatlang": "Mixed", "stkcount": 70, "emojicount": 207}}'
'FI202186','2025-01-16 04:15:36.575','FAN83202','VI7727','Comment','TikTok','Tablet','Android','4.7.7','Rarely',585,349.52,'Standard','{"session": {"liveatt": 100, "watchhrs": 885.7, "sessdurmin": 174}, "chat_activity": {"chatmsg": 798, "msgtone": "Positive", "chatlang": "Translation", "stkcount": 95, "emojicount": 269}}'
'FI610346','2024-11-02 05:37:09.575','FAN69253','VI9877','Live Stream','TikTok','Console','iOS','1.1.6','Rarely',73,1748.52,'Limited','{"session": {"liveatt": 9, "watchhrs": 14.1, "sessdurmin": 4}, "chat_activity": {"chatmsg": 785, "msgtone": "Negative", "chatlang": "Translation", "stkcount": 31, "emojicount": 38}}'
'FI618683','2024-03-24 02:42:15.579','FAN55502','VI3516','Comment','YouTube','PC','iOS','4.2.3','Rarely',302,501.88,'Premium','{"session": {"liveatt": 63, "watchhrs": 518.8, "sessdurmin": 31}, "chat_activity": {"chatmsg": 119, "msgtone": "Neutral", "chatlang": "Translation", "stkcount": 199, "emojicount": 126}}'
'FI165701','2024-03-22 04:32:04.579','FAN73754','VI4990','Comment','Official App','Mobile','Mac','4.2.4','Never',602,4976.04,'Limited','{"session": {"liveatt": 10, "watchhrs": 489.0, "sessdurmin": 61}, "chat_activity": {"chatmsg": 653, "msgtone": "Neutral", "chatlang": "Mixed", "stkcount": 36, "emojicount": 121}}'
'FI441565','2024-06-22 06:02:24.579','FAN88267','VI7755','Live Stream','YouTube','Mobile','iOS','5.2.0','Frequent',312,2000.33,'Custom','{"session": {"liveatt": 86, "watchhrs": 833.5, "sessdurmin": 95}, "chat_activity": {"chatmsg": 145, "msgtone": "Negative", "chatlang": "English", "stkcount": 142, "emojicount": 73}}'
'FI329742','2024-05-09 15:02:12.581','FAN29171','VI1075','Live Stream','YouTube','Tablet','Android','5.4.7','Often',47,548.67,'Limited','{"session": {"liveatt": 24, "watchhrs": 142.4, "sessdurmin": 121}, "chat_activity": {"chatmsg": 591, "msgtone": "Neutral", "chatlang": "Translation", "stkcount": 175, "emojicount": 248}}'
'FI677121','2024-11-23 22:40:32.581','FAN13737','VI1675','Vote','Twitter','PC','Windows','5.4.7','Never',874,1486.92,'Standard','{"session": {"liveatt": 98, "watchhrs": 559.4, "sessdurmin": 147}, "chat_activity": {"chatmsg": 912, "msgtone": "Positive", "chatlang": "Translation", "stkcount": 32, "emojicount": 335}}'
'FI566122','2025-02-04 10:50:39.581','FAN54300','VI2289','Gift','TikTok','Mobile','Android','2.9.4','Frequent',198,2679.27,'Custom','{"session": {"liveatt": 30, "watchhrs": 884.1, "sessdurmin": 39}, "chat_activity": {"chatmsg": 772, "msgtone": "Negative", "chatlang": "Native", "stkcount": 167, "emojicount": 373}}'
'FI405963','2024-02-29 13:26:08.581','FAN53397','VI1376','Gift','Twitter','Console','Mac','3.7.9','Rarely',568,4345.05,'Standard','{"session": {"liveatt": 10, "watchhrs": 641.4, "sessdurmin": 123}, "chat_activity": {"chatmsg": 187, "msgtone": "Neutral", "chatlang": "Mixed", "stkcount": 104, "emojicount": 403}}'
'FI389859','2024-10-14 09:44:40.581','FAN98240','VI2373','Gift','Official App','Tablet','Mac','4.9.0','Often',516,3203.79,'Limited','{"session": {"liveatt": 73, "watchhrs": 553.1, "sessdurmin": 81}, "chat_activity": {"chatmsg": 184, "msgtone": "Neutral", "chatlang": "Translation", "stkcount": 90, "emojicount": 71}}'
'FI176858','2024-08-13 07:57:18.581','FAN18739','VI2963','Live Stream','TikTok','Tablet','Android','3.6.4','Rarely',692,4716.75,'Premium','{"session": {"liveatt": 2, "watchhrs": 57.0, "sessdurmin": 83}, "chat_activity": {"chatmsg": 258, "msgtone": "Positive", "chatlang": "English", "stkcount": 137, "emojicount": 381}}'
'FI112503','2024-12-06 10:13:46.581','FAN23000','VI6269','Comment','YouTube','Mobile','Mac','3.8.3','Often',66,2507.49,'Premium','{"session": {"liveatt": 53, "watchhrs": 606.5, "sessdurmin": 15}, "chat_activity": {"chatmsg": 499, "msgtone": "Positive", "chatlang": "Mixed", "stkcount": 118, "emojicount": 119}}'
'FI588158','2024-11-13 20:51:16.581','FAN61722','VI1196','Comment','Official App','Mobile','Mac','5.1.9','Frequent',680,2815.69,'Standard','{"session": {"liveatt": 13, "watchhrs": 325.0, "sessdurmin": 127}, "chat_activity": {"chatmsg": 644, "msgtone": "Positive", "chatlang": "English", "stkcount": 174, "emojicount": 289}}'
'FI267971','2024-03-11 02:55:56.581','FAN78998','VI7026','Comment','YouTube','Console','Mac','4.8.5','Rarely',860,4366.37,'Limited','{"session": {"liveatt": 90, "watchhrs": 718.8, "sessdurmin": 155}, "chat_activity": {"chatmsg": 324, "msgtone": "Negative", "chatlang": "Translation", "stkcount": 105, "emojicount": 281}}'
'FI925335','2025-01-07 01:28:40.581','FAN74990','VI9690','Live Stream','YouTube','PC','Windows','5.7.0','Rarely',924,1490.00,'Standard','{"session": {"liveatt": 86, "watchhrs": 282.2, "sessdurmin": 172}, "chat_activity": {"chatmsg": 728, "msgtone": "Positive", "chatlang": "Native", "stkcount": 95, "emojicount": 447}}'
'FI185781','2025-01-13 08:18:32.581','FAN48672','VI1519','Share','Official App','PC','iOS','1.2.2','Frequent',267,874.15,'Limited','{"session": {"liveatt": 47, "watchhrs": 223.9, "sessdurmin": 8}, "chat_activity": {"chatmsg": 635, "msgtone": "Positive", "chatlang": "Mixed", "stkcount": 181, "emojicount": 467}}'
'FI984956','2024-03-05 18:22:22.581','FAN30317','VI8692','Share','Official App','Mobile','iOS','4.8.7','Often',207,33.34,'Premium','{"session": {"liveatt": 99, "watchhrs": 528.0, "sessdurmin": 96}, "chat_activity": {"chatmsg": 555, "msgtone": "Negative", "chatlang": "Translation", "stkcount": 24, "emojicount": 384}}'
'FI603977','2024-03-15 04:55:30.581','FAN70201','VI1318','Share','TikTok','Tablet','iOS','5.3.0','Rarely',754,3413.57,'Custom','{"session": {"liveatt": 94, "watchhrs": 451.6, "sessdurmin": 45}, "chat_activity": {"chatmsg": 626, "msgtone": "Negative", "chatlang": "Translation", "stkcount": 28, "emojicount": 488}}'
'FI436268','2024-06-25 13:07:34.581','FAN30821','VI8865','Comment','Official App','Console','Android','1.3.9','Frequent',687,78.81,'Standard','{"session": {"liveatt": 48, "watchhrs": 839.6, "sessdurmin": 110}, "chat_activity": {"chatmsg": 4, "msgtone": "Positive", "chatlang": "Mixed", "stkcount": 74, "emojicount": 339}}'
'FI993429','2024-12-21 15:19:35.581','FAN79066','VI6186','Comment','YouTube','Console','iOS','4.9.7','Rarely',720,1682.67,'Limited','{"session": {"liveatt": 78, "watchhrs": 208.7, "sessdurmin": 107}, "chat_activity": {"chatmsg": 209, "msgtone": "Positive", "chatlang": "Native", "stkcount": 38, "emojicount": 140}}'
'FI404230','2025-01-18 03:19:47.581','FAN60267','VI2230','Gift','Official App','Mobile','Mac','2.9.5','Often',70,1321.29,'Custom','{"session": {"liveatt": 48, "watchhrs": 509.1, "sessdurmin": 157}, "chat_activity": {"chatmsg": 641, "msgtone": "Positive", "chatlang": "Native", "stkcount": 127, "emojicount": 39}}'
'FI128868','2025-01-22 09:08:32.586','FAN92950','VI8239','Vote','Official App','Mobile','Android','5.0.2','Often',49,2026.87,'Standard','{"session": {"liveatt": 43, "watchhrs": 839.1, "sessdurmin": 66}, "chat_activity": {"chatmsg": 992, "msgtone": "Positive", "chatlang": "Mixed", "stkcount": 97, "emojicount": 73}}'
