'SOC_GEX25','ENG_D1QOY','COM_S5W5U',0,'{"network": {"socnetsz": 66, "fingcount": 851, "follcount": 2720, "friendcon": 100}, "content_creation": {"ugcval": 74, "artsubs": 14, "ficsubs": 15, "commcontrib": "Low", "contqualrate": 0.5, "coverperfcnt": 16, "contcreatestat": "Occasional"}, "group_involvement": {"grpmemb": 7, "grprole": "Member"}}'
'SOC_2YS73','ENG_OT0D9','COM_L47C9',9,'{"network": {"socnetsz": 706, "fingcount": 173, "follcount": 1457, "friendcon": 55}, "content_creation": {"ugcval": 61, "artsubs": 3, "ficsubs": 4, "commcontrib": "Low", "contqualrate": 1.1, "coverperfcnt": 23, "contcreatestat": "Active"}, "group_involvement": {"grpmemb": 2, "grprole": "Member"}}'
'SOC_QKGS3','ENG_1JMQE','COM_CO049',11,'{"network": {"socnetsz": 112, "fingcount": 17, "follcount": 3524, "friendcon": 302}, "content_creation": {"ugcval": 9, "artsubs": 39, "ficsubs": 7, "commcontrib": "Medium", "contqualrate": 1.2, "coverperfcnt": 4, "contcreatestat": "Active"}, "group_involvement": {"grpmemb": 2, "grprole": "Leader"}}'
'SOC_66LOD','ENG_PNXDT','COM_2MAQC',4,'{"network": {"socnetsz": 442, "fingcount": 827, "follcount": 3184, "friendcon": 228}, "content_creation": {"ugcval": 56, "artsubs": 6, "ficsubs": 1, "commcontrib": "High", "contqualrate": 0.1, "coverperfcnt": 12, "contcreatestat": "Active"}, "group_involvement": {"grpmemb": 2, "grprole": "Member"}}'
'SOC_391FW','ENG_A1RSB','COM_43L3N',10,'{"network": {"socnetsz": 567, "fingcount": 45, "follcount": 1035, "friendcon": 152}, "content_creation": {"ugcval": 34, "artsubs": 18, "ficsubs": 5, "commcontrib": "High", "contqualrate": 4.3, "coverperfcnt": 27, "contcreatestat": "Active"}, "group_involvement": {"grpmemb": 14, "grprole": "Moderator"}}'
'SOC_PDAQ0','ENG_T8Q2J','COM_KYUBB',12,'{"network": {"socnetsz": 991, "fingcount": 394, "follcount": 3578, "friendcon": 444}, "content_creation": {"ugcval": 26, "artsubs": 24, "ficsubs": 4, "commcontrib": "High", "contqualrate": 2.3, "coverperfcnt": 27, "contcreatestat": "Active"}, "group_involvement": {"grpmemb": 0, "grprole": "Leader"}}'
'SOC_FTV5J','ENG_DJM20','COM_F13BP',4,'{"network": {"socnetsz": 884, "fingcount": 187, "follcount": 1146, "friendcon": 439}, "content_creation": {"ugcval": 32, "artsubs": 44, "ficsubs": 13, "commcontrib": "Medium", "contqualrate": 1.3, "coverperfcnt": 15, "contcreatestat": "Active"}, "group_involvement": {"grpmemb": 16, "grprole": "Member"}}'
'SOC_BOZCL','ENG_7VWA4','COM_CW65U',19,'{"network": {"socnetsz": 47, "fingcount": 802, "follcount": 3343, "friendcon": 396}, "content_creation": {"ugcval": 76, "artsubs": 24, "ficsubs": 6, "commcontrib": "Low", "contqualrate": 1.7, "coverperfcnt": 23, "contcreatestat": "Active"}, "group_involvement": {"grpmemb": 7, "grprole": "Member"}}'
'SOC_NP7FG','ENG_D977U','COM_I115Q',12,'{"network": {"socnetsz": 719, "fingcount": 176, "follcount": 4660, "friendcon": 323}, "content_creation": {"ugcval": 61, "artsubs": 9, "ficsubs": 4, "commcontrib": "Low", "contqualrate": 2.8, "coverperfcnt": 12, "contcreatestat": "Active"}, "group_involvement": {"grpmemb": 7, "grprole": "Member"}}'
'SOC_Z7W2E','ENG_WINOV','COM_96BY5',4,'{"network": {"socnetsz": 89, "fingcount": 857, "follcount": 1637, "friendcon": 96}, "content_creation": {"ugcval": 43, "artsubs": 6, "ficsubs": 17, "commcontrib": "Medium", "contqualrate": 2.0, "coverperfcnt": 9, "contcreatestat": "Active"}, "group_involvement": {"grpmemb": 8, "grprole": "Leader"}}'
'SOC_DTULI','ENG_PTRNB','COM_CC8H3',3,'{"network": {"socnetsz": 881, "fingcount": 707, "follcount": 727, "friendcon": 418}, "content_creation": {"ugcval": 87, "artsubs": 22, "ficsubs": 12, "commcontrib": "Low", "contqualrate": 4.8, "coverperfcnt": 26, "contcreatestat": "Active"}, "group_involvement": {"grpmemb": 12, "grprole": "Member"}}'
'SOC_E9BNZ','ENG_CLUG3','COM_O8TV6',10,'{"network": {"socnetsz": 202, "fingcount": 759, "follcount": 1557, "friendcon": 379}, "content_creation": {"ugcval": 75, "artsubs": 50, "ficsubs": 2, "commcontrib": "Low", "contqualrate": 1.4, "coverperfcnt": 21, "contcreatestat": "Active"}, "group_involvement": {"grpmemb": 18, "grprole": "Leader"}}'
'SOC_CHYRM','ENG_XROM0','COM_PYVBK',8,'{"network": {"socnetsz": 191, "fingcount": 403, "follcount": 845, "friendcon": 227}, "content_creation": {"ugcval": 32, "artsubs": 46, "ficsubs": 6, "commcontrib": "High", "contqualrate": 4.4, "coverperfcnt": 4, "contcreatestat": "Occasional"}, "group_involvement": {"grpmemb": 19, "grprole": "Leader"}}'
'SOC_UX14D','ENG_TUK66','COM_OWFCA',10,'{"network": {"socnetsz": 518, "fingcount": 50, "follcount": 1233, "friendcon": 118}, "content_creation": {"ugcval": 8, "artsubs": 19, "ficsubs": 10, "commcontrib": "Medium", "contqualrate": 0.8, "coverperfcnt": 9, "contcreatestat": "Active"}, "group_involvement": {"grpmemb": 4, "grprole": "Member"}}'
'SOC_Y90C4','ENG_UTGXV','COM_0LOR1',4,'{"network": {"socnetsz": 759, "fingcount": 828, "follcount": 4531, "friendcon": 9}, "content_creation": {"ugcval": 58, "artsubs": 15, "ficsubs": 17, "commcontrib": "Low", "contqualrate": 0.7, "coverperfcnt": 6, "contcreatestat": "Occasional"}, "group_involvement": {"grpmemb": 12, "grprole": "Moderator"}}'
'SOC_PI3T4','ENG_H2DY0','COM_TSX2L',13,'{"network": {"socnetsz": 543, "fingcount": 602, "follcount": 538, "friendcon": 268}, "content_creation": {"ugcval": 81, "artsubs": 50, "ficsubs": 20, "commcontrib": "Low", "contqualrate": 5.0, "coverperfcnt": 6, "contcreatestat": "Active"}, "group_involvement": {"grpmemb": 17, "grprole": "Leader"}}'
'SOC_5TM2Y','ENG_8BAJ7','COM_43ZJ9',13,'{"network": {"socnetsz": 815, "fingcount": 348, "follcount": 1249, "friendcon": 279}, "content_creation": {"ugcval": 61, "artsubs": 4, "ficsubs": 1, "commcontrib": "Low", "contqualrate": 3.3, "coverperfcnt": 7, "contcreatestat": "Occasional"}, "group_involvement": {"grpmemb": 12, "grprole": "Leader"}}'
'SOC_2LEWG','ENG_8OAQD','COM_YSVIR',12,'{"network": {"socnetsz": 517, "fingcount": 363, "follcount": 3343, "friendcon": 313}, "content_creation": {"ugcval": 65, "artsubs": 26, "ficsubs": 4, "commcontrib": "Low", "contqualrate": 1.2, "coverperfcnt": 4, "contcreatestat": "Active"}, "group_involvement": {"grpmemb": 16, "grprole": "Moderator"}}'
'SOC_Q5KV2','ENG_I58L6','COM_4SG4K',14,'{"network": {"socnetsz": 762, "fingcount": 258, "follcount": 361, "friendcon": 17}, "content_creation": {"ugcval": 59, "artsubs": 17, "ficsubs": 7, "commcontrib": "Low", "contqualrate": 2.7, "coverperfcnt": 3, "contcreatestat": "Active"}, "group_involvement": {"grpmemb": 6, "grprole": "Member"}}'
'SOC_X1E46','ENG_HDR2K','COM_UJFW5',7,'{"network": {"socnetsz": 541, "fingcount": 113, "follcount": 1873, "friendcon": 479}, "content_creation": {"ugcval": 49, "artsubs": 28, "ficsubs": 17, "commcontrib": "Medium", "contqualrate": 0.8, "coverperfcnt": 19, "contcreatestat": "Active"}, "group_involvement": {"grpmemb": 16, "grprole": "Member"}}'
'SOC_Y6L43','ENG_CKCN1','COM_TDALV',3,'{"network": {"socnetsz": 195, "fingcount": 117, "follcount": 2749, "friendcon": 54}, "content_creation": {"ugcval": 39, "artsubs": 2, "ficsubs": 4, "commcontrib": "High", "contqualrate": 2.2, "coverperfcnt": 16, "contcreatestat": "Active"}, "group_involvement": {"grpmemb": 20, "grprole": "Moderator"}}'
'SOC_QZA2F','ENG_S3BP1','COM_VJ2UT',13,'{"network": {"socnetsz": 491, "fingcount": 365, "follcount": 1981, "friendcon": 67}, "content_creation": {"ugcval": 100, "artsubs": 3, "ficsubs": 0, "commcontrib": "Medium", "contqualrate": 0.1, "coverperfcnt": 18, "contcreatestat": "Active"}, "group_involvement": {"grpmemb": 11, "grprole": "Member"}}'
'SOC_788PW','ENG_C2TIQ','COM_230W5',7,'{"network": {"socnetsz": 99, "fingcount": 219, "follcount": 3017, "friendcon": 427}, "content_creation": {"ugcval": 26, "artsubs": 22, "ficsubs": 11, "commcontrib": "Medium", "contqualrate": 1.9, "coverperfcnt": 14, "contcreatestat": "Occasional"}, "group_involvement": {"grpmemb": 4, "grprole": "Member"}}'
'SOC_AF62C','ENG_SLIYC','COM_GNIXM',14,'{"network": {"socnetsz": 859, "fingcount": 144, "follcount": 4621, "friendcon": 256}, "content_creation": {"ugcval": 26, "artsubs": 28, "ficsubs": 9, "commcontrib": "Low", "contqualrate": 1.9, "coverperfcnt": 20, "contcreatestat": "Active"}, "group_involvement": {"grpmemb": 20, "grprole": "Leader"}}'
'SOC_T6LK6','ENG_DEQW7','COM_1HTEX',18,'{"network": {"socnetsz": 148, "fingcount": 811, "follcount": 1228, "friendcon": 339}, "content_creation": {"ugcval": 55, "artsubs": 41, "ficsubs": 18, "commcontrib": "Low", "contqualrate": 2.8, "coverperfcnt": 23, "contcreatestat": "Active"}, "group_involvement": {"grpmemb": 0, "grprole": "Moderator"}}'
'SOC_YNIYH','ENG_CRU6G','COM_56A15',1,'{"network": {"socnetsz": 96, "fingcount": 804, "follcount": 2834, "friendcon": 476}, "content_creation": {"ugcval": 42, "artsubs": 10, "ficsubs": 5, "commcontrib": "Low", "contqualrate": 3.0, "coverperfcnt": 20, "contcreatestat": "Occasional"}, "group_involvement": {"grpmemb": 11, "grprole": "Leader"}}'
'SOC_RDPCX','ENG_L7EA2','COM_DF70Q',5,'{"network": {"socnetsz": 130, "fingcount": 609, "follcount": 4770, "friendcon": 267}, "content_creation": {"ugcval": 52, "artsubs": 34, "ficsubs": 20, "commcontrib": "Low", "contqualrate": 1.9, "coverperfcnt": 20, "contcreatestat": "Active"}, "group_involvement": {"grpmemb": 20, "grprole": "Moderator"}}'
'SOC_BM6GO','ENG_WJY4G','COM_BCJX2',16,'{"network": {"socnetsz": 730, "fingcount": 257, "follcount": 5, "friendcon": 285}, "content_creation": {"ugcval": 53, "artsubs": 21, "ficsubs": 9, "commcontrib": "Low", "contqualrate": 4.1, "coverperfcnt": 25, "contcreatestat": "Active"}, "group_involvement": {"grpmemb": 15, "grprole": "Member"}}'
'SOC_3A2RI','ENG_OA2GC','COM_D79QA',5,'{"network": {"socnetsz": 71, "fingcount": 544, "follcount": 3401, "friendcon": 96}, "content_creation": {"ugcval": 76, "artsubs": 3, "ficsubs": 17, "commcontrib": "Low", "contqualrate": 1.8, "coverperfcnt": 2, "contcreatestat": "Occasional"}, "group_involvement": {"grpmemb": 12, "grprole": "Member"}}'
'SOC_2SRWB','ENG_VS8LY','COM_Z9HDJ',17,'{"network": {"socnetsz": 324, "fingcount": 709, "follcount": 1552, "friendcon": 349}, "content_creation": {"ugcval": 58, "artsubs": 27, "ficsubs": 11, "commcontrib": "High", "contqualrate": 4.9, "coverperfcnt": 6, "contcreatestat": "Occasional"}, "group_involvement": {"grpmemb": 4, "grprole": "Member"}}'
'SOC_Y665C','ENG_0SD31','COM_DFMWK',19,'{"network": {"socnetsz": 10, "fingcount": 747, "follcount": 1937, "friendcon": 411}, "content_creation": {"ugcval": 23, "artsubs": 31, "ficsubs": 12, "commcontrib": "Medium", "contqualrate": 4.5, "coverperfcnt": 9, "contcreatestat": "Active"}, "group_involvement": {"grpmemb": 14, "grprole": "Moderator"}}'
'SOC_UPOIT','ENG_97NFP','COM_TKMKP',12,'{"network": {"socnetsz": 704, "fingcount": 298, "follcount": 1210, "friendcon": 193}, "content_creation": {"ugcval": 88, "artsubs": 3, "ficsubs": 18, "commcontrib": "Low", "contqualrate": 2.8, "coverperfcnt": 30, "contcreatestat": "Active"}, "group_involvement": {"grpmemb": 0, "grprole": "Leader"}}'
'SOC_YNJON','ENG_57T78','COM_XH2G7',4,'{"network": {"socnetsz": 170, "fingcount": 606, "follcount": 3905, "friendcon": 103}, "content_creation": {"ugcval": 4, "artsubs": 16, "ficsubs": 16, "commcontrib": "Medium", "contqualrate": 2.9, "coverperfcnt": 3, "contcreatestat": "Active"}, "group_involvement": {"grpmemb": 11, "grprole": "Leader"}}'
'SOC_YYELV','ENG_DR0IA','COM_EWB6X',20,'{"network": {"socnetsz": 370, "fingcount": 852, "follcount": 237, "friendcon": 427}, "content_creation": {"ugcval": 64, "artsubs": 22, "ficsubs": 17, "commcontrib": "Medium", "contqualrate": 2.9, "coverperfcnt": 10, "contcreatestat": "Active"}, "group_involvement": {"grpmemb": 2, "grprole": "Moderator"}}'
'SOC_DBTCH','ENG_LVEJQ','COM_E7MW8',10,'{"network": {"socnetsz": 382, "fingcount": 1, "follcount": 3317, "friendcon": 74}, "content_creation": {"ugcval": 52, "artsubs": 34, "ficsubs": 2, "commcontrib": "High", "contqualrate": 2.0, "coverperfcnt": 30, "contcreatestat": "Occasional"}, "group_involvement": {"grpmemb": 1, "grprole": "Leader"}}'
'SOC_VR17A','ENG_X8MCZ','COM_HDN66',14,'{"network": {"socnetsz": 553, "fingcount": 207, "follcount": 1517, "friendcon": 381}, "content_creation": {"ugcval": 15, "artsubs": 29, "ficsubs": 11, "commcontrib": "Medium", "contqualrate": 3.1, "coverperfcnt": 23, "contcreatestat": "Active"}, "group_involvement": {"grpmemb": 8, "grprole": "Leader"}}'
'SOC_PS41B','ENG_8UJ2W','COM_3USKT',11,'{"network": {"socnetsz": 54, "fingcount": 812, "follcount": 2248, "friendcon": 89}, "content_creation": {"ugcval": 67, "artsubs": 28, "ficsubs": 11, "commcontrib": "Low", "contqualrate": 1.9, "coverperfcnt": 3, "contcreatestat": "Active"}, "group_involvement": {"grpmemb": 18, "grprole": "Leader"}}'
'SOC_TMXT1','ENG_SXGRC','COM_J8XPW',20,'{"network": {"socnetsz": 314, "fingcount": 430, "follcount": 2023, "friendcon": 197}, "content_creation": {"ugcval": 56, "artsubs": 31, "ficsubs": 5, "commcontrib": "Medium", "contqualrate": 2.1, "coverperfcnt": 13, "contcreatestat": "Active"}, "group_involvement": {"grpmemb": 16, "grprole": "Member"}}'
'SOC_MMWFG','ENG_S143Z','COM_TWIBH',1,'{"network": {"socnetsz": 609, "fingcount": 600, "follcount": 3989, "friendcon": 222}, "content_creation": {"ugcval": 3, "artsubs": 2, "ficsubs": 10, "commcontrib": "High", "contqualrate": 0.9, "coverperfcnt": 6, "contcreatestat": "Active"}, "group_involvement": {"grpmemb": 12, "grprole": "Moderator"}}'
'SOC_WRZ8I','ENG_ERMR2','COM_4LE86',0,'{"network": {"socnetsz": 798, "fingcount": 255, "follcount": 4388, "friendcon": 196}, "content_creation": {"ugcval": 83, "artsubs": 19, "ficsubs": 14, "commcontrib": "Low", "contqualrate": 3.8, "coverperfcnt": 8, "contcreatestat": "Active"}, "group_involvement": {"grpmemb": 8, "grprole": "Member"}}'
'SOC_994UX','ENG_HPQPQ','COM_BVWIC',16,'{"network": {"socnetsz": 94, "fingcount": 44, "follcount": 1162, "friendcon": 494}, "content_creation": {"ugcval": 20, "artsubs": 2, "ficsubs": 4, "commcontrib": "Low", "contqualrate": 4.4, "coverperfcnt": 23, "contcreatestat": "Occasional"}, "group_involvement": {"grpmemb": 13, "grprole": "Moderator"}}'
'SOC_3TBYJ','ENG_MFKCW','COM_1FKVW',9,'{"network": {"socnetsz": 92, "fingcount": 440, "follcount": 385, "friendcon": 481}, "content_creation": {"ugcval": 50, "artsubs": 19, "ficsubs": 20, "commcontrib": "Low", "contqualrate": 0.5, "coverperfcnt": 2, "contcreatestat": "Active"}, "group_involvement": {"grpmemb": 9, "grprole": "Leader"}}'
'SOC_MPXUB','ENG_D36EM','COM_QRODC',8,'{"network": {"socnetsz": 426, "fingcount": 456, "follcount": 2354, "friendcon": 311}, "content_creation": {"ugcval": 63, "artsubs": 24, "ficsubs": 0, "commcontrib": "Low", "contqualrate": 1.9, "coverperfcnt": 4, "contcreatestat": "Active"}, "group_involvement": {"grpmemb": 18, "grprole": "Member"}}'
'SOC_91J7H','ENG_N8K9U','COM_58XPG',5,'{"network": {"socnetsz": 146, "fingcount": 319, "follcount": 656, "friendcon": 29}, "content_creation": {"ugcval": 37, "artsubs": 1, "ficsubs": 10, "commcontrib": "High", "contqualrate": 4.2, "coverperfcnt": 17, "contcreatestat": "Active"}, "group_involvement": {"grpmemb": 16, "grprole": "Moderator"}}'
'SOC_YFVLW','ENG_GWS9W','COM_M3L0Y',14,'{"network": {"socnetsz": 939, "fingcount": 795, "follcount": 3225, "friendcon": 163}, "content_creation": {"ugcval": 19, "artsubs": 18, "ficsubs": 2, "commcontrib": "High", "contqualrate": 3.9, "coverperfcnt": 0, "contcreatestat": "Active"}, "group_involvement": {"grpmemb": 11, "grprole": "Member"}}'
'SOC_MN6OT','ENG_5EHE8','COM_G9KWT',10,'{"network": {"socnetsz": 689, "fingcount": 714, "follcount": 1681, "friendcon": 489}, "content_creation": {"ugcval": 19, "artsubs": 38, "ficsubs": 2, "commcontrib": "Medium", "contqualrate": 1.6, "coverperfcnt": 26, "contcreatestat": "Occasional"}, "group_involvement": {"grpmemb": 14, "grprole": "Moderator"}}'
'SOC_S2806','ENG_ZA6NB','COM_MB7OG',16,'{"network": {"socnetsz": 89, "fingcount": 115, "follcount": 4092, "friendcon": 236}, "content_creation": {"ugcval": 61, "artsubs": 9, "ficsubs": 9, "commcontrib": "Low", "contqualrate": 2.4, "coverperfcnt": 6, "contcreatestat": "Active"}, "group_involvement": {"grpmemb": 19, "grprole": "Member"}}'
'SOC_DHVLJ','ENG_WKDR4','COM_XL7JC',14,'{"network": {"socnetsz": 404, "fingcount": 584, "follcount": 3575, "friendcon": 169}, "content_creation": {"ugcval": 99, "artsubs": 21, "ficsubs": 11, "commcontrib": "Medium", "contqualrate": 3.7, "coverperfcnt": 1, "contcreatestat": "Active"}, "group_involvement": {"grpmemb": 8, "grprole": "Member"}}'
'SOC_JENBE','ENG_V4O0B','COM_O2Z02',17,'{"network": {"socnetsz": 770, "fingcount": 757, "follcount": 445, "friendcon": 455}, "content_creation": {"ugcval": 21, "artsubs": 24, "ficsubs": 1, "commcontrib": "High", "contqualrate": 3.8, "coverperfcnt": 27, "contcreatestat": "Active"}, "group_involvement": {"grpmemb": 3, "grprole": "Member"}}'
'SOC_EMCXB','ENG_G2QX2','COM_EBINS',10,'{"network": {"socnetsz": 819, "fingcount": 118, "follcount": 3144, "friendcon": 492}, "content_creation": {"ugcval": 1, "artsubs": 2, "ficsubs": 17, "commcontrib": "Low", "contqualrate": 0.6, "coverperfcnt": 2, "contcreatestat": "Active"}, "group_involvement": {"grpmemb": 2, "grprole": "Member"}}'
'SOC_CGVLX','ENG_PL3L5','COM_4ODDY',6,'{"network": {"socnetsz": 577, "fingcount": 236, "follcount": 1017, "friendcon": 400}, "content_creation": {"ugcval": 87, "artsubs": 23, "ficsubs": 1, "commcontrib": "High", "contqualrate": 2.5, "coverperfcnt": 9, "contcreatestat": "Occasional"}, "group_involvement": {"grpmemb": 4, "grprole": "Leader"}}'
'SOC_7VMOU','ENG_RH4QY','COM_IIJX3',16,'{"network": {"socnetsz": 8, "fingcount": 620, "follcount": 1658, "friendcon": 175}, "content_creation": {"ugcval": 17, "artsubs": 24, "ficsubs": 12, "commcontrib": "Low", "contqualrate": 3.7, "coverperfcnt": 24, "contcreatestat": "Active"}, "group_involvement": {"grpmemb": 12, "grprole": "Moderator"}}'
'SOC_MMAET','ENG_C2ZES','COM_LUH0V',17,'{"network": {"socnetsz": 758, "fingcount": 364, "follcount": 1988, "friendcon": 105}, "content_creation": {"ugcval": 99, "artsubs": 45, "ficsubs": 18, "commcontrib": "Low", "contqualrate": 0.4, "coverperfcnt": 4, "contcreatestat": "Active"}, "group_involvement": {"grpmemb": 8, "grprole": "Member"}}'
'SOC_IKHD4','ENG_PJZXK','COM_EQE5B',6,'{"network": {"socnetsz": 763, "fingcount": 620, "follcount": 1307, "friendcon": 191}, "content_creation": {"ugcval": 27, "artsubs": 27, "ficsubs": 2, "commcontrib": "Low", "contqualrate": 0.4, "coverperfcnt": 10, "contcreatestat": "Occasional"}, "group_involvement": {"grpmemb": 7, "grprole": "Moderator"}}'
'SOC_2CR5D','ENG_6WYWC','COM_DZB8J',17,'{"network": {"socnetsz": 862, "fingcount": 124, "follcount": 475, "friendcon": 71}, "content_creation": {"ugcval": 96, "artsubs": 44, "ficsubs": 14, "commcontrib": "Low", "contqualrate": 2.0, "coverperfcnt": 20, "contcreatestat": "Active"}, "group_involvement": {"grpmemb": 8, "grprole": "Moderator"}}'
'SOC_6DBOU','ENG_BYIN8','COM_6XPLA',0,'{"network": {"socnetsz": 264, "fingcount": 484, "follcount": 2004, "friendcon": 66}, "content_creation": {"ugcval": 10, "artsubs": 29, "ficsubs": 7, "commcontrib": "High", "contqualrate": 0.0, "coverperfcnt": 6, "contcreatestat": "Active"}, "group_involvement": {"grpmemb": 18, "grprole": "Member"}}'
'SOC_7EOYI','ENG_RN0SR','COM_9VQ6U',15,'{"network": {"socnetsz": 374, "fingcount": 842, "follcount": 4150, "friendcon": 308}, "content_creation": {"ugcval": 21, "artsubs": 31, "ficsubs": 17, "commcontrib": "Low", "contqualrate": 1.5, "coverperfcnt": 6, "contcreatestat": "Active"}, "group_involvement": {"grpmemb": 2, "grprole": "Moderator"}}'
'SOC_QE0IY','ENG_W2122','COM_EXGRF',6,'{"network": {"socnetsz": 929, "fingcount": 498, "follcount": 3401, "friendcon": 404}, "content_creation": {"ugcval": 35, "artsubs": 22, "ficsubs": 7, "commcontrib": "High", "contqualrate": 2.5, "coverperfcnt": 20, "contcreatestat": "Active"}, "group_involvement": {"grpmemb": 19, "grprole": "Moderator"}}'
'SOC_BH9C0','ENG_V5VUL','COM_0DV07',10,'{"network": {"socnetsz": 878, "fingcount": 139, "follcount": 4855, "friendcon": 42}, "content_creation": {"ugcval": 10, "artsubs": 27, "ficsubs": 10, "commcontrib": "Medium", "contqualrate": 1.8, "coverperfcnt": 22, "contcreatestat": "Active"}, "group_involvement": {"grpmemb": 7, "grprole": "Member"}}'
'SOC_IHBW8','ENG_BDPOX','COM_TZBOD',18,'{"network": {"socnetsz": 688, "fingcount": 68, "follcount": 2016, "friendcon": 141}, "content_creation": {"ugcval": 61, "artsubs": 34, "ficsubs": 8, "commcontrib": "Low", "contqualrate": 3.5, "coverperfcnt": 28, "contcreatestat": "Active"}, "group_involvement": {"grpmemb": 13, "grprole": "Leader"}}'
'SOC_QOGT2','ENG_UZARI','COM_30MG4',13,'{"network": {"socnetsz": 427, "fingcount": 240, "follcount": 3405, "friendcon": 47}, "content_creation": {"ugcval": 29, "artsubs": 49, "ficsubs": 7, "commcontrib": "High", "contqualrate": 1.3, "coverperfcnt": 19, "contcreatestat": "Active"}, "group_involvement": {"grpmemb": 17, "grprole": "Leader"}}'
'SOC_3DOPD','ENG_6R260','COM_N9TSM',16,'{"network": {"socnetsz": 304, "fingcount": 257, "follcount": 332, "friendcon": 347}, "content_creation": {"ugcval": 23, "artsubs": 17, "ficsubs": 19, "commcontrib": "High", "contqualrate": 4.6, "coverperfcnt": 27, "contcreatestat": "Occasional"}, "group_involvement": {"grpmemb": 11, "grprole": "Leader"}}'
'SOC_KEMC0','ENG_TMXD5','COM_E8KBF',10,'{"network": {"socnetsz": 467, "fingcount": 599, "follcount": 3062, "friendcon": 468}, "content_creation": {"ugcval": 100, "artsubs": 25, "ficsubs": 5, "commcontrib": "High", "contqualrate": 2.9, "coverperfcnt": 27, "contcreatestat": "Active"}, "group_involvement": {"grpmemb": 3, "grprole": "Moderator"}}'
