19,'OB267869                            ','{"iceberg": {"viscount": 3.114321, "icebcount": 0.636652}, "leverage": {"levscale": "2", "margform": "Cross"}, "position": {"possum": 64579.460, "posedge": "Long", "posmagn": "1", "poscount": 15.584, "posriskrate": 0.257}, "collateral": {"collsum": 929732.370, "collcoin": "ETH", "collrate": 0.463, "insfundshare": 75.220}, "margin_rates": {"margrate": 0.905, "bkptquote": 6386.410, "margcallquote": 2641.810}, "price_levels": {"liqquote": 2150.850, "stopquote": 4071.060, "traildiff": 0.014, "trigquote": 4033.520}, "risk_factors": {"cpfactor": "0.913", "liqfactor": "0.332", "netfactor": "0.88", "regfactor": "0.315", "setfactor": "0.231", "custfactor": "0.328"}, "margin_thresholds": {"inithold": 7771.940, "mainthold": 3885.970}}'
20,'OB193060                            ','{"iceberg": {"viscount": 3.081185, "icebcount": 1.626477}, "leverage": {"levscale": "5", "margform": null}, "position": {"possum": 539499.120, "posedge": "Short", "posmagn": "3", "poscount": 38.639, "posriskrate": 0.276}, "collateral": {"collsum": 316391.360, "collcoin": "USDC", "collrate": 0.044, "insfundshare": 81.270}, "margin_rates": {"margrate": 0.663, "bkptquote": 13218.430, "margcallquote": 9081.160}, "price_levels": {"liqquote": 20002.670, "stopquote": 14751.540, "traildiff": 0.041, "trigquote": 12979.010}, "risk_factors": {"cpfactor": "0.211", "liqfactor": "0.144", "netfactor": "0.637", "regfactor": "0.306", "setfactor": "0.551", "custfactor": "0.363"}, "margin_thresholds": {"inithold": 13146.030, "mainthold": 6573.020}}'
21,'OB745580                            ','{"iceberg": {"viscount": 4.649646, "icebcount": 3.457738}, "leverage": {"levscale": "100", "margform": "Cross"}, "position": {"possum": 2708299.170, "posedge": null, "posmagn": "20", "poscount": 57.745, "posriskrate": 0.495}, "collateral": {"collsum": 457424.560, "collcoin": "USDC", "collrate": 0.074, "insfundshare": 34.470}, "margin_rates": {"margrate": 0.195, "bkptquote": 76514.870, "margcallquote": 27528.620}, "price_levels": {"liqquote": 28878.480, "stopquote": 46564.440, "traildiff": 0.026, "trigquote": 48686.080}, "risk_factors": {"cpfactor": "0.213", "liqfactor": "0.308", "netfactor": "0.9", "regfactor": "0.988", "setfactor": "0.985", "custfactor": "0.78"}, "margin_thresholds": {"inithold": 3802.450, "mainthold": 1901.220}}'
22,'OB696539                            ','{"iceberg": {"viscount": 5.475437, "icebcount": 3.453016}, "leverage": {"levscale": "50", "margform": "Isolated"}, "position": {"possum": 2105433.430, "posedge": "Short", "posmagn": "2", "poscount": 68.724, "posriskrate": 0.366}, "collateral": {"collsum": 90289.670, "collcoin": "USDT", "collrate": 0.972, "insfundshare": 69.230}, "margin_rates": {"margrate": 0.586, "bkptquote": 21381.220, "margcallquote": 24236.950}, "price_levels": {"liqquote": 19443.690, "stopquote": 28672.960, "traildiff": 0.037, "trigquote": 28046.580}, "risk_factors": {"cpfactor": "0.58", "liqfactor": "0.069", "netfactor": "0.914", "regfactor": "0.796", "setfactor": "0.35", "custfactor": "0.553"}, "margin_thresholds": {"inithold": 5470.640, "mainthold": 2735.320}}'
23,'OB196905                            ','{"iceberg": {"viscount": 0.075347, "icebcount": 0.066348}, "leverage": {"levscale": "3", "margform": null}, "position": {"possum": 3355840.790, "posedge": "Short", "posmagn": "20", "poscount": 76.507, "posriskrate": 0.210}, "collateral": {"collsum": 552850.420, "collcoin": "BTC", "collrate": 0.245, "insfundshare": 44.930}, "margin_rates": {"margrate": 0.448, "bkptquote": 31117.440, "margcallquote": 59583.190}, "price_levels": {"liqquote": 50834.580, "stopquote": 42214.180, "traildiff": 0.027, "trigquote": 43315.610}, "risk_factors": {"cpfactor": "0.036", "liqfactor": "0.915", "netfactor": "0.519", "regfactor": "0.283", "setfactor": "0.854", "custfactor": "0.25"}, "margin_thresholds": {"inithold": 2071.740, "mainthold": 1035.870}}'
24,'OB588281                            ','{"iceberg": {"viscount": 1.449988, "icebcount": 1.416046}, "leverage": {"levscale": "1", "margform": "Isolated"}, "position": {"possum": 447812.450, "posedge": null, "posmagn": "10", "poscount": 31.950, "posriskrate": 0.191}, "collateral": {"collsum": 964888.780, "collcoin": "BTC", "collrate": 0.039, "insfundshare": 72.090}, "margin_rates": {"margrate": 0.062, "bkptquote": 6593.350, "margcallquote": 11101.000}, "price_levels": {"liqquote": 13938.570, "stopquote": 14302.050, "traildiff": 0.023, "trigquote": 13517.430}, "risk_factors": {"cpfactor": "0.214", "liqfactor": "0.708", "netfactor": "0.377", "regfactor": "0.653", "setfactor": "0.795", "custfactor": "0.018"}, "margin_thresholds": {"inithold": 40169.990, "mainthold": 20084.990}}'
25,'OB231520                            ','{"iceberg": {"viscount": 0.762932, "icebcount": 0.648707}, "leverage": {"levscale": "1", "margform": "Isolated"}, "position": {"possum": 434969.090, "posedge": "Long", "posmagn": "20", "poscount": 53.136, "posriskrate": 0.822}, "collateral": {"collsum": 168096.530, "collcoin": "ETH", "collrate": 0.375, "insfundshare": 92.730}, "margin_rates": {"margrate": 0.585, "bkptquote": 7239.300, "margcallquote": 5940.250}, "price_levels": {"liqquote": 8034.630, "stopquote": 7583.370, "traildiff": 0.050, "trigquote": 8140.740}, "risk_factors": {"cpfactor": "0.154", "liqfactor": "0.423", "netfactor": "0.364", "regfactor": "0.872", "setfactor": "0.445", "custfactor": "0.788"}, "margin_thresholds": {"inithold": 11555.680, "mainthold": 5777.840}}'
26,'OB479561                            ','{"iceberg": {"viscount": 3.541865, "icebcount": 2.391993}, "leverage": {"levscale": "3", "margform": "Isolated"}, "position": {"possum": 2616.550, "posedge": "Short", "posmagn": "2", "poscount": 5.934, "posriskrate": 0.731}, "collateral": {"collsum": 543519.770, "collcoin": "USDT", "collrate": 0.938, "insfundshare": 6.510}, "margin_rates": {"margrate": 0.222, "bkptquote": 554.610, "margcallquote": 310.370}, "price_levels": {"liqquote": 490.420, "stopquote": 474.140, "traildiff": 0.029, "trigquote": 439.650}, "risk_factors": {"cpfactor": "0.476", "liqfactor": "0.527", "netfactor": "0.681", "regfactor": "0.733", "setfactor": "0.798", "custfactor": "0.448"}, "margin_thresholds": {"inithold": 872.160, "mainthold": 436.080}}'
27,'OB180974                            ','{"iceberg": {"viscount": 8.763209, "icebcount": 1.081444}, "leverage": {"levscale": "1", "margform": "Isolated"}, "position": {"possum": 956161.930, "posedge": null, "posmagn": "3", "poscount": 33.074, "posriskrate": 0.288}, "collateral": {"collsum": 94246.240, "collcoin": "ETH", "collrate": 0.956, "insfundshare": 92.900}, "margin_rates": {"margrate": 0.319, "bkptquote": 6232.940, "margcallquote": 31171.910}, "price_levels": {"liqquote": 39094.700, "stopquote": 30139.600, "traildiff": 0.043, "trigquote": 27867.020}, "risk_factors": {"cpfactor": "0.976", "liqfactor": "0.226", "netfactor": "0.967", "regfactor": "0.387", "setfactor": "0.488", "custfactor": "0.699"}, "margin_thresholds": {"inithold": 284602.620, "mainthold": 142301.310}}'
28,'OB102886                            ','{"iceberg": {"viscount": 3.931206, "icebcount": 2.116207}, "leverage": {"levscale": "10", "margform": null}, "position": {"possum": 159216.760, "posedge": null, "posmagn": "3", "poscount": 63.613, "posriskrate": 0.221}, "collateral": {"collsum": 360006.800, "collcoin": "USDC", "collrate": 0.749, "insfundshare": 14.790}, "margin_rates": {"margrate": 0.398, "bkptquote": 1054.440, "margcallquote": 3187.400}, "price_levels": {"liqquote": 2869.240, "stopquote": 2465.530, "traildiff": 0.034, "trigquote": 2454.750}, "risk_factors": {"cpfactor": "0.596", "liqfactor": "1.0", "netfactor": "0.346", "regfactor": "0.58", "setfactor": "0.726", "custfactor": "0.691"}, "margin_thresholds": {"inithold": 1513.600, "mainthold": 756.800}}'
29,'OB910132                            ','{"iceberg": {"viscount": 2.665365, "icebcount": 0.738297}, "leverage": {"levscale": "3", "margform": "Isolated"}, "position": {"possum": 2708347.150, "posedge": "Long", "posmagn": "1", "poscount": 68.973, "posriskrate": 0.544}, "collateral": {"collsum": 407951.000, "collcoin": "ETH", "collrate": 0.736, "insfundshare": 86.840}, "margin_rates": {"margrate": 0.682, "bkptquote": 21957.570, "margcallquote": 24394.300}, "price_levels": {"liqquote": 31077.770, "stopquote": 40724.110, "traildiff": 0.050, "trigquote": 37185.270}, "risk_factors": {"cpfactor": "0.082", "liqfactor": "0.236", "netfactor": "0.479", "regfactor": "0.201", "setfactor": "0.867", "custfactor": "0.681"}, "margin_thresholds": {"inithold": 44550.410, "mainthold": 22275.210}}'
30,'OB219311                            ','{"iceberg": {"viscount": 2.67891, "icebcount": 0.968692}, "leverage": {"levscale": "3", "margform": "Isolated"}, "position": {"possum": 575421.080, "posedge": null, "posmagn": "3", "poscount": 33.372, "posriskrate": 0.315}, "collateral": {"collsum": 145215.920, "collcoin": "USDC", "collrate": 0.132, "insfundshare": 52.370}, "margin_rates": {"margrate": 0.384, "bkptquote": 13280.080, "margcallquote": 23944.030}, "price_levels": {"liqquote": 15530.060, "stopquote": 16125.590, "traildiff": 0.044, "trigquote": 18339.210}, "risk_factors": {"cpfactor": "0.302", "liqfactor": "0.46", "netfactor": "0.12", "regfactor": "0.253", "setfactor": "0.154", "custfactor": "0.716"}, "margin_thresholds": {"inithold": 20964.850, "mainthold": 10482.420}}'
31,'OB539591                            ','{"iceberg": {"viscount": 3.642657, "icebcount": 1.791125}, "leverage": {"levscale": "10", "margform": null}, "position": {"possum": 1050470.310, "posedge": "Long", "posmagn": "50", "poscount": 82.172, "posriskrate": 0.020}, "collateral": {"collsum": 368732.600, "collcoin": "USDT", "collrate": 0.359, "insfundshare": 49.780}, "margin_rates": {"margrate": 0.207, "bkptquote": 6050.330, "margcallquote": 14424.300}, "price_levels": {"liqquote": 18692.750, "stopquote": 11969.990, "traildiff": 0.029, "trigquote": 12317.440}, "risk_factors": {"cpfactor": "0.177", "liqfactor": "0.01", "netfactor": "0.261", "regfactor": "0.069", "setfactor": "0.873", "custfactor": "0.365"}, "margin_thresholds": {"inithold": 6946.420, "mainthold": 3473.210}}'
32,'OB238651                            ','{"iceberg": {"viscount": 1.121496, "icebcount": 0.815364}, "leverage": {"levscale": "100", "margform": "Cross"}, "position": {"possum": 1465628.080, "posedge": "Short", "posmagn": "100", "poscount": 60.473, "posriskrate": 0.942}, "collateral": {"collsum": 752247.910, "collcoin": "USDC", "collrate": 0.435, "insfundshare": 5.540}, "margin_rates": {"margrate": 0.814, "bkptquote": 37562.100, "margcallquote": 36279.240}, "price_levels": {"liqquote": 34922.340, "stopquote": 25133.060, "traildiff": 0.043, "trigquote": 25539.430}, "risk_factors": {"cpfactor": "0.167", "liqfactor": "0.845", "netfactor": "0.875", "regfactor": "0.769", "setfactor": "0.676", "custfactor": "0.688"}, "margin_thresholds": {"inithold": 469.420, "mainthold": 234.710}}'
33,'OB546344                            ','{"iceberg": {"viscount": 3.067404, "icebcount": 2.451906}, "leverage": {"levscale": "50", "margform": null}, "position": {"possum": 76905.810, "posedge": null, "posmagn": "50", "poscount": 12.018, "posriskrate": 0.550}, "collateral": {"collsum": 191887.910, "collcoin": "USDT", "collrate": 0.588, "insfundshare": 38.980}, "margin_rates": {"margrate": 0.530, "bkptquote": 8039.960, "margcallquote": 4479.660}, "price_levels": {"liqquote": 4990.880, "stopquote": 6762.770, "traildiff": 0.021, "trigquote": 5797.120}, "risk_factors": {"cpfactor": "0.825", "liqfactor": "0.408", "netfactor": "0.774", "regfactor": "0.909", "setfactor": "0.455", "custfactor": "0.394"}, "margin_thresholds": {"inithold": 706.390, "mainthold": 353.190}}'
34,'OB647205                            ','{"iceberg": {"viscount": 6.145319, "icebcount": 1.167848}, "leverage": {"levscale": "100", "margform": null}, "position": {"possum": 922298.960, "posedge": "Short", "posmagn": "10", "poscount": 26.370, "posriskrate": 0.250}, "collateral": {"collsum": 893570.920, "collcoin": "USDT", "collrate": 0.989, "insfundshare": 44.180}, "margin_rates": {"margrate": 0.348, "bkptquote": 52291.740, "margcallquote": 47321.290}, "price_levels": {"liqquote": 20141.070, "stopquote": 37486.520, "traildiff": 0.015, "trigquote": 37532.740}, "risk_factors": {"cpfactor": "0.739", "liqfactor": "0.143", "netfactor": "0.597", "regfactor": "0.964", "setfactor": "0.289", "custfactor": "0.38"}, "margin_thresholds": {"inithold": 2557.770, "mainthold": 1278.880}}'
35,'OB899042                            ','{"iceberg": {"viscount": 8.013437, "icebcount": 1.565809}, "leverage": {"levscale": "5", "margform": null}, "position": {"possum": 2479457.310, "posedge": null, "posmagn": "100", "poscount": 64.545, "posriskrate": 0.353}, "collateral": {"collsum": 775166.050, "collcoin": "ETH", "collrate": 0.851, "insfundshare": 50.480}, "margin_rates": {"margrate": 0.452, "bkptquote": 13560.580, "margcallquote": 29372.690}, "price_levels": {"liqquote": 51942.750, "stopquote": 38812.720, "traildiff": 0.012, "trigquote": 35085.990}, "risk_factors": {"cpfactor": "0.329", "liqfactor": "0.61", "netfactor": "0.517", "regfactor": "0.628", "setfactor": "0.996", "custfactor": "0.163"}, "margin_thresholds": {"inithold": 73595.660, "mainthold": 36797.830}}'
36,'OB302796                            ','{"iceberg": {"viscount": 5.269253, "icebcount": 0.672227}, "leverage": {"levscale": "5", "margform": "Cross"}, "position": {"possum": 722076.900, "posedge": null, "posmagn": "50", "poscount": 31.979, "posriskrate": 0.331}, "collateral": {"collsum": 280475.210, "collcoin": "ETH", "collrate": 0.046, "insfundshare": 57.350}, "margin_rates": {"margrate": 0.763, "bkptquote": 33921.920, "margcallquote": 20547.880}, "price_levels": {"liqquote": 24582.490, "stopquote": 20535.890, "traildiff": 0.020, "trigquote": 22847.000}, "risk_factors": {"cpfactor": "0.744", "liqfactor": "0.053", "netfactor": "0.088", "regfactor": "0.241", "setfactor": "0.801", "custfactor": "0.316"}, "margin_thresholds": {"inithold": 26831.580, "mainthold": 13415.790}}'
37,'OB696050                            ','{"iceberg": {"viscount": 4.581917, "icebcount": 1.496268}, "leverage": {"levscale": "3", "margform": "Isolated"}, "position": {"possum": 2327532.410, "posedge": "Long", "posmagn": "3", "poscount": 51.329, "posriskrate": 0.752}, "collateral": {"collsum": 789633.940, "collcoin": "USDC", "collrate": 0.591, "insfundshare": 35.980}, "margin_rates": {"margrate": 0.080, "bkptquote": 46323.470, "margcallquote": 58923.670}, "price_levels": {"liqquote": 60708.490, "stopquote": 48488.650, "traildiff": 0.038, "trigquote": 41774.000}, "risk_factors": {"cpfactor": "0.811", "liqfactor": "0.778", "netfactor": "0.173", "regfactor": "0.152", "setfactor": "0.317", "custfactor": "0.024"}, "margin_thresholds": {"inithold": 91872.460, "mainthold": 45936.230}}'
