208,267891.690,195879.820,72011.870,488706.820,43467.92,60337.77,'U301380                             '
209,185231.450,85557.000,99674.450,999351.940,85086.98,-65391.87,'U970795                             '
210,777173.950,211606.180,565567.770,811689.640,-39757.07,48750.02,'U581753                             '
211,550625.900,488326.180,62299.720,469639.830,81623.53,-34687.09,'U154462                             '
212,813199.650,643455.670,169743.980,972934.190,-89082.46,42675.08,'U433779                             '
213,970092.660,575456.010,394636.650,888094.060,79911.78,77062.98,'U998619                             '
214,554822.630,515614.040,39208.590,388282.830,60368.74,20501.46,'U726540                             '
215,189386.000,72776.080,116609.920,686515.740,63759.34,-73555.29,'U676240                             '
216,296370.000,259827.700,36542.300,181050.990,-62133.33,-2754.01,'U674463                             '
217,133238.320,47086.270,86152.050,900828.650,-13522.43,94753.41,'U447722                             '
218,287728.140,44145.630,243582.510,779305.390,76698.44,-63729.02,'U468898                             '
219,840001.540,247557.580,592443.960,948026.280,-52213.5,-1604.31,'U947052                             '
220,708682.820,130419.550,578263.270,837015.960,46226.39,71877.01,'U996333                             '
221,386774.600,154006.280,232768.320,494737.530,-65678.26,-9349.78,'U756954                             '
222,269247.850,250633.340,18614.510,264729.900,855.27,25577.38,'U732072                             '
223,27050.760,14258.950,12791.810,181189.370,66852.36,39092.17,'U239235                             '
224,890807.240,724512.910,166294.330,892934.760,-75953.44,21870.81,'U697720                             '
225,741544.940,638283.620,103261.320,489169.740,-24269.15,96688.37,'U792406                             '
226,258899.590,28199.160,230700.430,65339.380,83114.63,-24341.46,'U218808                             '
227,818686.820,188893.760,629793.060,264295.660,37291.55,39296.41,'U279077                             '
228,740664.910,249358.710,491306.200,49364.220,58858.01,60462.25,'U834348                             '
229,232176.010,60323.170,171852.840,979135.560,-60525.02,16313.86,'U546436                             '
230,666740.710,209058.560,457682.150,421406.080,-96980.75,-38356.28,'U891619                             '
231,888705.740,162372.280,726333.460,271236.770,68457.6,87280.94,'U137376                             '
232,383877.460,97934.410,285943.050,697155.560,26284.25,-88905.59,'U862568                             '
233,72011.780,69273.020,2738.760,713027.330,-67457.07,-15557.36,'U270355                             '
234,587656.270,66935.170,520721.100,476573.360,-32859.5,-25992.26,'U943223                             '
235,197943.340,159901.310,38042.030,449823.340,-14892.67,8066.3,'U489154                             '
236,590127.600,246839.100,343288.500,387827.020,-54344.4,28127.36,'U417147                             '
237,137737.570,37307.990,100429.580,317987.380,56849.56,-3985.1,'U631558                             '
238,300428.400,249918.050,50510.350,384736.110,76239.89,86432.35,'U646634                             '
239,533972.630,58182.960,475789.670,918688.050,40364.18,-78165.32,'U473519                             '
240,118902.710,88617.660,30285.050,64175.800,-79841.4,88666.18,'U158545                             '
241,683011.510,162171.980,520839.530,362896.100,-83203.59,17866.88,'U892560                             '
242,881945.450,814091.450,67854.000,89006.780,86035.82,38019.79,'U393165                             '
243,420954.410,280070.730,140883.680,363658.430,-58691.99,4019.13,'U793277                             '
244,496422.630,171214.900,325207.730,516853.520,-89704.59,-76896.33,'U892716                             '
245,305985.700,166142.460,139843.240,272790.440,50865.05,-21038.72,'U369532                             '
246,9898.510,6593.930,3304.580,982559.590,62343.48,-85318.0,'U921376                             '
247,490392.760,34415.700,455977.060,240266.910,-54434.92,-53031.48,'U923421                             '
248,496809.170,32546.640,464262.530,298883.910,90096.91,53989.41,'U875845                             '
249,297943.000,201628.990,96314.010,451991.090,-38717.64,-6954.09,'U384085                             '
250,356690.080,209300.670,147389.410,926721.040,-22976.5,54099.39,'U209003                             '
251,365039.280,109699.320,255339.960,695233.840,94538.05,-12134.85,'U792796                             '
252,942558.130,842183.360,100374.770,833817.560,-6567.42,-99060.42,'U811238                             '
253,668518.310,154463.470,514054.840,3655.200,-68187.68,-67300.87,'U389296                             '
254,574389.590,55923.280,518466.310,213377.410,96862.36,-83946.59,'U533756                             '
255,745561.090,294727.530,450833.560,793576.950,60960.24,55312.37,'U912721                             '
256,253483.370,121385.170,132098.200,715597.930,-72912.74,-63886.31,'U602112                             '
257,477144.010,317846.800,159297.210,492519.320,557.06,38028.46,'U199359                             '
258,748565.200,351527.910,397037.290,284658.540,76105.1,-74397.38,'U541853                             '
259,896960.330,862542.850,34417.480,332488.940,86957.73,-67124.77,'U211335                             '
260,649245.100,286388.190,362856.910,453405.130,-6951.18,-48532.46,'U183558                             '
261,21134.080,12078.450,9055.630,673846.130,17785.53,64607.11,'U126317                             '
262,842222.210,481455.180,360767.030,523329.020,-19300.89,68529.43,'U982525                             '
263,245665.200,28043.940,217621.260,81261.650,81512.78,-65290.73,'U785462                             '
264,493373.550,296172.740,197200.810,306293.620,40457.25,48535.38,'U228055                             '
265,55995.390,22361.230,33634.160,281239.470,-49472.47,-16075.65,'U450043                             '
266,955730.660,529299.200,426431.460,44198.260,53421.4,-24816.27,'U489484                             '
267,681062.910,200712.420,480350.490,105055.900,-54679.46,-87022.87,'U893311                             '
268,659920.850,224875.780,435045.070,646079.320,-47926.9,-55149.79,'U923419                             '
269,814243.560,114660.890,699582.670,266379.090,31162.82,-49158.76,'U271290                             '
270,216522.930,89349.270,127173.660,389199.540,38479.79,13328.89,'U343751                             '
271,423248.460,168531.890,254716.570,608986.970,92520.6,79408.67,'U329908                             '
272,675022.490,411562.220,263460.270,425400.810,-40159.81,-84565.51,'U564700                             '
273,781407.060,593968.250,187438.810,513476.000,-6179.71,63626.4,'U555714                             '
274,478772.240,280226.230,198546.010,497175.580,47581.6,-36892.28,'U180145                             '
275,926706.320,551945.470,374760.850,34307.800,86749.21,18716.27,'U929829                             '
276,859444.890,106768.620,752676.270,119280.420,-86230.69,86581.25,'U557211                             '
277,697103.320,536197.330,160905.990,197109.280,-26197.83,2074.2,'U730584                             '
278,308290.350,127570.350,180720.000,35311.410,-71002.2,-15371.6,'U150714                             '
279,487778.340,9247.150,478531.190,321697.150,-53911.27,-64008.81,'U285762                             '
280,619597.550,471946.990,147650.560,299925.420,11316.44,31370.45,'U768318                             '
281,920510.110,912177.340,8332.770,798283.810,64815.0,-11315.06,'U365373                             '
282,377558.400,120305.020,257253.380,810997.070,-39449.37,-45529.62,'U284675                             '
283,40496.190,24217.690,16278.500,704399.940,-44918.52,85444.54,'U976633                             '
284,608264.460,291207.230,317057.230,590185.840,22282.46,18714.82,'U772275                             '
285,925266.970,546347.270,378919.700,80538.890,-29255.16,-64723.79,'U152831                             '
286,66603.840,19011.500,47592.340,192651.530,-54126.83,89833.18,'U119114                             '
287,441054.190,177339.940,263714.250,152650.820,6389.35,-30307.82,'U245980                             '
288,363635.080,194823.660,168811.420,81362.400,-10857.22,-28832.35,'U398565                             '
289,829639.810,659498.020,170141.790,577614.010,8165.26,-74229.47,'U642800                             '
290,513069.170,133039.130,380030.040,634672.320,51054.8,1064.14,'U500014                             '
291,151859.470,56731.570,95127.900,100600.340,-47319.6,-27008.13,'U612908                             '
292,397065.780,347152.840,49912.940,903161.580,85984.65,-72911.6,'U456388                             '
293,903638.240,623144.570,280493.670,567837.150,-82631.18,-82025.77,'U271394                             '
294,791096.270,558214.060,232882.210,785830.410,73035.72,-85308.19,'U123286                             '
295,801549.610,239186.690,562362.920,793411.390,37182.93,789.36,'U864842                             '
296,924014.950,514473.920,409541.030,14155.370,63650.38,-76451.53,'U609746                             '
297,615297.550,59982.020,555315.530,826218.200,30463.46,13744.6,'U347316                             '
298,874446.550,297397.380,577049.170,177136.000,-68530.0,63709.97,'U882183                             '
299,416256.080,164433.550,251822.530,834834.390,2.54,93246.73,'U375168                             '
300,855022.520,738884.690,116137.830,485309.170,53052.34,-74914.0,'U793139                             '
301,338129.350,299320.030,38809.320,342325.220,89396.98,37670.79,'U571283                             '
302,259762.000,159896.900,99865.100,915668.210,-98483.95,-48132.61,'U438708                             '
303,497477.680,197481.130,299996.550,755884.790,-50656.49,-86879.96,'U413925                             '
304,825384.530,553432.830,271951.700,107036.930,59257.33,-76564.05,'U365007                             '
305,985155.280,63215.660,921939.620,579485.060,-31093.68,-32697.07,'U768211                             '
306,651693.000,449327.620,202365.380,866433.990,11361.72,39815.89,'U902983                             '
307,351180.260,328097.650,23082.610,363992.180,51891.48,16738.79,'U713847                             '
308,514273.390,309099.500,205173.890,227116.740,-26603.46,38161.17,'U606143                             '
309,402195.450,232646.260,169549.190,351265.450,15149.64,47953.07,'U752107                             '
310,778779.470,366991.030,411788.440,891266.770,96431.49,35458.3,'U873767                             '
311,796577.020,251187.690,545389.330,670847.350,73675.16,51840.45,'U164555                             '
312,480323.720,75838.060,404485.660,84686.720,85478.6,82442.76,'U266758                             '
313,571729.710,206864.670,364865.040,128579.340,68059.69,-40193.64,'U530308                             '
314,46012.670,43957.850,2054.820,182525.120,-60988.19,37997.09,'U664441                             '
315,540394.210,221835.250,318558.960,652309.920,18702.05,10037.25,'U233786                             '
316,780452.210,42491.640,737960.570,84866.790,-84146.39,80361.17,'U137231                             '
317,477127.000,139102.010,338024.990,800018.940,67104.46,-10342.74,'U938916                             '
318,447977.970,307940.480,140037.490,372457.300,-19821.96,-59889.14,'U328105                             '
319,139328.940,41003.320,98325.620,781117.360,-10493.36,-74429.54,'U168865                             '
320,699385.890,112042.780,587343.110,129315.210,36094.76,29157.93,'U320789                             '
321,190945.500,153519.500,37426.000,698169.240,-67468.4,16315.72,'U339014                             '
322,680433.300,296046.270,384387.030,611639.060,11971.14,-33898.68,'U277182                             '
323,296439.270,86137.780,210301.490,348019.440,-6685.63,-95574.91,'U111413                             '
324,712288.030,628207.850,84080.180,790428.460,72546.85,-17064.0,'U550016                             '
325,981629.940,17219.730,964410.210,455697.100,53208.85,-72023.05,'U378680                             '
326,518128.160,511027.380,7100.780,265118.160,85358.31,82259.66,'U724084                             '
327,193593.490,190921.850,2671.640,740104.680,-6204.95,44666.59,'U633791                             '
328,494937.260,389793.880,105143.380,334727.920,-21916.25,-45192.47,'U367232                             '
329,618878.620,474433.420,144445.200,21920.420,37967.7,60432.3,'U228603                             '
330,219222.780,127064.140,92158.640,19082.990,46708.19,-64332.51,'U920140                             '
331,542734.230,10417.860,532316.370,45667.250,65845.1,-81840.57,'U118461                             '
332,757434.250,535816.950,221617.300,151682.350,-48739.72,-28188.16,'U587148                             '
333,813080.810,361933.270,451147.540,274594.800,-65679.78,33664.23,'U783901                             '
334,362138.930,22868.350,339270.580,797460.120,79148.75,-25454.93,'U109488                             '
335,146859.250,9480.230,137379.020,543810.870,75660.41,93676.28,'U375230                             '
336,98323.620,15505.740,82817.880,714368.520,95984.86,71893.0,'U239369                             '
337,28806.780,24370.540,4436.240,760102.170,61915.1,25366.55,'U921668                             '
338,291300.430,211477.700,79822.730,170243.980,46446.31,-24645.35,'U413542                             '
339,343544.440,158353.860,185190.580,283230.530,-48450.54,32476.93,'U961917                             '
340,522128.580,495879.410,26249.170,6618.410,36363.11,-80907.79,'U498654                             '
341,574374.900,516907.200,57467.700,292892.950,38921.04,-21218.66,'U588246                             '
