752,'U764968                             ','Spot'
753,'U476364                             ','Options'
754,'U454711                             ','Options'
755,'U718283                             ','Spot'
756,'U725938                             ','Futures'
757,'U991623                             ','Futures'
758,'U968714                             ','Margin'
759,'U884551                             ','Margin'
760,'U371664                             ','Futures'
761,'U335283                             ','Spot'
762,'U439161                             ','Spot'
763,'U293893                             ','Spot'
764,'U500660                             ','Spot'
765,'U751955                             ','Spot'
766,'U262485                             ','Futures'
767,'U481801                             ','Options'
768,'U250003                             ','Options'
769,'U191502                             ','Options'
770,'U726583                             ','Options'
771,'U460259                             ','Spot'
772,'U831454                             ','Futures'
773,'U812118                             ','Spot'
774,'U560400                             ','Options'
775,'U657140                             ','Spot'
776,'U257748                             ','Spot'
777,'U663147                             ','Margin'
778,'U638008                             ','Options'
779,'U371779                             ','Spot'
780,'U303963                             ','Margin'
781,'U451801                             ','Options'
782,'U134162                             ','Spot'
783,'U397534                             ','Options'
784,'U689059                             ','Futures'
785,'U200784                             ','Futures'
786,'U483481                             ','Margin'
787,'U746693                             ','Futures'
788,'U655099                             ','Options'
789,'U102279                             ','Options'
790,'U238559                             ','Margin'
791,'U664321                             ','Margin'
792,'U107186                             ','Margin'
793,'U128401                             ','Options'
794,'U706438                             ','Futures'
795,'U721363                             ','Spot'
796,'U196672                             ','Margin'
797,'U104482                             ','Spot'
798,'U137636                             ','Margin'
799,'U713593                             ','Spot'
800,'U121053                             ','Margin'
801,'U247995                             ','Margin'
802,'U835127                             ','Futures'
803,'U707374                             ','Spot'
804,'U876262                             ','Spot'
805,'U381102                             ','Spot'
806,'U229592                             ','Options'
807,'U741842                             ','Margin'
808,'U475835                             ','Futures'
809,'U495653                             ','Margin'
810,'U504692                             ','Spot'
811,'U969503                             ','Options'
812,'U178629                             ','Margin'
813,'U699863                             ','Futures'
814,'U765319                             ','Options'
815,'U612417                             ','Spot'
816,'U875470                             ','Options'
817,'U790355                             ','Options'
818,'U138287                             ','Options'
819,'U586233                             ','Futures'
820,'U826865                             ','Futures'
821,'U359925                             ','Margin'
822,'U759955                             ','Margin'
823,'U388468                             ','Margin'
824,'U912692                             ','Margin'
825,'U663988                             ','Options'
826,'U877135                             ','Spot'
827,'U980169                             ','Margin'
828,'U832402                             ','Options'
829,'U795227                             ','Futures'
830,'U212365                             ','Futures'
831,'U347118                             ','Margin'
832,'U884706                             ','Options'
833,'U423828                             ','Options'
834,'U170319                             ','Margin'
835,'U973856                             ','Margin'
836,'U157319                             ','Futures'
837,'U133414                             ','Margin'
838,'U656193                             ','Margin'
839,'U128201                             ','Futures'
840,'U442949                             ','Spot'
841,'U264504                             ','Futures'
842,'U496383                             ','Spot'
843,'U375022                             ','Options'
844,'U871954                             ','Options'
845,'U360718                             ','Options'
846,'U634785                             ','Spot'
847,'U193752                             ','Options'
848,'U512688                             ','Margin'
849,'U866931                             ','Options'
850,'U659407                             ','Spot'
851,'U426981                             ','Spot'
852,'U410493                             ','Margin'
853,'U441079                             ','Futures'
854,'U600598                             ','Spot'
855,'U681343                             ','Futures'
856,'U367452                             ','Futures'
857,'U502448                             ','Options'
858,'U564592                             ','Futures'
859,'U653168                             ','Futures'
860,'U463746                             ','Margin'
861,'U246607                             ','Margin'
862,'U581393                             ','Options'
863,'U116875                             ','Options'
864,'U881816                             ','Futures'
865,'U725521                             ','Spot'
866,'U461140                             ','Futures'
867,'U929535                             ','Spot'
868,'U855607                             ','Options'
869,'U302635                             ','Futures'
870,'U744484                             ','Spot'
871,'U899084                             ','Futures'
872,'U191745                             ','Spot'
873,'U892174                             ','Options'
874,'U910536                             ','Spot'
875,'U830744                             ','Margin'
876,'U187775                             ','Futures'
877,'U657010                             ','Margin'
878,'U452212                             ','Options'
879,'U108881                             ','Options'
880,'U607864                             ','Futures'
881,'U358874                             ','Options'
882,'U765363                             ','Options'
883,'U804613                             ','Futures'
884,'U695839                             ','Margin'
885,'U630399                             ','Futures'
886,'U891038                             ','Options'
887,'U863635                             ','Spot'
888,'U172916                             ','Spot'
889,'U335859                             ','Spot'
890,'U235201                             ','Spot'
891,'U188142                             ','Spot'
892,'U699646                             ','Spot'
893,'U718117                             ','Options'
894,'U941090                             ','Margin'
895,'U910980                             ','Margin'
896,'U847657                             ','Margin'
897,'U799294                             ','Spot'
898,'U240734                             ','Options'
899,'U741389                             ','Futures'
900,'U608291                             ','Futures'
901,'U679271                             ','Futures'
902,'U446911                             ','Options'
903,'U409132                             ','Options'
904,'U488865                             ','Margin'
905,'U256792                             ','Futures'
906,'U485324                             ','Margin'
907,'U192151                             ','Futures'
908,'U322183                             ','Futures'
909,'U580173                             ','Options'
910,'U579231                             ','Spot'
911,'U750788                             ','Futures'
912,'U194976                             ','Spot'
913,'U148179                             ','Margin'
914,'U245662                             ','Options'
915,'U345078                             ','Futures'
916,'U322873                             ','Margin'
917,'U783359                             ','Margin'
918,'U514170                             ','Margin'
919,'U749866                             ','Spot'
920,'U164512                             ','Futures'
921,'U552253                             ','Spot'
922,'U675033                             ','Options'
923,'U458616                             ','Spot'
924,'U464815                             ','Spot'
925,'U382497                             ','Futures'
926,'U576686                             ','Futures'
927,'U197591                             ','Margin'
928,'U661457                             ','Spot'
929,'U291360                             ','Futures'
930,'U788073                             ','Futures'
931,'U389323                             ','Futures'
932,'U243718                             ','Spot'
933,'U572314                             ','Margin'
934,'U197500                             ','Spot'
935,'U656385                             ','Futures'
936,'U510088                             ','Spot'
937,'U719143                             ','Spot'
938,'U342349                             ','Spot'
939,'U865586                             ','Margin'
940,'U180952                             ','Options'
941,'U672203                             ','Options'
942,'U610692                             ','Spot'
943,'U219133                             ','Margin'
944,'U903539                             ','Margin'
945,'U195405                             ','Spot'
946,'U984873                             ','Options'
947,'U366652                             ','Spot'
948,'U689342                             ','Margin'
