33,3.1001,2.4192,6690.010,20740.030,'2025-02-26 08:29:46.049','UserRequested','Taker','OB546344                            '
34,1.9250,5.3881,34191.430,65819.250,'2025-03-14 08:29:46.053','InsufficientFunds','Taker','OB647205                            '
35,7.8402,1.7391,37991.180,297857.460,'2025-03-02 08:29:46.053','Expired',NULL,'OB899042                            '
36,0.4092,5.5323,21608.380,8841.440,'2025-03-15 08:29:46.053','Expired',NULL,'OB302796                            '
37,5.5924,0.4858,43257.790,241916.380,'2025-02-28 08:29:46.053',NULL,NULL,'OB696050                            '
38,1.8262,4.8507,15278.840,27902.870,'2025-03-11 08:29:46.053','InsufficientFunds','Maker','OB979689                            '
39,0.4461,0.1362,45432.100,20267.580,'2025-03-03 08:29:46.053','Expired','Maker','OB689531                            '
40,0.0469,0.2993,26165.590,1226.960,'2025-02-25 08:29:46.053','Expired','Maker','OB998346                            '
41,3.7882,0.8161,23188.230,87840.520,'2025-03-13 08:29:46.053','Expired','Maker','OB416235                            '
42,4.7088,4.7459,46052.330,216852.320,'2025-02-24 08:29:46.053',NULL,'Taker','OB514241                            '
43,3.7291,1.9013,16777.490,62565.090,'2025-03-17 08:29:46.053','Expired','Taker','OB960409                            '
44,4.0401,1.2114,5635.460,22767.970,'2025-03-10 08:29:46.053','InsufficientFunds','Taker','OB934549                            '
45,1.2065,3.5968,17630.320,21271.190,'2025-03-20 08:29:46.053',NULL,NULL,'OB110391                            '
46,2.2867,0.0621,48334.970,110528.060,'2025-03-20 08:29:46.053','Expired','Taker','OB297610                            '
47,1.6127,1.9403,17015.500,27441.150,'2025-02-19 08:29:46.053','UserRequested','Maker','OB913859                            '
48,0.4334,0.0530,6898.810,2990.080,'2025-02-24 08:29:46.053','Expired','Taker','OB638117                            '
49,1.4490,2.3026,33206.030,48116.630,'2025-03-03 08:29:46.054','InsufficientFunds','Taker','OB191769                            '
50,0.1913,1.2053,43871.400,8391.060,'2025-02-22 08:29:46.054','Expired',NULL,'OB295001                            '
51,0.1283,3.8723,12525.260,1607.130,'2025-02-26 08:29:46.054',NULL,'Taker','OB694127                            '
52,0.8492,2.4932,21091.700,17910.440,'2025-03-17 08:29:46.054',NULL,'Taker','OB640190                            '
53,1.2473,0.0451,43540.990,54308.280,'2025-02-20 08:29:46.054','UserRequested','Taker','OB120521                            '
54,4.1689,3.7913,18001.430,75046.430,'2025-03-09 08:29:46.054','InsufficientFunds','Taker','OB128747                            '
55,4.0297,0.9871,2570.210,10357.180,'2025-03-03 08:29:46.054',NULL,'Maker','OB405678                            '
56,3.6679,4.2959,32372.560,118737.760,'2025-02-19 08:29:46.054','UserRequested','Maker','OB668479                            '
57,4.4454,1.1417,9189.440,40850.400,'2025-03-05 08:29:46.054',NULL,'Taker','OB994651                            '
58,2.8194,5.9592,44346.930,125031.070,'2025-02-22 08:29:46.054','Expired','Maker','OB558446                            '
59,2.6222,1.9018,27173.440,71253.920,'2025-02-21 08:29:46.055','UserRequested',NULL,'OB557892                            '
60,0.1002,0.6073,42306.350,4237.530,'2025-03-08 08:29:46.055','Expired',NULL,'OB477564                            '
61,2.7848,2.9862,41315.940,115057.170,'2025-02-23 08:29:46.055','Expired','Taker','OB452714                            '
62,1.1767,1.6596,39029.570,45925.470,'2025-03-14 08:29:46.055','UserRequested','Taker','OB264975                            '
63,4.8561,0.0610,609.520,2959.900,'2025-03-09 08:29:46.055','InsufficientFunds','Taker','OB957911                            '
64,1.4441,4.0094,48982.770,70734.060,'2025-03-01 08:29:46.055',NULL,'Taker','OB350846                            '
65,0.4607,0.1745,20278.070,9342.900,'2025-03-20 08:29:46.055','Expired','Taker','OB512329                            '
66,0.9528,2.7526,4421.160,4212.520,'2025-03-04 08:29:46.055','UserRequested',NULL,'OB647688                            '
67,0.5011,2.7477,9651.530,4836.470,'2025-02-21 08:29:46.055',NULL,'Taker','OB267355                            '
68,1.7073,1.5835,46019.270,78569.570,'2025-03-21 08:29:46.055','UserRequested','Taker','OB648538                            '
69,0.0436,6.3008,32702.260,1426.670,'2025-03-05 08:29:46.055','UserRequested',NULL,'OB351503                            '
70,3.4339,0.5509,28175.560,96750.670,'2025-03-15 08:29:46.055','InsufficientFunds','Maker','OB236229                            '
71,0.3228,7.4830,42103.250,13592.910,'2025-02-20 08:29:46.055','Expired','Taker','OB662976                            '
72,0.1196,0.2664,32036.180,3830.600,'2025-03-20 08:29:46.055',NULL,'Taker','OB575387                            '
73,1.3899,5.3738,15267.290,21219.530,'2025-03-06 08:29:46.055',NULL,'Maker','OB494562                            '
74,2.6222,6.6172,2745.950,7200.350,'2025-03-16 08:29:46.055',NULL,NULL,'OB175164                            '
75,3.8490,3.4057,44612.640,171715.300,'2025-03-16 08:29:46.055',NULL,'Taker','OB300022                            '
76,0.5831,0.3065,30388.580,17718.550,'2025-03-18 08:29:46.055','UserRequested','Maker','OB864086                            '
77,3.8851,0.7717,30758.360,119498.780,'2025-03-10 08:29:46.055','UserRequested','Taker','OB699921                            '
78,2.1973,2.1206,47227.770,103774.950,'2025-03-19 08:29:46.055','UserRequested','Maker','OB744328                            '
79,0.0327,0.0024,30867.300,1009.210,'2025-02-24 08:29:46.055','UserRequested','Maker','OB168358                            '
80,0.4947,2.1772,16980.180,8400.690,'2025-03-04 08:29:46.055','Expired','Taker','OB944462                            '
81,2.6750,4.7058,5123.030,13704.160,'2025-02-22 08:29:46.055','InsufficientFunds','Maker','OB794961                            '
82,0.7970,0.3250,1338.040,1066.420,'2025-03-21 08:29:46.055',NULL,NULL,'OB826101                            '
83,1.6588,0.7742,33863.420,56172.910,'2025-03-19 08:29:46.055','InsufficientFunds',NULL,'OB400145                            '
84,2.8471,1.3323,4879.840,13893.480,'2025-03-21 08:29:46.055',NULL,'Maker','OB476830                            '
85,7.8048,1.5085,26063.430,203419.680,'2025-03-20 08:29:46.055','Expired','Maker','OB187351                            '
86,5.4583,3.4330,20167.200,110079.330,'2025-03-05 08:29:46.055','Expired','Maker','OB166920                            '
87,4.0622,1.8199,19228.370,78109.230,'2025-03-01 08:29:46.055','InsufficientFunds','Maker','OB505264                            '
88,0.3560,0.4785,11742.520,4180.060,'2025-03-05 08:29:46.055',NULL,'Maker','OB613783                            '
89,2.4978,6.9413,24378.210,60892.770,'2025-03-09 08:29:46.055',NULL,'Maker','OB246254                            '
90,4.8950,2.2968,16886.390,82658.410,'2025-02-27 08:29:46.055','Expired','Taker','OB713729                            '
91,1.0577,5.7338,35250.890,37285.150,'2025-03-12 08:29:46.055','InsufficientFunds','Taker','OB988949                            '
92,1.8724,2.5652,37653.560,70502.380,'2025-03-08 08:29:46.055',NULL,NULL,'OB364841                            '
93,0.5410,8.4558,30356.130,16423.490,'2025-03-19 08:29:46.055','InsufficientFunds','Taker','OB612435                            '
94,0.4720,0.8970,44775.050,21134.850,'2025-02-28 08:29:46.055',NULL,'Taker','OB828463                            '
95,0.9937,5.2926,11949.720,11874.840,'2025-02-19 08:29:46.055',NULL,'Maker','OB932853                            '
96,0.5526,0.6059,5262.540,2908.000,'2025-03-17 08:29:46.055',NULL,NULL,'OB382976                            '
97,0.0701,1.7595,32299.410,2262.700,'2025-02-25 08:29:46.055',NULL,'Maker','OB772793                            '
98,7.9245,0.8562,27863.920,220807.020,'2025-03-07 08:29:46.055',NULL,NULL,'OB976577                            '
99,4.5986,1.7663,16727.730,76923.500,'2025-03-10 08:29:46.055','Expired','Taker','OB578100                            '
100,2.5681,3.9806,40772.600,104709.500,'2025-03-06 08:29:46.055','InsufficientFunds','Taker','OB660093                            '
101,1.8955,7.4768,21567.660,40881.350,'2025-03-01 08:29:46.055','Expired','Taker','OB496154                            '
102,7.8771,1.2650,28445.510,224067.250,'2025-03-21 08:29:46.055','Expired','Maker','OB272030                            '
103,7.5986,0.8144,14765.330,112196.520,'2025-02-23 08:29:46.055','Expired','Maker','OB823466                            '
104,1.5689,7.0100,199.840,313.520,'2025-03-17 08:29:46.055','UserRequested','Taker','OB680961                            '
105,1.8498,0.5940,7211.750,13339.980,'2025-02-25 08:29:46.055',NULL,'Taker','OB384249                            '
106,0.6988,1.8035,39343.940,27495.470,'2025-03-10 08:29:46.055','Expired','Taker','OB242525                            '
107,0.6735,2.5307,21281.870,14332.490,'2025-03-02 08:29:46.055',NULL,'Maker','OB743831                            '
108,1.2479,4.0421,5030.740,6277.610,'2025-03-07 08:29:46.055','Expired',NULL,'OB612500                            '
109,5.1652,0.7642,8718.700,45034.030,'2025-03-11 08:29:46.055','UserRequested',NULL,'OB369194                            '
110,0.0002,0.7150,42307.990,8.840,'2025-03-15 08:29:46.055',NULL,'Maker','OB838378                            '
111,0.7745,1.5268,21738.100,16836.090,'2025-03-17 08:29:46.059','InsufficientFunds','Taker','OB188166                            '
112,2.6151,6.3179,25349.320,66291.540,'2025-02-20 08:29:46.059','InsufficientFunds','Taker','OB349928                            '
113,1.4246,0.1050,10310.460,14687.850,'2025-02-23 08:29:46.059','Expired','Taker','OB489781                            '
114,7.7258,0.0636,31020.340,239656.690,'2025-03-08 08:29:46.059','InsufficientFunds',NULL,'OB740599                            '
115,1.7667,0.7271,28278.440,49958.560,'2025-03-19 08:29:46.059','Expired',NULL,'OB705444                            '
116,0.7951,2.8255,38279.390,30434.600,'2025-03-10 08:29:46.059','InsufficientFunds','Maker','OB507614                            '
117,7.9121,1.7885,998.690,7901.760,'2025-03-18 08:29:46.059',NULL,NULL,'OB707497                            '
118,0.0078,0.1873,8774.400,68.610,'2025-03-13 08:29:46.059','InsufficientFunds','Taker','OB189741                            '
119,1.1024,2.7614,14395.490,15869.110,'2025-03-04 08:29:46.059','Expired',NULL,'OB841550                            '
120,3.6374,1.6215,12853.620,46754.030,'2025-02-27 08:29:46.059',NULL,NULL,'OB820413                            '
121,9.3314,0.3379,36800.120,343397.520,'2025-03-04 08:29:46.059',NULL,'Taker','OB651079                            '
122,1.5146,2.9804,7610.700,11527.130,'2025-03-12 08:29:46.059','Expired','Maker','OB381913                            '
123,2.6896,6.2318,26028.200,70006.490,'2025-03-17 08:29:46.059','InsufficientFunds','Taker','OB181948                            '
124,4.1127,3.5488,29407.490,120943.300,'2025-03-15 08:29:46.059','Expired','Taker','OB344053                            '
125,1.7361,6.7377,24263.870,42123.680,'2025-02-26 08:29:46.060','Expired',NULL,'OB657290                            '
126,0.1794,0.1350,27407.960,4917.970,'2025-02-21 08:29:46.060','InsufficientFunds',NULL,'OB867451                            '
127,0.7552,2.4235,38407.910,29005.650,'2025-02-20 08:29:46.060','UserRequested','Maker','OB804303                            '
128,0.0407,8.0808,26256.630,1069.220,'2025-03-05 08:29:46.060',NULL,NULL,'OB137288                            '
129,1.4500,1.1421,20568.440,29824.320,'2025-03-10 08:29:46.060','InsufficientFunds','Taker','OB341193                            '
130,1.6683,7.6276,30029.770,50099.690,'2025-03-15 08:29:46.060','UserRequested','Maker','OB958565                            '
131,7.2814,2.0353,17612.940,128246.000,'2025-02-19 08:29:46.060','Expired',NULL,'OB711337                            '
132,0.1632,0.0818,14826.940,2419.490,'2025-03-19 08:29:46.060','UserRequested','Maker','OB815349                            '
133,2.5938,0.9477,20201.560,52398.440,'2025-03-20 08:29:46.060','Expired','Taker','OB158220                            '
134,8.6259,0.8315,29779.180,256873.210,'2025-03-04 08:29:46.060','Expired','Taker','OB977659                            '
135,5.2253,1.0173,28082.570,146740.670,'2025-02-24 08:29:46.060','Expired','Taker','OB795485                            '
136,3.8240,4.2684,29590.940,113156.760,'2025-03-08 08:29:46.060','Expired','Taker','OB579175                            '
137,3.0479,0.1199,17871.400,54469.490,'2025-03-11 08:29:46.061','Expired','Maker','OB432086                            '
138,0.5631,0.1559,12200.180,6870.360,'2025-03-07 08:29:46.061','UserRequested','Maker','OB638005                            '
139,6.6967,0.6223,11863.240,79444.520,'2025-03-09 08:29:46.061','UserRequested','Maker','OB893444                            '
140,0.0246,0.1143,975.220,23.950,'2025-03-13 08:29:46.061','InsufficientFunds','Taker','OB365713                            '
141,6.8841,2.5420,2991.830,20595.930,'2025-03-15 08:29:46.061','InsufficientFunds','Taker','OB188954                            '
142,1.9254,3.3458,35431.630,68219.990,'2025-03-19 08:29:46.061','Expired','Maker','OB323355                            '
143,0.2934,3.8321,15278.640,4483.090,'2025-03-07 08:29:46.061','InsufficientFunds','Taker','OB632431                            '
144,1.2405,5.0098,10096.670,12525.150,'2025-03-09 08:29:46.061',NULL,NULL,'OB577753                            '
145,1.6269,0.8020,39604.370,64431.160,'2025-03-04 08:29:46.061','InsufficientFunds','Maker','OB779482                            '
146,2.3595,4.6963,37457.230,88380.930,'2025-02-23 08:29:46.061',NULL,'Taker','OB197533                            '
147,1.7317,4.2252,16530.650,28626.080,'2025-03-08 08:29:46.061','UserRequested','Maker','OB294228                            '
148,1.8645,0.6644,10633.290,19825.730,'2025-02-27 08:29:46.061',NULL,'Maker','OB190667                            '
149,1.8786,4.0733,5167.070,9707.000,'2025-02-26 08:29:46.061','InsufficientFunds','Maker','OB202426                            '
150,0.0722,1.2303,20740.170,1496.650,'2025-02-25 08:29:46.062','InsufficientFunds','Taker','OB315705                            '
151,3.1783,2.9586,33326.200,105921.490,'2025-02-28 08:29:46.062','UserRequested','Maker','OB640760                            '
152,0.0046,0.0188,23373.890,108.550,'2025-03-01 08:29:46.062',NULL,NULL,'OB187065                            '
153,0.5044,0.2102,39842.370,20095.260,'2025-03-05 08:29:46.062','InsufficientFunds','Taker','OB627858                            '
154,1.5459,2.3537,34138.640,52775.910,'2025-03-17 08:29:46.062','InsufficientFunds','Maker','OB950981                            '
155,4.2357,5.4620,49495.900,209651.570,'2025-02-26 08:29:46.062','InsufficientFunds',NULL,'OB109871                            '
156,0.1858,0.9967,13861.290,2575.440,'2025-03-05 08:29:46.062','UserRequested',NULL,'OB972658                            '
157,7.0459,2.5235,32249.490,227225.840,'2025-02-21 08:29:46.062','Expired','Maker','OB490062                            '
158,2.6346,0.2440,22888.700,60301.420,'2025-02-22 08:29:46.062','InsufficientFunds','Taker','OB392757                            '
159,3.6686,1.4504,36887.700,135325.220,'2025-03-09 08:29:46.062','InsufficientFunds',NULL,'OB754935                            '
160,0.3570,6.7993,34041.270,12151.510,'2025-02-24 08:29:46.062','Expired','Taker','OB676853                            '
161,3.8161,4.7186,32541.790,124183.280,'2025-03-07 08:29:46.063','InsufficientFunds',NULL,'OB936833                            '
162,7.1659,0.2765,36102.300,258704.030,'2025-03-15 08:29:46.063','Expired','Maker','OB725569                            '
163,0.1447,0.5902,51832.000,7499.210,'2025-03-12 08:29:46.063',NULL,NULL,'OB514850                            '
164,4.4198,2.4333,5144.550,22737.930,'2025-03-02 08:29:46.063','UserRequested','Maker','OB222155                            '
165,0.2580,1.1943,18730.750,4831.780,'2025-02-25 08:29:46.063','InsufficientFunds','Maker','OB631176                            '
166,0.8462,0.2276,18907.660,15999.060,'2025-03-03 08:29:46.063',NULL,'Maker','OB143843                            '
167,2.8643,2.3985,17585.010,50367.920,'2025-03-03 08:29:46.063',NULL,'Taker','OB701095                            '
168,4.0557,5.4023,21156.420,85804.070,'2025-03-14 08:29:46.064','UserRequested','Maker','OB579115                            '
169,8.0586,1.1239,17020.810,137164.580,'2025-03-12 08:29:46.064',NULL,'Maker','OB669145                            '
170,0.3361,6.4939,33196.400,11158.110,'2025-03-05 08:29:46.064',NULL,'Maker','OB487599                            '
171,6.9519,1.1647,33595.760,233555.100,'2025-03-05 08:29:46.064','UserRequested','Taker','OB517978                            '
172,6.8078,0.7609,42628.160,290205.270,'2025-03-08 08:29:46.064','UserRequested',NULL,'OB591658                            '
173,5.1578,0.7298,7583.940,39116.730,'2025-03-11 08:29:46.064','Expired',NULL,'OB567606                            '
174,0.1787,7.7728,4276.100,763.930,'2025-03-06 08:29:46.064','Expired','Maker','OB759521                            '
175,1.1672,6.6202,21678.200,25303.250,'2025-03-07 08:29:46.064','InsufficientFunds',NULL,'OB998455                            '
176,0.2877,0.2838,37548.120,10802.710,'2025-02-19 08:29:46.064','Expired','Maker','OB374095                            '
177,2.7311,0.5709,437.310,1194.340,'2025-03-07 08:29:46.064','InsufficientFunds','Taker','OB671801                            '
178,0.0689,6.8372,24753.040,1704.470,'2025-03-07 08:29:46.064','UserRequested','Taker','OB275265                            '
179,1.5793,5.8329,46967.440,74176.010,'2025-02-26 08:29:46.064','Expired','Taker','OB787263                            '
180,4.9198,1.2939,29308.000,144189.730,'2025-03-14 08:29:46.064','Expired','Maker','OB795107                            '
181,3.3526,1.1834,38243.370,128214.530,'2025-02-21 08:29:46.064',NULL,NULL,'OB665325                            '
182,0.6595,8.5011,18638.580,12292.760,'2025-02-25 08:29:46.065','InsufficientFunds',NULL,'OB244831                            '
183,2.2340,2.1894,5175.810,11562.710,'2025-02-27 08:29:46.065','Expired','Maker','OB651163                            '
184,1.1018,2.6515,41209.750,45405.030,'2025-03-10 08:29:46.065','InsufficientFunds','Taker','OB159588                            '
185,5.2814,0.7270,38229.580,201904.400,'2025-03-06 08:29:46.065','InsufficientFunds','Taker','OB496023                            '
186,6.2792,0.9102,1905.490,11964.890,'2025-02-28 08:29:46.065','Expired','Maker','OB804340                            '
187,0.0163,1.3617,41185.510,673.340,'2025-03-20 08:29:46.065',NULL,NULL,'OB524685                            '
188,0.7544,0.8573,35470.090,26758.030,'2025-03-17 08:29:46.065','InsufficientFunds','Maker','OB552005                            '
189,5.9387,1.5296,46261.250,274733.300,'2025-02-27 08:29:46.065','UserRequested','Maker','OB514539                            '
190,3.4024,4.3442,21537.250,73279.160,'2025-03-16 08:29:46.065','InsufficientFunds','Maker','OB336166                            '
191,0.0378,0.3495,12964.050,489.600,'2025-03-09 08:29:46.065',NULL,NULL,'OB710012                            '
192,4.2355,0.7924,33623.400,142410.230,'2025-03-19 08:29:46.065','Expired','Maker','OB953471                            '
193,0.0991,0.1887,19903.630,1971.610,'2025-02-24 08:29:46.065','Expired','Taker','OB287602                            '
194,4.5214,4.2565,40658.390,183830.970,'2025-02-27 08:29:46.066','Expired',NULL,'OB722032                            '
195,1.1956,2.5316,10255.120,12260.670,'2025-02-27 08:29:46.066','InsufficientFunds','Taker','OB910773                            '
196,2.3046,5.4753,33428.170,77037.860,'2025-03-15 08:29:46.066',NULL,NULL,'OB488167                            '
197,3.1805,5.7061,21785.410,69289.150,'2025-02-20 08:29:46.066','InsufficientFunds',NULL,'OB657244                            '
198,5.5064,2.0943,49599.210,273112.740,'2025-03-17 08:29:46.066','Expired',NULL,'OB748142                            '
199,3.1786,0.7074,2541.820,8079.410,'2025-03-10 08:29:46.066','Expired','Taker','OB175881                            '
200,3.4544,2.0551,29377.430,101481.630,'2025-03-05 08:29:46.066','InsufficientFunds',NULL,'OB562666                            '
201,0.5054,0.0629,43448.300,21960.380,'2025-03-12 08:29:46.066','UserRequested',NULL,'OB579324                            '
202,4.8988,4.7624,6416.550,31433.680,'2025-02-25 08:29:46.066','InsufficientFunds',NULL,'OB292910                            '
203,2.0125,0.0970,47738.150,96075.030,'2025-03-07 08:29:46.066','Expired','Maker','OB724312                            '
204,0.4363,3.0511,34414.870,15016.650,'2025-02-25 08:29:46.066','Expired','Taker','OB651510                            '
205,1.8151,6.8257,42366.150,76897.990,'2025-03-14 08:29:46.066','UserRequested','Taker','OB968971                            '
206,3.7973,0.6428,20453.310,77666.620,'2025-03-13 08:29:46.067','UserRequested',NULL,'OB358820                            '
207,7.0893,1.7323,47316.620,335442.050,'2025-03-06 08:29:46.067','InsufficientFunds','Maker','OB817140                            '
208,2.7009,0.7862,1429.740,3861.600,'2025-03-04 08:29:46.067','InsufficientFunds','Maker','OB767861                            '
209,0.7842,7.1578,30575.860,23978.050,'2025-03-07 08:29:46.067','Expired','Taker','OB346374                            '
210,2.4326,2.3123,45528.430,110751.050,'2025-03-11 08:29:46.067','UserRequested','Taker','OB741152                            '
211,0.9615,0.3365,23550.840,22644.390,'2025-03-11 08:29:46.067',NULL,'Taker','OB874586                            '
212,0.6141,3.5088,18704.390,11486.180,'2025-03-05 08:29:46.067','UserRequested','Maker','OB114774                            '
213,3.5450,5.4066,33124.030,117425.580,'2025-03-11 08:29:46.067',NULL,NULL,'OB695932                            '
214,1.1213,2.6569,5705.630,6397.770,'2025-02-26 08:29:46.067','InsufficientFunds','Maker','OB361744                            '
215,2.1014,1.6231,10667.500,22416.230,'2025-02-27 08:29:46.067',NULL,NULL,'OB888606                            '
216,0.0537,2.1833,6990.850,375.140,'2025-03-18 08:29:46.067','InsufficientFunds','Maker','OB242690                            '
217,2.4778,4.8025,27268.080,67564.600,'2025-03-11 08:29:46.067','InsufficientFunds','Maker','OB913916                            '
218,0.7997,5.5713,24289.000,19423.740,'2025-03-12 08:29:46.067','Expired','Maker','OB813102                            '
219,6.8606,0.8629,23445.840,160851.690,'2025-03-14 08:29:46.068','Expired','Maker','OB334741                            '
220,0.0633,0.0270,40417.710,2557.310,'2025-03-13 08:29:46.068','InsufficientFunds','Taker','OB303099                            '
221,0.0055,0.7663,30773.680,169.320,'2025-03-05 08:29:46.068','InsufficientFunds','Taker','OB573327                            '
222,0.5461,1.3223,22122.500,12081.520,'2025-02-21 08:29:46.068','UserRequested','Maker','OB132575                            '
223,1.8512,1.8830,13485.650,24964.350,'2025-02-19 08:29:46.068','InsufficientFunds','Maker','OB370619                            '
224,0.0471,3.6248,42166.880,1986.950,'2025-03-09 08:29:46.068','InsufficientFunds',NULL,'OB614742                            '
225,2.4410,0.1095,21645.270,52837.080,'2025-02-27 08:29:46.068','Expired','Taker','OB233475                            '
226,0.9533,0.3981,41239.190,39315.090,'2025-02-20 08:29:46.068',NULL,'Taker','OB639228                            '
227,0.9946,8.7085,48620.330,48358.700,'2025-03-15 08:29:46.069','Expired','Maker','OB994552                            '
228,2.8061,6.1359,26942.050,75602.330,'2025-02-26 08:29:46.069',NULL,'Taker','OB304792                            '
229,2.9623,2.8308,3465.180,10264.790,'2025-03-06 08:29:46.069',NULL,'Maker','OB688285                            '
230,0.8736,0.0204,3694.580,3227.430,'2025-03-13 08:29:46.069','Expired','Taker','OB289719                            '
231,0.0345,0.9217,8614.570,296.910,'2025-02-22 08:29:46.069','Expired','Maker','OB123320                            '
232,5.7161,3.0035,47813.800,273309.280,'2025-03-01 08:29:46.069','UserRequested','Taker','OB181823                            '
233,0.8204,5.1775,43167.970,35416.380,'2025-03-03 08:29:46.069','Expired','Maker','OB466861                            '
234,1.0166,7.7466,1871.330,1902.300,'2025-03-19 08:29:46.069','Expired','Maker','OB258514                            '
235,3.8487,5.8604,15501.690,59661.210,'2025-03-20 08:29:46.069','InsufficientFunds','Maker','OB215893                            '
236,2.9675,5.4568,25645.010,76101.440,'2025-03-04 08:29:46.069',NULL,'Maker','OB452096                            '
237,9.1872,0.5112,42289.270,388519.050,'2025-03-07 08:29:46.069','UserRequested',NULL,'OB305699                            '
238,0.3369,0.0269,20034.510,6749.550,'2025-03-19 08:29:46.069',NULL,'Taker','OB930901                            '
239,0.3002,0.0601,14600.910,4382.990,'2025-03-21 08:29:46.069','UserRequested',NULL,'OB492662                            '
240,2.4140,3.4516,40990.200,98948.910,'2025-02-27 08:29:46.069','Expired',NULL,'OB752295                            '
241,4.7380,0.4983,22710.790,107602.750,'2025-03-09 08:29:46.069',NULL,'Taker','OB291909                            '
242,0.2482,6.0045,30070.730,7462.320,'2025-02-25 08:29:46.069','InsufficientFunds',NULL,'OB431060                            '
243,1.1146,1.0132,11542.670,12865.470,'2025-03-17 08:29:46.069','InsufficientFunds',NULL,'OB326130                            '
244,1.7148,5.2071,38947.360,66786.190,'2025-03-14 08:29:46.069','Expired','Maker','OB451967                            '
245,2.1793,5.1244,19289.690,42038.740,'2025-03-13 08:29:46.069','InsufficientFunds','Maker','OB505421                            '
246,5.8865,1.0946,32545.080,191575.470,'2025-03-18 08:29:46.069','Expired','Taker','OB813930                            '
247,2.2493,0.1597,24125.940,54266.480,'2025-03-01 08:29:46.069',NULL,'Maker','OB697463                            '
248,2.0369,2.9967,22385.140,45595.800,'2025-03-01 08:29:46.069','InsufficientFunds',NULL,'OB709672                            '
249,2.9052,3.9145,27214.650,79062.800,'2025-03-04 08:29:46.069','Expired',NULL,'OB821399                            '
250,5.2979,4.1082,29734.990,157533.840,'2025-03-09 08:29:46.069','Expired',NULL,'OB208553                            '
