100,'Tier3',0.00080,83.767600,'USDT',0.00100,104.709500,'OB660093                            '
101,'Tier4',0.00020,8.176270,'USDT',0.00020,8.176270,'OB496154                            '
102,'Tier2',0.00050,112.033625,'USD',0.00030,67.220175,'OB272030                            '
103,'Tier1',0.00130,145.855476,'USD',0.00090,100.976868,'OB823466                            '
104,'Tier1',0.00170,0.532984,'USDT',0.00010,0.031352,'OB680961                            '
105,'Tier4',0.00070,9.337986,'USDC',0.00020,2.667996,'OB384249                            '
106,'Tier4',0.00120,32.994564,'USDC',0.00040,10.998188,'OB242525                            '
107,'Tier3',0.00040,5.732996,'USDC',0.00000,0.000000,'OB743831                            '
108,'Tier4',0.00070,4.394327,'USDC',0.00040,2.511044,'OB612500                            '
109,'Tier2',0.00120,54.040836,'USD',0.00070,31.523821,'OB369194                            '
110,'Tier1',0.00040,0.003536,'USDT',0.00080,0.007072,'OB838378                            '
111,'Tier1',0.00180,30.304962,'USD',0.00040,6.734436,'OB188166                            '
112,'Tier3',0.00030,19.887462,'USD',0.00060,39.774924,'OB349928                            '
113,'Tier2',0.00030,4.406355,'USDT',0.00060,8.812710,'OB489781                            '
114,'Tier4',0.00020,47.931338,'USD',0.00020,47.931338,'OB740599                            '
115,'Tier3',0.00010,4.995856,'USDT',0.00050,24.979280,'OB705444                            '
116,'Tier4',0.00200,60.869200,'USDC',0.00050,15.217300,'OB507614                            '
117,'Tier1',0.00020,1.580352,'USD',0.00000,0.000000,'OB707497                            '
118,'Tier3',0.00070,0.048027,'USD',0.00050,0.034305,'OB189741                            '
119,'Tier4',0.00170,26.977487,'USDT',0.00030,4.760733,'OB841550                            '
120,'Tier4',0.00130,60.780239,'USDC',0.00020,9.350806,'OB820413                            '
121,'Tier4',0.00190,652.455288,'USDC',0.00020,68.679504,'OB651079                            '
122,'Tier2',0.00140,16.137982,'USD',0.00040,4.610852,'OB381913                            '
123,'Tier1',0.00060,42.003894,'USDT',0.00070,49.004543,'OB181948                            '
124,'Tier3',0.00030,36.282990,'USDC',0.00060,72.565980,'OB344053                            '
125,'Tier1',0.00100,42.123680,'USD',0.00050,21.061840,'OB657290                            '
126,'Tier3',0.00150,7.376955,'USDT',0.00070,3.442579,'OB867451                            '
127,'Tier1',0.00090,26.105085,'USDC',0.00020,5.801130,'OB804303                            '
128,'Tier2',0.00150,1.603830,'USD',0.00070,0.748454,'OB137288                            '
129,'Tier2',0.00180,53.683776,'USDC',0.00060,17.894592,'OB341193                            '
130,'Tier2',0.00140,70.139566,'USDC',0.00040,20.039876,'OB958565                            '
131,'Tier4',0.00140,179.544400,'USD',0.00060,76.947600,'OB711337                            '
132,'Tier4',0.00040,0.967796,'USD',0.00010,0.241949,'OB815349                            '
133,'Tier2',0.00140,73.357816,'USD',0.00060,31.439064,'OB158220                            '
134,'Tier3',0.00060,154.123926,'USD',0.00060,154.123926,'OB977659                            '
135,'Tier2',0.00120,176.088804,'USDC',0.00090,132.066603,'OB795485                            '
136,'Tier4',0.00030,33.947028,'USDT',0.00070,79.209732,'OB579175                            '
137,'Tier1',0.00030,16.340847,'USDT',0.00040,21.787796,'OB432086                            '
138,'Tier3',0.00190,13.053684,'USD',0.00090,6.183324,'OB638005                            '
139,'Tier1',0.00100,79.444520,'USD',0.00030,23.833356,'OB893444                            '
140,'Tier2',0.00060,0.014370,'USD',0.00000,0.000000,'OB365713                            '
141,'Tier2',0.00150,30.893895,'USD',0.00040,8.238372,'OB188954                            '
142,'Tier3',0.00040,27.287996,'USDT',0.00040,27.287996,'OB323355                            '
143,'Tier4',0.00070,3.138163,'USD',0.00080,3.586472,'OB632431                            '
144,'Tier3',0.00140,17.535210,'USDC',0.00020,2.505030,'OB577753                            '
145,'Tier2',0.00120,77.317392,'USDT',0.00040,25.772464,'OB779482                            '
146,'Tier3',0.00130,114.895209,'USDT',0.00070,61.866651,'OB197533                            '
147,'Tier4',0.00190,54.389552,'USD',0.00050,14.313040,'OB294228                            '
148,'Tier2',0.00120,23.790876,'USD',0.00040,7.930292,'OB190667                            '
149,'Tier4',0.00020,1.941400,'USDT',0.00010,0.970700,'OB202426                            '
150,'Tier4',0.00090,1.346985,'USDT',0.00030,0.448995,'OB315705                            '
151,'Tier4',0.00160,169.474384,'USDC',0.00070,74.145043,'OB640760                            '
152,'Tier4',0.00040,0.043420,'USDT',0.00060,0.065130,'OB187065                            '
153,'Tier1',0.00170,34.161942,'USD',0.00060,12.057156,'OB627858                            '
154,'Tier4',0.00080,42.220728,'USD',0.00050,26.387955,'OB950981                            '
155,'Tier4',0.00150,314.477355,'USDT',0.00040,83.860628,'OB109871                            '
156,'Tier4',0.00170,4.378248,'USD',0.00090,2.317896,'OB972658                            '
157,'Tier1',0.00070,159.058088,'USDC',0.00060,136.335504,'OB490062                            '
158,'Tier1',0.00160,96.482272,'USDT',0.00020,12.060284,'OB392757                            '
159,'Tier3',0.00050,67.662610,'USDC',0.00090,121.792698,'OB754935                            '
160,'Tier2',0.00100,12.151510,'USDC',0.00090,10.936359,'OB676853                            '
161,'Tier3',0.00120,149.019936,'USD',0.00070,86.928296,'OB936833                            '
162,'Tier1',0.00090,232.833627,'USDT',0.00100,258.704030,'OB725569                            '
163,'Tier3',0.00060,4.499526,'USD',0.00080,5.999368,'OB514850                            '
164,'Tier4',0.00110,25.011723,'USDC',0.00060,13.642758,'OB222155                            '
165,'Tier2',0.00020,0.966356,'USD',0.00090,4.348602,'OB631176                            '
166,'Tier2',0.00160,25.598496,'USDC',0.00090,14.399154,'OB143843                            '
167,'Tier2',0.00050,25.183960,'USDT',0.00020,10.073584,'OB701095                            '
168,'Tier3',0.00020,17.160814,'USD',0.00000,0.000000,'OB579115                            '
169,'Tier1',0.00090,123.448122,'USDT',0.00080,109.731664,'OB669145                            '
170,'Tier3',0.00130,14.505543,'USDC',0.00060,6.694866,'OB487599                            '
171,'Tier4',0.00160,373.688160,'USD',0.00030,70.066530,'OB517978                            '
172,'Tier2',0.00110,319.225797,'USDC',0.00010,29.020527,'OB591658                            '
173,'Tier2',0.00150,58.675095,'USDC',0.00100,39.116730,'OB567606                            '
174,'Tier1',0.00020,0.152786,'USDC',0.00070,0.534751,'OB759521                            '
175,'Tier1',0.00110,27.833575,'USDC',0.00030,7.590975,'OB998455                            '
176,'Tier4',0.00080,8.642168,'USDC',0.00060,6.481626,'OB374095                            '
177,'Tier3',0.00180,2.149812,'USDC',0.00030,0.358302,'OB671801                            '
178,'Tier1',0.00140,2.386258,'USDT',0.00020,0.340894,'OB275265                            '
179,'Tier2',0.00020,14.835202,'USDT',0.00090,66.758409,'OB787263                            '
180,'Tier2',0.00060,86.513838,'USDT',0.00040,57.675892,'OB795107                            '
181,'Tier3',0.00120,153.857436,'USDT',0.00030,38.464359,'OB665325                            '
182,'Tier3',0.00160,19.668416,'USD',0.00010,1.229276,'OB244831                            '
183,'Tier2',0.00040,4.625084,'USDC',0.00070,8.093897,'OB651163                            '
184,'Tier3',0.00020,9.081006,'USD',0.00050,22.702515,'OB159588                            '
185,'Tier3',0.00020,40.380880,'USDT',0.00030,60.571320,'OB496023                            '
186,'Tier2',0.00020,2.392978,'USDC',0.00060,7.178934,'OB804340                            '
187,'Tier3',0.00150,1.010010,'USDC',0.00100,0.673340,'OB524685                            '
188,'Tier2',0.00180,48.164454,'USDT',0.00040,10.703212,'OB552005                            '
189,'Tier4',0.00050,137.366650,'USDC',0.00100,274.733300,'OB514539                            '
190,'Tier2',0.00020,14.655832,'USD',0.00100,73.279160,'OB336166                            '
191,'Tier1',0.00080,0.391680,'USDT',0.00040,0.195840,'OB710012                            '
192,'Tier1',0.00200,284.820460,'USDC',0.00080,113.928184,'OB953471                            '
193,'Tier4',0.00170,3.351737,'USDC',0.00040,0.788644,'OB287602                            '
194,'Tier2',0.00040,73.532388,'USDC',0.00010,18.383097,'OB722032                            '
195,'Tier2',0.00020,2.452134,'USD',0.00010,1.226067,'OB910773                            '
196,'Tier4',0.00020,15.407572,'USDC',0.00020,15.407572,'OB488167                            '
197,'Tier3',0.00110,76.218065,'USDC',0.00050,34.644575,'OB657244                            '
198,'Tier3',0.00030,81.933822,'USDC',0.00090,245.801466,'OB748142                            '
199,'Tier4',0.00110,8.887351,'USDT',0.00050,4.039705,'OB175881                            '
200,'Tier2',0.00130,131.926119,'USD',0.00080,81.185304,'OB562666                            '
201,'Tier1',0.00140,30.744532,'USD',0.00010,2.196038,'OB579324                            '
202,'Tier1',0.00020,6.286736,'USDC',0.00010,3.143368,'OB292910                            '
203,'Tier4',0.00140,134.505042,'USD',0.00090,86.467527,'OB724312                            '
204,'Tier1',0.00180,27.029970,'USDC',0.00060,9.009990,'OB651510                            '
205,'Tier2',0.00060,46.138794,'USDT',0.00010,7.689799,'OB968971                            '
206,'Tier1',0.00070,54.366634,'USDT',0.00040,31.066648,'OB358820                            '
207,'Tier3',0.00120,402.530460,'USD',0.00020,67.088410,'OB817140                            '
208,'Tier3',0.00150,5.792400,'USDT',0.00060,2.316960,'OB767861                            '
209,'Tier3',0.00080,19.182440,'USD',0.00020,4.795610,'OB346374                            '
210,'Tier3',0.00030,33.225315,'USDC',0.00090,99.675945,'OB741152                            '
211,'Tier1',0.00070,15.851073,'USD',0.00070,15.851073,'OB874586                            '
212,'Tier4',0.00120,13.783416,'USDC',0.00040,4.594472,'OB114774                            '
213,'Tier4',0.00080,93.940464,'USDC',0.00050,58.712790,'OB695932                            '
214,'Tier2',0.00190,12.155763,'USD',0.00080,5.118216,'OB361744                            '
215,'Tier4',0.00150,33.624345,'USD',0.00020,4.483246,'OB888606                            '
216,'Tier4',0.00080,0.300112,'USD',0.00000,0.000000,'OB242690                            '
217,'Tier3',0.00060,40.538760,'USDT',0.00090,60.808140,'OB913916                            '
218,'Tier1',0.00110,21.366114,'USDT',0.00010,1.942374,'OB813102                            '
219,'Tier4',0.00080,128.681352,'USDC',0.00050,80.425845,'OB334741                            '
220,'Tier4',0.00080,2.045848,'USD',0.00090,2.301579,'OB303099                            '
221,'Tier2',0.00160,0.270912,'USDT',0.00040,0.067728,'OB573327                            '
222,'Tier4',0.00200,24.163040,'USD',0.00010,1.208152,'OB132575                            '
223,'Tier3',0.00060,14.978610,'USDC',0.00050,12.482175,'OB370619                            '
224,'Tier3',0.00040,0.794780,'USDT',0.00020,0.397390,'OB614742                            '
225,'Tier3',0.00170,89.823036,'USD',0.00090,47.553372,'OB233475                            '
226,'Tier2',0.00020,7.863018,'USD',0.00070,27.520563,'OB639228                            '
227,'Tier2',0.00100,48.358700,'USDC',0.00040,19.343480,'OB994552                            '
228,'Tier2',0.00130,98.283029,'USDT',0.00010,7.560233,'OB304792                            '
229,'Tier3',0.00100,10.264790,'USDT',0.00050,5.132395,'OB688285                            '
230,'Tier4',0.00040,1.290972,'USD',0.00030,0.968229,'OB289719                            '
231,'Tier4',0.00130,0.385983,'USDC',0.00010,0.029691,'OB123320                            '
232,'Tier3',0.00050,136.654640,'USDC',0.00090,245.978352,'OB181823                            '
233,'Tier2',0.00160,56.666208,'USDT',0.00060,21.249828,'OB466861                            '
234,'Tier1',0.00090,1.712070,'USDC',0.00050,0.951150,'OB258514                            '
235,'Tier1',0.00180,107.390178,'USDC',0.00080,47.728968,'OB215893                            '
236,'Tier2',0.00080,60.881152,'USDC',0.00060,45.660864,'OB452096                            '
237,'Tier1',0.00120,466.222860,'USDT',0.00040,155.407620,'OB305699                            '
238,'Tier4',0.00120,8.099460,'USDC',0.00100,6.749550,'OB930901                            '
239,'Tier3',0.00090,3.944691,'USDC',0.00060,2.629794,'OB492662                            '
240,'Tier3',0.00130,128.633583,'USDC',0.00070,69.264237,'OB752295                            '
241,'Tier1',0.00130,139.883575,'USDC',0.00100,107.602750,'OB291909                            '
242,'Tier3',0.00190,14.178408,'USDC',0.00060,4.477392,'OB431060                            '
243,'Tier3',0.00100,12.865470,'USDC',0.00040,5.146188,'OB326130                            '
244,'Tier4',0.00180,120.215142,'USDT',0.00070,46.750333,'OB451967                            '
245,'Tier1',0.00070,29.427118,'USD',0.00100,42.038740,'OB505421                            '
246,'Tier2',0.00040,76.630188,'USDT',0.00030,57.472641,'OB813930                            '
247,'Tier3',0.00090,48.839832,'USDT',0.00070,37.986536,'OB697463                            '
248,'Tier3',0.00070,31.917060,'USDC',0.00030,13.678740,'OB709672                            '
249,'Tier4',0.00140,110.687920,'USDT',0.00090,71.156520,'OB821399                            '
250,'Tier3',0.00150,236.300760,'USD',0.00060,94.520304,'OB208553                            '
251,'Tier3',0.00080,37.319272,'USDT',0.00090,41.984181,'OB517644                            '
252,'Tier1',0.00080,55.485912,'USDT',0.00030,20.807217,'OB138938                            '
253,'Tier3',0.00100,52.317740,'USDC',0.00050,26.158870,'OB778185                            '
254,'Tier4',0.00200,140.840780,'USD',0.00100,70.420390,'OB867292                            '
255,'Tier3',0.00080,47.912456,'USDC',0.00040,23.956228,'OB190748                            '
256,'Tier3',0.00140,2.747640,'USDC',0.00060,1.177560,'OB434588                            '
257,'Tier4',0.00020,1.163982,'USDC',0.00080,4.655928,'OB896335                            '
258,'Tier1',0.00110,220.450736,'USDC',0.00000,0.000000,'OB674487                            '
259,'Tier2',0.00020,7.070974,'USDT',0.00020,7.070974,'OB427532                            '
260,'Tier4',0.00160,61.622752,'USDT',0.00080,30.811376,'OB118977                            '
261,'Tier2',0.00140,211.046920,'USDC',0.00090,135.673020,'OB536272                            '
262,'Tier2',0.00180,480.101904,'USDT',0.00020,53.344656,'OB931557                            '
263,'Tier4',0.00080,56.042152,'USDC',0.00050,35.026345,'OB991026                            '
264,'Tier2',0.00100,1.032980,'USDT',0.00000,0.000000,'OB683321                            '
265,'Tier2',0.00040,22.266648,'USDT',0.00050,27.833310,'OB623254                            '
266,'Tier2',0.00120,29.167260,'USD',0.00090,21.875445,'OB147724                            '
267,'Tier1',0.00060,2.119824,'USDC',0.00040,1.413216,'OB795275                            '
268,'Tier4',0.00070,10.759735,'USDC',0.00050,7.685525,'OB355625                            '
269,'Tier3',0.00070,0.619745,'USD',0.00010,0.088535,'OB572239                            '
270,'Tier2',0.00060,8.129172,'USDC',0.00020,2.709724,'OB605138                            '
271,'Tier2',0.00080,18.237872,'USDC',0.00100,22.797340,'OB519270                            '
272,'Tier3',0.00140,66.736334,'USDT',0.00040,19.067524,'OB229684                            '
273,'Tier3',0.00170,2.821252,'USDT',0.00070,1.161692,'OB357929                            '
274,'Tier1',0.00050,11.353840,'USDT',0.00100,22.707680,'OB582559                            '
275,'Tier3',0.00020,8.729046,'USD',0.00020,8.729046,'OB102755                            '
276,'Tier4',0.00110,45.236587,'USD',0.00050,20.562085,'OB403098                            '
277,'Tier4',0.00140,1.754438,'USDT',0.00070,0.877219,'OB689896                            '
278,'Tier1',0.00120,10.594812,'USDC',0.00010,0.882901,'OB750284                            '
279,'Tier1',0.00040,88.579460,'USD',0.00060,132.869190,'OB343088                            '
280,'Tier2',0.00080,5.595096,'USD',0.00000,0.000000,'OB165887                            '
281,'Tier2',0.00120,34.748268,'USDT',0.00080,23.165512,'OB425166                            '
282,'Tier1',0.00160,10.633264,'USDT',0.00030,1.993737,'OB917254                            '
283,'Tier4',0.00140,8.427748,'USDC',0.00030,1.805946,'OB831244                            '
284,'Tier2',0.00110,0.762322,'USDT',0.00090,0.623718,'OB765376                            '
285,'Tier1',0.00020,8.157578,'USD',0.00060,24.472734,'OB253455                            '
286,'Tier3',0.00110,38.633485,'USDC',0.00080,28.097080,'OB456735                            '
287,'Tier4',0.00170,59.754014,'USDT',0.00100,35.149420,'OB266856                            '
288,'Tier3',0.00040,20.541920,'USDC',0.00050,25.677400,'OB621595                            '
289,'Tier2',0.00050,19.477525,'USD',0.00040,15.582020,'OB790525                            '
290,'Tier3',0.00080,14.892784,'USDC',0.00070,13.031186,'OB993574                            '
291,'Tier2',0.00160,16.441328,'USD',0.00000,0.000000,'OB223996                            '
292,'Tier3',0.00020,8.754690,'USD',0.00070,30.641415,'OB346335                            '
293,'Tier1',0.00050,53.503895,'USDC',0.00050,53.503895,'OB831469                            '
294,'Tier4',0.00090,66.190671,'USDC',0.00070,51.481633,'OB809244                            '
295,'Tier2',0.00200,7.815040,'USD',0.00040,1.563008,'OB987717                            '
296,'Tier3',0.00030,1.628400,'USDC',0.00020,1.085600,'OB393456                            '
297,'Tier4',0.00030,2.208489,'USDT',0.00040,2.944652,'OB279323                            '
298,'Tier2',0.00140,8.060500,'USDT',0.00020,1.151500,'OB782160                            '
299,'Tier2',0.00060,41.932092,'USD',0.00010,6.988682,'OB846357                            '
300,'Tier4',0.00140,8.602804,'USDT',0.00030,1.843458,'OB832107                            '
301,'Tier2',0.00090,66.158298,'USDC',0.00100,73.509220,'OB719831                            '
302,'Tier1',0.00080,138.635936,'USDC',0.00020,34.658984,'OB373406                            '
303,'Tier1',0.00030,14.592636,'USDT',0.00030,14.592636,'OB793480                            '
304,'Tier1',0.00170,166.349165,'USD',0.00010,9.785245,'OB913603                            '
305,'Tier4',0.00070,2.327115,'USDT',0.00020,0.664890,'OB212790                            '
306,'Tier1',0.00090,21.555738,'USD',0.00100,23.950820,'OB170442                            '
307,'Tier2',0.00160,15.114976,'USDT',0.00020,1.889372,'OB987936                            '
308,'Tier4',0.00120,42.897360,'USDT',0.00050,17.873900,'OB555370                            '
309,'Tier4',0.00100,54.822010,'USDC',0.00100,54.822010,'OB578333                            '
310,'Tier2',0.00080,9.944024,'USDC',0.00080,9.944024,'OB380523                            '
311,'Tier4',0.00060,2.685750,'USDT',0.00070,3.133375,'OB534657                            '
312,'Tier2',0.00160,111.513008,'USD',0.00060,41.817378,'OB409831                            '
313,'Tier1',0.00100,23.741900,'USDT',0.00020,4.748380,'OB435638                            '
314,'Tier3',0.00060,6.009624,'USDC',0.00010,1.001604,'OB722903                            '
315,'Tier2',0.00170,199.931424,'USDT',0.00070,82.324704,'OB463774                            '
316,'Tier3',0.00170,299.722529,'USDC',0.00020,35.261474,'OB371981                            '
317,'Tier3',0.00140,54.555872,'USDT',0.00060,23.381088,'OB631264                            '
318,'Tier4',0.00150,0.065550,'USD',0.00080,0.034960,'OB982837                            '
319,'Tier2',0.00090,19.091304,'USDT',0.00070,14.848792,'OB367675                            '
320,'Tier1',0.00180,23.983290,'USDC',0.00040,5.329620,'OB392196                            '
321,'Tier3',0.00100,65.101660,'USDC',0.00030,19.530498,'OB912400                            '
322,'Tier4',0.00100,38.217140,'USD',0.00040,15.286856,'OB929607                            '
323,'Tier2',0.00160,16.779952,'USD',0.00100,10.487470,'OB599576                            '
324,'Tier4',0.00110,58.444595,'USDC',0.00100,53.131450,'OB349903                            '
325,'Tier3',0.00200,302.742180,'USD',0.00080,121.096872,'OB465189                            '
326,'Tier1',0.00200,0.032780,'USD',0.00050,0.008195,'OB462770                            '
327,'Tier1',0.00060,10.073484,'USD',0.00090,15.110226,'OB463860                            '
328,'Tier4',0.00200,75.413040,'USD',0.00100,37.706520,'OB236106                            '
329,'Tier1',0.00120,17.674812,'USD',0.00020,2.945802,'OB398833                            '
330,'Tier1',0.00160,98.775744,'USDC',0.00050,30.867420,'OB305265                            '
331,'Tier3',0.00060,53.607912,'USDT',0.00020,17.869304,'OB894744                            '
332,'Tier2',0.00200,83.738420,'USDC',0.00010,4.186921,'OB964913                            '
333,'Tier2',0.00050,31.594085,'USDC',0.00060,37.912902,'OB553330                            '
334,'Tier1',0.00010,1.647350,'USDC',0.00050,8.236750,'OB135062                            '
335,'Tier3',0.00110,8.108287,'USDT',0.00020,1.474234,'OB239995                            '
