33,'PE526709','On',5.95,'On','Testing','Reset','Critical','Standby','Critical','Critical','Warning','Warning','Normal','{"co_detection": "Alert", "gas_detection": "Normal", "fire_detection": "Alert", "smoke_detection": "Normal"}'
34,'PE819448','Off',17.47,'On','Off','Reset','Normal','Fault','Critical','Warning','Critical','Critical','Warning','{"co_detection": "Normal", "gas_detection": "Normal", "fire_detection": "Normal", "smoke_detection": "Alert"}'
35,'PE496485','On',8.54,'On','Off','Reset','Critical','Standby','Critical','Normal','Critical','Normal','Normal','{"co_detection": "Alert", "gas_detection": "Fault", "fire_detection": "Fault", "smoke_detection": "Fault"}'
36,'PE808742','On',84.43,'On','On','Reset','Warning','Active','Warning','Critical','Warning','Warning','Critical','{"co_detection": "Fault", "gas_detection": "Fault", "fire_detection": "Fault", "smoke_detection": "Fault"}'
37,'PE353523','On',78.77,'Off','Testing','Activated','Warning','Standby','Warning','Normal','Warning','Warning','Warning','{"co_detection": "Normal", "gas_detection": "Normal", "fire_detection": "Alert", "smoke_detection": "Fault"}'
38,'PE486690','Off',29.61,'On','On','Activated','Normal','Active','Normal','Normal','Normal','Critical','Critical','{"co_detection": "Fault", "gas_detection": "Normal", "fire_detection": "Alert", "smoke_detection": "Normal"}'
39,'PE245161','Auto',34.86,'Off','Testing','Ready','Warning','Active','Normal','Normal','Warning','Critical','Normal','{"co_detection": "Fault", "gas_detection": "Alert", "fire_detection": "Normal", "smoke_detection": "Alert"}'
40,'PE143333','Off',15.55,'On','Off','Reset','Critical','Fault','Critical','Warning','Critical','Critical','Normal','{"co_detection": "Normal", "gas_detection": "Fault", "fire_detection": "Normal", "smoke_detection": "Fault"}'
41,'PE803946','On',66.84,'Off','Off','Ready','Normal','Active','Normal','Critical','Normal','Normal','Critical','{"co_detection": "Alert", "gas_detection": "Fault", "fire_detection": "Alert", "smoke_detection": "Alert"}'
42,'PE149501','On',47.45,'Auto','Testing','Ready','Critical','Active','Critical','Normal','Normal','Warning','Critical','{"co_detection": "Alert", "gas_detection": "Fault", "fire_detection": "Alert", "smoke_detection": "Normal"}'
43,'PE641342','On',40.03,'On','Off','Ready','Warning','Standby','Warning','Normal','Warning','Warning','Warning','{"co_detection": "Normal", "gas_detection": "Fault", "fire_detection": "Alert", "smoke_detection": "Normal"}'
44,'PE702097','Auto',11.56,'Auto','Off','Ready','Critical','Fault','Warning','Critical','Critical','Normal','Normal','{"co_detection": "Normal", "gas_detection": "Normal", "fire_detection": "Fault", "smoke_detection": "Alert"}'
45,'PE158907','On',55.84,'Auto','Testing','Activated','Critical','Standby','Warning','Critical','Critical','Critical','Critical','{"co_detection": "Alert", "gas_detection": "Normal", "fire_detection": "Fault", "smoke_detection": "Fault"}'
46,'PE388337','Auto',24.71,'Off','Off','Ready','Normal','Fault','Warning','Normal','Normal','Normal','Warning','{"co_detection": "Alert", "gas_detection": "Alert", "fire_detection": "Fault", "smoke_detection": "Normal"}'
47,'PE849807','Auto',50.27,'On','On','Reset','Warning','Fault','Critical','Normal','Critical','Critical','Warning','{"co_detection": "Alert", "gas_detection": "Fault", "fire_detection": "Alert", "smoke_detection": "Fault"}'
48,'PE185934','On',73.48,'On','Off','Reset','Critical','Fault','Critical','Warning','Normal','Warning','Normal','{"co_detection": "Fault", "gas_detection": "Normal", "fire_detection": "Normal", "smoke_detection": "Fault"}'
49,'PE644868','Off',4.20,'Auto','Testing','Activated','Warning','Standby','Critical','Critical','Critical','Normal','Normal','{"co_detection": "Normal", "gas_detection": "Normal", "fire_detection": "Normal", "smoke_detection": "Fault"}'
50,'PE566902','On',97.09,'Auto','On','Ready','Warning','Active','Critical','Normal','Normal','Critical','Warning','{"co_detection": "Fault", "gas_detection": "Alert", "fire_detection": "Alert", "smoke_detection": "Fault"}'
51,'PE593084','Off',67.47,'On','On','Reset','Warning','Standby','Normal','Normal','Critical','Warning','Critical','{"co_detection": "Fault", "gas_detection": "Alert", "fire_detection": "Fault", "smoke_detection": "Normal"}'
52,'PE753858','On',0.24,'Auto','Testing','Ready','Warning','Standby','Critical','Critical','Warning','Warning','Warning','{"co_detection": "Normal", "gas_detection": "Normal", "fire_detection": "Fault", "smoke_detection": "Normal"}'
53,'PE467205','Off',25.10,'Auto','Off','Ready','Critical','Standby','Warning','Warning','Critical','Normal','Warning','{"co_detection": "Normal", "gas_detection": "Fault", "fire_detection": "Fault", "smoke_detection": "Normal"}'
54,'PE615712','Off',46.81,'On','Testing','Activated','Normal','Active','Critical','Critical','Normal','Critical','Critical','{"co_detection": "Alert", "gas_detection": "Fault", "fire_detection": "Alert", "smoke_detection": "Fault"}'
55,'PE129437','Auto',35.98,'Off','Testing','Ready','Normal','Active','Warning','Critical','Critical','Critical','Warning','{"co_detection": "Fault", "gas_detection": "Fault", "fire_detection": "Normal", "smoke_detection": "Normal"}'
56,'PE172120','Off',47.00,'On','Testing','Reset','Critical','Standby','Normal','Normal','Warning','Critical','Warning','{"co_detection": "Fault", "gas_detection": "Fault", "fire_detection": "Alert", "smoke_detection": "Alert"}'
57,'PE954298','On',11.56,'Auto','Testing','Reset','Warning','Active','Normal','Critical','Critical','Normal','Critical','{"co_detection": "Alert", "gas_detection": "Normal", "fire_detection": "Fault", "smoke_detection": "Normal"}'
58,'PE142512','Auto',49.49,'Off','On','Reset','Critical','Standby','Normal','Critical','Warning','Warning','Normal','{"co_detection": "Fault", "gas_detection": "Alert", "fire_detection": "Normal", "smoke_detection": "Fault"}'
59,'PE514481','Off',23.12,'Off','Testing','Activated','Normal','Active','Warning','Critical','Warning','Warning','Warning','{"co_detection": "Fault", "gas_detection": "Fault", "fire_detection": "Alert", "smoke_detection": "Alert"}'
60,'PE432586','Auto',59.28,'Auto','On','Reset','Normal','Fault','Warning','Normal','Normal','Warning','Normal','{"co_detection": "Alert", "gas_detection": "Normal", "fire_detection": "Alert", "smoke_detection": "Fault"}'
61,'PE562948','Off',45.42,'Off','Testing','Activated','Critical','Standby','Warning','Normal','Normal','Warning','Warning','{"co_detection": "Normal", "gas_detection": "Fault", "fire_detection": "Normal", "smoke_detection": "Alert"}'
62,'PE537344','Auto',11.20,'Off','On','Reset','Warning','Active','Normal','Critical','Warning','Critical','Warning','{"co_detection": "Alert", "gas_detection": "Fault", "fire_detection": "Fault", "smoke_detection": "Normal"}'
63,'PE586784','On',96.07,'Auto','Off','Reset','Critical','Active','Critical','Warning','Normal','Normal','Normal','{"co_detection": "Normal", "gas_detection": "Fault", "fire_detection": "Fault", "smoke_detection": "Fault"}'
64,'PE164420','On',93.31,'Auto','Off','Activated','Normal','Standby','Critical','Normal','Critical','Critical','Warning','{"co_detection": "Normal", "gas_detection": "Fault", "fire_detection": "Fault", "smoke_detection": "Fault"}'
65,'PE624350','On',25.43,'Auto','Off','Activated','Critical','Active','Warning','Critical','Warning','Normal','Normal','{"co_detection": "Normal", "gas_detection": "Alert", "fire_detection": "Fault", "smoke_detection": "Normal"}'
66,'PE609009','Off',28.56,'Auto','Off','Ready','Critical','Standby','Normal','Critical','Normal','Warning','Critical','{"co_detection": "Alert", "gas_detection": "Normal", "fire_detection": "Fault", "smoke_detection": "Fault"}'
67,'PE462707','Auto',57.86,'On','On','Reset','Critical','Standby','Warning','Critical','Critical','Critical','Critical','{"co_detection": "Fault", "gas_detection": "Normal", "fire_detection": "Alert", "smoke_detection": "Fault"}'
68,'PE599287','Auto',72.93,'Off','On','Activated','Normal','Standby','Critical','Warning','Warning','Warning','Warning','{"co_detection": "Normal", "gas_detection": "Alert", "fire_detection": "Fault", "smoke_detection": "Fault"}'
69,'PE393792','On',96.91,'Off','Testing','Reset','Normal','Standby','Normal','Critical','Warning','Warning','Warning','{"co_detection": "Fault", "gas_detection": "Alert", "fire_detection": "Fault", "smoke_detection": "Fault"}'
70,'PE662221','On',22.29,'On','Testing','Activated','Critical','Fault','Critical','Warning','Normal','Critical','Warning','{"co_detection": "Alert", "gas_detection": "Fault", "fire_detection": "Normal", "smoke_detection": "Fault"}'
71,'PE174904','Auto',35.27,'Auto','Testing','Reset','Warning','Standby','Warning','Critical','Warning','Critical','Warning','{"co_detection": "Normal", "gas_detection": "Normal", "fire_detection": "Fault", "smoke_detection": "Fault"}'
72,'PE554227','On',38.99,'On','Off','Ready','Warning','Fault','Normal','Critical','Normal','Critical','Critical','{"co_detection": "Fault", "gas_detection": "Alert", "fire_detection": "Fault", "smoke_detection": "Fault"}'
73,'PE877296','On',83.47,'Auto','On','Activated','Critical','Standby','Normal','Critical','Warning','Normal','Critical','{"co_detection": "Normal", "gas_detection": "Fault", "fire_detection": "Fault", "smoke_detection": "Normal"}'
74,'PE443494','On',9.57,'Off','Off','Reset','Normal','Active','Normal','Normal','Normal','Normal','Warning','{"co_detection": "Normal", "gas_detection": "Alert", "fire_detection": "Normal", "smoke_detection": "Normal"}'
75,'PE310864','Auto',54.19,'Off','Off','Ready','Normal','Fault','Critical','Normal','Warning','Normal','Normal','{"co_detection": "Alert", "gas_detection": "Alert", "fire_detection": "Normal", "smoke_detection": "Normal"}'
76,'PE878239','Auto',21.28,'On','On','Reset','Critical','Standby','Warning','Warning','Normal','Normal','Warning','{"co_detection": "Normal", "gas_detection": "Alert", "fire_detection": "Normal", "smoke_detection": "Normal"}'
77,'PE617931','Auto',72.91,'On','Testing','Ready','Normal','Active','Critical','Critical','Warning','Warning','Critical','{"co_detection": "Alert", "gas_detection": "Normal", "fire_detection": "Fault", "smoke_detection": "Alert"}'
78,'PE461637','Auto',59.61,'Off','On','Activated','Warning','Active','Warning','Normal','Critical','Normal','Critical','{"co_detection": "Normal", "gas_detection": "Alert", "fire_detection": "Alert", "smoke_detection": "Alert"}'
79,'PE997474','On',49.87,'Off','Testing','Ready','Warning','Standby','Critical','Normal','Normal','Critical','Critical','{"co_detection": "Normal", "gas_detection": "Alert", "fire_detection": "Fault", "smoke_detection": "Fault"}'
80,'PE988963','Off',43.27,'Off','On','Activated','Warning','Fault','Critical','Critical','Warning','Critical','Warning','{"co_detection": "Fault", "gas_detection": "Alert", "fire_detection": "Normal", "smoke_detection": "Normal"}'
81,'PE843752','On',31.58,'Auto','Off','Reset','Normal','Active','Critical','Warning','Critical','Critical','Critical','{"co_detection": "Fault", "gas_detection": "Fault", "fire_detection": "Normal", "smoke_detection": "Fault"}'
82,'PE473030','Auto',8.66,'Off','On','Activated','Warning','Active','Critical','Warning','Critical','Critical','Warning','{"co_detection": "Normal", "gas_detection": "Fault", "fire_detection": "Fault", "smoke_detection": "Normal"}'
83,'PE274214','Off',63.72,'Auto','Testing','Ready','Critical','Fault','Normal','Critical','Warning','Normal','Critical','{"co_detection": "Fault", "gas_detection": "Alert", "fire_detection": "Normal", "smoke_detection": "Fault"}'
84,'PE837944','Auto',35.73,'Auto','Testing','Activated','Critical','Active','Warning','Warning','Critical','Normal','Normal','{"co_detection": "Fault", "gas_detection": "Normal", "fire_detection": "Normal", "smoke_detection": "Fault"}'
85,'PE883979','On',71.42,'On','On','Ready','Critical','Fault','Critical','Normal','Normal','Critical','Normal','{"co_detection": "Fault", "gas_detection": "Alert", "fire_detection": "Alert", "smoke_detection": "Alert"}'
86,'PE634931','Auto',17.49,'On','Off','Reset','Warning','Active','Critical','Normal','Critical','Critical','Normal','{"co_detection": "Alert", "gas_detection": "Fault", "fire_detection": "Normal", "smoke_detection": "Fault"}'
87,'PE872868','On',76.53,'On','Testing','Reset','Critical','Active','Critical','Normal','Critical','Normal','Normal','{"co_detection": "Alert", "gas_detection": "Fault", "fire_detection": "Fault", "smoke_detection": "Fault"}'
88,'PE905940','Off',36.55,'On','Off','Activated','Warning','Fault','Normal','Normal','Normal','Critical','Critical','{"co_detection": "Alert", "gas_detection": "Fault", "fire_detection": "Normal", "smoke_detection": "Fault"}'
89,'PE115491','Off',94.43,'Off','Testing','Reset','Normal','Fault','Critical','Normal','Warning','Normal','Normal','{"co_detection": "Fault", "gas_detection": "Fault", "fire_detection": "Fault", "smoke_detection": "Fault"}'
90,'PE833907','On',75.68,'Auto','Off','Ready','Critical','Active','Normal','Normal','Critical','Warning','Critical','{"co_detection": "Alert", "gas_detection": "Alert", "fire_detection": "Fault", "smoke_detection": "Fault"}'
91,'PE566588','On',5.63,'On','On','Activated','Normal','Fault','Critical','Critical','Normal','Critical','Critical','{"co_detection": "Fault", "gas_detection": "Fault", "fire_detection": "Alert", "smoke_detection": "Normal"}'
92,'PE493487','On',8.21,'Auto','Testing','Activated','Normal','Standby','Critical','Warning','Critical','Critical','Critical','{"co_detection": "Alert", "gas_detection": "Fault", "fire_detection": "Normal", "smoke_detection": "Fault"}'
93,'PE777994','On',68.41,'Off','On','Ready','Warning','Fault','Warning','Critical','Warning','Critical','Warning','{"co_detection": "Alert", "gas_detection": "Normal", "fire_detection": "Fault", "smoke_detection": "Fault"}'
94,'PE734868','Auto',80.44,'On','On','Reset','Warning','Fault','Critical','Critical','Warning','Warning','Warning','{"co_detection": "Normal", "gas_detection": "Normal", "fire_detection": "Normal", "smoke_detection": "Fault"}'
95,'PE870977','Auto',94.03,'Off','Testing','Activated','Normal','Active','Warning','Normal','Critical','Warning','Warning','{"co_detection": "Alert", "gas_detection": "Fault", "fire_detection": "Normal", "smoke_detection": "Fault"}'
96,'PE790642','Auto',66.58,'Off','On','Ready','Normal','Fault','Warning','Warning','Normal','Critical','Warning','{"co_detection": "Normal", "gas_detection": "Fault", "fire_detection": "Normal", "smoke_detection": "Alert"}'
97,'PE554582','Off',11.98,'Auto','Off','Reset','Normal','Fault','Normal','Normal','Warning','Normal','Critical','{"co_detection": "Alert", "gas_detection": "Fault", "fire_detection": "Normal", "smoke_detection": "Alert"}'
98,'PE792633','On',7.01,'Off','Testing','Ready','Normal','Fault','Warning','Warning','Critical','Critical','Critical','{"co_detection": "Fault", "gas_detection": "Normal", "fire_detection": "Normal", "smoke_detection": "Normal"}'
99,'PE768979','Auto',35.42,'On','Testing','Activated','Normal','Fault','Critical','Critical','Warning','Normal','Warning','{"co_detection": "Normal", "gas_detection": "Fault", "fire_detection": "Fault", "smoke_detection": "Normal"}'
100,'PE625715','Auto',48.86,'Auto','Testing','Ready','Warning','Standby','Critical','Normal','Warning','Warning','Critical','{"co_detection": "Fault", "gas_detection": "Fault", "fire_detection": "Normal", "smoke_detection": "Fault"}'
101,'PE855839','Auto',73.43,'Off','Off','Ready','Warning','Standby','Critical','Warning','Warning','Warning','Critical','{"co_detection": "Normal", "gas_detection": "Fault", "fire_detection": "Alert", "smoke_detection": "Normal"}'
102,'PE866538','Auto',5.02,'Auto','On','Reset','Warning','Fault','Warning','Warning','Critical','Warning','Critical','{"co_detection": "Normal", "gas_detection": "Normal", "fire_detection": "Normal", "smoke_detection": "Normal"}'
103,'PE123529','On',75.76,'Auto','Testing','Reset','Warning','Fault','Warning','Warning','Critical','Critical','Critical','{"co_detection": "Alert", "gas_detection": "Alert", "fire_detection": "Fault", "smoke_detection": "Normal"}'
104,'PE286456','Auto',40.81,'On','On','Ready','Normal','Active','Warning','Critical','Warning','Normal','Critical','{"co_detection": "Fault", "gas_detection": "Fault", "fire_detection": "Fault", "smoke_detection": "Fault"}'
105,'PE763244','Off',71.05,'On','Off','Activated','Normal','Active','Critical','Normal','Critical','Warning','Critical','{"co_detection": "Fault", "gas_detection": "Alert", "fire_detection": "Normal", "smoke_detection": "Alert"}'
106,'PE363668','On',79.78,'Off','Off','Reset','Normal','Standby','Critical','Critical','Normal','Warning','Critical','{"co_detection": "Fault", "gas_detection": "Alert", "fire_detection": "Fault", "smoke_detection": "Normal"}'
107,'PE297097','Off',68.24,'Auto','Testing','Reset','Normal','Fault','Warning','Critical','Critical','Critical','Warning','{"co_detection": "Alert", "gas_detection": "Normal", "fire_detection": "Normal", "smoke_detection": "Normal"}'
108,'PE948869','Auto',81.77,'On','Testing','Activated','Normal','Active','Critical','Critical','Normal','Critical','Critical','{"co_detection": "Fault", "gas_detection": "Fault", "fire_detection": "Fault", "smoke_detection": "Normal"}'
109,'PE218124','On',17.55,'On','On','Ready','Normal','Standby','Warning','Warning','Critical','Warning','Warning','{"co_detection": "Alert", "gas_detection": "Normal", "fire_detection": "Fault", "smoke_detection": "Fault"}'
110,'PE585058','Off',95.69,'On','On','Reset','Critical','Fault','Warning','Critical','Normal','Warning','Warning','{"co_detection": "Normal", "gas_detection": "Alert", "fire_detection": "Normal", "smoke_detection": "Normal"}'
111,'PE589186','On',55.07,'Off','On','Reset','Critical','Standby','Critical','Normal','Warning','Normal','Warning','{"co_detection": "Fault", "gas_detection": "Fault", "fire_detection": "Alert", "smoke_detection": "Normal"}'
112,'PE138566','Auto',73.54,'On','On','Reset','Normal','Fault','Normal','Critical','Warning','Critical','Critical','{"co_detection": "Fault", "gas_detection": "Alert", "fire_detection": "Fault", "smoke_detection": "Fault"}'
113,'PE196998','On',29.36,'On','Off','Reset','Critical','Fault','Critical','Warning','Warning','Normal','Normal','{"co_detection": "Alert", "gas_detection": "Fault", "fire_detection": "Fault", "smoke_detection": "Normal"}'
114,'PE905857','Auto',91.39,'Off','Testing','Reset','Critical','Standby','Critical','Warning','Normal','Warning','Warning','{"co_detection": "Fault", "gas_detection": "Fault", "fire_detection": "Fault", "smoke_detection": "Alert"}'
115,'PE162064','Off',89.50,'Auto','Off','Activated','Normal','Fault','Normal','Warning','Critical','Warning','Warning','{"co_detection": "Alert", "gas_detection": "Fault", "fire_detection": "Fault", "smoke_detection": "Fault"}'
116,'PE259067','Auto',37.54,'Off','Off','Ready','Normal','Standby','Critical','Normal','Warning','Critical','Critical','{"co_detection": "Fault", "gas_detection": "Normal", "fire_detection": "Normal", "smoke_detection": "Alert"}'
117,'PE110708','On',17.90,'Auto','On','Reset','Warning','Standby','Critical','Warning','Normal','Normal','Warning','{"co_detection": "Fault", "gas_detection": "Fault", "fire_detection": "Fault", "smoke_detection": "Alert"}'
118,'PE117433','On',65.11,'On','On','Activated','Normal','Fault','Critical','Normal','Critical','Warning','Critical','{"co_detection": "Normal", "gas_detection": "Alert", "fire_detection": "Alert", "smoke_detection": "Normal"}'
119,'PE807491','Auto',45.01,'On','Off','Reset','Critical','Active','Critical','Critical','Warning','Normal','Critical','{"co_detection": "Alert", "gas_detection": "Alert", "fire_detection": "Alert", "smoke_detection": "Alert"}'
120,'PE217333','Off',54.84,'Off','Off','Ready','Warning','Fault','Critical','Critical','Warning','Critical','Critical','{"co_detection": "Fault", "gas_detection": "Alert", "fire_detection": "Fault", "smoke_detection": "Normal"}'
121,'PE794054','Auto',33.13,'On','Testing','Ready','Warning','Standby','Normal','Normal','Normal','Critical','Normal','{"co_detection": "Alert", "gas_detection": "Fault", "fire_detection": "Normal", "smoke_detection": "Alert"}'
122,'PE864612','On',30.73,'Auto','On','Activated','Critical','Active','Normal','Normal','Normal','Critical','Normal','{"co_detection": "Normal", "gas_detection": "Fault", "fire_detection": "Normal", "smoke_detection": "Normal"}'
123,'PE731344','On',99.31,'On','Testing','Ready','Warning','Active','Warning','Normal','Warning','Warning','Critical','{"co_detection": "Fault", "gas_detection": "Normal", "fire_detection": "Normal", "smoke_detection": "Normal"}'
124,'PE411697','Auto',16.03,'On','Testing','Reset','Critical','Active','Normal','Critical','Critical','Normal','Normal','{"co_detection": "Fault", "gas_detection": "Normal", "fire_detection": "Alert", "smoke_detection": "Normal"}'
125,'PE233857','Off',25.04,'On','Testing','Reset','Warning','Standby','Normal','Warning','Warning','Normal','Warning','{"co_detection": "Alert", "gas_detection": "Fault", "fire_detection": "Normal", "smoke_detection": "Normal"}'
126,'PE208025','Off',95.07,'Off','Testing','Ready','Critical','Standby','Warning','Warning','Warning','Critical','Critical','{"co_detection": "Alert", "gas_detection": "Normal", "fire_detection": "Alert", "smoke_detection": "Alert"}'
127,'PE276585','Auto',70.63,'Auto','Off','Reset','Critical','Active','Normal','Normal','Normal','Warning','Critical','{"co_detection": "Fault", "gas_detection": "Alert", "fire_detection": "Alert", "smoke_detection": "Alert"}'
128,'PE843937','Off',9.78,'On','Testing','Reset','Warning','Standby','Warning','Normal','Warning','Critical','Critical','{"co_detection": "Normal", "gas_detection": "Alert", "fire_detection": "Normal", "smoke_detection": "Fault"}'
129,'PE769176','Off',78.28,'Auto','Testing','Ready','Normal','Fault','Critical','Warning','Normal','Warning','Warning','{"co_detection": "Alert", "gas_detection": "Fault", "fire_detection": "Fault", "smoke_detection": "Fault"}'
130,'PE573946','Off',49.88,'On','Off','Ready','Critical','Standby','Normal','Critical','Warning','Critical','Warning','{"co_detection": "Alert", "gas_detection": "Normal", "fire_detection": "Normal", "smoke_detection": "Normal"}'
131,'PE165574','Off',62.81,'On','Off','Activated','Critical','Fault','Critical','Critical','Normal','Critical','Normal','{"co_detection": "Fault", "gas_detection": "Alert", "fire_detection": "Fault", "smoke_detection": "Normal"}'
132,'PE245196','Auto',57.36,'On','Testing','Activated','Critical','Active','Normal','Warning','Critical','Critical','Warning','{"co_detection": "Fault", "gas_detection": "Normal", "fire_detection": "Fault", "smoke_detection": "Normal"}'
133,'PE779154','Off',88.98,'On','On','Ready','Critical','Active','Critical','Critical','Normal','Normal','Normal','{"co_detection": "Normal", "gas_detection": "Normal", "fire_detection": "Normal", "smoke_detection": "Fault"}'
134,'PE765764','Auto',44.50,'Off','On','Activated','Normal','Active','Critical','Normal','Critical','Normal','Normal','{"co_detection": "Alert", "gas_detection": "Alert", "fire_detection": "Alert", "smoke_detection": "Normal"}'
135,'PE842682','On',38.70,'On','Off','Reset','Normal','Standby','Warning','Warning','Warning','Normal','Warning','{"co_detection": "Alert", "gas_detection": "Alert", "fire_detection": "Fault", "smoke_detection": "Alert"}'
136,'PE856564','Auto',75.91,'Off','Off','Activated','Warning','Fault','Warning','Normal','Normal','Normal','Warning','{"co_detection": "Normal", "gas_detection": "Alert", "fire_detection": "Alert", "smoke_detection": "Fault"}'
137,'PE285138','Off',84.76,'On','Testing','Ready','Normal','Active','Warning','Normal','Normal','Normal','Critical','{"co_detection": "Alert", "gas_detection": "Normal", "fire_detection": "Normal", "smoke_detection": "Fault"}'
138,'PE770977','On',36.02,'Auto','Testing','Activated','Critical','Fault','Warning','Warning','Warning','Normal','Normal','{"co_detection": "Normal", "gas_detection": "Fault", "fire_detection": "Alert", "smoke_detection": "Fault"}'
139,'PE344890','Off',12.60,'Auto','Testing','Reset','Normal','Active','Critical','Critical','Critical','Critical','Warning','{"co_detection": "Fault", "gas_detection": "Fault", "fire_detection": "Normal", "smoke_detection": "Alert"}'
140,'PE952510','Off',48.76,'Auto','Off','Activated','Normal','Active','Critical','Normal','Normal','Critical','Critical','{"co_detection": "Alert", "gas_detection": "Normal", "fire_detection": "Normal", "smoke_detection": "Alert"}'
141,'PE219601','On',0.28,'On','On','Reset','Normal','Active','Normal','Warning','Warning','Normal','Warning','{"co_detection": "Fault", "gas_detection": "Normal", "fire_detection": "Alert", "smoke_detection": "Fault"}'
142,'PE607918','Off',55.88,'Auto','Testing','Ready','Critical','Active','Normal','Critical','Warning','Warning','Normal','{"co_detection": "Alert", "gas_detection": "Alert", "fire_detection": "Normal", "smoke_detection": "Normal"}'
