'RF221032','RF221032','RF221032','{"joint1": {"angle": -111.03, "speed": 40.5, "torque": 78.41}, "joint2": {"angle": -167.76, "speed": 61.630, "torque": 63.36}, "joint3": {"angle": -122.56, "speed": 96.39, "torque": 22.25}, "joint4": {"angle": -91.620, "speed": 19.18, "torque": 8.140}, "joint5": {"angle": -13.99, "speed": 132.35, "torque": 24.0300}, "joint6": {"angle": -28.21, "speed": 124.55, "torque": 28.05}}'
'RF316276','RF316276','RF316276','{"joint1": {"angle": 91.74, "speed": 92.7, "torque": 97.76}, "joint2": {"angle": 64.54, "speed": 147.760, "torque": 83.52}, "joint3": {"angle": 143.78, "speed": 10.25, "torque": 77.36}, "joint4": {"angle": 65.210, "speed": 113.48, "torque": 55.340}, "joint5": {"angle": 79.1, "speed": 38.29, "torque": 94.0500}, "joint6": {"angle": 110.68, "speed": 15.44, "torque": 92.59}}'
'RF659402','RF659402','RF659402','{"joint1": {"angle": -99.32, "speed": 126.6, "torque": 56.48}, "joint2": {"angle": -138, "speed": 79.150, "torque": 11.13}, "joint3": {"angle": -73.77, "speed": 29.23, "torque": 62.58}, "joint4": {"angle": 139.710, "speed": 94.86, "torque": 92.430}, "joint5": {"angle": -35.29, "speed": 149.91, "torque": 31.1700}, "joint6": {"angle": 86.13, "speed": 177.52, "torque": 62.2}}'
'RF365945','RF365945','RF365945','{"joint1": {"angle": 131.01, "speed": 75.7, "torque": 5.08}, "joint2": {"angle": 71.68, "speed": 30.450, "torque": 6.27}, "joint3": {"angle": -175.64, "speed": 74.5, "torque": 98.71}, "joint4": {"angle": 8.750, "speed": 40.53, "torque": 77.660}, "joint5": {"angle": -72.99, "speed": 36.46, "torque": 5.6700}, "joint6": {"angle": -108.53, "speed": 87.48, "torque": 72.3}}'
'RF274021','RF274021','RF274021','{"joint1": {"angle": 38.42, "speed": 75.5, "torque": 55.63}, "joint2": {"angle": -142.39, "speed": 137.720, "torque": 39.32}, "joint3": {"angle": 146.89, "speed": 99.81, "torque": 11.03}, "joint4": {"angle": 114.950, "speed": 70.87, "torque": 24.790}, "joint5": {"angle": -120.59, "speed": 152.00, "torque": 51.6800}, "joint6": {"angle": 133.79, "speed": 130.81, "torque": 54.57}}'
'RF936479','RF936479','RF936479','{"joint1": {"angle": -99.17, "speed": 139.9, "torque": 74.22}, "joint2": {"angle": -142.92, "speed": 118.020, "torque": 85.64}, "joint3": {"angle": 101.28, "speed": 87.16, "torque": 63.31}, "joint4": {"angle": -62.420, "speed": 162.25, "torque": 97.370}, "joint5": {"angle": -142.26, "speed": 177.68, "torque": 15.3200}, "joint6": {"angle": -96.6, "speed": 20.47, "torque": 34.09}}'
'RF132253','RF132253','RF132253','{"joint1": {"angle": -127.56, "speed": 33.0, "torque": 2.30}, "joint2": {"angle": -35.03, "speed": 68.370, "torque": 31.86}, "joint3": {"angle": 22.04, "speed": 29.3, "torque": 66.44}, "joint4": {"angle": 85.720, "speed": 37.9, "torque": 28.230}, "joint5": {"angle": -155.38, "speed": 136.80, "torque": 20.0900}, "joint6": {"angle": -107.87, "speed": 6.39, "torque": 48.89}}'
'RF619014','RF619014','RF619014','{"joint1": {"angle": -155.29, "speed": 137.4, "torque": 95.82}, "joint2": {"angle": -174.76, "speed": 156.870, "torque": 75.94}, "joint3": {"angle": -146.57, "speed": 8.85, "torque": 17.72}, "joint4": {"angle": -90.690, "speed": 102.6, "torque": 21.910}, "joint5": {"angle": 2.46, "speed": 38.11, "torque": 35.7500}, "joint6": {"angle": -175.35, "speed": 28.4, "torque": 36.8}}'
'RF708196','RF708196','RF708196','{"joint1": {"angle": 158.71, "speed": 33.1, "torque": 8.73}, "joint2": {"angle": 132.63, "speed": 60.090, "torque": 95.3}, "joint3": {"angle": -145.57, "speed": 105.23, "torque": 61.81}, "joint4": {"angle": -78.890, "speed": 41.24, "torque": 47.280}, "joint5": {"angle": 2.75, "speed": 16.99, "torque": 40.8900}, "joint6": {"angle": -168.48, "speed": 117.48, "torque": 95.1}}'
'RF850168','RF850168','RF850168','{"joint1": {"angle": 146.42, "speed": 59.7, "torque": 14.89}, "joint2": {"angle": 102.82, "speed": 35.220, "torque": 8.49}, "joint3": {"angle": -93.07, "speed": 123.07, "torque": 46.88}, "joint4": {"angle": 53.030, "speed": 160.23, "torque": 5.190}, "joint5": {"angle": 155.65, "speed": 171.02, "torque": 37.9600}, "joint6": {"angle": -4.99, "speed": 35.31, "torque": 83.88}}'
'RF644501','RF644501','RF644501','{"joint1": {"angle": -44.89, "speed": 54.6, "torque": 23.49}, "joint2": {"angle": 55.87, "speed": 128.460, "torque": 79.66}, "joint3": {"angle": -114.1, "speed": 26.16, "torque": 22.07}, "joint4": {"angle": 160.880, "speed": 62.15, "torque": 23.720}, "joint5": {"angle": 0.9, "speed": 97.11, "torque": 7.4300}, "joint6": {"angle": 135.72, "speed": 55.5, "torque": 92.64}}'
'RF937310','RF937310','RF937310','{"joint1": {"angle": 145.05, "speed": 48.7, "torque": 15.05}, "joint2": {"angle": 159.4, "speed": 145.590, "torque": 94.84}, "joint3": {"angle": -106.07, "speed": 85.93, "torque": 70.18}, "joint4": {"angle": 112.050, "speed": 141.57, "torque": 84.390}, "joint5": {"angle": -117.11, "speed": 4.54, "torque": 91.2300}, "joint6": {"angle": 4.48, "speed": 80.52, "torque": 43.12}}'
'RF886638','RF886638','RF886638','{"joint1": {"angle": -97.17, "speed": 92.4, "torque": 41.49}, "joint2": {"angle": 158.64, "speed": 33.250, "torque": 90.7}, "joint3": {"angle": -110.24, "speed": 102.01, "torque": 54.08}, "joint4": {"angle": 103.880, "speed": 57.13, "torque": 45.330}, "joint5": {"angle": -4.84, "speed": 178.64, "torque": 28.8800}, "joint6": {"angle": -62.42, "speed": 166.31, "torque": 17.19}}'
'RF403411','RF403411','RF403411','{"joint1": {"angle": -64.47, "speed": 143.1, "torque": 67.39}, "joint2": {"angle": -116.14, "speed": 89.510, "torque": 98.46}, "joint3": {"angle": -130.71, "speed": 145.98, "torque": 53.97}, "joint4": {"angle": 163.880, "speed": 27.54, "torque": 43.480}, "joint5": {"angle": -53.47, "speed": 158.43, "torque": 42.8500}, "joint6": {"angle": -26.3, "speed": 30.28, "torque": 24.89}}'
'RF994878','RF994878','RF994878','{"joint1": {"angle": 70.58, "speed": 3.1, "torque": 15.46}, "joint2": {"angle": 82.55, "speed": 78.190, "torque": 95.46}, "joint3": {"angle": -150.51, "speed": 169.81, "torque": 77.82}, "joint4": {"angle": 12.830, "speed": 71.56, "torque": 1.180}, "joint5": {"angle": -175.71, "speed": 65.39, "torque": 70.5800}, "joint6": {"angle": -62.36, "speed": 27.1, "torque": 13.37}}'
'RF504159','RF504159','RF504159','{"joint1": {"angle": 147.82, "speed": 53.7, "torque": 30.00}, "joint2": {"angle": 140.69, "speed": 66.960, "torque": 43.29}, "joint3": {"angle": 81.99, "speed": 130.2, "torque": 51.32}, "joint4": {"angle": 42.860, "speed": 1.92, "torque": 78.780}, "joint5": {"angle": -165.46, "speed": 93.96, "torque": 32.3000}, "joint6": {"angle": 81.44, "speed": 148.94, "torque": 12.87}}'
'RF747386','RF747386','RF747386','{"joint1": {"angle": -64.87, "speed": 32.1, "torque": 68.95}, "joint2": {"angle": 41.19, "speed": 96.850, "torque": 38.35}, "joint3": {"angle": 67.83, "speed": 32.23, "torque": 52.4}, "joint4": {"angle": -65.540, "speed": 95.97, "torque": 86.180}, "joint5": {"angle": 66.24, "speed": 117.24, "torque": 32.5200}, "joint6": {"angle": -33.85, "speed": 6.25, "torque": 57.66}}'
'RF891634','RF891634','RF891634','{"joint1": {"angle": 124.42, "speed": 95.6, "torque": 4.51}, "joint2": {"angle": 44.11, "speed": 17.110, "torque": 60.09}, "joint3": {"angle": -57.36, "speed": 121.02, "torque": 68.61}, "joint4": {"angle": -35.460, "speed": 51.87, "torque": 57.050}, "joint5": {"angle": 14.25, "speed": 35.28, "torque": 87.2400}, "joint6": {"angle": 33.67, "speed": 88.53, "torque": 35}}'
'RF216105','RF216105','RF216105','{"joint1": {"angle": 1.16, "speed": 166.5, "torque": 19.24}, "joint2": {"angle": 29.87, "speed": 103.280, "torque": 54.07}, "joint3": {"angle": 68.83, "speed": 88.08, "torque": 90.85}, "joint4": {"angle": -125.330, "speed": 139.67, "torque": 48.490}, "joint5": {"angle": 174.95, "speed": 119.48, "torque": 78.2600}, "joint6": {"angle": -135.4, "speed": 70.52, "torque": 33.04}}'
'RF634500','RF634500','RF634500','{"joint1": {"angle": 173.78, "speed": 134.1, "torque": 76.32}, "joint2": {"angle": -41.96, "speed": 112.860, "torque": 73.16}, "joint3": {"angle": 146.5, "speed": 104.97, "torque": 57.95}, "joint4": {"angle": -92.290, "speed": 20.23, "torque": 67.090}, "joint5": {"angle": 126.25, "speed": 87.97, "torque": 32.0000}, "joint6": {"angle": 48.56, "speed": 119.42, "torque": 87.86}}'
'RF180250','RF180250','RF180250','{"joint1": {"angle": -105.87, "speed": 169.0, "torque": 85.31}, "joint2": {"angle": 59.41, "speed": 74.640, "torque": 13.33}, "joint3": {"angle": -163, "speed": 85.12, "torque": 31.07}, "joint4": {"angle": 108.340, "speed": 105.91, "torque": 26.430}, "joint5": {"angle": 5.65, "speed": 3.72, "torque": 53.3800}, "joint6": {"angle": 144.85, "speed": 30.72, "torque": 86.15}}'
'RF372917','RF372917','RF372917','{"joint1": {"angle": 37.05, "speed": 49.6, "torque": 28.57}, "joint2": {"angle": -7.78, "speed": 59.750, "torque": 90.7}, "joint3": {"angle": -31.44, "speed": 68.92, "torque": 7.33}, "joint4": {"angle": 142.100, "speed": 8.88, "torque": 51.140}, "joint5": {"angle": -18.11, "speed": 19.90, "torque": 67.7900}, "joint6": {"angle": -57.27, "speed": 88.23, "torque": 25.65}}'
'RF288975','RF288975','RF288975','{"joint1": {"angle": 3.05, "speed": 40.0, "torque": 17.19}, "joint2": {"angle": 47.05, "speed": 104.280, "torque": 5.89}, "joint3": {"angle": 107.02, "speed": 157.67, "torque": 13.45}, "joint4": {"angle": 103.370, "speed": 165.26, "torque": 15.360}, "joint5": {"angle": -170.14, "speed": 11.19, "torque": 99.5800}, "joint6": {"angle": 23.55, "speed": 11.68, "torque": 85.79}}'
'RF672279','RF672279','RF672279','{"joint1": {"angle": 100.08, "speed": 86.1, "torque": 46.82}, "joint2": {"angle": -114.19, "speed": 64.300, "torque": 9.21}, "joint3": {"angle": 174.81, "speed": 113.64, "torque": 27.52}, "joint4": {"angle": 10.240, "speed": 33.31, "torque": 69.470}, "joint5": {"angle": 107.04, "speed": 138.54, "torque": 78.0300}, "joint6": {"angle": -146.28, "speed": 149.35, "torque": 79.13}}'
'RF161301','RF161301','RF161301','{"joint1": {"angle": 21.87, "speed": 24.9, "torque": 83.13}, "joint2": {"angle": 152.66, "speed": 86.730, "torque": 44.26}, "joint3": {"angle": 116.04, "speed": 93.99, "torque": 66.54}, "joint4": {"angle": 41.560, "speed": 78.03, "torque": 99.860}, "joint5": {"angle": 47.73, "speed": 109.27, "torque": 16.7300}, "joint6": {"angle": -124.62, "speed": 57.7, "torque": 96.72}}'
'RF365550','RF365550','RF365550','{"joint1": {"angle": 87.01, "speed": 89.4, "torque": 61.70}, "joint2": {"angle": -95.29, "speed": 47.840, "torque": 76.57}, "joint3": {"angle": -19.78, "speed": 145.05, "torque": 92.14}, "joint4": {"angle": 124.880, "speed": 13, "torque": 41.970}, "joint5": {"angle": 30.93, "speed": 102.96, "torque": 79.1400}, "joint6": {"angle": 60.75, "speed": 168.13, "torque": 20.86}}'
'RF360664','RF360664','RF360664','{"joint1": {"angle": -128.59, "speed": 135.3, "torque": 87.58}, "joint2": {"angle": -178.62, "speed": 78.320, "torque": 40.85}, "joint3": {"angle": 162.03, "speed": 72.77, "torque": 44.89}, "joint4": {"angle": -13.530, "speed": 170.08, "torque": 40.550}, "joint5": {"angle": 61.38, "speed": 131.07, "torque": 40.4100}, "joint6": {"angle": -118.99, "speed": 22.78, "torque": 95.39}}'
'RF741454','RF741454','RF741454','{"joint1": {"angle": 87.40, "speed": 117.1, "torque": 32.25}, "joint2": {"angle": -7.86, "speed": 115.440, "torque": 12.33}, "joint3": {"angle": 107.86, "speed": 6.8, "torque": 83.83}, "joint4": {"angle": 62.490, "speed": 142.01, "torque": 80.020}, "joint5": {"angle": 169.94, "speed": 105.85, "torque": 56.2500}, "joint6": {"angle": -51.34, "speed": 67.43, "torque": 30.7}}'
'RF542180','RF542180','RF542180','{"joint1": {"angle": 19.62, "speed": 160.0, "torque": 45.26}, "joint2": {"angle": 33.1, "speed": 6.000, "torque": 32.91}, "joint3": {"angle": 147.07, "speed": 79.4, "torque": 46.51}, "joint4": {"angle": 175.790, "speed": 171.27, "torque": 33.430}, "joint5": {"angle": -7.04, "speed": 155.09, "torque": 22.0000}, "joint6": {"angle": 66.85, "speed": 26.84, "torque": 64.33}}'
'RF154227','RF154227','RF154227','{"joint1": {"angle": -75.12, "speed": 99.4, "torque": 35.44}, "joint2": {"angle": 72.17, "speed": 54.370, "torque": 62.48}, "joint3": {"angle": -55.78, "speed": 69.97, "torque": 64.51}, "joint4": {"angle": -12.830, "speed": 74.84, "torque": 47.180}, "joint5": {"angle": -84.56, "speed": 148.72, "torque": 47.1300}, "joint6": {"angle": -63.98, "speed": 91.27, "torque": 8.48}}'
'RF146348','RF146348','RF146348','{"joint1": {"angle": 126.00, "speed": 63.9, "torque": 3.16}, "joint2": {"angle": 3.1, "speed": 31.270, "torque": 94.39}, "joint3": {"angle": -87.46, "speed": 24.72, "torque": 18.12}, "joint4": {"angle": 163.990, "speed": 125.49, "torque": 30.880}, "joint5": {"angle": -129.42, "speed": 177.42, "torque": 56.2600}, "joint6": {"angle": 130.07, "speed": 53.93, "torque": 96.73}}'
'RF216516','RF216516','RF216516','{"joint1": {"angle": -11.12, "speed": 31.0, "torque": 50.30}, "joint2": {"angle": -134.03, "speed": 128.970, "torque": 98.49}, "joint3": {"angle": -22.22, "speed": 92.95, "torque": 29.76}, "joint4": {"angle": -168.760, "speed": 31.02, "torque": 84.430}, "joint5": {"angle": 3.21, "speed": 79.17, "torque": 98.5500}, "joint6": {"angle": 139.39, "speed": 161.55, "torque": 59.5}}'
'RF914542','RF914542','RF914542','{"joint1": {"angle": -98.72, "speed": 136.7, "torque": 98.16}, "joint2": {"angle": -29.42, "speed": 13.020, "torque": 39.19}, "joint3": {"angle": 66.34, "speed": 18.82, "torque": 95.59}, "joint4": {"angle": -5.820, "speed": 130.97, "torque": 91.750}, "joint5": {"angle": -167.07, "speed": 113.83, "torque": 75.6000}, "joint6": {"angle": -35.49, "speed": 132.55, "torque": 91.74}}'
'RF698685','RF698685','RF698685','{"joint1": {"angle": 168.72, "speed": 155.9, "torque": 42.39}, "joint2": {"angle": 39.63, "speed": 10.840, "torque": 57.04}, "joint3": {"angle": 12.4, "speed": 48.1, "torque": 75.06}, "joint4": {"angle": 42.680, "speed": 154.33, "torque": 26.570}, "joint5": {"angle": 121.1, "speed": 24.14, "torque": 77.8900}, "joint6": {"angle": 5.97, "speed": 7.81, "torque": 5.91}}'
'RF907457','RF907457','RF907457','{"joint1": {"angle": 101.62, "speed": 73.0, "torque": 26.53}, "joint2": {"angle": -30.33, "speed": 20.770, "torque": 67.58}, "joint3": {"angle": 2.43, "speed": 173.73, "torque": 31.94}, "joint4": {"angle": 163.430, "speed": 49.45, "torque": 10.060}, "joint5": {"angle": -37.95, "speed": 132.97, "torque": 18.2000}, "joint6": {"angle": -161.74, "speed": 164, "torque": 65.49}}'
'RF737644','RF737644','RF737644','{"joint1": {"angle": -41.90, "speed": 104.2, "torque": 65.01}, "joint2": {"angle": 168.51, "speed": 113.530, "torque": 12.21}, "joint3": {"angle": 67.72, "speed": 68.35, "torque": 78.29}, "joint4": {"angle": -89.730, "speed": 160.28, "torque": 37.850}, "joint5": {"angle": 116.19, "speed": 157.74, "torque": 8.4100}, "joint6": {"angle": 26.78, "speed": 63.41, "torque": 19.98}}'
'RF157692','RF157692','RF157692','{"joint1": {"angle": -68.81, "speed": 166.4, "torque": 22.00}, "joint2": {"angle": -5.97, "speed": 38.210, "torque": 13.47}, "joint3": {"angle": -82.85, "speed": 36.12, "torque": 17.83}, "joint4": {"angle": 64.220, "speed": 18.53, "torque": 46.540}, "joint5": {"angle": -94.19, "speed": 177.20, "torque": 83.1600}, "joint6": {"angle": -154.39, "speed": 175.22, "torque": 87.63}}'
'RF916551','RF916551','RF916551','{"joint1": {"angle": 173.46, "speed": 90.6, "torque": 1.32}, "joint2": {"angle": -104.07, "speed": 166.190, "torque": 41.35}, "joint3": {"angle": 145.41, "speed": 161.91, "torque": 43.25}, "joint4": {"angle": 90.280, "speed": 111.43, "torque": 18.020}, "joint5": {"angle": -110.61, "speed": 17.28, "torque": 72.2300}, "joint6": {"angle": 150.86, "speed": 82.55, "torque": 50.28}}'
'RF168527','RF168527','RF168527','{"joint1": {"angle": -113.03, "speed": 167.9, "torque": 31.26}, "joint2": {"angle": 142.33, "speed": 172.670, "torque": 31.33}, "joint3": {"angle": 127.36, "speed": 113.39, "torque": 69.08}, "joint4": {"angle": -107.850, "speed": 5.28, "torque": 10.240}, "joint5": {"angle": -10.62, "speed": 159.34, "torque": 40.1700}, "joint6": {"angle": -130.35, "speed": 103.75, "torque": 64.91}}'
'RF343649','RF343649','RF343649','{"joint1": {"angle": 141.14, "speed": 90.0, "torque": 49.30}, "joint2": {"angle": 44.07, "speed": 135.120, "torque": 35.64}, "joint3": {"angle": 130.38, "speed": 29.82, "torque": 79.54}, "joint4": {"angle": -110.560, "speed": 78.05, "torque": 99.260}, "joint5": {"angle": -171.53, "speed": 23.82, "torque": 96.8800}, "joint6": {"angle": -178.35, "speed": 35.67, "torque": 79.4}}'
'RF498433','RF498433','RF498433','{"joint1": {"angle": -102.30, "speed": 171.1, "torque": 48.94}, "joint2": {"angle": -3.45, "speed": 14.220, "torque": 95.55}, "joint3": {"angle": -119.72, "speed": 91, "torque": 44.46}, "joint4": {"angle": 161.430, "speed": 84.81, "torque": 55.840}, "joint5": {"angle": 46.27, "speed": 89.19, "torque": 64.5100}, "joint6": {"angle": 133.9, "speed": 141.13, "torque": 35.17}}'
'RF557809','RF557809','RF557809','{"joint1": {"angle": 84.82, "speed": 115.3, "torque": 49.72}, "joint2": {"angle": -171.9, "speed": 153.040, "torque": 31.31}, "joint3": {"angle": -97, "speed": 61.81, "torque": 24.16}, "joint4": {"angle": 86.920, "speed": 149.67, "torque": 18.460}, "joint5": {"angle": 115.91, "speed": 8.15, "torque": 79.0700}, "joint6": {"angle": -167.1, "speed": 118.57, "torque": 28.16}}'
'RF775638','RF775638','RF775638','{"joint1": {"angle": 166.71, "speed": 21.9, "torque": 7.25}, "joint2": {"angle": 153.31, "speed": 78.330, "torque": 39.23}, "joint3": {"angle": 12.76, "speed": 85.55, "torque": 46.81}, "joint4": {"angle": 47.860, "speed": 13, "torque": 51.560}, "joint5": {"angle": -59.7, "speed": 104.79, "torque": 47.9100}, "joint6": {"angle": -159.76, "speed": 69.5, "torque": 31.31}}'
'RF607890','RF607890','RF607890','{"joint1": {"angle": 128.29, "speed": 101.6, "torque": 93.40}, "joint2": {"angle": 97.98, "speed": 174.400, "torque": 39.81}, "joint3": {"angle": -21.8, "speed": 10.39, "torque": 28.43}, "joint4": {"angle": 26.760, "speed": 80.77, "torque": 32.340}, "joint5": {"angle": -41.36, "speed": 80.24, "torque": 56.9600}, "joint6": {"angle": -139.63, "speed": 136.37, "torque": 48.02}}'
