'CS288223',3603.00,0.3810,0.2350,250009.00,717735.00,210790.00,1415997.00,598011.00,271926.00,NULL,84181.00,3,3,12151.00,'{"propown": "Living with Parents", "proptype": "House", "propvalue": 705459.00, "rentpayhist": "Poor", "mortgagebits": {"mortbalance": 938543.00, "mortpayhist": "Poor"}}'
'CS289722',5086.00,0.4420,0.1500,310168.00,153689.00,293278.00,199067.00,594804.00,27229.00,'Lease',52343.00,1,1,34208.00,'{"propown": "Living with Parents", "proptype": "House", "propvalue": 39256.00, "rentpayhist": "Excellent", "mortgagebits": {"mortbalance": 619529.00, "mortpayhist": "Poor"}}'
'CS230095',4047.00,0.7690,0.3080,264041.00,808502.00,411686.00,76333.00,33717.00,489956.00,'Lease',59771.00,3,16,7278.00,'{"propown": "Living with Parents", "proptype": "Apartment", "propvalue": 1745506.00, "rentpayhist": "Fair", "mortgagebits": {"mortbalance": 1000410.00, "mortpayhist": "Poor"}}'
'CS353632',1790.00,0.5070,0.2090,77063.00,981686.00,211931.00,1793740.00,796451.00,-245406.00,NULL,51790.00,5,11,5096.00,'{"propown": "Own", "proptype": "Condo", "propvalue": 1226955.00, "rentpayhist": "Fair", "mortgagebits": {"mortbalance": 1289621.00, "mortpayhist": "Good"}}'
'CS435359',7234.00,0.6910,0.2930,235662.00,641089.00,92141.00,46156.00,908397.00,195970.00,NULL,13786.00,4,20,13615.00,'{"propown": "Living with Parents", "proptype": null, "propvalue": 1261312.00, "rentpayhist": "Poor", "mortgagebits": {"mortbalance": 899859.00, "mortpayhist": "Poor"}}'
'CS997640',7333.00,0.3720,0.3950,212291.00,842207.00,86658.00,780656.00,958701.00,289391.00,'Own',19355.00,5,2,3219.00,'{"propown": "Living with Parents", "proptype": null, "propvalue": 522205.00, "rentpayhist": "Good", "mortgagebits": {"mortbalance": 494875.00, "mortpayhist": "Poor"}}'
'CS365031',2715.00,0.4250,0.3480,316142.00,248950.00,296136.00,1267240.00,610197.00,270208.00,'Lease',76129.00,1,9,41012.00,'{"propown": "Rent", "proptype": "Condo", "propvalue": 959484.00, "rentpayhist": "Poor", "mortgagebits": {"mortbalance": 1254416.00, "mortpayhist": "Good"}}'
'CS616098',8594.00,0.6470,0.3010,177270.00,398727.00,217607.00,1881207.00,774440.00,960498.00,'Own',93419.00,5,8,5407.00,'{"propown": "Living with Parents", "proptype": "Apartment", "propvalue": 144526.00, "rentpayhist": "Excellent", "mortgagebits": {"mortbalance": 1034036.00, "mortpayhist": "Excellent"}}'
'CS767771',7867.00,0.5670,0.2870,13687.00,31706.00,77885.00,377314.00,316212.00,1250783.00,NULL,7967.00,2,18,81682.00,'{"propown": "Rent", "proptype": "Apartment", "propvalue": 1558965.00, "rentpayhist": "Fair", "mortgagebits": {"mortbalance": 814902.00, "mortpayhist": "Excellent"}}'
'CS211745',3159.00,0.3580,0.4860,17002.00,807574.00,406792.00,360716.00,58943.00,220417.00,'Lease',76605.00,4,20,45071.00,'{"propown": "Living with Parents", "proptype": "Apartment", "propvalue": 1596852.00, "rentpayhist": "Poor", "mortgagebits": {"mortbalance": 1495393.00, "mortpayhist": "Good"}}'
'CS652071',4757.00,0.6170,0.4240,428574.00,172474.00,351033.00,186906.00,393673.00,-461791.00,'Own',25669.00,1,9,92599.00,'{"propown": "Rent", "proptype": "Condo", "propvalue": 1338313.00, "rentpayhist": "Fair", "mortgagebits": {"mortbalance": 211411.00, "mortpayhist": "Excellent"}}'
'CS903650',5482.00,0.2310,0.1580,300047.00,832606.00,11679.00,1933746.00,301359.00,1287592.00,NULL,83328.00,5,11,97359.00,'{"propown": "Own", "proptype": "House", "propvalue": 1140553.00, "rentpayhist": "Fair", "mortgagebits": {"mortbalance": 1239234.00, "mortpayhist": "Poor"}}'
'CS780190',2176.00,0.3710,0.3840,103758.00,43136.00,72377.00,1712168.00,147196.00,1181158.00,NULL,29763.00,3,15,99581.00,'{"propown": "Own", "proptype": "House", "propvalue": 717562.00, "rentpayhist": "Poor", "mortgagebits": {"mortbalance": 14568.00, "mortpayhist": "Excellent"}}'
'CS442564',8635.00,0.5640,0.3600,250562.00,610139.00,154259.00,988926.00,406089.00,851949.00,'Lease',79428.00,4,2,18182.00,'{"propown": "Rent", "proptype": null, "propvalue": 583569.00, "rentpayhist": "Excellent", "mortgagebits": {"mortbalance": 1359545.00, "mortpayhist": "Fair"}}'
'CS669645',1219.00,0.2400,0.2460,87696.00,879112.00,57044.00,131279.00,39762.00,618279.00,'Own',39197.00,3,18,2502.00,'{"propown": "Living with Parents", "proptype": "Condo", "propvalue": 312387.00, "rentpayhist": "Good", "mortgagebits": {"mortbalance": 673706.00, "mortpayhist": "Excellent"}}'
'CS631277',2449.00,0.2320,0.1140,115351.00,416820.00,171893.00,1501606.00,294941.00,658939.00,NULL,97125.00,2,18,11807.00,'{"propown": "Own", "proptype": "Apartment", "propvalue": 751562.00, "rentpayhist": "Excellent", "mortgagebits": {"mortbalance": 781955.00, "mortpayhist": "Poor"}}'
'CS496846',8776.00,0.2040,0.4760,308290.00,462258.00,491033.00,48476.00,410951.00,623626.00,'Lease',52251.00,1,18,9427.00,'{"propown": "Rent", "proptype": "Condo", "propvalue": 890594.00, "rentpayhist": "Excellent", "mortgagebits": {"mortbalance": 1231024.00, "mortpayhist": "Fair"}}'
'CS150481',8474.00,0.4010,0.1240,481889.00,947561.00,97540.00,1720214.00,759115.00,-370041.00,'Lease',42906.00,4,3,54056.00,'{"propown": "Own", "proptype": "House", "propvalue": 981314.00, "rentpayhist": "Good", "mortgagebits": {"mortbalance": 539977.00, "mortpayhist": "Good"}}'
'CS163455',4693.00,0.2140,0.2770,251985.00,853860.00,195905.00,1743869.00,894656.00,-147008.00,'Lease',20066.00,5,2,91060.00,'{"propown": "Living with Parents", "proptype": "Condo", "propvalue": 526792.00, "rentpayhist": "Poor", "mortgagebits": {"mortbalance": 1046795.00, "mortpayhist": "Good"}}'
'CS549581',6775.00,0.7180,0.3700,254933.00,823995.00,130170.00,1187727.00,456592.00,21456.00,'Own',84440.00,2,14,97785.00,'{"propown": "Own", "proptype": "House", "propvalue": 1883790.00, "rentpayhist": "Fair", "mortgagebits": {"mortbalance": 1103484.00, "mortpayhist": "Good"}}'
'CS922407',3609.00,0.6460,0.3180,325095.00,413300.00,490632.00,622719.00,482047.00,-21758.00,'Lease',71916.00,5,13,91427.00,'{"propown": "Rent", "proptype": "Apartment", "propvalue": 1538524.00, "rentpayhist": "Excellent", "mortgagebits": {"mortbalance": 933707.00, "mortpayhist": "Fair"}}'
'CS815902',7507.00,0.7330,0.1380,142064.00,936666.00,170427.00,620146.00,22613.00,-173991.00,'Own',61645.00,3,2,64884.00,'{"propown": "Living with Parents", "proptype": null, "propvalue": 487257.00, "rentpayhist": "Fair", "mortgagebits": {"mortbalance": 237610.00, "mortpayhist": "Poor"}}'
'CS795799',9034.00,0.6460,0.1680,242011.00,183860.00,303463.00,287669.00,397217.00,52781.00,'Own',10005.00,3,6,42255.00,'{"propown": "Rent", "proptype": "Apartment", "propvalue": 1057811.00, "rentpayhist": "Fair", "mortgagebits": {"mortbalance": 827077.00, "mortpayhist": "Excellent"}}'
'CS228944',7888.00,0.2160,0.3190,101436.00,984387.00,256128.00,690031.00,489991.00,1336932.00,'Own',89260.00,2,0,54065.00,'{"propown": "Living with Parents", "proptype": "Apartment", "propvalue": 719497.00, "rentpayhist": "Good", "mortgagebits": {"mortbalance": 227030.00, "mortpayhist": "Poor"}}'
'CS270568',2522.00,0.4650,0.2470,248600.00,110978.00,80960.00,620312.00,540230.00,1456270.00,NULL,39914.00,4,5,74346.00,'{"propown": "Rent", "proptype": null, "propvalue": 1213986.00, "rentpayhist": "Fair", "mortgagebits": {"mortbalance": 1423627.00, "mortpayhist": "Poor"}}'
'CS265659',1457.00,0.4970,0.1500,471109.00,852789.00,345310.00,969983.00,839038.00,-369758.00,NULL,27537.00,5,8,65327.00,'{"propown": "Living with Parents", "proptype": "Apartment", "propvalue": 1038511.00, "rentpayhist": "Poor", "mortgagebits": {"mortbalance": 933401.00, "mortpayhist": "Good"}}'
'CS761056',8192.00,0.2270,0.2690,74010.00,719217.00,33955.00,1033529.00,733586.00,170226.00,'Lease',65889.00,3,18,86158.00,'{"propown": "Own", "proptype": "Condo", "propvalue": 244014.00, "rentpayhist": "Good", "mortgagebits": {"mortbalance": 1067902.00, "mortpayhist": "Poor"}}'
'CS257152',1723.00,0.7890,0.1310,411268.00,653358.00,111969.00,1834416.00,260918.00,960811.00,NULL,55769.00,5,20,72137.00,'{"propown": "Living with Parents", "proptype": "Condo", "propvalue": 1331876.00, "rentpayhist": "Poor", "mortgagebits": {"mortbalance": 607884.00, "mortpayhist": "Excellent"}}'
'CS574552',8191.00,0.5520,0.2480,1383.00,698261.00,61325.00,1932264.00,434801.00,278955.00,'Own',73074.00,3,11,29266.00,'{"propown": "Rent", "proptype": "Condo", "propvalue": 626092.00, "rentpayhist": "Excellent", "mortgagebits": {"mortbalance": 792527.00, "mortpayhist": "Poor"}}'
'CS376857',6777.00,0.6980,0.3130,263458.00,191525.00,457547.00,1626679.00,372613.00,1085165.00,'Own',40643.00,3,5,62190.00,'{"propown": "Living with Parents", "proptype": "Condo", "propvalue": 1488278.00, "rentpayhist": "Poor", "mortgagebits": {"mortbalance": 1464361.00, "mortpayhist": "Poor"}}'
'CS245365',9247.00,0.7980,0.2820,89738.00,962974.00,377299.00,120382.00,916170.00,-465567.00,'Lease',87243.00,3,18,90337.00,'{"propown": "Rent", "proptype": "House", "propvalue": 775248.00, "rentpayhist": "Fair", "mortgagebits": {"mortbalance": 1008644.00, "mortpayhist": "Poor"}}'
'CS643600',2727.00,0.3220,0.4710,411603.00,647702.00,467011.00,1538677.00,82982.00,695716.00,'Own',86576.00,2,3,14104.00,'{"propown": "Rent", "proptype": "Condo", "propvalue": 267027.00, "rentpayhist": "Excellent", "mortgagebits": {"mortbalance": 509120.00, "mortpayhist": "Good"}}'
'CS137169',7714.00,0.3820,0.2930,121737.00,667362.00,388261.00,1611887.00,557675.00,832892.00,NULL,91100.00,1,17,36733.00,'{"propown": "Own", "proptype": "Condo", "propvalue": 140155.00, "rentpayhist": "Good", "mortgagebits": {"mortbalance": 641761.00, "mortpayhist": "Fair"}}'
'CS956134',2353.00,0.2930,0.1940,241695.00,462864.00,409335.00,1073011.00,545385.00,804377.00,'Own',84577.00,3,7,31256.00,'{"propown": "Own", "proptype": "Apartment", "propvalue": 1514772.00, "rentpayhist": "Poor", "mortgagebits": {"mortbalance": 101785.00, "mortpayhist": "Poor"}}'
'CS692829',7982.00,0.5370,0.1550,335263.00,127039.00,39404.00,1708254.00,512611.00,1368887.00,'Lease',82797.00,5,13,60935.00,'{"propown": "Own", "proptype": "House", "propvalue": 1519150.00, "rentpayhist": "Good", "mortgagebits": {"mortbalance": 23994.00, "mortpayhist": "Fair"}}'
'CS425614',8334.00,0.3510,0.2260,259283.00,441219.00,483510.00,585431.00,514682.00,1161921.00,NULL,80633.00,3,6,45545.00,'{"propown": "Rent", "proptype": "Apartment", "propvalue": 944160.00, "rentpayhist": "Excellent", "mortgagebits": {"mortbalance": 531354.00, "mortpayhist": "Fair"}}'
'CS946841',2002.00,0.7020,0.4470,344227.00,343932.00,303648.00,1037943.00,939082.00,581021.00,'Lease',31196.00,3,17,77072.00,'{"propown": "Own", "proptype": "House", "propvalue": 1716179.00, "rentpayhist": "Fair", "mortgagebits": {"mortbalance": 1344425.00, "mortpayhist": "Fair"}}'
'CS394059',7118.00,0.2590,0.4870,408985.00,685875.00,86122.00,501098.00,397555.00,555106.00,NULL,712.00,5,2,97299.00,'{"propown": "Rent", "proptype": "Condo", "propvalue": 1366890.00, "rentpayhist": "Poor", "mortgagebits": {"mortbalance": 835732.00, "mortpayhist": "Excellent"}}'
'CS267231',3600.00,0.5530,0.1910,11317.00,146632.00,419719.00,932317.00,486827.00,-490992.00,'Lease',90919.00,5,12,52105.00,'{"propown": "Rent", "proptype": "Apartment", "propvalue": 1572978.00, "rentpayhist": "Poor", "mortgagebits": {"mortbalance": 1186544.00, "mortpayhist": "Excellent"}}'
'CS875127',6303.00,0.6280,0.3140,413141.00,353357.00,137414.00,246458.00,538855.00,250229.00,'Lease',4331.00,4,6,70790.00,'{"propown": "Own", "proptype": "House", "propvalue": 1476053.00, "rentpayhist": "Fair", "mortgagebits": {"mortbalance": 1487813.00, "mortpayhist": "Poor"}}'
'CS734465',9759.00,0.6900,0.3340,339821.00,324361.00,269615.00,741094.00,157589.00,-94594.00,'Own',68827.00,3,19,37830.00,'{"propown": "Own", "proptype": "House", "propvalue": 1226716.00, "rentpayhist": "Poor", "mortgagebits": {"mortbalance": 240266.00, "mortpayhist": "Fair"}}'
'CS619972',8402.00,0.3140,0.1890,139301.00,797946.00,166469.00,892754.00,267835.00,73388.00,NULL,24849.00,1,3,95300.00,'{"propown": "Own", "proptype": "Apartment", "propvalue": 263589.00, "rentpayhist": "Fair", "mortgagebits": {"mortbalance": 651796.00, "mortpayhist": "Poor"}}'
'CS709733',5917.00,0.2940,0.1010,9598.00,832087.00,282437.00,954422.00,235198.00,977655.00,'Lease',65594.00,5,12,63437.00,'{"propown": "Rent", "proptype": "House", "propvalue": 649591.00, "rentpayhist": "Excellent", "mortgagebits": {"mortbalance": 610891.00, "mortpayhist": "Good"}}'
'CS155730',8106.00,0.6320,0.3240,317943.00,382720.00,499775.00,1675700.00,158685.00,1242792.00,'Lease',35141.00,1,9,72050.00,'{"propown": "Living with Parents", "proptype": "Apartment", "propvalue": 222358.00, "rentpayhist": "Excellent", "mortgagebits": {"mortbalance": 1497868.00, "mortpayhist": "Poor"}}'
'CS577233',3277.00,0.3800,0.3320,10800.00,917574.00,377462.00,710440.00,162255.00,-67539.00,'Own',21475.00,1,14,52832.00,'{"propown": "Own", "proptype": "Condo", "propvalue": 1416671.00, "rentpayhist": "Good", "mortgagebits": {"mortbalance": 976719.00, "mortpayhist": "Poor"}}'
'CS283760',8300.00,0.2370,0.4160,454597.00,184545.00,109355.00,1092641.00,423994.00,1219091.00,NULL,1096.00,4,17,74606.00,'{"propown": "Living with Parents", "proptype": "House", "propvalue": 1506376.00, "rentpayhist": "Poor", "mortgagebits": {"mortbalance": 1136573.00, "mortpayhist": "Excellent"}}'
'CS369969',1207.00,0.7560,0.2540,114627.00,143071.00,384327.00,72406.00,724219.00,1269450.00,'Own',56219.00,2,3,3661.00,'{"propown": "Living with Parents", "proptype": null, "propvalue": 1780795.00, "rentpayhist": "Excellent", "mortgagebits": {"mortbalance": 926362.00, "mortpayhist": "Good"}}'
'CS458174',4109.00,0.7320,0.2490,427418.00,306146.00,30261.00,1010926.00,778516.00,1355296.00,'Own',98642.00,1,4,99442.00,'{"propown": "Rent", "proptype": "Apartment", "propvalue": 1991819.00, "rentpayhist": "Poor", "mortgagebits": {"mortbalance": 1461291.00, "mortpayhist": "Good"}}'
'CS312838',5723.00,0.3810,0.4750,179026.00,27437.00,271124.00,861351.00,480621.00,1493126.00,'Lease',14964.00,4,19,54186.00,'{"propown": "Own", "proptype": "Condo", "propvalue": 325022.00, "rentpayhist": "Poor", "mortgagebits": {"mortbalance": 1427031.00, "mortpayhist": "Poor"}}'
'CS352403',8248.00,0.6230,0.3350,244078.00,356372.00,56405.00,740610.00,174757.00,67656.00,'Own',57883.00,1,2,17849.00,'{"propown": "Rent", "proptype": "Condo", "propvalue": 1998455.00, "rentpayhist": "Good", "mortgagebits": {"mortbalance": 1386292.00, "mortpayhist": "Good"}}'
'CS809921',4158.00,0.2720,0.2620,485760.00,589529.00,263952.00,1887143.00,687802.00,336256.00,NULL,30499.00,1,20,64790.00,'{"propown": "Rent", "proptype": "House", "propvalue": 1200714.00, "rentpayhist": "Excellent", "mortgagebits": {"mortbalance": 737749.00, "mortpayhist": "Poor"}}'
'CS683420',7881.00,0.2730,0.3100,354252.00,690588.00,380131.00,1198859.00,422772.00,612635.00,'Own',48770.00,4,3,68138.00,'{"propown": "Rent", "proptype": "Apartment", "propvalue": 1644999.00, "rentpayhist": "Fair", "mortgagebits": {"mortbalance": 1141959.00, "mortpayhist": "Good"}}'
'CS528893',7720.00,0.3350,0.4980,380573.00,131097.00,458682.00,1368011.00,733247.00,-215998.00,NULL,36256.00,4,14,12721.00,'{"propown": "Own", "proptype": "House", "propvalue": 518753.00, "rentpayhist": "Poor", "mortgagebits": {"mortbalance": 532265.00, "mortpayhist": "Excellent"}}'
'CS114324',6370.00,0.5350,0.1100,466308.00,947824.00,193660.00,98434.00,397075.00,1306677.00,NULL,55585.00,4,5,13747.00,'{"propown": "Rent", "proptype": "Condo", "propvalue": 855547.00, "rentpayhist": "Poor", "mortgagebits": {"mortbalance": 1157236.00, "mortpayhist": "Good"}}'
'CS179250',1795.00,0.3150,0.1480,165416.00,554781.00,301715.00,568244.00,151532.00,-243128.00,'Lease',34301.00,2,15,25673.00,'{"propown": "Own", "proptype": "House", "propvalue": 1333132.00, "rentpayhist": "Fair", "mortgagebits": {"mortbalance": 790673.00, "mortpayhist": "Fair"}}'
'CS924243',8379.00,0.4470,0.4660,158400.00,127980.00,52549.00,1034016.00,789845.00,1467703.00,'Lease',56471.00,3,15,30764.00,'{"propown": "Rent", "proptype": "House", "propvalue": 1753710.00, "rentpayhist": "Fair", "mortgagebits": {"mortbalance": 109319.00, "mortpayhist": "Good"}}'
'CS935716',7861.00,0.6940,0.1860,423827.00,491913.00,95129.00,790553.00,700877.00,1324767.00,'Own',93351.00,3,6,34100.00,'{"propown": "Rent", "proptype": null, "propvalue": 483898.00, "rentpayhist": "Fair", "mortgagebits": {"mortbalance": 582912.00, "mortpayhist": "Excellent"}}'
'CS545004',5918.00,0.4020,0.1070,442770.00,796387.00,18719.00,890415.00,594093.00,11732.00,'Lease',72962.00,2,0,36621.00,'{"propown": "Rent", "proptype": "Apartment", "propvalue": 1740841.00, "rentpayhist": "Excellent", "mortgagebits": {"mortbalance": 665775.00, "mortpayhist": "Excellent"}}'
'CS706475',2435.00,0.3750,0.1930,182631.00,291820.00,372828.00,586082.00,59677.00,-496262.00,'Own',66345.00,4,2,84471.00,'{"propown": "Rent", "proptype": "Condo", "propvalue": 1020288.00, "rentpayhist": "Good", "mortgagebits": {"mortbalance": 96974.00, "mortpayhist": "Good"}}'
'CS486939',7570.00,0.3630,0.2690,46824.00,783620.00,6220.00,4474.00,855401.00,-98721.00,NULL,13301.00,4,11,2662.00,'{"propown": "Own", "proptype": "Condo", "propvalue": 1710153.00, "rentpayhist": "Fair", "mortgagebits": {"mortbalance": 507059.00, "mortpayhist": "Excellent"}}'
'CS904949',5026.00,0.2070,0.1320,276304.00,930822.00,11463.00,1601204.00,428974.00,559315.00,NULL,17710.00,2,9,13391.00,'{"propown": "Own", "proptype": "Condo", "propvalue": 213694.00, "rentpayhist": "Good", "mortgagebits": {"mortbalance": 902433.00, "mortpayhist": "Poor"}}'
'CS315671',8809.00,0.6900,0.4060,159294.00,36189.00,15634.00,1538298.00,587868.00,681780.00,NULL,75782.00,2,15,7125.00,'{"propown": "Rent", "proptype": "Condo", "propvalue": 585595.00, "rentpayhist": "Poor", "mortgagebits": {"mortbalance": 303354.00, "mortpayhist": "Excellent"}}'
'CS407746',4516.00,0.5560,0.3470,209590.00,216570.00,419208.00,1210183.00,458258.00,-107352.00,'Lease',37166.00,2,19,23694.00,'{"propown": "Rent", "proptype": "Apartment", "propvalue": 1428280.00, "rentpayhist": "Excellent", "mortgagebits": {"mortbalance": 228817.00, "mortpayhist": "Excellent"}}'
'CS325919',3188.00,0.7920,0.1770,451790.00,448044.00,178996.00,205584.00,437711.00,1179429.00,'Lease',6963.00,5,15,34849.00,'{"propown": "Living with Parents", "proptype": "Condo", "propvalue": 1124215.00, "rentpayhist": "Fair", "mortgagebits": {"mortbalance": 174363.00, "mortpayhist": "Poor"}}'
