'FA115302    ','ACC9515454','PL161','Social Network','2024-02-02',560,'Suspended','Business','Pending'
'FA246328    ','ACC5076255','PL350','Social Network','2024-01-04',704,'Deleted','Bot','Unverified'
'FA840654    ','ACC9273836','PL131','Microblog','2024-02-26',86,'Deleted','Personal','Pending'
'FA975212    ','ACC3435304','PL728','Forum','2023-05-16',281,'Deleted','Personal','Suspicious'
'FA762907    ','ACC7365644','PL702','Microblog','2024-01-12',4,'Active','Bot','Suspicious'
'FA778357    ','ACC4247616','PL196','Microblog','2023-05-14',668,'Suspended','Bot','Unverified'
'FA679295    ','ACC5404990','PL184','Video Platform','2024-11-28',625,'Deleted','Hybrid','Suspicious'
'FA564641    ','ACC5963722','PL220','Forum','2024-06-27',17,'Suspended','Bot','Failed'
'FA778859    ','ACC3956311','PL248','Forum','2023-12-26',636,'Active','Hybrid','Suspicious'
'FA285777    ','ACC5784960','PL819','Video Platform','2023-09-26',522,'Dormant','Hybrid','Failed'
'FA679566    ','ACC7435298','PL285','Social Network','2024-11-16',692,'Suspended','Business','Suspicious'
'FA209782    ','ACC1152902','PL668','Video Platform','2024-05-16',696,'Suspended','Hybrid','Pending'
'FA512417    ','ACC7543083','PL334','Social Network','2024-06-28',561,'Active','Bot','Failed'
'FA589068    ','ACC7424904','PL372','Video Platform','2023-07-03',12,'Dormant','Bot','Pending'
'FA668691    ','ACC4826969','PL985','Forum','2023-10-14',84,'Dormant','Business','Failed'
'FA590286    ','ACC1116676','PL716','Video Platform','2023-02-28',225,'Dormant','Personal','Suspicious'
'FA783125    ','ACC6582690','PL376','Video Platform','2024-12-23',264,'Dormant','Bot','Unverified'
'FA874691    ','ACC9217903','PL699','Microblog','2024-11-18',351,'Suspended','Personal','Suspicious'
'FA486581    ','ACC4269065','PL816','Social Network','2023-05-24',546,'Active','Personal','Unverified'
'FA518867    ','ACC9380976','PL395','Social Network','2023-11-28',547,'Dormant','Bot','Unverified'
'FA821082    ','ACC8893663','PL432','Forum','2024-05-08',644,'Suspended','Bot','Suspicious'
'FA639519    ','ACC9004681','PL230','Social Network','2024-10-22',276,'Active','Hybrid','Unverified'
'FA138151    ','ACC3054526','PL376','Social Network','2023-10-30',511,'Suspended','Hybrid','Unverified'
'FA323877    ','ACC1525146','PL537','Microblog','2024-07-30',287,'Suspended','Hybrid','Pending'
'FA648044    ','ACC3131164','PL930','Social Network','2024-08-04',554,'Active','Bot','Suspicious'
'FA200675    ','ACC9679506','PL750','Social Network','2023-09-25',122,'Dormant','Business','Unverified'
'FA139588    ','ACC2655602','PL154','Forum','2024-10-02',347,'Dormant','Bot','Unverified'
'FA977751    ','ACC7356782','PL475','Forum','2023-10-06',419,'Suspended','Business','Suspicious'
'FA672751    ','ACC8566783','PL447','Social Network','2024-09-10',18,'Deleted','Business','Failed'
'FA371632    ','ACC9878379','PL226','Social Network','2024-09-12',183,'Deleted','Hybrid','Failed'
'FA960840    ','ACC8065314','PL133','Social Network','2024-08-22',455,'Dormant','Business','Pending'
'FA889935    ','ACC3014467','PL398','Forum','2024-01-25',551,'Suspended','Business','Pending'
'FA816489    ','ACC6307334','PL735','Video Platform','2023-07-09',295,'Suspended','Personal','Failed'
'FA874334    ','ACC5145905','PL996','Video Platform','2023-09-12',95,'Dormant','Bot','Unverified'
'FA540645    ','ACC3760068','PL528','Microblog','2024-10-16',315,'Dormant','Bot','Suspicious'
'FA316928    ','ACC7908477','PL989','Forum','2023-08-12',40,'Active','Business','Failed'
'FA562547    ','ACC4778447','PL589','Microblog','2024-02-15',551,'Suspended','Business','Unverified'
'FA443145    ','ACC9294374','PL939','Video Platform','2024-04-08',409,'Deleted','Bot','Unverified'
'FA389735    ','ACC5697608','PL528','Microblog','2024-08-08',394,'Suspended','Hybrid','Unverified'
'FA557734    ','ACC7030483','PL590','Social Network','2024-04-28',313,'Dormant','Hybrid','Pending'
'FA626462    ','ACC8803402','PL750','Microblog','2024-10-22',71,'Active','Business','Failed'
'FA743795    ','ACC7436738','PL788','Video Platform','2023-06-16',291,'Deleted','Business','Suspicious'
'FA272177    ','ACC3389397','PL417','Social Network','2023-10-25',16,'Active','Bot','Failed'
'FA663984    ','ACC4587308','PL911','Video Platform','2023-11-11',231,'Suspended','Personal','Unverified'
'FA258682    ','ACC1037146','PL155','Microblog','2024-05-19',417,'Dormant','Bot','Suspicious'
'FA164588    ','ACC9243969','PL764','Social Network','2023-12-24',295,'Active','Bot','Failed'
'FA763778    ','ACC1169830','PL332','Forum','2023-06-15',389,'Deleted','Hybrid','Suspicious'
'FA349343    ','ACC9204801','PL709','Forum','2023-11-12',282,'Dormant','Bot','Failed'
'FA527915    ','ACC1030157','PL386','Video Platform','2023-04-11',560,'Deleted','Bot','Suspicious'
'FA888934    ','ACC8006907','PL801','Video Platform','2023-03-04',593,'Active','Business','Pending'
'FA814186    ','ACC2094156','PL868','Social Network','2023-08-29',425,'Deleted','Business','Pending'
'FA497186    ','ACC4572332','PL973','Microblog','2024-12-01',271,'Dormant','Bot','Unverified'
'FA534164    ','ACC4060665','PL923','Video Platform','2023-08-19',55,'Suspended','Hybrid','Pending'
'FA199969    ','ACC1214655','PL312','Microblog','2023-07-16',645,'Active','Personal','Suspicious'
'FA146189    ','ACC6833073','PL161','Video Platform','2024-12-02',627,'Deleted','Hybrid','Suspicious'
'FA809147    ','ACC7280697','PL323','Video Platform','2023-12-30',88,'Dormant','Hybrid','Pending'
'FA627604    ','ACC9244704','PL137','Forum','2024-08-20',281,'Suspended','Personal','Pending'
'FA150801    ','ACC8092193','PL154','Forum','2024-10-01',169,'Dormant','Bot','Failed'
'FA749455    ','ACC2784825','PL166','Microblog','2023-07-27',298,'Suspended','Business','Failed'
'FA679113    ','ACC2552618','PL931','Microblog','2023-11-13',602,'Suspended','Hybrid','Pending'
'FA604718    ','ACC7924679','PL747','Microblog','2023-02-26',539,'Deleted','Personal','Failed'
'FA911346    ','ACC8768878','PL724','Forum','2024-09-04',308,'Dormant','Hybrid','Pending'
'FA785245    ','ACC9968505','PL275','Video Platform','2024-03-06',204,'Active','Hybrid','Failed'
'FA833871    ','ACC2353335','PL118','Social Network','2024-11-01',267,'Dormant','Business','Suspicious'
'FA677439    ','ACC3152151','PL812','Microblog','2024-08-09',93,'Suspended','Hybrid','Unverified'
'FA996846    ','ACC7495398','PL644','Social Network','2023-03-31',645,'Deleted','Bot','Unverified'
'FA864753    ','ACC7410850','PL668','Social Network','2023-08-06',671,'Deleted','Personal','Failed'
'FA476915    ','ACC8601542','PL633','Microblog','2024-08-14',64,'Suspended','Bot','Pending'
'FA792990    ','ACC6765300','PL507','Forum','2025-02-02',582,'Active','Hybrid','Pending'
'FA116099    ','ACC5816987','PL607','Social Network','2024-05-05',253,'Deleted','Business','Unverified'
'FA542058    ','ACC5519138','PL905','Social Network','2023-07-11',27,'Suspended','Hybrid','Failed'
'FA748209    ','ACC5802837','PL369','Social Network','2023-10-31',548,'Active','Personal','Unverified'
'FA247938    ','ACC5307504','PL398','Forum','2023-03-17',188,'Dormant','Hybrid','Unverified'
'FA162414    ','ACC9331068','PL581','Microblog','2023-03-31',728,'Suspended','Bot','Pending'
'FA496155    ','ACC4312113','PL912','Social Network','2023-06-10',61,'Deleted','Personal','Suspicious'
'FA659706    ','ACC6092684','PL992','Video Platform','2023-07-18',408,'Active','Bot','Failed'
'FA813611    ','ACC8817591','PL467','Social Network','2024-08-06',152,'Dormant','Business','Suspicious'
'FA922840    ','ACC3265949','PL993','Social Network','2024-04-24',539,'Deleted','Bot','Failed'
'FA801291    ','ACC7101547','PL894','Microblog','2023-10-23',318,'Active','Bot','Suspicious'
'FA438071    ','ACC8844648','PL124','Video Platform','2023-07-04',458,'Deleted','Hybrid','Pending'
'FA458250    ','ACC5627901','PL480','Forum','2023-12-28',424,'Suspended','Hybrid','Unverified'
'FA319556    ','ACC1578001','PL650','Forum','2024-05-15',502,'Suspended','Hybrid','Pending'
'FA628851    ','ACC6587716','PL851','Video Platform','2024-12-05',68,'Active','Personal','Suspicious'
'FA866477    ','ACC5164147','PL131','Video Platform','2025-01-07',682,'Deleted','Hybrid','Failed'
'FA459922    ','ACC4352040','PL760','Microblog','2025-01-14',118,'Dormant','Bot','Failed'
'FA420160    ','ACC9027433','PL752','Forum','2023-12-08',154,'Deleted','Bot','Unverified'
'FA782328    ','ACC8272785','PL117','Video Platform','2024-09-03',317,'Suspended','Hybrid','Pending'
'FA912036    ','ACC4006971','PL592','Video Platform','2024-04-06',242,'Deleted','Bot','Failed'
'FA717336    ','ACC7523873','PL175','Forum','2024-03-11',194,'Deleted','Business','Suspicious'
'FA760316    ','ACC6473194','PL862','Social Network','2024-05-20',416,'Suspended','Personal','Pending'
'FA544753    ','ACC8088986','PL451','Microblog','2024-02-11',406,'Active','Hybrid','Pending'
'FA814570    ','ACC7231569','PL645','Forum','2023-03-12',629,'Suspended','Hybrid','Pending'
'FA400776    ','ACC4686390','PL520','Video Platform','2024-02-20',75,'Deleted','Bot','Suspicious'
'FA863777    ','ACC8491337','PL568','Microblog','2024-10-23',482,'Deleted','Bot','Pending'
'FA965135    ','ACC9648256','PL374','Microblog','2024-03-05',406,'Dormant','Bot','Suspicious'
'FA310190    ','ACC5723871','PL828','Video Platform','2025-02-12',250,'Dormant','Hybrid','Failed'
'FA690759    ','ACC1273476','PL444','Social Network','2023-05-27',53,'Active','Business','Failed'
'FA819227    ','ACC1000188','PL175','Forum','2024-09-08',47,'Deleted','Personal','Suspicious'
'FA316537    ','ACC6506451','PL544','Forum','2023-06-05',659,'Deleted','Personal','Failed'
'FA297384    ','ACC9307839','PL722','Social Network','2024-05-30',317,'Suspended','Business','Failed'
'FA214088    ','ACC1792878','PL995','Social Network','2024-01-14',178,'Deleted','Bot','Failed'
'FA585640    ','ACC6901144','PL667','Video Platform','2023-11-09',431,'Active','Hybrid','Unverified'
'FA939144    ','ACC5950356','PL698','Forum','2023-05-15',44,'Deleted','Personal','Pending'
'FA925780    ','ACC8175839','PL990','Video Platform','2024-08-30',484,'Active','Personal','Unverified'
'FA966807    ','ACC7644449','PL391','Video Platform','2024-01-04',281,'Suspended','Personal','Pending'
'FA114001    ','ACC3186556','PL374','Video Platform','2024-06-03',242,'Deleted','Bot','Unverified'
'FA826590    ','ACC5907935','PL647','Video Platform','2023-02-24',446,'Dormant','Personal','Pending'
'FA939525    ','ACC8022063','PL416','Microblog','2024-12-27',516,'Suspended','Personal','Failed'
'FA657063    ','ACC9111265','PL119','Microblog','2024-09-02',57,'Dormant','Business','Pending'
'FA537700    ','ACC1678811','PL190','Forum','2024-06-11',179,'Active','Personal','Unverified'
'FA196008    ','ACC3588357','PL834','Social Network','2023-11-23',129,'Suspended','Business','Pending'
'FA876240    ','ACC6764554','PL460','Microblog','2024-06-04',285,'Deleted','Bot','Failed'
'FA983852    ','ACC1572159','PL334','Social Network','2024-01-23',36,'Dormant','Personal','Failed'
'FA748001    ','ACC9291504','PL190','Forum','2023-06-14',199,'Suspended','Hybrid','Failed'
'FA173317    ','ACC4889537','PL888','Video Platform','2023-05-31',265,'Deleted','Business','Suspicious'
'FA745112    ','ACC5015500','PL596','Social Network','2024-05-26',677,'Dormant','Personal','Failed'
'FA688169    ','ACC8502320','PL542','Video Platform','2023-11-07',68,'Deleted','Hybrid','Unverified'
'FA607255    ','ACC4314530','PL278','Social Network','2024-10-20',123,'Active','Personal','Failed'
'FA452452    ','ACC4741787','PL482','Social Network','2024-05-11',630,'Active','Business','Unverified'
'FA344507    ','ACC3430307','PL773','Social Network','2024-04-06',352,'Suspended','Personal','Unverified'
'FA697580    ','ACC5763140','PL527','Forum','2024-10-19',250,'Suspended','Bot','Failed'
'FA107495    ','ACC9500123','PL372','Forum','2024-02-15',238,'Dormant','Business','Unverified'
'FA592052    ','ACC7737771','PL163','Microblog','2023-04-03',79,'Deleted','Hybrid','Pending'
'FA718533    ','ACC8993331','PL201','Video Platform','2023-05-21',456,'Dormant','Hybrid','Failed'
'FA589246    ','ACC1311160','PL650','Social Network','2023-11-11',93,'Deleted','Bot','Failed'
'FA135534    ','ACC6515067','PL647','Social Network','2024-09-27',85,'Suspended','Bot','Unverified'
'FA751792    ','ACC6042496','PL453','Social Network','2024-12-07',620,'Suspended','Business','Suspicious'
'FA917160    ','ACC9848481','PL499','Video Platform','2023-06-15',270,'Dormant','Business','Failed'
'FA896547    ','ACC5621872','PL331','Video Platform','2023-04-21',524,'Dormant','Business','Unverified'
'FA664798    ','ACC4346597','PL745','Forum','2023-07-15',291,'Dormant','Bot','Suspicious'
'FA163815    ','ACC2376845','PL124','Video Platform','2024-01-10',249,'Deleted','Hybrid','Unverified'
'FA109284    ','ACC1985249','PL220','Social Network','2023-09-19',716,'Active','Business','Suspicious'
'FA931420    ','ACC2421178','PL649','Microblog','2023-05-12',646,'Dormant','Personal','Pending'
'FA840126    ','ACC2398505','PL675','Social Network','2023-12-25',510,'Deleted','Hybrid','Unverified'
'FA255841    ','ACC6987570','PL102','Microblog','2024-12-25',700,'Deleted','Hybrid','Suspicious'
'FA246780    ','ACC3188603','PL699','Microblog','2024-05-20',346,'Suspended','Business','Suspicious'
'FA270872    ','ACC7828797','PL320','Microblog','2023-04-04',186,'Dormant','Business','Suspicious'
'FA171467    ','ACC1634351','PL899','Microblog','2023-12-04',533,'Suspended','Bot','Unverified'
'FA795742    ','ACC5688902','PL867','Forum','2023-10-09',111,'Dormant','Business','Suspicious'
'FA156395    ','ACC1316723','PL376','Social Network','2023-07-29',173,'Deleted','Business','Failed'
'FA347038    ','ACC6031017','PL700','Social Network','2024-04-05',79,'Suspended','Bot','Failed'
'FA465814    ','ACC3435820','PL168','Microblog','2024-02-16',97,'Dormant','Personal','Pending'
'FA361290    ','ACC4976563','PL239','Social Network','2024-10-14',200,'Suspended','Personal','Failed'
'FA216341    ','ACC4703116','PL815','Microblog','2024-04-06',409,'Deleted','Personal','Failed'
'FA475695    ','ACC7933966','PL561','Forum','2023-03-15',200,'Suspended','Hybrid','Pending'
'FA208466    ','ACC7112559','PL693','Social Network','2024-09-22',627,'Suspended','Business','Failed'
'FA115374    ','ACC2645478','PL474','Forum','2023-02-25',325,'Suspended','Hybrid','Suspicious'
'FA292132    ','ACC3189760','PL860','Social Network','2023-04-23',703,'Dormant','Hybrid','Pending'
'FA380421    ','ACC4812877','PL442','Social Network','2023-11-04',577,'Suspended','Bot','Pending'
'FA433496    ','ACC6433780','PL311','Forum','2024-06-26',117,'Deleted','Hybrid','Unverified'
'FA208164    ','ACC6322647','PL349','Social Network','2023-07-05',688,'Deleted','Personal','Suspicious'
'FA592254    ','ACC1998807','PL907','Video Platform','2024-05-08',267,'Dormant','Hybrid','Pending'
'FA449335    ','ACC8022577','PL470','Microblog','2024-11-20',588,'Dormant','Bot','Pending'
'FA487063    ','ACC4315787','PL776','Video Platform','2024-05-25',451,'Suspended','Bot','Suspicious'
'FA318192    ','ACC7471331','PL231','Social Network','2024-11-16',242,'Active','Bot','Suspicious'
'FA709450    ','ACC2941125','PL718','Video Platform','2024-02-19',95,'Active','Hybrid','Suspicious'
