'e39a3c4d-eb78-43b2-871d-d5bab20b8c52','e39a3c4d-eb78-43b2-871d-d5bab20b8c52','JinkoSolar','Model-261','Bifacial',550,20.570,44.500,-0.441
'8f4902f8-68b7-474c-a7c3-3ac33c7cd7c8','8f4902f8-68b7-474c-a7c3-3ac33c7cd7c8','Canadian Solar','Model-529','HJT',650,21.210,42.500,-0.400
'cb324c13-1784-4057-86b0-c73d0b7d1793','cb324c13-1784-4057-86b0-c73d0b7d1793','Longi','Model-947','TOPCon',450,21.780,43.100,-0.361
'338a1bd5-90ed-4756-a321-eceb1d90e9ce','338a1bd5-90ed-4756-a321-eceb1d90e9ce','Longi','Model-840','TOPCon',450,22.990,43.900,-0.434
'00aa8f38-bdb6-4a5c-b6a5-2690c2306cfd','00aa8f38-bdb6-4a5c-b6a5-2690c2306cfd','JA Solar','Model-347','Mono-PERC',550,20.570,47.200,-0.388
'e267ad3d-fdfe-4ed6-89fa-becc54dd53c4','e267ad3d-fdfe-4ed6-89fa-becc54dd53c4','JinkoSolar','Model-668','Bifacial',450,22.950,44.500,-0.357
'dcfc58d7-7db4-40e7-a8f1-2625eea889a0','dcfc58d7-7db4-40e7-a8f1-2625eea889a0','Trina','Model-149','Bifacial',600,20.700,44.100,-0.372
'5f3c71ff-af91-4342-971b-f6f502ad270d','5f3c71ff-af91-4342-971b-f6f502ad270d','Trina','Model-582','Bifacial',650,21.550,44.000,-0.406
'4a7aa5dc-c49b-4507-bdaf-259f121fb35c','4a7aa5dc-c49b-4507-bdaf-259f121fb35c','JA Solar','Model-680','HJT',550,21.320,45.000,-0.423
'a43e444e-8c22-484b-b1a9-727efc9ac3c7','a43e444e-8c22-484b-b1a9-727efc9ac3c7','JA Solar','Model-661','Mono-PERC',500,18.600,45.000,-0.377
'bcab0d02-1573-49aa-bcb4-d71315700c4a','bcab0d02-1573-49aa-bcb4-d71315700c4a','Canadian Solar','Model-357','HJT',550,19.860,43.200,-0.393
'ae7a5087-66ec-4cdb-a034-7160161d8bb4','ae7a5087-66ec-4cdb-a034-7160161d8bb4','Canadian Solar','Model-565','Poly-PERC',500,20.510,45.000,-0.416
'c83f1df2-40b1-452d-856a-3437b75ba2b4','c83f1df2-40b1-452d-856a-3437b75ba2b4','Canadian Solar','Model-716','Bifacial',600,22.690,42.400,-0.350
'9a25b034-bc09-4e09-85ca-1e766e22f365','9a25b034-bc09-4e09-85ca-1e766e22f365','JA Solar','Model-375','Mono-PERC',500,18.070,42.400,-0.353
'c6ea9bd1-d088-4a71-b467-5a39504ab2fe','c6ea9bd1-d088-4a71-b467-5a39504ab2fe','Longi','Model-995','Bifacial',450,18.930,43.700,-0.360
'2dd06532-53d5-4db7-bab4-99f54332f97b','2dd06532-53d5-4db7-bab4-99f54332f97b','Trina','Model-914','HJT',650,20.110,47.300,-0.369
'3d932ba5-7a87-486e-a573-ffecb3c356fa','3d932ba5-7a87-486e-a573-ffecb3c356fa','JinkoSolar','Model-473','HJT',500,18.300,45.300,-0.389
'7b38d50a-58f1-4e10-8898-4e175c907e84','7b38d50a-58f1-4e10-8898-4e175c907e84','Longi','Model-444','Poly-PERC',500,19.410,42.600,-0.388
'd3503ffc-ab55-4f2e-b6c8-aaeda9f33afb','d3503ffc-ab55-4f2e-b6c8-aaeda9f33afb','Longi','Model-121','TOPCon',450,19.190,47.500,-0.430
'bb5d30b5-a63a-4c87-ba09-e9f01f8546f2','bb5d30b5-a63a-4c87-ba09-e9f01f8546f2','Trina','Model-956','HJT',550,18.340,47.000,-0.381
'617b055e-afb5-4cb3-a167-2c9cf45187ca','617b055e-afb5-4cb3-a167-2c9cf45187ca','JinkoSolar','Model-574','Poly-PERC',650,19.440,46.500,-0.402
'8e42dab0-8c47-41e0-9a8a-9ec748281fa2','8e42dab0-8c47-41e0-9a8a-9ec748281fa2','Canadian Solar','Model-751','HJT',600,22.530,43.200,-0.429
'e60daf49-290c-4951-80e6-d53f6039986c','e60daf49-290c-4951-80e6-d53f6039986c','Longi','Model-617','Poly-PERC',450,21.120,46.800,-0.428
'b4f84ade-3712-4238-a932-aac1db6d2ff8','b4f84ade-3712-4238-a932-aac1db6d2ff8','Trina','Model-592','Poly-PERC',500,18.100,47.000,-0.401
'8c2f17af-dabc-4b12-8e6c-4d0633d43532','8c2f17af-dabc-4b12-8e6c-4d0633d43532','JA Solar','Model-393','HJT',600,20.120,44.100,-0.426
'40b1c1b7-aeae-4c16-acb6-94847c638922','40b1c1b7-aeae-4c16-acb6-94847c638922','Longi','Model-630','Mono-PERC',500,20.150,46.500,-0.406
'2ec19931-a15a-49cf-8376-d00a9093ea19','2ec19931-a15a-49cf-8376-d00a9093ea19','Longi','Model-306','TOPCon',450,19.480,47.100,-0.386
'b0c0fa15-d590-40f3-a41e-4bd4f920816f','b0c0fa15-d590-40f3-a41e-4bd4f920816f','JA Solar','Model-842','Poly-PERC',550,18.660,46.500,-0.409
'cf03c2f6-0426-4c25-9317-ffae6d75457c','cf03c2f6-0426-4c25-9317-ffae6d75457c','JinkoSolar','Model-244','HJT',500,18.230,44.500,-0.448
'a922ab6e-521a-4d19-b26d-43de8c574f4d','a922ab6e-521a-4d19-b26d-43de8c574f4d','Canadian Solar','Model-307','Poly-PERC',600,21.320,42.100,-0.436
'8aa31cd4-5e5b-4c1c-b916-c427bc4df16c','8aa31cd4-5e5b-4c1c-b916-c427bc4df16c','JinkoSolar','Model-767','HJT',550,19.980,47.700,-0.418
'05cbb302-7a61-45ad-978c-cec6e509a70f','05cbb302-7a61-45ad-978c-cec6e509a70f','JinkoSolar','Model-447','Poly-PERC',500,19.630,46.700,-0.404
'03044a20-8878-419f-809d-fd8f27500ce0','03044a20-8878-419f-809d-fd8f27500ce0','Trina','Model-971','HJT',500,22.180,47.200,-0.407
'2a15c236-0910-4c43-92b5-beb9bf384312','2a15c236-0910-4c43-92b5-beb9bf384312','Trina','Model-412','Poly-PERC',650,22.140,46.900,-0.361
'09cfd2f7-cb6b-4ac1-aeec-11739fa195fe','09cfd2f7-cb6b-4ac1-aeec-11739fa195fe','Longi','Model-790','Mono-PERC',650,21.140,47.100,-0.421
'2512ac24-c78c-478d-9cd4-c09abf37f6d3','2512ac24-c78c-478d-9cd4-c09abf37f6d3','JinkoSolar','Model-962','TOPCon',550,22.870,42.800,-0.445
'280b37d6-728d-4314-9f40-50c29e6d413c','280b37d6-728d-4314-9f40-50c29e6d413c','Trina','Model-204','Poly-PERC',550,20.940,43.700,-0.397
'f09674f0-f94d-4563-b6a0-24ff2665f355','f09674f0-f94d-4563-b6a0-24ff2665f355','Trina','Model-792','Mono-PERC',600,20.250,44.200,-0.379
'5b407551-b939-4bea-81d8-423317de7f49','5b407551-b939-4bea-81d8-423317de7f49','JinkoSolar','Model-728','HJT',500,22.470,45.700,-0.382
'119e119d-f704-4e42-a56f-ee46063396d1','119e119d-f704-4e42-a56f-ee46063396d1','JinkoSolar','Model-307','Bifacial',450,22.060,44.700,-0.425
'0ea30c90-3e0e-4be9-a559-f952db297f2d','0ea30c90-3e0e-4be9-a559-f952db297f2d','Canadian Solar','Model-929','TOPCon',450,22.510,46.000,-0.443
'5962061e-afc4-4a1d-a3a7-bcefdc6deb78','5962061e-afc4-4a1d-a3a7-bcefdc6deb78','Canadian Solar','Model-647','TOPCon',500,18.290,42.900,-0.431
'6d179c89-383e-488f-a973-161a59d2992c','6d179c89-383e-488f-a973-161a59d2992c','Trina','Model-720','TOPCon',500,21.510,46.000,-0.389
'491027f5-2966-4a9c-96ee-3a2ab6b459ff','491027f5-2966-4a9c-96ee-3a2ab6b459ff','Longi','Model-393','Mono-PERC',650,19.170,45.900,-0.403
'4575520e-104c-42cd-9271-a92f9bc40dd5','4575520e-104c-42cd-9271-a92f9bc40dd5','JA Solar','Model-752','Poly-PERC',650,20.990,45.400,-0.436
'8a81ae31-a64d-495d-8b1c-9fed6f0bbcd5','8a81ae31-a64d-495d-8b1c-9fed6f0bbcd5','Longi','Model-164','Mono-PERC',450,21.810,45.500,-0.394
'dde5fa1a-f9ad-4692-ab19-007f3d3ffffd','dde5fa1a-f9ad-4692-ab19-007f3d3ffffd','Trina','Model-223','Poly-PERC',550,20.320,46.700,-0.417
'ba9f10c9-bd51-45e7-8368-c6e6bd7a89f6','ba9f10c9-bd51-45e7-8368-c6e6bd7a89f6','Trina','Model-147','TOPCon',500,19.890,47.700,-0.358
'0cff33b8-8cbd-4f02-9dcc-39191c6fc3bc','0cff33b8-8cbd-4f02-9dcc-39191c6fc3bc','Canadian Solar','Model-938','Bifacial',500,19.470,47.500,-0.371
'46e097d1-dae7-48ad-b54c-0d74b2ccb8ff','46e097d1-dae7-48ad-b54c-0d74b2ccb8ff','Canadian Solar','Model-990','Bifacial',450,18.280,45.400,-0.419
'6d427da6-1eff-4acb-a7bf-44f13012bea1','6d427da6-1eff-4acb-a7bf-44f13012bea1','Trina','Model-774','Bifacial',650,19.880,45.300,-0.411
'14b01fd2-f12a-4af1-af9a-5fb3f4e3a54a','14b01fd2-f12a-4af1-af9a-5fb3f4e3a54a','Canadian Solar','Model-280','HJT',550,21.020,42.300,-0.358
'becaa11c-b895-410f-9679-74bee57866e5','becaa11c-b895-410f-9679-74bee57866e5','JinkoSolar','Model-451','TOPCon',650,20.890,42.300,-0.358
'df789878-0850-47bd-9387-8a47a1c57731','df789878-0850-47bd-9387-8a47a1c57731','JinkoSolar','Model-903','TOPCon',550,20.920,45.300,-0.431
'557f400c-466f-43c3-8c1b-74502cf1d757','557f400c-466f-43c3-8c1b-74502cf1d757','Trina','Model-166','Mono-PERC',600,18.760,45.300,-0.431
'febebd33-941d-400a-b1a6-ada0bcbc653f','febebd33-941d-400a-b1a6-ada0bcbc653f','Canadian Solar','Model-235','Poly-PERC',500,20.160,43.900,-0.352
'87df4b9b-e7de-4912-b358-c5b789f4077f','87df4b9b-e7de-4912-b358-c5b789f4077f','Canadian Solar','Model-583','Poly-PERC',650,20.810,46.500,-0.400
'ff4076d8-ff1c-421f-b6bf-0978206b792e','ff4076d8-ff1c-421f-b6bf-0978206b792e','JinkoSolar','Model-289','HJT',550,19.280,43.400,-0.429
'a1429ccd-7bb1-455a-94c1-d74fa03b2bbb','a1429ccd-7bb1-455a-94c1-d74fa03b2bbb','JA Solar','Model-290','TOPCon',650,21.500,46.300,-0.372
'68f1b6a6-2ec4-4d5f-a591-afc55dac01a8','68f1b6a6-2ec4-4d5f-a591-afc55dac01a8','JA Solar','Model-738','TOPCon',450,21.230,46.200,-0.373
'1e2f297c-9383-4ee1-99df-a0a46e031663','1e2f297c-9383-4ee1-99df-a0a46e031663','Canadian Solar','Model-277','TOPCon',550,19.990,42.800,-0.403
'f9315a49-67e9-43db-b01b-fac1d7a3946b','f9315a49-67e9-43db-b01b-fac1d7a3946b','Longi','Model-901','HJT',650,21.210,44.000,-0.408
'a4b00fbb-90a2-4969-8b45-4e05fb999a63','a4b00fbb-90a2-4969-8b45-4e05fb999a63','JA Solar','Model-248','Bifacial',650,21.410,47.200,-0.363
'a0fb5339-8729-4008-bd81-b6b30fdddb5a','a0fb5339-8729-4008-bd81-b6b30fdddb5a','Trina','Model-265','TOPCon',550,20.740,44.900,-0.410
'0701ff86-a8ce-4641-a07c-87be6569b10d','0701ff86-a8ce-4641-a07c-87be6569b10d','JA Solar','Model-608','Mono-PERC',450,19.190,42.400,-0.403
'02dd3746-54ee-4077-a369-9ed51c399d5f','02dd3746-54ee-4077-a369-9ed51c399d5f','JinkoSolar','Model-389','Bifacial',550,20.690,45.300,-0.423
'48f1712c-535a-4153-960f-3c6d084f106e','48f1712c-535a-4153-960f-3c6d084f106e','Longi','Model-177','Bifacial',450,21.800,47.300,-0.412
'73cc6ea6-6372-471d-a7ea-cbfb8d5ca4de','73cc6ea6-6372-471d-a7ea-cbfb8d5ca4de','JA Solar','Model-623','HJT',600,21.250,44.300,-0.402
'124e6edb-15ad-4ea8-8c89-b95aeafca2e9','124e6edb-15ad-4ea8-8c89-b95aeafca2e9','Longi','Model-350','Bifacial',500,21.500,47.500,-0.438
'9b809476-0694-4b4d-b1a1-1ee0cca6f26f','9b809476-0694-4b4d-b1a1-1ee0cca6f26f','JA Solar','Model-743','Bifacial',650,21.010,44.200,-0.369
'3f631dee-7a65-46b0-8deb-0db19cc12a1f','3f631dee-7a65-46b0-8deb-0db19cc12a1f','JA Solar','Model-715','Bifacial',650,19.180,46.800,-0.396
'1f9cf023-9725-445a-b76f-9dc29d77dd3b','1f9cf023-9725-445a-b76f-9dc29d77dd3b','JinkoSolar','Model-253','TOPCon',600,22.630,42.100,-0.382
'aa49519c-3a90-483c-97ed-9470b00a08d0','aa49519c-3a90-483c-97ed-9470b00a08d0','Trina','Model-486','Poly-PERC',600,20.800,46.200,-0.373
'20555775-8cee-49a9-85fc-7af22eee0cce','20555775-8cee-49a9-85fc-7af22eee0cce','Canadian Solar','Model-378','Bifacial',450,21.410,47.400,-0.448
'90bda708-a26c-493c-959c-7c056598835d','90bda708-a26c-493c-959c-7c056598835d','Longi','Model-715','Bifacial',550,21.420,45.900,-0.366
'2a65398e-2637-41ff-bd26-234744ca91a2','2a65398e-2637-41ff-bd26-234744ca91a2','JA Solar','Model-708','Mono-PERC',650,22.850,43.300,-0.382
'8d3a34ec-9d00-4879-94ba-3c6e55d96ad0','8d3a34ec-9d00-4879-94ba-3c6e55d96ad0','JinkoSolar','Model-165','Bifacial',600,21.610,44.900,-0.426
'913ace2f-21e5-46a3-9003-7924de516315','913ace2f-21e5-46a3-9003-7924de516315','Longi','Model-282','Bifacial',500,22.120,46.400,-0.447
'79360667-8c1e-43b8-9c76-ffe940888c8a','79360667-8c1e-43b8-9c76-ffe940888c8a','JA Solar','Model-736','HJT',500,18.630,47.900,-0.373
'33997206-8e1d-43d0-97de-45016fb5f651','33997206-8e1d-43d0-97de-45016fb5f651','Longi','Model-639','HJT',600,18.420,42.100,-0.415
'569532f1-38da-406f-bbf2-8b846750efc7','569532f1-38da-406f-bbf2-8b846750efc7','Trina','Model-901','TOPCon',450,18.030,45.800,-0.427
'8758cb95-f7b7-4f8b-84ce-13aa8981109d','8758cb95-f7b7-4f8b-84ce-13aa8981109d','JinkoSolar','Model-360','Bifacial',450,19.130,44.400,-0.390
'74a99bd4-9d86-41fd-a112-c36785be57d0','74a99bd4-9d86-41fd-a112-c36785be57d0','Longi','Model-905','HJT',450,18.720,46.200,-0.438
'db3b06d1-d23d-4551-bcb0-5c8727a8806b','db3b06d1-d23d-4551-bcb0-5c8727a8806b','JinkoSolar','Model-251','HJT',650,22.090,43.600,-0.408
'6f789b43-6d56-4230-8f6b-d29907c701aa','6f789b43-6d56-4230-8f6b-d29907c701aa','Longi','Model-464','Mono-PERC',500,19.180,46.100,-0.406
'10b119bd-ef9d-4065-97d5-ebae05554b11','10b119bd-ef9d-4065-97d5-ebae05554b11','Canadian Solar','Model-940','TOPCon',650,20.490,45.400,-0.408
'52fe0f91-99cd-434d-bb67-0f5f93f9bbbf','52fe0f91-99cd-434d-bb67-0f5f93f9bbbf','Trina','Model-484','HJT',450,19.450,45.000,-0.362
'51e4d3a5-6386-4401-8f59-093df79ee85d','51e4d3a5-6386-4401-8f59-093df79ee85d','JinkoSolar','Model-200','Poly-PERC',500,22.400,47.100,-0.427
'19f8dce0-ef4d-48ba-ae0f-710b212dfca9','19f8dce0-ef4d-48ba-ae0f-710b212dfca9','JinkoSolar','Model-888','Mono-PERC',500,20.790,46.100,-0.398
'd5b64d9e-210b-4870-914e-78b4e6cba354','d5b64d9e-210b-4870-914e-78b4e6cba354','Trina','Model-340','Poly-PERC',600,20.230,48.000,-0.412
'c8db07a9-f3f3-4537-95dc-6e66e4d24589','c8db07a9-f3f3-4537-95dc-6e66e4d24589','JinkoSolar','Model-287','Bifacial',500,21.610,47.900,-0.438
'7c83adcf-81c0-4530-873f-7608fad16910','7c83adcf-81c0-4530-873f-7608fad16910','Canadian Solar','Model-508','TOPCon',550,18.490,43.000,-0.389
'621b5cd6-549a-4a8c-ad6b-51b70ed377e7','621b5cd6-549a-4a8c-ad6b-51b70ed377e7','Canadian Solar','Model-689','Poly-PERC',550,20.340,42.900,-0.358
'd4436740-fac4-43ba-aecf-1ef7c50e2c0b','d4436740-fac4-43ba-aecf-1ef7c50e2c0b','JinkoSolar','Model-974','HJT',450,19.670,42.300,-0.412
'38097fe8-9ee9-4d78-b1c1-af7b6d51747b','38097fe8-9ee9-4d78-b1c1-af7b6d51747b','JinkoSolar','Model-555','TOPCon',500,18.640,42.700,-0.352
'c0dac8a1-fd02-4681-a48f-708d08be930f','c0dac8a1-fd02-4681-a48f-708d08be930f','JA Solar','Model-141','Bifacial',650,22.460,42.900,-0.399
'fb7a4fbd-a505-4bde-b191-daacbddbc55b','fb7a4fbd-a505-4bde-b191-daacbddbc55b','JinkoSolar','Model-504','TOPCon',550,22.570,47.100,-0.374
'90c2d64a-6449-4698-9fa2-02a942749329','90c2d64a-6449-4698-9fa2-02a942749329','Canadian Solar','Model-860','HJT',650,20.020,42.700,-0.418
'6c09c20d-78d9-4a2f-a07b-7c27ad5f1f57','6c09c20d-78d9-4a2f-a07b-7c27ad5f1f57','Longi','Model-750','TOPCon',600,22.440,45.900,-0.389
'80c22e39-d704-436d-8b88-5254e713d11c','80c22e39-d704-436d-8b88-5254e713d11c','Longi','Model-325','HJT',500,18.690,44.900,-0.381
'4a707717-30dd-4d73-a0a7-fb6c068adf03','4a707717-30dd-4d73-a0a7-fb6c068adf03','Canadian Solar','Model-666','Poly-PERC',550,19.910,44.300,-0.434
'f3d83f3b-83fb-490c-810d-bd04b146c82c','f3d83f3b-83fb-490c-810d-bd04b146c82c','JA Solar','Model-441','HJT',550,22.450,45.200,-0.400
'17610eac-0f24-48ed-9ec9-186441cc0c70','17610eac-0f24-48ed-9ec9-186441cc0c70','JA Solar','Model-570','Bifacial',500,20.180,42.400,-0.410
'8cd04d1a-99ec-4b70-9d4d-4f9fa2df6c78','8cd04d1a-99ec-4b70-9d4d-4f9fa2df6c78','JinkoSolar','Model-736','Bifacial',600,21.410,42.200,-0.382
'8ef822eb-86a7-4d30-8d72-0d973021ec25','8ef822eb-86a7-4d30-8d72-0d973021ec25','JA Solar','Model-332','TOPCon',500,18.030,44.800,-0.425
'a8cc024f-dfce-4338-afaf-9724708eef74','a8cc024f-dfce-4338-afaf-9724708eef74','Longi','Model-847','Mono-PERC',550,21.990,42.400,-0.393
'e141fb92-af53-4793-9161-8d76349c9c40','e141fb92-af53-4793-9161-8d76349c9c40','Canadian Solar','Model-120','Mono-PERC',600,22.450,44.400,-0.417
'27080f5e-3e50-40c5-b7d5-1d74de1b3267','27080f5e-3e50-40c5-b7d5-1d74de1b3267','Longi','Model-312','Mono-PERC',450,18.460,45.000,-0.400
'dcbf0b03-e735-4514-9025-63dfc284e4ed','dcbf0b03-e735-4514-9025-63dfc284e4ed','JinkoSolar','Model-518','Mono-PERC',600,20.920,42.200,-0.374
'1ec9e613-a924-4ad3-8443-d8edfba425d9','1ec9e613-a924-4ad3-8443-d8edfba425d9','Canadian Solar','Model-854','Poly-PERC',650,19.980,45.400,-0.437
'7c570af5-9599-45a1-8816-0b77ef794a24','7c570af5-9599-45a1-8816-0b77ef794a24','JA Solar','Model-840','Poly-PERC',450,18.330,45.000,-0.393
'064c8347-a654-480e-b602-a8a7c8a1248c','064c8347-a654-480e-b602-a8a7c8a1248c','JA Solar','Model-690','Bifacial',650,18.780,45.300,-0.386
'65f590a2-91bf-4bdf-8a88-4974566be6df','65f590a2-91bf-4bdf-8a88-4974566be6df','Longi','Model-634','HJT',550,22.410,43.800,-0.391
'32a3d6d2-edd2-40d3-bc8d-8b61c40d2935','32a3d6d2-edd2-40d3-bc8d-8b61c40d2935','JinkoSolar','Model-535','HJT',600,21.060,42.700,-0.396
'2aad8c14-d388-4410-bc4b-af2720a75823','2aad8c14-d388-4410-bc4b-af2720a75823','JinkoSolar','Model-342','Poly-PERC',650,19.300,46.700,-0.408
'1ade412e-c21c-4dc4-a4b0-638c9e38d645','1ade412e-c21c-4dc4-a4b0-638c9e38d645','JinkoSolar','Model-456','Bifacial',550,19.580,46.800,-0.353
